order_id,customer_id,order_date,product_category,product_tier,product_price_usd,quantity,items_in_cart,discount_pct,payment_method,shipping_method,customer_segment,acquisition_channel,device_type,warehouse_id,fulfillment_agent,coupon_used,days_since_last_visit,currency,returned,return_amount_usd,return_date,delivery_delay_days,support_tickets,refund_processing_cost_usd,restocking_cost_usd,gross_margin_usd,net_contribution_usd,repeat_purchase_90d,last_modified_at
ECM-08952,ECM-CUST-0712,2025-04-29,home_goods,premium,147.29,4,3,0.2,card,standard,new,social,desktop,WH1,Agent 4,False,6,USD,False,0.0,,0,0,0.0,14.48,85.45,60.37,False,2025-07-01
ECM-08953,ECM-CUST-1273,2024-02-08,electronics,standard,115.62,6,1,0.0,card,standard,returning,organic,mobile,WH1,Agent 2,False,60,USD,False,0.0,,0,0,0.0,10.05,246.49,223.96,False,2024-04-29
ECM-08954,ECM-CUST-1834,2024-04-03,toys,premium,42.17,1,2,0.05,card,standard,returning,organic,desktop,WH1,Agent 4,False,3,USD,False,0.0,,0,0,0.0,0.0,14.51,13.75,False,2024-05-29
ECM-08955,ECM-CUST-2395,2025-02-19,home_goods,standard,30.75,1,2,0.0,card,standard,new,email,mobile,WH2,Agent 2,False,43,USD,False,0.0,,0,0,0.0,7.15,10.98,3.28,False,2025-03-17
ECM-08956,ECM-CUST-2956,2024-12-10,apparel,standard,49.0,4,1,0.0,paypal,standard,returning,affiliate,tablet,WH4,Agent 6,False,86,USD,False,0.0,,0,0,0.0,5.55,79.41,70.33,True,2024-12-22
ECM-08957,ECM-CUST-0317,2024-01-28,apparel,standard,34.61,2,3,0.1,paypal,next_day,new,organic,mobile,WH1,Agent 2,False,36,USD,False,0.0,,0,0,0.0,0.0,23.36,22.12,True,2024-04-09
ECM-08958,ECM-CUST-0878,2024-03-27,beauty,premium,50.06,1,3,0.2,card,next_day,new,email,tablet,WH4,Agent 2,False,0,USD,False,0.0,,0,0,0.0,14.16,10.0,-5.06,True,2024-05-22
ECM-08959,ECM-CUST-1439,2024-09-01,home_goods,premium,130.17,2,1,0.0,buy_now_pay_later,standard,new,paid_search,mobile,WH1,Agent 2,False,69,USD,False,0.0,,0,1,14.95,1.77,87.68,66.27,True,2024-09-01
ECM-08960,ECM-CUST-2000,2024-07-18,toys,luxury,150.11,1,3,0.1,paypal,standard,new,email,mobile,WH3,Agent 5,False,29,USD,False,0.0,,1,0,0.0,9.02,35.11,23.39,False,2024-09-26
ECM-08961,ECM-CUST-2561,2024-03-04,beauty,standard,22.97,1,2,0.2,paypal,standard,new,social,desktop,WH3,Agent 6,False,0,USD,False,0.0,,0,0,0.0,11.83,3.26,-8.99,True,2024-03-04
ECM-08962,ECM-CUST-3122,2024-01-18,apparel,standard,33.59,3,2,0.15,gift_card,standard,new,organic,tablet,WH1,Agent 4,False,55,USD,False,0.0,,0,0,0.0,15.19,20.91,3.91,False,2024-02-02
ECM-08963,ECM-CUST-0483,2024-07-29,home_goods,standard,88.24,2,1,0.15,paypal,standard,new,affiliate,tablet,WH3,Agent 2,False,31,USD,True,127.47,2024-08-12,1,0,0.0,11.95,-83.33,-98.46,,2024-09-19
ECM-08964,ECM-CUST-1044,2024-11-21,toys,premium,61.29,1,2,0.2,buy_now_pay_later,next_day,new,paid_search,mobile,WH1,Agent 2,False,0,USD,False,0.0,,0,0,0.0,0.0,12.04,10.93,False,2025-02-06
ECM-08965,ECM-CUST-1605,2024-08-06,home_goods,standard,78.24,4,3,0.15,paypal,express,new,email,desktop,WH1,Agent 8,True,53,USD,False,0.0,,0,0,0.0,11.48,86.27,69.16,True,2024-08-11
ECM-08966,ECM-CUST-2166,2024-09-18,beauty,luxury,86.49,2,4,0.0,card,express,returning,email,mobile,WH4,Agent 7,False,17,USD,False,0.0,,0,0,0.0,2.53,60.95,55.31,True,2024-11-22
ECM-08967,ECM-CUST-2727,2025-04-24,apparel,standard,30.37,1,6,0.15,card,standard,returning,social,mobile,WH1,Agent 3,False,5,USD,False,0.0,,0,0,0.0,11.75,5.5,-7.16,,2025-06-03
ECM-08968,ECM-CUST-0088,2024-10-03,beauty,standard,39.25,1,3,0.2,card,next_day,vip,organic,desktop,WH4,Agent 3,False,43,USD,False,0.0,,0,0,0.0,14.95,8.8,-6.86,False,2024-10-20
ECM-08969,ECM-CUST-0649,2025-07-24,apparel,standard,43.72,1,1,0.3,buy_now_pay_later,standard,returning,social,desktop,WH1,Agent 8,False,40,USD,False,0.0,,0,0,0.0,0.0,5.87,5.09,False,2025-08-20
ECM-08970,ECM-CUST-1210,2025-10-29,apparel,standard,29.41,5,2,0.3,card,standard,new,organic,mobile,WH4,Agent 4,False,16,USD,False,0.0,,0,0,0.0,5.11,19.21,11.45,True,2025-11-28
ECM-08971,ECM-CUST-1771,2025-09-22,electronics,premium,100.39,1,2,0.0,card,standard,new,paid_search,desktop,WH4,Agent 2,False,5,USD,False,0.0,,0,0,0.0,10.46,38.52,26.26,,2025-10-26
ECM-08972,ECM-CUST-2332,2024-08-27,beauty,standard,30.24,1,5,0.0,buy_now_pay_later,next_day,returning,email,mobile,WH1,Agent 2,True,20,USD,False,0.0,,2,0,0.0,19.45,12.05,-8.13,False,2024-09-17
ECM-08973,ECM-CUST-2893,2025-10-30,beauty,premium,78.16,2,1,0.1,card,standard,new,email,mobile,WH3,Agent 5,False,20,USD,False,0.0,,0,0,0.0,0.0,43.3,40.48,True,2025-12-05
ECM-08974,ECM-CUST-0254,2025-02-22,toys,premium,27.34,2,1,0.05,card,standard,new,paid_search,tablet,WH1,Agent 7,False,0,USD,False,0.0,,0,0,0.0,0.0,16.29,15.31,False,2025-02-26
ECM-08975,ECM-CUST-0815,2025-05-05,electronics,luxury,368.56,1,3,0.0,buy_now_pay_later,standard,new,organic,mobile,WH1,Agent 2,False,25,USD,False,0.0,,0,0,0.0,8.5,134.52,119.38,False,2025-06-02
ECM-08976,ECM-CUST-1376,2024-07-12,beauty,standard,27.81,3,1,0.0,card,express,vip,email,tablet,WH1,Agent 6,False,40,USD,False,0.0,,0,0,0.0,4.33,26.87,21.03,True,2024-09-17
ECM-08977,ECM-CUST-1937,2024-04-26,apparel,luxury,75.98,7,4,0.0,card,standard,vip,organic,desktop,WH4,Agent 5,False,32,USD,False,0.0,,0,0,0.0,0.19,184.89,175.13,False,2024-07-24
ECM-08978,ECM-CUST-2498,2024-03-06,beauty,standard,31.41,3,2,0.3,paypal,next_day,returning,paid_search,mobile,WH1,Agent 4,False,26,USD,False,0.0,,0,0,0.0,32.91,2.46,-32.14,False,2024-04-07
ECM-08979,ECM-CUST-3059,2025-12-01,apparel,standard,48.79,2,3,0.4,card,express,returning,email,desktop,WH4,Agent 7,False,10,USD,False,0.0,,0,0,0.0,13.87,1.09,-14.53,False,2026-01-02
ECM-08980,ECM-CUST-0420,2024-08-15,apparel,standard,67.11,5,2,0.1,card,standard,new,organic,desktop,WH1,Agent 7,False,13,USD,False,0.0,,0,0,0.0,7.51,75.21,61.65,True,2024-08-18
ECM-08981,ECM-CUST-0981,2024-06-17,apparel,standard,17.08,3,1,0.05,buy_now_pay_later,standard,new,affiliate,mobile,WH3,Agent 5,False,91,USD,False,0.0,,0,0,0.0,3.13,18.53,14.47,True,2024-06-18
ECM-08982,ECM-CUST-1542,2024-01-19,apparel,standard,54.47,4,4,0.1,buy_now_pay_later,standard,returning,social,tablet,WH4,Agent 3,False,66,USD,False,0.0,,0,0,0.0,0.0,74.76,70.84,False,2024-01-20
ECM-08983,ECM-CUST-2103,2025-06-21,home_goods,standard,75.8,1,3,0.0,card,standard,new,paid_search,desktop,WH1,Agent 5,False,0,USD,False,0.0,,0,0,0.0,7.46,24.61,15.79,True,2025-07-08
ECM-08984,ECM-CUST-2664,2025-08-12,home_goods,standard,59.08,1,1,0.0,paypal,standard,returning,social,mobile,WH1,Agent 5,False,0,USD,False,0.0,,1,0,0.0,22.63,21.29,-2.4,,2025-10-25
ECM-08985,ECM-CUST-0025,2025-02-10,beauty,standard,51.85,3,3,0.0,paypal,express,new,organic,mobile,WH1,Agent 7,False,3,USD,False,0.0,,0,0,0.0,8.82,58.66,47.04,False,2025-04-25
ECM-08986,ECM-CUST-0586,2024-11-06,electronics,standard,118.32,1,1,0.2,card,express,new,organic,mobile,WH1,Agent 5,True,36,USD,False,0.0,,0,0,0.0,7.17,23.51,14.21,False,2025-01-11
ECM-08987,ECM-CUST-1147,2025-12-21,toys,standard,27.63,2,3,0.1,card,express,returning,email,mobile,WH3,Agent 1,True,28,USD,False,0.0,,0,0,0.0,0.0,13.3,12.3,False,2026-01-05
ECM-08988,ECM-CUST-1708,2024-01-17,electronics,premium,79.53,1,2,0.1,buy_now_pay_later,standard,new,organic,tablet,WH3,Agent 2,False,21,USD,False,0.0,,0,0,0.0,14.13,24.18,8.62,False,2024-04-10
ECM-08989,ECM-CUST-2269,2024-05-02,apparel,premium,73.18,2,1,0.0,gift_card,standard,new,social,mobile,WH3,Agent 6,True,30,USD,False,0.0,,0,0,0.0,7.17,54.16,44.36,False,2024-06-04
ECM-08990,ECM-CUST-2830,2024-04-22,beauty,standard,36.2,1,1,0.1,buy_now_pay_later,standard,new,organic,mobile,WH4,Agent 2,False,0,USD,False,0.0,,0,0,0.0,0.71,10.68,9.32,False,2024-05-01
ECM-08991,ECM-CUST-0191,2024-12-24,electronics,premium,206.41,1,3,0.2,card,next_day,vip,paid_search,mobile,WH2,Agent 2,False,1,USD,False,0.0,,0,0,0.0,9.11,26.05,13.23,False,2025-01-25
ECM-08992,ECM-CUST-0752,2024-10-20,beauty,standard,34.76,1,1,0.4,buy_now_pay_later,standard,returning,organic,mobile,WH3,Agent 6,False,0,USD,False,0.0,,0,0,0.0,9.67,1.64,-8.66,True,2025-01-18
ECM-08993,ECM-CUST-1313,2025-07-17,apparel,premium,64.8,3,2,0.15,card,standard,new,social,mobile,WH1,Agent 3,False,36,USD,False,0.0,,0,0,0.0,0.0,33.41,29.91,True,2025-08-05
ECM-08994,ECM-CUST-1874,2025-07-06,apparel,standard,56.64,6,3,0.05,card,standard,new,paid_search,tablet,WH1,Agent 8,False,0,USD,False,0.0,,0,0,0.0,4.59,128.82,118.11,False,2025-09-28
ECM-08995,ECM-CUST-2435,2025-11-17,electronics,premium,85.04,1,1,0.0,buy_now_pay_later,express,new,organic,mobile,WH4,Agent 2,False,36,USD,False,0.0,,0,0,0.0,11.39,30.56,17.64,False,2025-12-15
ECM-08996,ECM-CUST-2996,2024-10-30,beauty,luxury,36.07,2,2,0.1,paypal,next_day,new,paid_search,mobile,,Agent 7,False,39,USD,False,0.0,,0,0,0.0,15.74,21.29,4.26,True,2024-11-18
ECM-08997,ECM-CUST-0357,2024-12-20,home_goods,premium,48.76,1,3,0.15,card,standard,new,email,desktop,WH1,Agent 4,False,0,USD,False,0.0,,0,0,0.0,0.0,11.98,11.11,True,2025-02-20
ECM-08998,ECM-CUST-0918,2025-10-15,toys,standard,58.6,3,2,0.4,paypal,standard,returning,paid_search,desktop,WH1,Agent 5,False,48,USD,False,0.0,,0,0,0.0,10.29,1.22,-12.23,,2025-12-17
ECM-08999,ECM-CUST-1479,2025-04-30,apparel,standard,61.53,2,1,0.15,card,express,new,email,desktop,WH1,Agent 2,False,7,USD,False,0.0,,1,0,0.0,3.88,27.09,21.0,True,2025-05-09
ECM-09000,ECM-CUST-2040,2025-07-16,apparel,premium,66.73,3,2,0.1,paypal,standard,new,paid_search,mobile,WH1,Agent 6,False,43,USD,False,0.0,,0,0,0.0,3.33,68.16,61.23,False,2025-07-23
ECM-09001,ECM-CUST-2601,2025-07-02,electronics,premium,170.27,5,2,0.2,paypal,standard,vip,affiliate,mobile,WH1,Agent 2,False,16,USD,False,0.0,,1,0,0.0,0.0,103.36,88.03,,2025-08-19
ECM-09002,ECM-CUST-3162,2025-07-24,electronics,premium,157.95,3,5,0.1,card,express,returning,email,tablet,WH3,Agent 2,False,42,USD,False,0.0,,0,0,0.0,23.38,121.94,87.19,False,2025-08-22
ECM-09003,ECM-CUST-0523,2025-12-01,apparel,premium,77.76,1,1,0.15,card,standard,new,social,mobile,WH1,Agent 2,True,31,USD,False,0.0,,0,0,0.0,20.95,20.79,-1.56,True,2025-12-07
ECM-09004,ECM-CUST-1084,2024-01-25,home_goods,standard,79.89,3,1,0.05,paypal,standard,new,email,mobile,WH1,Agent 2,False,38,USD,False,0.0,,0,0,0.0,0.0,92.56,88.25,False,2024-04-10
ECM-09005,ECM-CUST-1645,2025-05-20,apparel,standard,54.18,2,1,0.2,buy_now_pay_later,standard,new,social,desktop,WH2,Agent 5,False,20,USD,False,0.0,,0,0,0.0,16.55,20.02,1.52,True,2025-06-28
ECM-09006,ECM-CUST-2206,2024-11-24,electronics,standard,44.18,5,3,0.0,buy_now_pay_later,express,returning,paid_search,mobile,WH1,Agent 5,False,0,USD,False,0.0,,0,0,0.0,18.33,95.88,73.57,False,2025-01-16
ECM-09007,ECM-CUST-2767,2024-12-17,electronics,standard,104.05,3,2,0.05,paypal,standard,new,organic,mobile,WH2,Agent 2,False,58,USD,False,0.0,,0,0,0.0,6.34,81.27,69.31,False,2025-03-03
ECM-09008,ECM-CUST-0128,2024-08-24,home_goods,standard,46.74,2,2,0.1,card,express,vip,organic,mobile,WH4,Agent 2,False,7,USD,False,0.0,,0,0,0.0,15.46,30.4,13.26,True,2024-10-21
ECM-09009,ECM-CUST-0689,2025-02-03,home_goods,premium,66.08,1,6,0.3,card,express,returning,social,mobile,WH2,Agent 2,False,49,USD,False,0.0,,0,1,8.17,2.59,7.13,-5.62,True,2025-03-10
ECM-09010,ECM-CUST-1250,2024-09-12,toys,standard,21.04,5,3,0.15,card,standard,new,social,desktop,WH2,Agent 2,True,10,USD,False,0.0,,0,0,0.0,0.0,23.98,22.08,False,2024-10-29
ECM-09011,ECM-CUST-1811,2025-04-21,apparel,luxury,85.41,1,6,0.2,buy_now_pay_later,standard,returning,paid_search,desktop,WH4,Agent 3,False,0,USD,False,0.0,,0,0,0.0,5.76,11.93,3.61,True,2025-06-28
ECM-09012,ECM-CUST-2372,2025-01-02,apparel,standard,40.04,2,5,0.3,gift_card,standard,returning,paid_search,desktop,WH2,Agent 2,False,30,USD,False,0.0,,0,0,0.0,11.67,8.24,-5.35,False,2025-01-10
ECM-09013,ECM-CUST-2933,2024-04-25,apparel,luxury,211.17,1,4,0.1,gift_card,express,vip,organic,tablet,WH3,Agent 7,False,56,USD,False,0.0,,0,0,0.0,16.63,61.01,40.58,False,2024-05-29
ECM-09014,ECM-CUST-0294,2025-12-13,apparel,standard,31.86,2,2,0.0,buy_now_pay_later,standard,new,social,mobile,WH4,Agent 3,False,40,USD,False,0.0,,0,0,0.0,10.01,25.84,14.68,True,2025-12-21
ECM-09015,ECM-CUST-0855,2025-09-03,home_goods,standard,58.31,1,3,0.0,card,standard,returning,organic,mobile,WH2,Agent 2,False,76,USD,True,45.39,2025-09-05,0,0,0.0,10.96,-23.45,-35.47,,2025-09-10
ECM-09016,ECM-CUST-1416,2024-09-14,beauty,standard,45.15,3,6,0.15,paypal,express,returning,social,mobile,WH4,Agent 2,False,18,USD,False,0.0,,0,0,0.0,0.77,38.21,33.38,False,2024-11-02
ECM-09017,ECM-CUST-1977,2024-12-27,electronics,standard,70.9,3,2,0.15,card,express,new,affiliate,desktop,WH4,Agent 2,False,15,USD,False,0.0,,0,0,0.0,9.8,36.21,22.58,True,2025-03-13
ECM-09018,ECM-CUST-2538,2025-05-24,apparel,luxury,122.85,3,3,0.05,card,standard,new,paid_search,mobile,WH2,Agent 8,False,35,USD,False,0.0,,0,0,0.0,9.62,146.52,130.26,True,2025-05-28
ECM-09019,ECM-CUST-3099,2025-09-11,apparel,standard,25.75,4,2,0.0,paypal,express,new,social,mobile,WH3,Agent 4,False,33,USD,False,0.0,,0,0,0.0,2.73,36.12,31.54,False,2025-10-20
ECM-09020,ECM-CUST-0460,2024-04-05,apparel,standard,48.74,2,6,0.15,card,next_day,returning,email,desktop,WH2,Agent 2,False,18,USD,False,0.0,,0,0,0.0,12.67,22.34,6.74,False,2024-06-21
ECM-09021,ECM-CUST-1021,2025-10-30,home_goods,premium,121.24,4,-1,0.0,paypal,express,returning,organic,mobile,WH2,Agent 2,False,18,USD,False,0.0,,0,0,0.0,0.0,168.87,157.23,False,2025-12-19
ECM-09022,ECM-CUST-1582,2025-06-26,beauty,luxury,123.35,1,3,0.05,buy_now_pay_later,express,returning,affiliate,mobile,WH4,Agent 4,False,3,USD,False,0.0,,0,0,0.0,0.0,48.38,46.16,False,2025-07-24
ECM-09023,ECM-CUST-2143,2024-08-27,electronics,premium,141.72,2,2,0.0,paypal,standard,returning,paid_search,desktop,WH1,Agent 2,False,32,USD,False,0.0,,0,0,0.0,16.95,95.0,72.95,False,2024-10-14
ECM-09024,ECM-CUST-2704,2024-09-19,toys,premium,51.55,1,6,0.2,buy_now_pay_later,standard,vip,email,mobile,WH3,Agent 2,False,10,USD,False,0.0,,0,0,0.0,11.22,11.94,-0.83,True,2024-11-29
ECM-09025,ECM-CUST-0065,2025-02-25,apparel,premium,25.88,1,3,0.3,card,standard,returning,email,desktop,WH4,Agent 3,False,19,USD,True,14.87,2025-04-11,0,0,0.0,0.0,-12.5,-12.96,False,2025-03-23
ECM-09026,ECM-CUST-0626,2024-02-08,beauty,standard,30.85,1,1,0.05,card,standard,new,email,desktop,WH4,Agent 8,False,4,USD,False,0.0,,0,0,0.0,1.41,8.47,6.51,False,2024-02-14
ECM-09027,ECM-CUST-1187,2025-07-06,toys,standard,25.65,1,4,0.2,card,standard,vip,social,desktop,WH1,Agent 8,False,47,USD,False,0.0,,0,0,0.0,0.0,5.3,4.84,False,2025-07-16
ECM-09028,ECM-CUST-1748,2024-10-13,electronics,standard,79.16,2,3,0.2,card,standard,returning,email,desktop,WH1,Agent 8,False,40,USD,False,0.0,,0,0,0.0,0.0,27.25,24.4,False,2024-12-02
ECM-09029,ECM-CUST-2309,2024-06-07,beauty,standard,29.79,2,2,0.3,card,express,new,paid_search,tablet,WH3,Agent 2,False,3,USD,True,39.41,2024-07-17,0,0,0.0,5.45,-35.53,-42.04,False,2024-07-13
ECM-09030,ECM-CUST-2870,2025-03-13,beauty,standard,39.97,2,3,0.2,card,standard,new,organic,mobile,WH1,Agent 8,False,32,USD,False,0.0,,0,0,0.0,15.57,19.52,2.51,False,2025-05-17
ECM-09031,ECM-CUST-0231,2025-06-01,apparel,premium,87.86,5,2,0.0,card,express,new,email,desktop,WH4,Agent 2,False,37,USD,False,0.0,,0,0,0.0,17.34,196.33,171.08,False,2025-08-21
ECM-09032,ECM-CUST-0792,2025-06-23,electronics,standard,87.94,3,1,0.2,buy_now_pay_later,next_day,new,affiliate,mobile,WH2,Agent 2,True,14,USD,False,0.0,,0,0,0.0,5.04,30.71,20.92,True,2025-07-06
ECM-09033,ECM-CUST-1353,2025-06-30,beauty,premium,10.65,2,3,0.4,card,express,new,organic,desktop,WH1,Agent 6,False,1,USD,False,0.0,,0,0,0.0,10.42,0.11,-10.7,False,2025-08-29
ECM-09034,ECM-CUST-1914,2024-06-07,apparel,standard,10.57,1,2,0.0,paypal,standard,vip,organic,mobile,WH1,Agent 7,True,3,USD,False,0.0,,0,0,0.0,0.86,4.59,3.54,False,2024-08-16
ECM-09035,ECM-CUST-2475,2024-09-12,home_goods,premium,95.71,3,6,0.15,card,standard,vip,social,mobile,WH1,Agent 7,False,0,USD,False,0.0,,0,0,0.0,0.49,58.02,48.92,True,2024-12-04
ECM-09036,ECM-CUST-3036,2024-10-23,electronics,standard,108.62,1,1,0.2,paypal,standard,new,organic,desktop,WH1,Agent 2,False,0,USD,False,0.0,,0,0,0.0,2.9,22.97,18.11,False,2024-10-28
ECM-09037,ECM-CUST-0397,2024-09-02,toys,luxury,50.06,3,1,0.05,buy_now_pay_later,express,new,organic,mobile,WH3,Agent 2,False,0,USD,False,0.0,,0,0,0.0,0.46,45.63,42.47,False,2024-11-22
ECM-09038,ECM-CUST-0958,2024-06-13,apparel,standard,48.82,3,1,0.3,card,express,vip,organic,mobile,WH2,Agent 6,False,0,USD,False,0.0,,0,0,0.0,12.05,5.17,-9.52,False,2024-06-23
ECM-09039,ECM-CUST-1519,2025-05-08,apparel,premium,54.55,2,2,0.0,card,standard,new,organic,desktop,WH1,Agent 4,True,25,USD,False,0.0,,0,0,0.0,9.78,40.82,29.07,,2025-07-20
ECM-09040,ECM-CUST-2080,2025-08-18,electronics,standard,137.03,2,1,0.2,gift_card,standard,new,paid_search,mobile,WH1,Agent 2,False,28,USD,False,0.0,,0,0,0.0,18.33,32.21,8.95,,2025-09-13
ECM-09041,ECM-CUST-2641,2025-11-13,apparel,luxury,128.31,1,3,0.0,paypal,express,returning,affiliate,mobile,WH4,Agent 1,False,24,USD,False,0.0,,0,0,0.0,15.65,51.7,33.75,False,2026-02-11
ECM-09042,ECM-CUST-0002,2024-07-29,electronics,premium,141.37,1,1,0.0,gift_card,express,new,organic,desktop,WH1,Agent 2,True,10,USD,False,0.0,,0,0,0.0,14.53,56.39,39.32,True,2024-08-11
ECM-09043,ECM-CUST-0563,2025-03-15,beauty,premium,47.75,1,3,0.15,card,express,new,affiliate,mobile,WH2,Agent 6,False,3,USD,False,0.0,,0,0,0.0,0.32,10.46,9.28,False,2025-04-18
ECM-09044,ECM-CUST-1124,2024-12-15,home_goods,luxury,187.79,1,6,0.4,paypal,standard,returning,paid_search,mobile,WH3,Agent 7,False,43,USD,True,106.5,2025-01-10,0,0,0.0,2.61,-118.73,-126.97,,2025-01-02
ECM-09045,ECM-CUST-1685,2024-07-18,beauty,standard,21.41,3,2,0.05,paypal,next_day,new,paid_search,mobile,WH1,Agent 3,False,0,USD,False,0.0,,0,0,0.0,0.0,20.41,19.25,False,2024-08-22
ECM-09046,ECM-CUST-2246,2025-08-28,home_goods,standard,79.68,1,2,0.2,paypal,express,new,email,mobile,WH1,Agent 2,False,19,USD,False,0.0,,0,0,0.0,0.0,18.49,17.06,True,2025-09-23
ECM-09047,ECM-CUST-2807,2024-08-04,electronics,standard,42.52,2,1,0.3,paypal,next_day,new,social,mobile,WH1,Agent 2,False,47,USD,False,0.0,,0,0,0.0,0.0,9.42,7.89,True,2024-09-16
ECM-09048,ECM-CUST-0168,2025-08-31,electronics,standard,49.39,1,2,0.05,paypal,standard,new,paid_search,desktop,WH4,Agent 2,True,89,USD,False,0.0,,0,0,0.0,13.54,16.55,2.12,True,2025-10-10
ECM-09049,ECM-CUST-0729,2025-05-29,toys,standard,61.75,5,4,0.0,card,standard,returning,social,desktop,WH1,Agent 6,False,21,USD,False,0.0,,0,0,0.0,7.73,115.15,101.87,True,2025-08-14
ECM-09050,ECM-CUST-1290,2025-05-29,apparel,premium,76.86,1,6,0.3,card,standard,returning,social,desktop,WH4,Agent 2,False,53,USD,True,53.5,2025-06-15,0,0,0.0,7.23,-50.49,-60.02,False,2025-07-27
ECM-09051,ECM-CUST-1851,2025-06-19,apparel,standard,51.71,5,2,0.4,card,express,returning,email,mobile,WH1,Agent 2,False,22,USD,False,0.0,,0,0,0.0,20.67,0.42,-24.91,False,2025-08-14
ECM-09052,ECM-CUST-2412,2025-06-04,apparel,standard,43.81,1,2,0.0,paypal,next_day,vip,email,mobile,WH1,Agent 4,False,77,USD,False,0.0,,0,0,0.0,8.26,16.88,7.83,False,2025-07-18
ECM-09053,ECM-CUST-2973,2024-12-15,apparel,standard,43.32,2,2,0.2,card,next_day,new,social,mobile,WH2,Agent 4,False,73,USD,False,0.0,,0,0,0.0,5.22,11.1,4.33,False,2024-12-20
ECM-09054,ECM-CUST-0334,2025-10-18,apparel,premium,82.73,8,3,0.05,card,standard,returning,email,desktop,WH2,Agent 1,False,0,USD,False,0.0,,0,0,0.0,0.0,255.62,243.7,False,2025-12-31
ECM-09055,ECM-CUST-0895,2025-03-02,beauty,standard,18.3,5,1,0.0,paypal,next_day,new,social,mobile,WH4,Agent 2,False,22,USD,True,78.08,2025-04-08,0,0,0.0,0.0,-38.08,-39.72,,2025-04-20
ECM-09056,ECM-CUST-1456,2025-07-29,beauty,standard,40.62,1,1,0.1,card,standard,new,organic,tablet,WH1,Agent 8,True,27,USD,False,0.0,,0,0,0.0,14.63,10.88,-4.47,False,2025-09-13
ECM-09057,ECM-CUST-2017,2025-02-13,apparel,luxury,188.8,2,1,0.3,buy_now_pay_later,standard,new,organic,desktop,WH4,Agent 4,True,0,USD,False,0.0,,0,0,0.0,0.0,29.42,22.62,False,2025-02-28
ECM-09058,ECM-CUST-2578,2024-07-17,electronics,luxury,95.68,3,1,0.3,card,standard,new,social,mobile,WH1,Agent 2,False,36,USD,False,0.0,,0,0,0.0,0.0,24.22,19.06,False,2024-08-20
ECM-09059,ECM-CUST-3139,2025-11-26,beauty,standard,36.2,1,2,0.05,card,express,new,paid_search,desktop,WH2,Agent 8,False,0,USD,False,0.0,,0,0,0.0,9.69,12.21,1.87,False,2026-01-31
ECM-09060,ECM-CUST-0500,2025-03-09,toys,luxury,8.0,6,3,0.2,card,next_day,returning,paid_search,desktop,WH2,Agent 6,True,30,USD,False,0.0,,0,0,0.0,21.43,9.2,-13.09,True,2025-03-09
ECM-09061,ECM-CUST-1061,2025-10-16,apparel,standard,48.57,4,3,0.0,card,express,new,paid_search,desktop,WH1,Agent 7,False,70,USD,False,0.0,,0,0,0.0,0.0,64.7,61.21,True,2025-10-24
ECM-09062,ECM-CUST-1622,2024-08-03,beauty,standard,23.81,3,6,0.2,card,next_day,returning,affiliate,mobile,WH3,Agent 8,False,22,USD,False,0.0,,0,0,0.0,0.0,12.01,9.86,True,2024-08-19
ECM-09063,ECM-CUST-2183,2025-09-18,electronics,standard,24.73,2,6,0.2,buy_now_pay_later,express,vip,social,tablet,WH3,Agent 2,False,8,USD,False,0.0,,0,0,0.0,5.32,6.91,0.1,True,2025-10-11
ECM-09064,ECM-CUST-2744,2025-03-19,apparel,premium,53.06,1,2,0.0,card,standard,vip,social,mobile,WH4,Agent 8,False,28,USD,False,0.0,,0,0,0.0,6.39,21.73,14.39,False,2025-06-15
ECM-09065,ECM-CUST-0105,2024-01-07,toys,standard,25.14,5,1,0.0,card,standard,new,organic,mobile,WH4,Agent 5,False,56,USD,False,0.0,,0,0,0.0,28.59,45.52,14.67,True,2024-01-31
ECM-09066,ECM-CUST-0666,2025-09-25,home_goods,standard,123.46,3,1,0.05,card,express,new,social,mobile,WH1,Agent 2,False,32,USD,False,0.0,,0,0,0.0,12.47,97.76,78.63,,2025-10-20
ECM-09067,ECM-CUST-1227,2025-12-11,apparel,premium,47.33,1,3,0.1,card,standard,new,affiliate,desktop,WH1,Agent 1,False,24,USD,False,0.0,,0,0,0.0,3.78,14.58,9.95,False,2025-12-28
ECM-09068,ECM-CUST-1788,2025-09-06,apparel,luxury,91.85,5,6,0.0,buy_now_pay_later,standard,returning,affiliate,desktop,WH4,Agent 3,False,0,USD,True,401.07,2025-10-20,0,0,0.0,21.04,-244.78,-279.6,False,2025-10-05
ECM-09069,ECM-CUST-2349,2025-06-06,apparel,standard,57.18,1,5,0.1,paypal,standard,vip,social,mobile,WH3,Agent 2,True,0,USD,False,0.0,,0,0,0.0,21.2,16.1,-6.47,True,2025-07-12
ECM-09070,ECM-CUST-2910,2025-05-01,electronics,standard,36.48,1,2,0.4,card,standard,new,social,desktop,WH1,Agent 2,False,0,USD,False,0.0,,0,0,0.0,0.38,-1.44,-2.47,True,2025-05-15
ECM-09071,ECM-CUST-0271,2025-09-15,beauty,premium,41.2,1,5,0.4,gift_card,standard,vip,paid_search,desktop,WH2,Agent 2,False,0,USD,False,0.0,,0,0,0.0,17.54,0.6,-17.92,False,2025-10-28
