subscription_id,account_id,signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected,currency,churned,mrr_lost_usd,downgrade_date,reschedule_events,support_tickets,support_cost_usd,csm_intervention_cost_usd,gross_margin_usd,net_contribution_usd,expansion_90d,last_modified_at
SAAS-07111,SAAS-ACC-1511,2025-10-31,starter,monthly,3,47.39,0.15,outbound_sales,mobile,healthcare,small,Owner 8,white_glove,False,ach,6,USD,False,0.0,,0,0,0.0,0.0,22.83,21.97,True,2026-01-11
SAAS-07112,SAAS-ACC-2072,2025-11-30,pro,monthly,10,139.57,0.1,organic,desktop,finance,small,Owner 8,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,3.44,75.21,70.37,True,2026-01-23
SAAS-07113,SAAS-ACC-2633,2025-09-02,starter,monthly,2,36.24,0.15,organic,mobile,technology,medium,Owner 1,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,0.0,18.16,17.8,False,2025-11-27
SAAS-07114,SAAS-ACC-3194,2024-01-18,starter,monthly,1,34.77,0.4,organic,desktop,technology,large,Owner 3,guided,True,card,0,USD,False,0.0,,0,0,0.0,3.84,5.04,0.85,False,2024-02-13
SAAS-07115,SAAS-ACC-0555,2025-05-23,enterprise,monthly,48,583.91,0.1,paid,mobile,retail,medium,Owner 1,guided,True,invoice,4,USD,False,0.0,,0,0,0.0,19.55,320.1,294.71,True,2025-08-09
SAAS-07116,SAAS-ACC-1116,2025-04-17,enterprise,monthly,2,263.67,0.0,outbound_sales,desktop,retail,small,Owner 8,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,3.8,145.07,138.63,True,2025-05-31
SAAS-07117,SAAS-ACC-1677,2025-06-17,starter,monthly,5,48.71,0.3,paid,desktop,technology,small,Owner 1,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,13.41,12.87,-1.02,True,2025-08-19
SAAS-07118,SAAS-ACC-2238,2025-10-20,starter,monthly,3,42.46,0.0,paid,mobile,healthcare,small,Owner 5,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,0.0,26.13,25.71,True,2025-11-13
SAAS-07119,SAAS-ACC-2799,2024-07-31,pro,monthly,9,99.82,0.05,outbound_sales,mobile,retail,medium,Owner 7,self_serve,False,ach,0,USD,False,0.0,,0,0,0.0,1.47,53.58,51.11,False,2024-10-10
SAAS-07120,SAAS-ACC-0160,2025-11-16,enterprise,monthly,11,451.07,0.2,partner,desktop,finance,small,Owner 7,self_serve,True,card,5,USD,False,0.0,,1,0,0.0,0.48,204.88,198.08,False,2026-02-06
SAAS-07121,SAAS-ACC-0721,2024-03-15,pro,annual,14,142.59,0.05,paid,desktop,manufacturing,small,Owner 2,white_glove,False,card,3,USD,False,0.0,,0,0,0.0,0.0,80.89,79.46,False,2024-04-25
SAAS-07122,SAAS-ACC-1282,2025-04-30,pro,annual,10,165.36,0.05,paid,desktop,technology,small,Owner 3,guided,False,ach,4,USD,False,0.0,,0,0,0.0,0.0,91.8,90.14,False,2025-05-28
SAAS-07123,SAAS-ACC-1843,2024-03-22,starter,monthly,2,43.53,0.0,organic,desktop,retail,medium,Owner 5,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,11.2,26.7,15.07,False,2024-03-29
SAAS-07124,SAAS-ACC-2404,2024-09-22,starter,monthly,1,33.76,0.3,paid,mobile,technology,medium,Owner 7,white_glove,True,invoice,2,USD,False,0.0,,0,0,0.0,0.14,8.88,8.41,True,2024-11-24
SAAS-07125,SAAS-ACC-2965,2025-03-24,pro,monthly,15,142.42,0.1,paid,desktop,manufacturing,small,Owner 3,self_serve,True,card,1,USD,False,0.0,,0,0,0.0,13.4,65.11,50.29,True,2025-05-23
SAAS-07126,SAAS-ACC-0326,2024-03-10,starter,annual,1,30.66,0.15,organic,desktop,finance,small,Owner 4,guided,False,card,3,USD,False,0.0,,0,0,0.0,8.09,14.81,6.42,False,2024-04-05
SAAS-07127,SAAS-ACC-0887,2025-04-14,starter,annual,2,37.79,0.3,paid,desktop,manufacturing,medium,Owner 2,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,3.91,9.87,5.58,False,2025-04-26
SAAS-07128,SAAS-ACC-1448,2024-10-23,pro,annual,11,88.59,0.1,outbound_sales,desktop,finance,medium,Owner 2,guided,False,invoice,0,USD,False,0.0,,0,0,0.0,1.06,48.4,46.45,True,2024-11-22
SAAS-07129,SAAS-ACC-2009,2025-01-01,starter,annual,1,15.7,0.0,organic,desktop,retail,large,Owner 7,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,7.18,8.89,1.55,False,2025-01-03
SAAS-07130,SAAS-ACC-2570,2025-11-05,starter,monthly,4,37.6,0.15,organic,desktop,healthcare,small,Owner 2,white_glove,False,invoice,2,USD,False,0.0,,0,0,0.0,11.32,17.18,5.49,True,2026-01-12
SAAS-07131,SAAS-ACC-3131,2025-07-10,pro,monthly,11,162.05,0.1,organic,desktop,finance,large,Owner 4,guided,True,ach,3,USD,False,0.0,,0,0,0.0,0.0,79.99,78.37,True,2025-07-20
SAAS-07132,SAAS-ACC-0492,2024-01-05,starter,annual,2,39.55,0.2,paid,desktop,finance,small,Owner 5,guided,False,card,2,USD,False,0.0,,0,0,0.0,0.0,15.76,15.36,False,2024-01-14
SAAS-07133,SAAS-ACC-1053,2024-03-30,starter,monthly,5,41.41,0.1,partner,desktop,manufacturing,small,Owner 5,white_glove,False,invoice,3,USD,False,0.0,,0,0,0.0,5.12,21.34,15.8,False,2024-06-04
SAAS-07134,SAAS-ACC-1614,2025-11-28,starter,monthly,1,34.47,0.0,outbound_sales,desktop,healthcare,small,Owner 4,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,3.03,22.35,18.97,True,2026-02-16
SAAS-07135,SAAS-ACC-2175,2025-01-15,starter,monthly,1,26.08,0.1,partner,desktop,finance,large,Owner 1,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,6.8,12.13,5.07,False,2025-02-05
SAAS-07136,SAAS-ACC-2736,2025-02-17,starter,monthly,4,56.19,0.1,organic,desktop,healthcare,small,Owner 7,guided,False,card,2,USD,False,0.0,,0,0,0.0,0.0,28.97,28.41,False,2025-03-28
SAAS-07137,SAAS-ACC-0097,2024-12-17,enterprise,monthly,52,554.37,0.05,organic,mobile,technology,small,Owner 2,white_glove,False,ach,6,USD,False,0.0,,0,0,0.0,0.0,295.28,285.3,False,2025-02-08
SAAS-07138,SAAS-ACC-0658,2024-10-25,starter,monthly,1,47.4,0.0,outbound_sales,desktop,healthcare,medium,Owner 6,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,0.57,31.28,30.24,True,2025-01-08
SAAS-07139,SAAS-ACC-1219,2024-10-29,starter,monthly,3,42.33,0.2,outbound_sales,desktop,finance,small,Owner 2,self_serve,True,invoice,1,USD,False,0.0,,0,0,0.0,34.64,14.96,-20.11,True,2024-12-26
SAAS-07140,SAAS-ACC-1780,2024-03-14,pro,monthly,10,115.31,0.3,organic,mobile,manufacturing,medium,Owner 3,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,0.0,42.71,41.56,False,2024-05-19
SAAS-07141,SAAS-ACC-2341,2025-02-12,pro,annual,8,103.39,0.15,organic,desktop,healthcare,medium,Owner 2,guided,True,card,0,USD,False,0.0,,0,0,0.0,0.0,49.79,48.76,False,2025-02-17
SAAS-07142,SAAS-ACC-2902,2024-06-21,starter,monthly,1,27.82,0.1,paid,desktop,healthcare,small,Owner 5,guided,False,card,4,USD,False,0.0,,0,0,0.0,0.0,14.39,14.11,False,2024-07-25
SAAS-07143,SAAS-ACC-0263,2024-09-06,enterprise,monthly,32,585.95,0.2,organic,mobile,technology,small,Owner 2,guided,True,ach,2,USD,False,0.0,,1,0,0.0,0.0,232.55,226.69,True,2024-09-24
SAAS-07144,SAAS-ACC-0824,2024-12-10,enterprise,monthly,30,519.87,0.1,paid,desktop,manufacturing,medium,Owner 1,self_serve,False,ach,2,USD,False,0.0,,0,1,9.61,12.29,266.34,239.24,False,2025-03-02
SAAS-07145,SAAS-ACC-1385,2025-02-23,pro,annual,7,100.04,0.3,outbound_sales,desktop,manufacturing,medium,Owner 4,white_glove,True,ach,1,USD,False,0.0,,0,0,0.0,19.22,25.26,5.04,True,2025-04-07
SAAS-07146,SAAS-ACC-1946,2024-10-13,pro,annual,21,177.17,0.05,paid,desktop,healthcare,small,Owner 2,guided,False,invoice,2,USD,False,0.0,,0,0,0.0,0.0,104.74,102.97,True,2024-10-21
SAAS-07147,SAAS-ACC-2507,2024-05-31,pro,annual,5,118.28,0.0,paid,mobile,technology,medium,Owner 3,self_serve,True,ach,3,USD,False,0.0,,0,0,0.0,4.53,72.26,66.54,False,2024-08-14
SAAS-07148,SAAS-ACC-3068,2024-10-18,starter,monthly,3,26.14,0.2,partner,desktop,technology,small,Owner 3,self_serve,True,invoice,2,USD,False,0.0,,0,0,0.0,0.0,10.45,10.19,False,2024-12-20
SAAS-07149,SAAS-ACC-0429,2025-11-10,enterprise,monthly,85,840.66,0.3,paid,desktop,manufacturing,small,Owner 2,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,3.59,201.58,189.59,True,2025-12-17
SAAS-07150,SAAS-ACC-0990,2024-08-16,starter,monthly,1,35.23,0.0,organic,mobile,retail,medium,Owner 5,guided,True,ach,1,USD,False,0.0,,0,0,0.0,4.85,22.45,17.24,False,2024-10-09
SAAS-07151,SAAS-ACC-1551,2025-11-27,pro,annual,18,169.52,0.0,paid,desktop,technology,medium,Owner 1,white_glove,False,card,2,USD,False,0.0,,0,0,0.0,5.94,100.08,92.44,True,2026-02-25
SAAS-07152,SAAS-ACC-2112,2024-06-04,starter,monthly,3,51.73,0.05,outbound_sales,mobile,technology,small,Owner 4,white_glove,False,card,4,USD,False,0.0,,0,0,0.0,0.0,30.56,30.04,False,2024-06-07
SAAS-07153,SAAS-ACC-2673,2025-01-16,enterprise,annual,80,713.24,0.4,paid,desktop,finance,medium,Owner 5,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,10.9,152.25,134.22,True,2025-01-26
SAAS-07154,SAAS-ACC-0034,2024-05-25,pro,monthly,17,115.46,0.2,organic,desktop,manufacturing,medium,Owner 2,self_serve,False,ach,2,USD,False,0.0,,0,0,0.0,6.74,43.44,35.54,True,2024-08-18
SAAS-07155,SAAS-ACC-0595,2025-05-29,starter,monthly,4,36.74,0.0,outbound_sales,desktop,technology,small,Owner 4,self_serve,False,card,2,USD,True,31.18,2025-06-25,0,0,0.0,5.37,-6.37,-12.11,,2025-08-20
SAAS-07156,SAAS-ACC-1156,2025-06-20,pro,annual,11,150.83,0.2,partner,desktop,manufacturing,small,Owner 8,guided,True,ach,2,USD,False,0.0,,0,0,0.0,13.67,59.76,44.58,False,2025-08-17
SAAS-07157,SAAS-ACC-1717,2024-06-08,enterprise,annual,42,590.06,0.15,partner,desktop,technology,medium,Owner 1,guided,False,ach,5,USD,False,0.0,,0,0,0.0,13.9,265.56,243.4,True,2024-06-19
SAAS-07158,SAAS-ACC-2278,2024-08-14,starter,annual,5,34.7,0.15,outbound_sales,mobile,technology,small,Owner 8,white_glove,True,ach,2,USD,True,25.62,2024-09-21,0,0,0.0,9.82,-7.61,-17.77,,2024-11-01
SAAS-07159,SAAS-ACC-2839,2025-02-12,enterprise,annual,15,247.38,0.0,outbound_sales,desktop,technology,small,Owner 8,self_serve,False,ach,0,USD,False,0.0,,0,0,0.0,0.0,138.86,136.39,False,2025-02-26
SAAS-07160,SAAS-ACC-0200,2024-11-27,starter,annual,4,44.72,0.15,outbound_sales,desktop,manufacturing,large,Owner 8,self_serve,True,card,0,USD,False,0.0,,0,0,0.0,0.0,18.15,17.71,False,2024-11-27
SAAS-07161,SAAS-ACC-0761,2024-01-13,enterprise,annual,32,546.54,0.05,outbound_sales,desktop,retail,large,Owner 2,guided,False,card,3,USD,False,0.0,,0,1,10.63,0.0,290.48,274.38,True,2024-01-14
SAAS-07162,SAAS-ACC-1322,2025-08-11,starter,monthly,1,44.32,0.2,partner,desktop,finance,small,Owner 5,white_glove,False,invoice,0,USD,False,0.0,,0,0,0.0,0.0,20.96,20.51,False,2025-08-23
SAAS-07163,SAAS-ACC-1883,2024-07-23,starter,monthly,4,33.7,0.0,partner,desktop,retail,small,Owner 3,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,7.2,21.65,14.12,False,2024-09-19
SAAS-07164,SAAS-ACC-2444,2025-10-31,enterprise,monthly,45,517.81,0.2,outbound_sales,desktop,technology,large,Owner 3,white_glove,True,card,4,USD,False,0.0,,1,0,0.0,13.21,232.2,213.81,True,2025-11-12
SAAS-07165,SAAS-ACC-3005,2025-05-23,starter,monthly,2,41.38,0.0,partner,desktop,healthcare,large,Owner 7,self_serve,True,ach,5,USD,False,0.0,,0,0,0.0,0.0,25.27,24.69,True,2025-06-20
SAAS-07166,SAAS-ACC-0366,2024-03-15,starter,annual,2,30.89,0.4,organic,mobile,retail,medium,Owner 1,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,4.29,5.36,0.76,True,2024-06-13
SAAS-07167,SAAS-ACC-0927,2025-05-27,enterprise,annual,20,525.7,0.15,paid,desktop,finance,medium,Owner 5,self_serve,True,invoice,2,USD,False,0.0,,0,0,0.0,20.71,255.6,229.64,False,2025-06-26
SAAS-07168,SAAS-ACC-1488,2024-06-13,starter,annual,1,30.83,0.1,paid,desktop,finance,medium,Owner 1,guided,True,card,4,USD,True,25.75,2024-08-08,0,0,0.0,6.3,-8.91,-15.51,,2024-07-07
SAAS-07169,SAAS-ACC-2049,2025-03-30,pro,monthly,19,181.82,0.3,organic,mobile,retail,medium,Owner 6,guided,False,card,1,USD,True,111.73,2025-05-02,1,0,0.0,0.0,-58.2,-60.02,,2025-05-29
SAAS-07170,SAAS-ACC-2610,2024-08-30,starter,monthly,5,49.67,0.1,paid,desktop,manufacturing,small,Owner 3,guided,True,card,2,USD,False,0.0,,0,0,0.0,3.23,27.18,23.45,False,2024-11-24
SAAS-07171,SAAS-ACC-3171,2025-05-11,enterprise,annual,27,465.12,0.15,partner,desktop,manufacturing,large,Owner 6,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,9.6,184.41,170.15,False,2025-07-28
SAAS-07172,SAAS-ACC-0532,2024-08-19,enterprise,monthly,82,754.34,0.1,partner,mobile,finance,small,Owner 2,self_serve,False,invoice,1,USD,False,0.0,,1,0,0.0,0.0,383.7,376.15,,2024-09-04
SAAS-07173,SAAS-ACC-1093,2025-05-27,starter,annual,3,36.86,0.05,paid,mobile,technology,small,Owner 2,self_serve,False,card,2,USD,False,0.0,,0,0,0.0,14.56,19.03,4.11,False,2025-07-31
SAAS-07174,SAAS-ACC-1654,2025-12-21,starter,monthly,4,32.44,0.15,paid,mobile,technology,small,Owner 3,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,5.45,15.43,9.66,True,2026-02-17
SAAS-07175,SAAS-ACC-2215,2024-10-22,pro,monthly,17,162.41,0.0,organic,desktop,manufacturing,small,Owner 4,guided,False,card,3,USD,False,0.0,,0,0,0.0,0.0,89.43,87.81,False,2024-11-25
SAAS-07176,SAAS-ACC-2776,2025-12-27,pro,annual,3,79.58,0.15,paid,mobile,finance,medium,Owner 6,self_serve,True,card,4,USD,False,0.0,,0,0,0.0,17.31,34.22,16.12,False,2026-02-14
SAAS-07177,SAAS-ACC-0137,2025-12-30,enterprise,annual,7,421.27,0.1,organic,mobile,technology,medium,Owner 1,white_glove,False,card,0,USD,True,292.3,2026-01-13,0,0,0.0,6.96,-87.37,-98.54,,2026-01-16
SAAS-07178,SAAS-ACC-0698,2025-12-31,enterprise,monthly,34,613.08,0.05,outbound_sales,desktop,retail,medium,Owner 2,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,9.98,336.98,320.88,False,2026-03-13
SAAS-07179,SAAS-ACC-1259,2024-06-07,starter,monthly,5,36.11,0.05,paid,desktop,finance,small,Owner 8,white_glove,False,card,2,USD,False,0.0,,1,0,0.0,0.0,20.57,20.21,True,2024-07-19
SAAS-07180,SAAS-ACC-1820,2024-03-02,starter,monthly,3,40.05,0.05,organic,desktop,technology,medium,Owner 7,guided,True,card,0,USD,False,0.0,,0,0,0.0,8.66,22.8,13.74,False,2024-03-20
SAAS-07181,SAAS-ACC-2381,2024-03-24,pro,monthly,15,147.17,0.4,paid,desktop,finance,small,Owner 8,white_glove,True,card,0,USD,False,0.0,,0,0,0.0,0.98,28.0,25.54,False,2024-04-13
SAAS-07182,SAAS-ACC-2942,2024-07-16,pro,monthly,3,121.78,0.05,organic,desktop,manufacturing,small,Owner 6,guided,False,card,0,USD,False,0.0,,0,0,0.0,8.66,74.88,65.0,True,2024-08-04
SAAS-07183,SAAS-ACC-0303,2024-06-27,pro,monthly,10,160.52,0.15,partner,desktop,retail,medium,Owner 7,guided,False,card,0,USD,False,0.0,,0,0,0.0,6.38,74.98,67.0,False,2024-09-05
SAAS-07184,SAAS-ACC-0864,2024-05-02,starter,monthly,5,45.61,0.15,partner,desktop,manufacturing,small,Owner 3,guided,False,card,4,USD,False,0.0,,0,0,0.0,15.2,20.04,4.39,True,2024-06-23
SAAS-07185,SAAS-ACC-1425,2024-02-09,starter,monthly,5,42.74,0.2,organic,desktop,manufacturing,small,Owner 4,self_serve,True,invoice,0,USD,False,0.0,,0,0,0.0,5.28,17.21,11.51,False,2024-03-15
SAAS-07186,SAAS-ACC-1986,2024-10-16,pro,monthly,22,175.42,0.2,outbound_sales,desktop,healthcare,small,Owner 4,guided,False,card,5,USD,False,0.0,,0,0,0.0,4.48,64.32,57.38,True,2024-11-14
SAAS-07187,SAAS-ACC-2547,2025-11-10,starter,monthly,4,45.74,0.1,partner,desktop,healthcare,medium,Owner 3,guided,False,card,0,USD,False,0.0,,0,0,0.0,6.02,24.21,17.74,False,2026-01-01
SAAS-07188,SAAS-ACC-3108,2024-06-14,starter,annual,5,45.67,0.0,organic,desktop,finance,medium,Owner 4,self_serve,True,invoice,4,USD,False,0.0,,0,0,0.0,5.76,29.55,23.34,True,2024-07-29
SAAS-07189,SAAS-ACC-0469,2024-03-15,pro,annual,15,129.19,0.1,paid,desktop,technology,small,Owner 3,white_glove,False,card,1,USD,True,98.85,2024-04-27,0,0,0.0,11.3,-24.63,-37.22,,2024-05-10
SAAS-07190,SAAS-ACC-1030,2024-07-28,starter,annual,3,40.22,0.15,paid,desktop,finance,small,Owner 3,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,3.63,17.83,13.8,False,2024-08-25
SAAS-07191,SAAS-ACC-1591,2025-11-01,pro,annual,9,107.03,0.05,partner,desktop,finance,small,Owner 5,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,6.38,64.01,56.56,False,2025-11-25
SAAS-07192,SAAS-ACC-2152,2024-11-03,pro,annual,5,57.82,0.05,paid,mobile,retail,medium,Owner 7,white_glove,True,invoice,1,USD,False,0.0,,0,0,0.0,5.99,36.21,29.64,False,2024-12-26
SAAS-07193,SAAS-ACC-2713,2025-01-02,pro,annual,24,183.16,0.1,outbound_sales,desktop,healthcare,small,Owner 6,self_serve,False,card,1,USD,False,0.0,,0,0,0.0,0.0,96.43,94.6,,2025-02-21
SAAS-07194,SAAS-ACC-0074,2024-10-18,starter,annual,1,37.46,0.0,paid,desktop,technology,small,Owner 5,white_glove,False,ach,4,USD,True,32.93,2024-11-23,0,0,0.0,0.0,-8.05,-8.43,False,2024-12-24
SAAS-07195,SAAS-ACC-0635,2025-09-17,starter,annual,5,61.58,0.0,organic,desktop,healthcare,small,Owner 8,guided,True,invoice,2,USD,False,0.0,,0,0,0.0,3.58,39.64,35.45,False,2025-11-14
SAAS-07196,SAAS-ACC-1196,2025-12-15,pro,annual,24,186.52,0.3,organic,desktop,finance,medium,Owner 6,guided,False,invoice,1,USD,False,0.0,,0,0,0.0,9.42,57.68,46.39,False,2026-02-06
SAAS-07197,SAAS-ACC-1757,2024-08-09,starter,annual,5,44.86,0.15,partner,desktop,finance,small,Owner 7,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,0.0,19.36,18.91,False,2024-09-07
SAAS-07198,SAAS-ACC-2318,2025-06-08,starter,annual,1,41.11,0.05,organic,desktop,healthcare,small,Owner 8,guided,False,card,1,USD,False,0.0,,0,0,0.0,7.22,21.92,14.29,True,2025-06-10
SAAS-07199,SAAS-ACC-2879,2024-05-04,enterprise,monthly,67,646.99,0.05,organic,desktop,technology,large,Owner 4,white_glove,True,invoice,0,USD,False,0.0,,0,0,0.0,6.04,341.3,328.79,True,2024-07-29
SAAS-07200,SAAS-ACC-0240,2025-01-18,starter,monthly,1,33.17,0.1,organic,desktop,technology,small,Owner 7,white_glove,True,card,2,USD,True,25.33,2025-02-28,0,0,0.0,10.42,-6.4,-17.16,,2025-04-14
SAAS-07201,SAAS-ACC-0801,2025-06-07,starter,annual,5,50.54,0.0,partner,desktop,retail,small,Owner 3,white_glove,False,ach,5,USD,False,0.0,,0,0,0.0,23.43,28.29,4.15,False,2025-08-11
SAAS-07202,SAAS-ACC-1362,2025-01-25,starter,annual,1,30.7,0.05,organic,desktop,manufacturing,small,Owner 6,guided,False,ach,0,USD,False,0.0,,0,0,0.0,0.0,16.08,15.78,True,2025-02-01
SAAS-07203,SAAS-ACC-1923,2024-06-11,starter,monthly,1,25.22,0.2,organic,mobile,finance,small,Owner 2,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,12.4,11.66,-1.0,False,2024-07-31
SAAS-07204,SAAS-ACC-2484,2024-04-19,pro,monthly,18,159.47,0.05,outbound_sales,mobile,finance,small,Owner 4,self_serve,False,card,0,USD,False,0.0,,0,0,0.0,24.88,83.2,56.72,True,2024-07-14
SAAS-07205,SAAS-ACC-3045,2024-04-27,starter,monthly,3,41.94,0.15,paid,desktop,technology,small,Owner 6,guided,False,card,1,USD,False,0.0,,0,0,0.0,3.64,21.91,17.85,False,2024-06-16
SAAS-07206,SAAS-ACC-0406,2025-10-05,starter,monthly,5,51.57,0.15,outbound_sales,mobile,healthcare,small,Owner 5,guided,False,card,3,USD,False,0.0,,0,0,0.0,13.85,26.77,12.41,False,2025-12-06
SAAS-07207,SAAS-ACC-0967,2025-07-29,starter,monthly,2,32.43,0.05,partner,desktop,healthcare,small,Owner 6,white_glove,False,card,0,USD,False,0.0,,0,0,0.0,5.17,18.98,13.48,False,2025-07-29
SAAS-07208,SAAS-ACC-1528,2025-07-26,pro,monthly,4,109.55,0.15,outbound_sales,desktop,manufacturing,large,Owner 3,guided,False,card,3,USD,False,0.0,,0,0,0.0,0.0,48.07,46.98,True,2025-08-15
SAAS-07209,SAAS-ACC-2089,2025-11-07,enterprise,monthly,67,771.06,0.2,paid,desktop,technology,large,Owner 6,white_glove,True,card,3,USD,False,0.0,,0,0,0.0,15.24,335.08,312.13,True,2025-12-07
SAAS-07210,SAAS-ACC-2650,2025-01-15,starter,annual,2,30.1,0.2,paid,desktop,technology,small,Owner 8,guided,False,ach,3,USD,False,0.0,,0,0,0.0,3.82,13.07,8.96,True,2025-01-28
SAAS-07211,SAAS-ACC-0011,2024-12-15,enterprise,monthly,66,609.8,0.2,paid,desktop,healthcare,large,Owner 2,self_serve,True,card,5,USD,False,0.0,,1,0,0.0,12.04,204.67,184.09,False,2025-02-28
SAAS-07212,SAAS-ACC-0572,2025-10-06,starter,monthly,4,39.32,0.1,paid,mobile,retail,medium,Owner 6,guided,True,card,2,USD,False,0.0,,0,0,0.0,14.07,19.05,4.58,True,2025-10-07
SAAS-07213,SAAS-ACC-1133,2025-09-01,pro,monthly,19,193.51,0.1,outbound_sales,mobile,healthcare,medium,Owner 5,white_glove,False,ach,1,USD,False,0.0,,0,0,0.0,4.87,107.26,100.45,True,2025-11-26
SAAS-07214,SAAS-ACC-1694,2024-01-18,starter,monthly,2,41.24,0.15,organic,desktop,retail,small,Owner 4,white_glove,True,card,4,USD,False,0.0,,0,0,0.0,0.0,16.62,16.21,False,2024-02-25
SAAS-07215,SAAS-ACC-2255,2024-03-15,starter,annual,4,30.71,0.05,outbound_sales,desktop,healthcare,small,Owner 1,self_serve,False,ach,4,USD,False,0.0,,0,0,0.0,8.16,17.89,9.42,False,2024-05-25
SAAS-07216,SAAS-ACC-2816,2025-11-11,enterprise,annual,53,540.58,0.3,partner,desktop,technology,large,Owner 2,white_glove,False,invoice,1,USD,False,0.0,,1,0,0.0,2.77,166.0,157.82,False,2026-01-26
SAAS-07217,SAAS-ACC-0177,2025-10-23,starter,monthly,1,29.93,0.1,organic,mobile,manufacturing,small,Owner 3,guided,True,card,1,USD,False,0.0,,0,0,0.0,7.33,16.31,8.68,False,2025-11-08
SAAS-07218,SAAS-ACC-0738,2025-05-14,enterprise,monthly,62,420.08,0.2,partner,mobile,technology,medium,Owner 2,self_serve,False,ach,1,USD,False,0.0,,0,0,0.0,10.17,171.91,157.53,True,2025-05-27
SAAS-07219,SAAS-ACC-1299,2024-10-21,starter,monthly,4,44.74,0.1,outbound_sales,mobile,finance,large,Owner 6,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,7.09,23.17,15.64,True,2024-12-24
SAAS-07220,SAAS-ACC-1860,2025-08-18,pro,annual,24,174.2,0.1,paid,desktop,technology,medium,Owner 3,guided,True,card,0,USD,True,152.06,2025-10-02,0,0,0.0,7.08,-58.98,-67.79,False,2025-10-03
SAAS-07221,SAAS-ACC-2421,2024-09-07,enterprise,annual,41,478.32,0.05,outbound_sales,desktop,finance,medium,Owner 2,white_glove,True,card,2,USD,False,0.0,,0,0,0.0,10.81,231.52,215.92,True,2024-09-08
SAAS-07222,SAAS-ACC-2982,2024-07-14,starter,annual,2,37.11,0.15,partner,mobile,healthcare,small,Owner 5,self_serve,False,invoice,0,USD,False,0.0,,0,0,0.0,10.07,15.34,4.89,False,2024-10-09
SAAS-07223,SAAS-ACC-0343,2025-12-31,enterprise,monthly,85,708.75,0.2,organic,mobile,technology,small,Owner 1,self_serve,False,invoice,3,USD,False,0.0,,0,0,0.0,7.18,325.17,310.9,True,2026-03-10
SAAS-07224,SAAS-ACC-0904,2025-11-02,starter,monthly,4,40.39,0.05,organic,desktop,finance,medium,Owner 3,self_serve,True,card,2,USD,False,0.0,,0,0,0.0,0.0,20.3,19.89,False,2025-11-21
SAAS-07225,SAAS-ACC-1465,2024-10-25,starter,annual,1,30.82,0.0,organic,desktop,finance,small,Owner 3,self_serve,False,card,4,USD,False,0.0,,0,0,0.0,0.0,19.4,19.09,False,2025-01-14
SAAS-07226,SAAS-ACC-2026,2024-10-10,starter,annual,3,35.38,0.3,paid,desktop,technology,small,Owner 1,guided,True,card,2,USD,False,0.0,,0,0,0.0,4.06,9.27,4.86,True,2024-12-05
SAAS-07227,SAAS-ACC-2587,2025-11-04,enterprise,monthly,42,598.86,0.05,paid,desktop,finance,medium,Owner 2,white_glove,False,ach,2,USD,False,0.0,,0,0,0.0,8.42,311.32,296.92,False,2026-01-20
SAAS-07228,SAAS-ACC-3148,2024-12-23,pro,annual,18,156.9,0.05,paid,desktop,retail,small,Owner 8,self_serve,False,invoice,3,USD,False,0.0,,0,0,0.0,1.5,92.06,88.99,True,2025-03-23
SAAS-07229,SAAS-ACC-0509,2025-06-01,enterprise,monthly,40,510.96,0.2,paid,desktop,finance,large,Owner 1,guided,True,invoice,2,USD,False,0.0,,0,0,0.0,1.83,203.54,196.6,False,2025-07-26
SAAS-07230,SAAS-ACC-1070,2025-02-03,enterprise,monthly,19,332.79,0.0,partner,desktop,finance,large,Owner 6,white_glove,True,invoice,2,USD,False,0.0,,1,0,0.0,10.15,217.12,203.64,False,2025-03-25
