booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,travel_month
2025-03-11,2025-07-01,Lisbon,DeltaSun,standard,1762.19,1338.33,0.03,Manager 3,partner,leisure,new,3,6,112,wallet,2,false,7
2024-02-24,2024-03-23,Lisbon,DeltaSun,standard,1696.55,1308.83,0.05,Manager 8,partner,leisure,returning,2,3,28,card,1,false,3
2024-09-06,2024-09-20,Zanzibar,DeltaSun,luxury,5460.5,3858.73,0.03,Manager 5,paid_search,corporate,new,1,11,14,card,1,false,9
2024-05-27,2024-07-31,Tokyo,BlueWing,standard,2725.72,1955.36,0.12,Manager 2,referral,family,new,4,13,65,card,1,false,7
2024-04-20,2024-07-09,Zanzibar,DeltaSun,premium,3203.3,2283.81,0.18,Manager 6,direct,leisure,returning,1,4,80,wallet,2,false,7
2025-10-05,2025-10-07,Tokyo,Atlas,standard,2691.79,1990.96,0.03,Manager 2,partner,corporate,new,3,8,2,bank_transfer,1,false,10
2024-07-23,2024-10-02,Rome,DeltaSun,standard,2705.21,1894.11,0.0,Manager 7,referral,family,returning,3,9,71,bank_transfer,1,false,10
2025-04-23,2025-05-23,Zanzibar,DeltaSun,premium,3957.81,2743.52,0.08,Manager 3,paid_search,corporate,new,2,9,30,card,2,true,5
2025-04-23,2025-06-02,Zanzibar,BlueWing,luxury,4491.97,3577.77,0.08,Manager 1,partner,leisure,new,3,3,40,card,1,false,6
2025-01-29,2025-05-08,Rome,Atlas,standard,1802.57,1249.48,0.03,Manager 1,direct,leisure,returning,1,2,99,card,1,false,5
2024-10-24,2024-10-26,Reykjavik,BlueWing,standard,2238.54,1552.09,0.0,Manager 1,paid_search,leisure,new,2,7,2,card,1,false,10
2025-07-03,2025-07-31,Rome,Atlas,standard,1911.23,1492.69,0.03,Manager 5,paid_search,leisure,new,3,2,28,card,1,false,7
2024-06-17,2024-10-02,Rome,Atlas,standard,2563.56,1900.61,0.18,Manager 5,direct,leisure,new,2,6,107,card,1,false,10
2024-03-26,2024-06-05,Rome,DeltaSun,standard,2115.6,1492.73,0.18,Manager 3,partner,leisure,new,3,7,71,bank_transfer,1,false,6
2024-10-24,2024-12-20,Rome,Cedar,premium,3565.2,2769.19,0.03,Manager 1,paid_search,leisure,returning,3,2,57,card,1,false,12
2025-06-25,2025-06-27,Tokyo,Atlas,luxury,7345.47,5708.95,0.18,Manager 8,direct,family,new,5,14,2,card,1,false,6
2024-04-28,2024-07-06,Tokyo,Cedar,standard,2220.46,1689.67,0.0,Manager 1,paid_search,corporate,returning,1,10,69,card,1,false,7
2024-07-01,2024-08-28,Rome,Cedar,standard,1223.61,900.29,0.03,Manager 6,paid_search,leisure,returning,1,2,58,card,1,false,8
2025-09-26,2025-12-18,Rome,DeltaSun,standard,2069.15,1390.54,0.12,Manager 8,direct,leisure,new,3,2,83,card,3,false,12
2024-10-02,2024-12-26,Zanzibar,Cedar,premium,4143.24,3091.39,0.0,Manager 2,partner,family,returning,5,9,85,card,1,false,12
2024-10-14,2024-11-30,Lisbon,DeltaSun,premium,2150.75,1549.57,0.12,Manager 3,partner,leisure,new,1,5,47,card,1,false,11
2025-09-05,2025-09-30,Reykjavik,Cedar,premium,3396.01,2460.35,0.12,Manager 5,partner,leisure,returning,3,6,25,bank_transfer,2,false,9
2025-03-04,2025-04-21,Tokyo,BlueWing,standard,3317.7,2613.99,0.05,Manager 7,direct,family,returning,3,4,48,bank_transfer,2,false,4
2025-07-16,2025-07-18,Zanzibar,BlueWing,standard,3543.74,2892.14,0.05,Manager 2,direct,family,returning,5,9,2,wallet,1,true,7
2024-06-28,2024-08-31,Zanzibar,BlueWing,premium,4012.11,3195.11,0.03,Manager 8,direct,family,returning,6,8,64,wallet,2,false,8
2025-02-08,2025-05-09,Tokyo,DeltaSun,standard,3202.68,2455.82,0.0,Manager 1,partner,leisure,returning,3,3,90,bank_transfer,1,false,5
2025-01-24,2025-02-13,Rome,Atlas,standard,2416.09,1787.59,0.18,Manager 5,paid_search,leisure,returning,2,8,20,wallet,1,false,2
2025-01-15,2025-02-17,Rome,Cedar,standard,2882.72,2067.9,0.08,Manager 4,paid_search,leisure,returning,2,4,33,card,1,false,2
2024-02-02,2024-04-15,Reykjavik,Cedar,standard,2709.81,1861.04,0.08,Manager 4,direct,leisure,returning,1,6,73,card,2,false,4
2024-10-17,2024-10-28,Zanzibar,Cedar,standard,2271.76,1785.69,0.0,Manager 2,partner,corporate,returning,2,2,11,bank_transfer,1,true,10
2024-06-16,2024-10-12,Zanzibar,Cedar,premium,3305.11,2391.66,0.08,Manager 2,paid_search,leisure,returning,1,4,118,card,4,false,10
2025-07-01,2025-09-22,Lisbon,DeltaSun,standard,2114.08,1560.75,0.12,Manager 4,direct,leisure,new,3,8,83,card,1,false,9
2024-09-19,2025-01-04,Lisbon,DeltaSun,standard,1649.34,1226.69,0.05,Manager 6,direct,leisure,returning,2,8,107,card,2,false,1
2025-10-29,2026-02-24,Zanzibar,BlueWing,standard,3444.49,2421.29,0.18,Manager 3,direct,family,new,5,9,118,bank_transfer,3,false,2
2025-06-04,2025-08-09,Reykjavik,BlueWing,standard,3351.32,2588.19,0.12,Manager 3,paid_search,family,returning,5,6,66,bank_transfer,2,false,8
2024-11-22,2024-12-22,Reykjavik,DeltaSun,luxury,5012.57,3937.77,0.0,Manager 7,referral,leisure,new,2,9,30,bank_transfer,4,false,12
2025-01-02,2025-02-01,Lisbon,BlueWing,premium,4008.88,3044.67,0.05,Manager 1,partner,leisure,new,1,10,30,bank_transfer,1,false,2
2024-08-24,2024-08-26,Rome,Atlas,standard,1342.64,983.68,0.0,Manager 2,referral,corporate,returning,1,4,2,bank_transfer,3,false,8
2024-09-03,2024-11-15,Rome,DeltaSun,premium,2894.99,2119.43,0.12,Manager 8,partner,leisure,new,2,19,73,bank_transfer,1,false,11
2024-04-27,2024-08-17,Rome,Atlas,luxury,3322.59,2345.47,0.05,Manager 8,paid_search,leisure,new,3,4,112,card,1,false,8
2025-08-23,2025-09-09,Zanzibar,Atlas,premium,3084.4,2414.63,0.18,Manager 5,direct,corporate,new,1,6,17,card,1,false,9
2024-10-23,2024-12-31,Rome,Atlas,standard,2522.92,1996.34,0.0,Manager 5,direct,family,new,5,11,69,bank_transfer,3,false,12
2025-07-22,2025-10-01,Zanzibar,BlueWing,standard,2242.25,1794.15,0.03,Manager 5,paid_search,leisure,new,1,5,71,bank_transfer,1,false,10
2024-05-19,2024-07-25,Tokyo,Atlas,standard,2624.95,1847.25,0.18,Manager 2,paid_search,corporate,returning,1,2,67,card,3,false,7
2025-05-29,2025-09-04,Tokyo,DeltaSun,luxury,6941.79,4896.22,0.03,Manager 2,direct,family,new,3,12,98,card,3,false,9
2025-09-17,2025-11-10,Lisbon,DeltaSun,luxury,4053.16,2775.97,0.0,Manager 8,direct,leisure,new,2,9,54,bank_transfer,1,false,11
2024-02-01,2024-04-09,Tokyo,BlueWing,premium,3973.61,3024.37,0.08,Manager 5,partner,leisure,new,3,3,68,card,1,false,4
2024-03-09,2024-05-27,Rome,Cedar,premium,2866.91,2129.04,0.05,Manager 7,referral,leisure,new,3,6,79,card,1,false,5
2024-04-22,2024-06-23,Lisbon,DeltaSun,standard,2115.34,1552.18,0.0,Manager 3,direct,leisure,new,2,10,62,card,1,false,6
2024-05-08,2024-06-23,Rome,BlueWing,premium,3074.0,2247.33,0.18,Manager 5,direct,leisure,new,1,2,46,card,1,false,6
2025-12-02,2025-12-18,Lisbon,BlueWing,standard,1438.68,1055.07,0.18,Manager 4,paid_search,corporate,new,2,2,16,card,3,false,12
2024-07-10,2024-08-21,Tokyo,Atlas,standard,4130.59,3281.19,0.03,Manager 5,paid_search,leisure,new,3,8,42,bank_transfer,2,false,8
2024-02-21,2024-05-29,Rome,DeltaSun,standard,2486.01,1858.32,0.05,Manager 1,partner,family,new,4,10,98,card,3,false,5
2024-08-26,2024-10-04,Reykjavik,BlueWing,standard,2431.75,1876.51,0.08,Manager 5,paid_search,leisure,new,3,6,39,card,1,false,10
2024-01-11,2024-03-13,Lisbon,DeltaSun,premium,2396.56,1762.86,0.08,Manager 3,paid_search,leisure,new,1,11,62,bank_transfer,3,false,3
2025-10-28,2026-02-12,Zanzibar,Atlas,standard,4057.66,2910.24,0.12,Manager 2,direct,leisure,returning,3,8,107,card,2,false,2
2025-12-22,2026-02-17,Lisbon,Cedar,standard,1951.06,1320.66,0.12,Manager 5,direct,leisure,new,3,10,57,card,2,false,2
2025-09-26,2025-09-28,Lisbon,DeltaSun,standard,1469.95,1094.08,0.12,Manager 7,partner,corporate,returning,2,3,2,bank_transfer,2,false,9
2024-09-07,2025-01-18,Reykjavik,BlueWing,standard,3280.52,2532.1,0.05,Manager 4,partner,family,new,6,7,133,bank_transfer,4,false,1
2024-10-31,2024-12-04,Zanzibar,BlueWing,standard,2353.32,1826.62,0.05,Manager 1,direct,family,new,3,6,34,card,1,false,12
2024-06-06,2024-06-22,Tokyo,BlueWing,premium,2346.45,1697.21,0.05,Manager 7,direct,leisure,returning,3,2,16,bank_transfer,1,false,6
2025-08-10,2025-08-22,Reykjavik,Atlas,premium,4036.08,2912.21,0.12,Manager 2,direct,leisure,returning,2,13,12,bank_transfer,3,false,8
2024-04-30,2024-06-18,Zanzibar,Atlas,premium,4528.71,3157.76,0.0,Manager 2,direct,family,new,4,13,49,bank_transfer,1,false,6
2025-03-06,2025-05-27,Zanzibar,Cedar,standard,3926.92,2732.55,0.03,Manager 5,direct,family,new,7,12,82,card,1,false,5
2024-10-12,2024-12-19,Zanzibar,BlueWing,luxury,5483.28,3823.2,0.0,Manager 2,direct,family,new,6,10,68,card,3,false,12
2024-05-15,2024-08-28,Reykjavik,BlueWing,standard,2951.82,2088.04,0.0,Manager 8,direct,family,returning,5,2,105,bank_transfer,4,true,8
2024-08-15,2024-08-19,Lisbon,Atlas,premium,2569.94,1808.55,0.18,Manager 6,direct,corporate,new,2,8,4,card,4,false,8
2025-07-03,2025-10-10,Rome,Atlas,standard,1879.13,1457.46,0.0,Manager 8,partner,leisure,returning,1,9,99,card,1,false,10
2025-09-08,2025-11-22,Rome,BlueWing,premium,2829.68,2019.68,0.18,Manager 3,partner,family,new,5,7,75,bank_transfer,1,false,11
2025-07-24,2025-10-17,Tokyo,Cedar,standard,2690.09,1820.1,0.0,Manager 6,referral,leisure,new,2,6,85,card,1,false,10
2024-02-23,2024-04-13,Lisbon,Atlas,standard,2687.43,2180.72,0.08,Manager 3,paid_search,family,returning,5,14,50,bank_transfer,1,false,4
2025-11-30,2026-01-01,Reykjavik,BlueWing,premium,3682.27,2648.2,0.08,Manager 8,partner,leisure,returning,2,8,32,card,2,false,1
2025-06-05,2025-07-09,Tokyo,BlueWing,standard,2576.25,1933.26,0.0,Manager 3,direct,leisure,returning,1,11,34,bank_transfer,1,false,7
2024-11-05,2024-12-30,Tokyo,BlueWing,standard,3037.8,2104.11,0.03,Manager 4,partner,family,new,7,8,55,card,1,true,12
2025-07-06,2025-11-02,Tokyo,BlueWing,standard,3333.99,2633.52,0.03,Manager 7,paid_search,family,new,6,6,119,bank_transfer,4,false,11
2025-09-16,2025-10-26,Zanzibar,DeltaSun,standard,2861.68,2230.14,0.0,Manager 6,paid_search,family,new,3,9,40,card,3,false,10
2024-12-19,2024-12-25,Tokyo,BlueWing,luxury,7191.33,5151.69,0.05,Manager 8,paid_search,corporate,new,3,7,6,card,1,true,12
2025-01-01,2025-02-23,Tokyo,DeltaSun,standard,2607.86,1827.92,0.05,Manager 2,paid_search,corporate,new,1,4,53,card,2,false,2
2025-09-01,2025-10-22,Lisbon,Cedar,premium,2876.44,1994.41,0.03,Manager 6,paid_search,leisure,new,3,10,51,card,2,false,10
2025-10-21,2026-01-14,Lisbon,BlueWing,premium,2831.09,2029.65,0.18,Manager 8,referral,leisure,new,2,5,85,card,2,false,1
2024-05-03,2024-05-06,Lisbon,DeltaSun,luxury,4478.07,3229.2,0.08,Manager 7,partner,leisure,returning,2,7,3,bank_transfer,1,false,5
2025-08-27,2025-10-12,Tokyo,Atlas,premium,4146.57,2909.04,0.0,Manager 5,direct,family,new,5,4,46,card,3,false,10
2024-08-25,2024-11-25,Zanzibar,BlueWing,premium,3852.71,2779.56,0.0,Manager 5,paid_search,family,new,4,7,92,card,2,false,11
2025-11-08,2025-12-04,Reykjavik,Cedar,premium,3435.7,2554.85,0.08,Manager 4,partner,corporate,returning,2,7,26,card,2,false,12
2024-09-21,2024-11-07,Zanzibar,Atlas,premium,3762.13,2628.91,0.12,Manager 8,partner,leisure,new,2,10,47,card,3,false,11
2025-09-25,2025-12-20,Lisbon,BlueWing,standard,2092.77,1495.91,0.12,Manager 6,direct,leisure,new,3,6,86,card,1,false,12
2025-09-20,2025-10-05,Tokyo,DeltaSun,standard,2826.28,2213.3,0.0,Manager 8,direct,leisure,new,1,9,15,card,1,false,10
2025-11-11,2025-11-24,Tokyo,Atlas,premium,3279.13,2375.87,0.12,Manager 2,direct,leisure,returning,3,2,13,bank_transfer,1,false,11
2024-07-04,2024-10-13,Zanzibar,BlueWing,standard,3005.13,2182.1,0.12,Manager 2,paid_search,leisure,returning,1,8,101,card,1,true,10
2025-12-21,2026-02-07,Lisbon,DeltaSun,standard,1456.58,1046.52,0.05,Manager 7,partner,corporate,new,3,5,48,bank_transfer,1,false,2
2024-09-08,2024-12-05,Tokyo,Cedar,standard,3236.0,2195.16,0.03,Manager 2,paid_search,leisure,returning,3,2,88,card,1,false,12
2025-08-08,2025-12-02,Zanzibar,DeltaSun,luxury,6310.42,4497.68,0.12,Manager 2,partner,leisure,new,2,10,116,card,3,false,12
2024-01-23,2024-02-28,Reykjavik,Cedar,standard,2420.75,1850.61,0.0,Manager 2,direct,leisure,new,1,8,36,card,2,false,2
2024-10-07,2024-11-10,Zanzibar,DeltaSun,standard,2781.0,1934.52,0.12,Manager 6,partner,leisure,new,1,12,34,bank_transfer,1,false,11
2025-08-02,2025-12-13,Zanzibar,DeltaSun,standard,2839.36,2125.53,0.08,Manager 8,direct,leisure,new,3,9,133,bank_transfer,1,false,12
2024-06-03,2024-09-06,Zanzibar,Atlas,standard,2577.21,1745.9,0.0,Manager 6,direct,leisure,returning,3,9,95,bank_transfer,1,true,9
2025-05-09,2025-06-03,Reykjavik,Atlas,standard,2510.43,1677.0,0.05,Manager 7,referral,leisure,new,2,7,25,card,2,false,6
2025-05-16,2025-07-31,Lisbon,DeltaSun,standard,1548.38,1083.42,0.0,Manager 8,direct,leisure,returning,2,12,76,card,1,false,7
2025-02-18,2025-02-24,Rome,BlueWing,standard,2139.31,1503.48,0.12,Manager 2,partner,leisure,returning,1,5,6,bank_transfer,4,false,2
2025-09-30,2025-10-02,Rome,BlueWing,standard,1706.44,1271.63,0.12,Manager 1,referral,corporate,new,3,4,2,bank_transfer,1,false,10
2024-01-20,2024-02-23,Lisbon,Cedar,standard,2005.42,1354.55,0.08,Manager 5,partner,leisure,new,3,7,34,card,1,false,2
2025-11-24,2026-01-25,Tokyo,Atlas,standard,3510.2,2746.13,0.08,Manager 1,referral,leisure,returning,2,8,62,card,1,false,1
2025-06-04,2025-07-12,Tokyo,BlueWing,standard,2073.71,1544.67,0.05,Manager 5,direct,corporate,new,1,4,38,card,2,false,7
2025-10-02,2025-12-19,Tokyo,DeltaSun,standard,3194.05,2360.16,0.03,Manager 7,partner,corporate,returning,1,2,78,bank_transfer,4,false,12
2024-02-13,2024-03-27,Reykjavik,Atlas,standard,2666.48,1833.75,0.18,Manager 6,paid_search,leisure,new,3,6,43,card,1,false,3
2024-05-23,2024-05-25,Tokyo,BlueWing,standard,2547.69,1976.8,0.18,Manager 2,paid_search,leisure,returning,1,12,2,card,1,false,5
2025-03-25,2025-06-15,Reykjavik,Cedar,premium,4423.86,3458.22,0.05,Manager 4,referral,family,returning,3,14,82,bank_transfer,1,false,6
2024-05-06,2024-09-12,Tokyo,Atlas,standard,4253.93,2884.92,0.08,Manager 4,partner,family,returning,3,6,129,bank_transfer,1,false,9
2024-03-14,2024-04-05,Rome,DeltaSun,standard,1882.68,1407.27,0.05,Manager 3,direct,corporate,new,3,2,22,card,1,false,4
2024-04-29,2024-06-22,Lisbon,BlueWing,standard,1666.85,1177.41,0.08,Manager 1,paid_search,corporate,new,1,2,54,card,1,false,6
2024-11-10,2024-12-24,Lisbon,Cedar,standard,2209.6,1543.96,0.05,Manager 8,paid_search,corporate,new,3,6,44,card,1,false,12
2024-05-09,2024-05-20,Lisbon,DeltaSun,standard,2594.64,1927.92,0.05,Manager 1,direct,leisure,new,3,8,11,bank_transfer,2,false,5
2024-02-01,2024-03-27,Lisbon,Atlas,standard,2742.11,1837.76,0.08,Manager 3,direct,family,returning,4,12,55,bank_transfer,3,false,3
2025-03-24,2025-06-18,Lisbon,Atlas,standard,2261.88,1744.03,0.12,Manager 2,referral,leisure,new,1,12,86,card,1,false,6
2025-11-06,2026-01-03,Rome,DeltaSun,standard,2398.93,1712.81,0.05,Manager 5,paid_search,family,new,6,6,58,card,2,false,1
2024-08-15,2024-11-23,Tokyo,BlueWing,standard,2059.84,1478.32,0.05,Manager 2,paid_search,leisure,new,2,4,100,card,1,false,11
2024-08-20,2024-11-04,Zanzibar,Atlas,standard,2720.29,1964.55,0.03,Manager 2,direct,leisure,new,2,5,76,card,1,false,11
2025-11-01,2026-01-06,Rome,BlueWing,standard,1758.2,1336.97,0.03,Manager 7,partner,leisure,new,2,2,66,bank_transfer,1,false,1
2025-02-28,2025-04-27,Reykjavik,BlueWing,standard,3134.72,2233.68,0.08,Manager 8,paid_search,leisure,new,2,13,58,bank_transfer,2,false,4
2025-08-10,2025-10-07,Zanzibar,Cedar,standard,3031.91,2250.73,0.12,Manager 8,partner,family,returning,4,7,58,bank_transfer,2,false,10
2024-01-10,2024-02-10,Tokyo,BlueWing,premium,4630.35,3660.0,0.08,Manager 2,partner,leisure,new,2,6,31,bank_transfer,4,false,2
2025-12-08,2026-01-27,Tokyo,BlueWing,standard,2259.3,1805.99,0.18,Manager 2,direct,corporate,new,1,2,50,bank_transfer,1,false,1
2025-06-11,2025-07-10,Tokyo,DeltaSun,premium,4964.31,3675.15,0.05,Manager 2,partner,family,new,3,7,29,wallet,1,false,7
2025-12-22,2026-02-14,Reykjavik,Atlas,standard,3896.67,2704.1,0.05,Manager 6,referral,family,new,7,18,54,card,3,false,2
2025-03-04,2025-05-12,Lisbon,BlueWing,standard,2589.84,1851.8,0.08,Manager 2,referral,family,new,6,9,69,card,2,false,5
2025-07-05,2025-08-29,Zanzibar,Atlas,luxury,6253.18,4795.84,0.05,Manager 2,paid_search,family,new,7,11,55,card,4,false,8
2024-09-23,2024-12-31,Tokyo,Cedar,standard,3394.79,2345.61,0.08,Manager 2,partner,leisure,new,2,6,99,card,1,false,12
2025-04-07,2025-04-24,Lisbon,Cedar,premium,3825.92,2752.86,0.18,Manager 2,direct,family,new,7,13,17,card,3,true,4
2025-04-07,2025-05-20,Rome,BlueWing,standard,2706.7,2175.44,0.0,Manager 3,partner,family,returning,7,2,43,bank_transfer,1,false,5
2024-08-24,2024-09-16,Lisbon,BlueWing,standard,2717.59,1961.59,0.03,Manager 6,direct,family,new,5,13,23,card,3,false,9
2025-07-15,2025-09-30,Tokyo,BlueWing,premium,3315.55,2537.44,0.05,Manager 1,partner,leisure,new,2,10,77,card,2,true,9
2024-05-18,2024-07-29,Lisbon,BlueWing,standard,2078.12,1402.57,0.03,Manager 5,paid_search,leisure,returning,2,12,72,bank_transfer,2,false,7
2024-11-26,2025-03-02,Lisbon,DeltaSun,luxury,4046.19,2675.71,0.08,Manager 2,direct,corporate,new,1,2,96,card,3,false,3
2025-01-16,2025-04-28,Rome,DeltaSun,standard,2336.81,1622.18,0.0,Manager 7,partner,family,returning,7,3,102,bank_transfer,1,false,4
2024-09-22,2025-01-13,Tokyo,Atlas,premium,5273.23,4129.78,0.18,Manager 5,direct,leisure,new,3,7,113,card,2,false,1
2024-09-25,2024-12-06,Rome,BlueWing,standard,2538.05,1948.4,0.0,Manager 5,direct,family,returning,5,7,72,bank_transfer,1,false,12
2024-12-18,2025-02-20,Tokyo,BlueWing,luxury,5160.73,3729.58,0.05,Manager 7,referral,family,new,6,13,64,card,1,false,2
2024-09-21,2024-10-13,Zanzibar,Cedar,standard,3313.48,2297.87,0.05,Manager 7,direct,leisure,new,2,7,22,bank_transfer,2,false,10
2024-03-31,2024-05-01,Lisbon,Cedar,standard,2196.66,1567.59,0.0,Manager 8,referral,leisure,returning,2,2,31,card,2,false,5
2025-01-20,2025-02-14,Lisbon,Atlas,standard,1901.51,1406.88,0.05,Manager 7,paid_search,leisure,new,2,2,25,card,1,false,2
2024-04-01,2024-04-03,Tokyo,DeltaSun,standard,2893.89,2341.61,0.0,Manager 2,partner,corporate,returning,3,5,2,bank_transfer,2,true,4
2025-02-21,2025-03-04,Tokyo,BlueWing,luxury,4846.53,3977.23,0.05,Manager 2,direct,family,returning,6,2,11,card,2,false,3
2025-12-09,2026-01-03,Lisbon,Cedar,standard,1848.24,1427.83,0.08,Manager 5,paid_search,leisure,new,1,5,25,bank_transfer,3,false,1
2025-02-14,2025-02-19,Rome,Atlas,standard,2699.86,1953.04,0.05,Manager 3,partner,leisure,new,2,7,5,card,1,false,2
2024-08-17,2024-10-10,Zanzibar,Atlas,standard,3531.88,2849.06,0.05,Manager 4,partner,family,new,7,13,54,card,1,false,10
2025-07-25,2025-10-21,Zanzibar,Atlas,standard,2677.35,1979.68,0.08,Manager 2,direct,leisure,returning,2,12,88,card,1,false,10
2025-05-17,2025-06-09,Reykjavik,DeltaSun,premium,4105.42,2949.91,0.03,Manager 5,paid_search,corporate,returning,2,2,23,wallet,1,false,6
2025-11-16,2025-11-18,Lisbon,BlueWing,standard,2429.11,1953.89,0.08,Manager 8,partner,leisure,returning,2,4,2,card,1,false,11
2024-10-08,2024-11-05,Lisbon,BlueWing,premium,2808.8,1924.02,0.05,Manager 8,partner,leisure,new,2,10,28,wallet,2,false,11
2024-12-24,2025-03-11,Zanzibar,Atlas,standard,2807.66,2259.11,0.08,Manager 2,direct,family,new,4,10,77,wallet,2,false,3
2025-07-23,2025-10-15,Zanzibar,DeltaSun,standard,3891.83,2708.58,0.0,Manager 5,paid_search,family,returning,5,10,84,card,1,true,10
2024-05-06,2024-08-20,Tokyo,BlueWing,premium,4649.27,3297.61,0.08,Manager 6,paid_search,family,returning,7,6,106,card,4,false,8
2025-03-27,2025-07-12,Rome,Cedar,standard,2024.69,1483.73,0.0,Manager 3,partner,leisure,returning,3,8,107,bank_transfer,1,false,7
2025-06-03,2025-06-05,Reykjavik,Atlas,standard,3075.64,2195.28,0.03,Manager 6,direct,corporate,new,3,7,2,wallet,1,false,6
2024-05-22,2024-06-27,Lisbon,Cedar,standard,1596.13,1130.93,0.03,Manager 8,referral,corporate,returning,1,6,36,wallet,3,false,6
2025-01-23,2025-03-16,Lisbon,Atlas,premium,2172.7,1656.65,0.0,Manager 8,paid_search,leisure,new,2,5,52,bank_transfer,2,false,3
2025-04-16,2025-07-05,Zanzibar,DeltaSun,premium,3122.09,2445.99,0.03,Manager 2,paid_search,leisure,returning,2,3,80,card,3,false,7
2025-12-29,2026-01-22,Lisbon,DeltaSun,premium,2700.97,2068.08,0.05,Manager 3,direct,leisure,new,2,6,24,bank_transfer,1,false,1
2025-07-25,2025-08-26,Rome,DeltaSun,luxury,4047.94,2845.31,0.12,Manager 1,referral,corporate,new,3,8,32,card,2,false,8
2025-03-04,2025-03-30,Rome,BlueWing,premium,3126.18,2450.5,0.03,Manager 2,partner,leisure,new,2,13,26,card,1,false,3
2024-05-17,2024-07-13,Reykjavik,Atlas,standard,3010.62,2302.0,0.12,Manager 2,paid_search,family,returning,3,4,57,card,1,false,7
2024-09-12,2024-10-31,Rome,BlueWing,standard,2600.47,2000.93,0.05,Manager 6,referral,leisure,returning,2,6,49,card,1,false,10
2024-09-15,2024-11-05,Reykjavik,Cedar,premium,3417.19,2557.29,0.0,Manager 2,referral,leisure,returning,2,12,51,bank_transfer,1,false,11
2024-01-04,2024-04-12,Reykjavik,Atlas,standard,3026.05,2008.42,0.05,Manager 2,paid_search,leisure,returning,1,11,99,card,2,false,4
2024-02-29,2024-03-24,Rome,DeltaSun,standard,2057.2,1496.89,0.08,Manager 2,partner,leisure,new,3,13,24,card,1,false,3
2025-01-16,2025-02-18,Tokyo,BlueWing,premium,4506.46,3309.64,0.03,Manager 4,direct,leisure,new,3,5,33,card,2,false,2
2024-08-06,2024-10-08,Rome,BlueWing,standard,1681.49,1208.5,0.0,Manager 7,paid_search,leisure,returning,1,2,63,bank_transfer,1,false,10
2024-02-22,2024-03-15,Lisbon,Atlas,standard,1925.32,1507.89,0.0,Manager 4,referral,corporate,returning,3,2,22,wallet,2,false,3
2025-10-11,2025-11-20,Tokyo,BlueWing,premium,4518.16,3435.24,0.18,Manager 3,direct,leisure,new,3,5,40,card,3,false,11
2025-11-20,2026-04-03,Zanzibar,Atlas,premium,3255.88,2345.09,0.0,Manager 4,paid_search,leisure,returning,2,6,134,card,3,true,4
2025-02-03,2025-03-03,Tokyo,BlueWing,standard,3336.92,2660.02,0.12,Manager 4,partner,corporate,new,3,13,28,card,4,false,3
2025-10-16,2026-02-14,Rome,Cedar,premium,2808.33,1957.2,0.05,Manager 7,direct,leisure,returning,2,9,121,wallet,1,false,2
2024-10-26,2024-10-28,Zanzibar,Cedar,standard,4078.72,3358.36,0.12,Manager 4,paid_search,family,new,5,8,2,bank_transfer,1,true,10
2025-03-21,2025-04-05,Lisbon,Atlas,premium,2576.54,1707.65,0.18,Manager 1,paid_search,leisure,new,2,12,15,card,1,false,4
2025-12-03,2026-02-07,Tokyo,BlueWing,standard,3144.62,2484.86,0.03,Manager 4,referral,corporate,new,1,2,66,bank_transfer,2,false,2
2024-06-26,2024-09-02,Rome,Cedar,standard,2915.8,2089.05,0.03,Manager 8,paid_search,leisure,returning,3,11,68,card,3,false,9
2024-05-21,2024-07-03,Reykjavik,Atlas,premium,3945.63,3013.2,0.08,Manager 5,partner,leisure,new,1,10,43,card,3,false,7
2024-01-04,2024-02-19,Lisbon,Cedar,luxury,2770.64,2097.03,0.12,Manager 7,direct,leisure,new,2,7,46,card,3,false,2
2025-02-01,2025-02-03,Reykjavik,Cedar,standard,1938.64,1546.35,0.03,Manager 2,partner,leisure,returning,1,5,2,bank_transfer,1,true,2
2024-02-19,2024-03-30,Lisbon,BlueWing,standard,2400.79,1766.71,0.12,Manager 2,referral,leisure,new,3,6,40,bank_transfer,1,false,3
2025-07-29,2025-10-25,Tokyo,DeltaSun,standard,2476.37,1780.86,0.08,Manager 3,paid_search,leisure,new,2,13,88,bank_transfer,1,false,10
2025-10-09,2025-11-22,Reykjavik,Atlas,premium,3633.2,2641.18,0.05,Manager 5,referral,family,new,3,4,44,wallet,3,false,11
2024-07-13,2024-09-05,Zanzibar,BlueWing,standard,2614.21,1975.82,0.18,Manager 4,direct,leisure,new,1,3,54,bank_transfer,2,false,9
2024-01-15,2024-01-20,Lisbon,DeltaSun,premium,2906.92,2315.55,0.0,Manager 1,partner,corporate,new,3,5,5,bank_transfer,1,false,1
2025-09-02,2025-11-27,Lisbon,Cedar,premium,2687.15,1775.4,0.08,Manager 1,paid_search,leisure,returning,3,2,86,wallet,1,false,11
2025-10-17,2025-11-11,Tokyo,BlueWing,premium,3821.28,2925.97,0.05,Manager 2,paid_search,leisure,returning,3,10,25,bank_transfer,3,false,11
2025-05-26,2025-10-09,Tokyo,BlueWing,standard,2637.1,1817.17,0.03,Manager 8,direct,leisure,new,2,6,136,card,1,false,10
