booking_id,booking_date,split_label,outcomes_final
SYN-07129,2025-04-05,validation,true
SYN-07130,2024-03-11,development,true
SYN-07131,2024-07-14,development,true
SYN-07132,2025-10-27,future_holdout,true
SYN-07133,2024-01-20,development,true
SYN-07134,2024-12-31,development,true
SYN-07135,2025-08-04,future_holdout,true
SYN-07136,2025-01-18,validation,true
SYN-07137,2024-08-10,development,true
SYN-07138,2024-07-03,development,true
SYN-07139,2024-06-08,development,true
SYN-07140,2024-04-20,development,true
SYN-07141,2025-02-13,validation,true
SYN-07142,2025-10-27,future_holdout,true
SYN-07143,2024-05-07,development,true
SYN-07144,2024-12-20,development,true
SYN-07145,2024-11-16,development,true
SYN-07146,2025-06-09,validation,true
SYN-07147,2025-05-24,validation,true
SYN-07148,2024-01-30,development,true
SYN-07149,2025-02-19,validation,true
SYN-07150,2025-05-20,validation,true
SYN-07151,2024-10-29,development,true
SYN-07152,2024-12-03,development,true
SYN-07153,2025-10-03,future_holdout,true
SYN-07154,2025-05-30,validation,true
SYN-07155,2025-08-28,future_holdout,true
SYN-07156,2025-08-08,future_holdout,true
SYN-07157,2025-01-06,validation,true
SYN-07158,2025-06-25,validation,true
SYN-07159,2025-01-30,validation,true
SYN-07160,2025-09-01,future_holdout,true
SYN-07161,2025-12-24,future_holdout,true
SYN-07162,2025-10-22,future_holdout,true
SYN-07163,2025-03-26,validation,true
SYN-07164,2024-01-13,development,true
SYN-07165,2024-10-04,development,true
SYN-07166,2024-10-23,development,true
SYN-07167,2025-07-17,future_holdout,true
SYN-07168,2024-11-03,development,true
SYN-07169,2024-01-04,development,true
SYN-07170,2024-03-09,development,true
SYN-07171,2024-10-24,development,true
SYN-07172,2025-10-08,future_holdout,true
SYN-07173,2024-06-16,development,true
SYN-07174,2025-07-27,future_holdout,true
SYN-07175,2025-06-22,validation,true
SYN-07176,2024-11-02,development,true
SYN-07177,2024-02-14,development,true
SYN-07178,2024-10-29,development,true
SYN-07179,2024-05-31,development,true
SYN-07180,2025-12-10,future_holdout,true
SYN-07181,2024-10-21,development,true
SYN-07182,2025-09-04,future_holdout,true
SYN-07183,2024-06-13,development,true
SYN-07184,2025-10-01,future_holdout,true
SYN-07185,2025-08-10,future_holdout,true
SYN-07186,2024-09-19,development,true
SYN-07187,2025-03-03,validation,true
SYN-07188,2024-12-25,development,true
SYN-07189,2024-08-09,development,true
SYN-07190,2024-03-27,development,true
SYN-07191,2024-06-17,development,true
SYN-07192,2024-06-18,development,true
SYN-07193,2025-05-05,validation,true
SYN-07194,2024-12-16,development,true
SYN-07195,2025-08-06,future_holdout,true
SYN-07196,2025-07-07,future_holdout,true
SYN-07197,2024-11-12,development,true
SYN-07198,2024-10-10,development,true
SYN-07199,2024-01-02,development,true
SYN-07200,2025-04-16,validation,true
SYN-07201,2024-04-16,development,true
SYN-07202,2024-09-22,development,true
SYN-07203,2024-09-10,development,true
SYN-07204,2024-06-11,development,true
SYN-07205,2025-01-27,validation,true
SYN-07206,2025-12-05,future_holdout,true
SYN-07207,2025-01-04,validation,true
SYN-07208,2024-12-16,development,true
SYN-07209,2024-07-07,development,true
SYN-07210,2025-11-24,future_holdout,true
SYN-07211,2024-10-22,development,true
SYN-07212,2025-03-06,validation,true
SYN-07213,2025-03-04,validation,true
SYN-07214,2025-10-26,future_holdout,true
SYN-07215,2024-06-29,development,true
SYN-07216,2025-02-09,validation,true
SYN-07217,2024-04-28,development,true
SYN-07218,2025-05-06,validation,true
SYN-07219,2025-03-08,validation,true
SYN-07220,2025-03-29,validation,true
SYN-07221,2024-03-29,development,true
SYN-07222,2025-02-16,validation,true
SYN-07223,2024-05-09,development,true
SYN-07224,2024-08-27,development,true
SYN-07225,2024-08-10,development,true
SYN-07226,2025-09-05,future_holdout,true
SYN-07227,2024-11-10,development,true
SYN-07228,2024-08-18,development,true
SYN-07229,2024-07-12,development,true
SYN-07230,2025-12-09,future_holdout,true
SYN-07231,2024-12-07,development,true
SYN-07232,2025-06-29,validation,true
SYN-07233,2024-06-26,development,true
SYN-07234,2025-05-29,validation,true
SYN-07235,2024-03-02,development,true
SYN-07236,2025-07-04,future_holdout,true
SYN-07237,2025-06-16,validation,true
SYN-07238,2024-05-26,development,true
SYN-07239,2025-08-24,future_holdout,true
SYN-07240,2025-11-11,future_holdout,true
SYN-07241,2025-05-10,validation,true
SYN-07242,2024-11-12,development,true
SYN-07243,2025-12-27,future_holdout,true
SYN-07244,2024-11-24,development,true
SYN-07245,2024-03-21,development,true
SYN-07246,2025-08-03,future_holdout,true
SYN-07247,2024-10-17,development,true
SYN-07248,2024-11-07,development,true
SYN-07249,2025-12-26,future_holdout,true
SYN-07250,2024-01-14,development,true
SYN-07251,2024-03-01,development,true
SYN-07252,2024-09-15,development,true
SYN-07253,2024-09-28,development,true
SYN-07254,2025-12-26,future_holdout,true
SYN-07255,2024-11-20,development,true
SYN-07256,2024-03-26,development,true
SYN-07257,2025-10-29,future_holdout,true
SYN-07258,2024-06-15,development,true
SYN-07259,2024-10-01,development,true
SYN-07260,2024-07-29,development,true
SYN-07261,2024-05-23,development,true
SYN-07262,2024-07-20,development,true
SYN-07263,2024-11-26,development,true
SYN-07264,2025-01-31,validation,true
SYN-07265,2024-02-26,development,true
SYN-07266,2025-11-04,future_holdout,true
SYN-07267,2024-06-23,development,true
SYN-07268,2025-11-22,future_holdout,true
SYN-07269,2025-02-20,validation,true
SYN-07270,2024-04-12,development,true
SYN-07271,2024-11-23,development,true
SYN-07272,2024-05-19,development,true
SYN-07273,2025-06-03,validation,true
SYN-07274,2024-10-04,development,true
SYN-07275,2025-08-25,future_holdout,true
SYN-07276,2025-03-29,validation,true
SYN-07277,2024-03-10,development,true
SYN-07278,2025-11-24,future_holdout,true
SYN-07279,2024-02-23,development,true
SYN-07280,2024-05-20,development,true
SYN-07281,2025-10-12,future_holdout,true
SYN-07282,2025-01-14,validation,true
SYN-07283,2024-10-03,development,true
SYN-07284,2025-11-18,future_holdout,true
SYN-07285,2025-01-03,validation,true
SYN-07286,2025-12-30,future_holdout,true
SYN-07287,2025-08-18,future_holdout,true
SYN-07288,2024-01-10,development,true
SYN-07289,2025-11-14,future_holdout,true
SYN-07290,2025-02-17,validation,true
SYN-07291,2025-01-12,validation,true
SYN-07292,2025-08-08,future_holdout,true
SYN-07293,2025-11-25,future_holdout,true
SYN-07294,2025-04-21,validation,true
SYN-07295,2024-12-17,development,true
SYN-07296,2024-05-22,development,true
SYN-07297,2025-11-16,future_holdout,true
SYN-07298,2024-09-04,development,true
SYN-07299,2025-12-06,future_holdout,true
SYN-07300,2024-03-10,development,true
SYN-07301,2024-12-30,development,true
SYN-07302,2025-07-26,future_holdout,true
SYN-07303,2025-11-13,future_holdout,true
SYN-07304,2024-03-17,development,true
SYN-07305,2025-05-11,validation,true
SYN-07306,2024-06-22,development,true
SYN-07307,2025-07-31,future_holdout,true
SYN-07308,2025-02-26,validation,true
SYN-07309,2024-11-03,development,true
SYN-07310,2025-09-17,future_holdout,true
SYN-07311,2024-02-29,development,true
SYN-07312,2024-07-12,development,true
SYN-07313,2025-03-14,validation,true
SYN-07314,2024-08-31,development,true
SYN-07315,2024-11-18,development,true
SYN-07316,2024-02-19,development,true
SYN-07317,2024-08-29,development,true
SYN-07318,2025-04-26,validation,true
SYN-07319,2024-01-03,development,true
SYN-07320,2024-07-08,development,true
SYN-07321,2025-01-02,validation,true
SYN-07322,2024-06-20,development,true
SYN-07323,2024-04-10,development,true
SYN-07324,2024-04-02,development,true
SYN-07325,2025-09-16,future_holdout,true
SYN-07326,2025-09-13,future_holdout,true
SYN-07327,2024-07-21,development,true
SYN-07328,2024-08-24,development,true
SYN-07329,2024-01-22,development,true
SYN-07330,2025-10-17,future_holdout,true
SYN-07331,2024-01-01,development,true
SYN-07332,2024-03-10,development,true
SYN-07333,2025-02-22,validation,true
SYN-07334,2025-11-03,future_holdout,true
SYN-07335,2024-12-23,development,true
SYN-07336,2025-12-08,future_holdout,true
SYN-07337,2025-10-17,future_holdout,true
SYN-07338,2025-07-30,future_holdout,true
SYN-07339,2024-07-19,development,true
SYN-07340,2024-03-10,development,true
SYN-07341,2024-09-17,development,true
SYN-07342,2025-09-03,future_holdout,true
SYN-07343,2024-03-13,development,true
SYN-07344,2024-11-04,development,true
SYN-07345,2024-05-06,development,true
SYN-07346,2025-01-04,validation,true
SYN-07347,2024-11-03,development,true
SYN-07348,2025-02-01,validation,true
SYN-07349,2024-07-30,development,true
SYN-07350,2025-06-22,validation,true
SYN-07351,2024-06-16,development,true
SYN-07352,2025-01-08,validation,true
SYN-07353,2025-04-05,validation,true
SYN-07354,2025-09-20,future_holdout,true
SYN-07355,2024-03-04,development,true
SYN-07356,2025-02-28,validation,true
SYN-07357,2024-10-28,development,true
SYN-07358,2024-05-08,development,true
SYN-07359,2024-07-08,development,true
SYN-07360,2024-03-02,development,true
SYN-07361,2024-03-03,development,true
SYN-07362,2025-08-25,future_holdout,true
SYN-07363,2025-07-12,future_holdout,true
SYN-07364,2024-06-27,development,true
SYN-07365,2024-07-10,development,true
SYN-07366,2025-03-10,validation,true
SYN-07367,2024-09-11,development,true
SYN-07368,2025-05-17,validation,true
SYN-07369,2025-07-17,future_holdout,true
SYN-07370,2024-02-12,development,true
SYN-07371,2025-09-08,future_holdout,true
SYN-07372,2025-07-03,future_holdout,true
SYN-07373,2024-04-15,development,true
SYN-07374,2025-06-30,validation,true
SYN-07375,2024-06-17,development,true
SYN-07376,2025-09-19,future_holdout,true
SYN-07377,2024-08-07,development,true
SYN-07378,2024-04-05,development,true
SYN-07379,2025-11-02,future_holdout,true
SYN-07380,2024-05-14,development,true
SYN-07381,2025-06-21,validation,true
SYN-07382,2024-03-10,development,true
SYN-07383,2025-04-24,validation,true
SYN-07384,2025-01-18,validation,true
SYN-07385,2025-06-15,validation,true
SYN-07386,2024-04-15,development,true
SYN-07387,2024-01-13,development,true
SYN-07388,2025-02-25,validation,true
SYN-07389,2024-06-14,development,true
SYN-07390,2024-07-01,development,true
SYN-07391,2025-11-06,future_holdout,true
SYN-07392,2025-01-10,validation,true
SYN-07393,2024-01-16,development,true
SYN-07394,2024-11-30,development,true
SYN-07395,2025-03-23,validation,true
SYN-07396,2025-10-10,future_holdout,true
SYN-07397,2025-10-06,future_holdout,true
SYN-07398,2024-02-02,development,true
SYN-07399,2025-11-09,future_holdout,true
SYN-07400,2025-12-02,future_holdout,true
SYN-07401,2025-10-27,future_holdout,true
SYN-07402,2024-04-02,development,true
SYN-07403,2025-01-08,validation,true
SYN-07404,2024-05-30,development,true
SYN-07405,2025-06-24,validation,true
SYN-07406,2025-07-18,future_holdout,true
SYN-07407,2024-03-23,development,true
SYN-07408,2024-10-06,development,true
SYN-07409,2025-08-24,future_holdout,true
SYN-07410,2024-01-06,development,true
SYN-07411,2024-09-26,development,true
SYN-07412,2024-02-27,development,true
SYN-07413,2024-01-16,development,true
SYN-07414,2025-10-23,future_holdout,true
SYN-07415,2024-04-27,development,true
SYN-07416,2024-07-05,development,true
SYN-07417,2024-09-16,development,true
SYN-07418,2025-02-21,validation,true
SYN-07419,2025-06-10,validation,true
SYN-07420,2025-03-03,validation,true
SYN-07421,2024-01-04,development,true
SYN-07422,2024-08-26,development,true
SYN-07423,2025-06-06,validation,true
SYN-07424,2025-11-13,future_holdout,true
SYN-07425,2025-03-14,validation,true
SYN-07426,2025-05-15,validation,true
SYN-07427,2024-06-02,development,true
SYN-07428,2024-02-19,development,true
SYN-07429,2025-04-26,validation,true
SYN-07430,2024-09-10,development,true
SYN-07431,2024-07-16,development,true
SYN-07432,2025-05-08,validation,true
SYN-07433,2024-12-21,development,true
SYN-07434,2025-12-01,future_holdout,true
SYN-07435,2025-10-14,future_holdout,true
SYN-07436,2025-08-16,future_holdout,true
SYN-07437,2024-09-02,development,true
SYN-07438,2024-07-23,development,true
SYN-07439,2024-03-12,development,true
SYN-07440,2025-03-18,validation,true
SYN-07441,2025-03-08,validation,true
SYN-07442,2025-08-20,future_holdout,true
SYN-07443,2025-05-25,validation,true
SYN-07444,2024-02-24,development,true
SYN-07445,2025-03-07,validation,true
SYN-07446,2025-11-27,future_holdout,true
SYN-07447,2024-03-16,development,true
SYN-07448,2024-01-02,development,true
SYN-07449,2024-07-19,development,true
SYN-07450,2025-02-09,validation,true
SYN-07451,2025-05-12,validation,true
SYN-07452,2025-11-24,future_holdout,true
SYN-07453,2024-09-24,development,true
SYN-07454,2024-09-17,development,true
SYN-07455,2025-08-04,future_holdout,true
SYN-07456,2024-05-04,development,true
SYN-07457,2025-08-18,future_holdout,true
SYN-07458,2025-06-27,validation,true
SYN-07459,2024-12-13,development,true
SYN-07460,2024-12-17,development,true
SYN-07461,2024-04-14,development,true
SYN-07462,2024-05-14,development,true
SYN-07463,2024-04-06,development,true
SYN-07464,2024-07-08,development,true
SYN-07465,2025-11-12,future_holdout,true
SYN-07466,2024-06-21,development,true
SYN-07467,2024-06-18,development,true
SYN-07468,2025-12-26,future_holdout,true
SYN-07469,2025-02-23,validation,true
SYN-07470,2024-04-25,development,true
SYN-07471,2024-10-09,development,true
SYN-07472,2024-08-16,development,true
SYN-07473,2024-02-18,development,true
SYN-07474,2025-08-01,future_holdout,true
SYN-07475,2024-09-26,development,true
SYN-07476,2025-08-02,future_holdout,true
SYN-07477,2024-07-01,development,true
SYN-07478,2024-04-09,development,true
SYN-07479,2025-05-15,validation,true
SYN-07480,2024-06-05,development,true
SYN-07481,2024-03-02,development,true
SYN-07482,2025-10-03,future_holdout,true
SYN-07483,2025-06-03,validation,true
SYN-07484,2024-09-24,development,true
SYN-07485,2025-11-14,future_holdout,true
SYN-07486,2024-05-13,development,true
SYN-07487,2024-11-05,development,true
SYN-07488,2025-03-10,validation,true
SYN-07489,2025-08-04,future_holdout,true
SYN-07490,2024-04-18,development,true
SYN-07491,2024-01-10,development,true
SYN-07492,2025-03-07,validation,true
SYN-07493,2025-05-30,validation,true
SYN-07494,2024-10-07,development,true
SYN-07495,2025-09-21,future_holdout,true
SYN-07496,2024-04-16,development,true
SYN-07497,2024-10-16,development,true
SYN-07498,2024-05-21,development,true
SYN-07499,2025-03-18,validation,true
SYN-07500,2025-03-08,validation,true
SYN-07501,2025-08-16,future_holdout,true
SYN-07502,2024-03-18,development,true
SYN-07503,2025-11-17,future_holdout,true
SYN-07504,2024-12-20,development,true
SYN-07505,2024-11-21,development,true
SYN-07506,2025-10-14,future_holdout,true
SYN-07507,2024-06-15,development,true
SYN-07508,2024-03-16,development,true
SYN-07509,2024-09-24,development,true
SYN-07510,2024-01-15,development,true
SYN-07511,2024-11-21,development,true
SYN-07512,2024-09-16,development,true
SYN-07513,2025-10-22,future_holdout,true
SYN-07514,2024-12-06,development,true
SYN-07515,2024-07-15,development,true
SYN-07516,2024-02-06,development,true
SYN-07517,2024-11-11,development,true
SYN-07518,2025-04-20,validation,true
SYN-07519,2025-05-23,validation,true
SYN-07520,2025-10-16,future_holdout,true
SYN-07521,2025-05-24,validation,true
SYN-07522,2025-03-11,validation,true
SYN-07523,2024-01-25,development,true
SYN-07524,2025-09-23,future_holdout,true
SYN-07525,2024-04-20,development,true
SYN-07526,2025-02-21,validation,true
SYN-07527,2024-12-25,development,true
SYN-07528,2025-08-03,future_holdout,true
SYN-07529,2025-12-21,future_holdout,true
SYN-07530,2025-12-05,future_holdout,true
SYN-07531,2024-10-02,development,true
SYN-07532,2024-02-10,development,true
SYN-07533,2024-11-17,development,true
SYN-07534,2025-12-27,future_holdout,true
SYN-07535,2024-05-28,development,true
SYN-07536,2024-12-27,development,true
SYN-07537,2024-07-22,development,true
SYN-07538,2025-11-21,future_holdout,true
SYN-07539,2024-12-22,development,true
SYN-07540,2024-01-13,development,true
SYN-07541,2024-10-03,development,true
SYN-07542,2025-08-31,future_holdout,true
SYN-07543,2024-02-19,development,true
SYN-07544,2024-12-26,development,true
SYN-07545,2024-01-10,development,true
SYN-07546,2025-05-09,validation,true
SYN-07547,2024-02-08,development,true
SYN-07548,2025-07-23,future_holdout,true
SYN-07549,2024-10-02,development,true
SYN-07550,2025-01-11,validation,true
SYN-07551,2025-02-01,validation,true
SYN-07552,2024-01-28,development,true
SYN-07553,2025-02-08,validation,true
SYN-07554,2024-01-15,development,true
SYN-07555,2024-12-17,development,true
SYN-07556,2024-01-26,development,true
SYN-07557,2024-05-12,development,true
SYN-07558,2025-08-14,future_holdout,true
SYN-07559,2024-06-06,development,true
SYN-07560,2025-10-24,future_holdout,true
SYN-07561,2025-08-26,future_holdout,true
SYN-07562,2025-03-27,validation,true
SYN-07563,2024-11-17,development,true
SYN-07564,2024-03-21,development,true
SYN-07565,2024-05-14,development,true
SYN-07566,2024-06-29,development,true
SYN-07567,2025-05-20,validation,true
SYN-07568,2024-11-23,development,true
SYN-07569,2024-09-15,development,true
SYN-07570,2024-06-13,development,true
SYN-07571,2025-05-04,validation,true
SYN-07572,2024-01-26,development,true
SYN-07573,2025-03-17,validation,true
SYN-07574,2024-11-23,development,true
SYN-07575,2024-06-08,development,true
SYN-07576,2024-09-02,development,true
SYN-07577,2025-10-13,future_holdout,true
SYN-07578,2025-03-26,validation,true
SYN-07579,2025-04-02,validation,true
SYN-07580,2025-11-29,future_holdout,true
SYN-07581,2024-04-01,development,true
SYN-07582,2025-08-08,future_holdout,true
SYN-07583,2024-05-24,development,true
SYN-07584,2025-06-18,validation,true
SYN-07585,2025-06-08,validation,true
SYN-07586,2024-04-04,development,true
SYN-07587,2024-12-27,development,true
SYN-07588,2024-04-24,development,true
SYN-07589,2024-10-31,development,true
SYN-07590,2024-02-19,development,true
SYN-07591,2024-04-28,development,true
SYN-07592,2024-02-18,development,true
SYN-07593,2024-04-06,development,true
SYN-07594,2024-09-03,development,true
SYN-07595,2025-03-29,validation,true
SYN-07596,2025-05-23,validation,true
SYN-07597,2024-09-13,development,true
SYN-07598,2025-07-03,future_holdout,true
SYN-07599,2024-03-01,development,true
SYN-07600,2024-04-11,development,true
SYN-07601,2025-05-16,validation,true
SYN-07602,2025-04-27,validation,true
SYN-07603,2024-11-10,development,true
SYN-07604,2025-10-05,future_holdout,true
SYN-07605,2024-06-25,development,true
SYN-07606,2024-03-20,development,true
SYN-07607,2024-09-09,development,true
SYN-07608,2025-10-06,future_holdout,true
SYN-07609,2025-01-03,validation,true
SYN-07610,2025-07-22,future_holdout,true
SYN-07611,2024-06-20,development,true
SYN-07612,2025-07-28,future_holdout,true
SYN-07613,2025-05-04,validation,true
SYN-07614,2024-02-27,development,true
SYN-07615,2024-11-19,development,true
SYN-07616,2024-02-15,development,true
SYN-07617,2025-03-12,validation,true
SYN-07618,2024-12-06,development,true
SYN-07619,2025-12-20,future_holdout,true
SYN-07620,2024-07-15,development,true
SYN-07621,2025-03-15,validation,true
SYN-07622,2024-10-20,development,true
SYN-07623,2025-12-24,future_holdout,true
SYN-07624,2024-06-20,development,true
SYN-07625,2024-12-25,development,true
SYN-07626,2025-01-26,validation,true
SYN-07627,2024-03-15,development,true
SYN-07628,2024-09-07,development,true
SYN-07629,2024-11-14,development,true
SYN-07630,2025-01-22,validation,true
SYN-07631,2025-01-07,validation,true
SYN-07632,2025-01-22,validation,true
SYN-07633,2025-01-21,validation,true
SYN-07634,2025-03-18,validation,true
SYN-07635,2025-12-22,future_holdout,true
SYN-07636,2025-12-21,future_holdout,true
SYN-07637,2024-01-10,development,true
SYN-07638,2025-06-18,validation,true
SYN-07639,2025-04-02,validation,true
SYN-07640,2024-03-04,development,true
SYN-07641,2025-08-07,future_holdout,true
SYN-07642,2024-05-18,development,true
SYN-07643,2024-03-30,development,true
SYN-07644,2025-06-03,validation,true
SYN-07645,2024-06-23,development,true
SYN-07646,2024-02-23,development,true
SYN-07647,2025-07-15,future_holdout,true
SYN-07648,2024-07-27,development,true
SYN-07649,2024-11-12,development,true
SYN-07650,2024-05-21,development,true
SYN-07651,2025-04-20,validation,true
SYN-07652,2025-05-13,validation,true
SYN-07653,2024-05-29,development,true
SYN-07654,2025-09-15,future_holdout,true
SYN-07655,2025-09-25,future_holdout,true
SYN-07656,2025-12-31,future_holdout,true
SYN-07657,2024-06-12,development,true
SYN-07658,2025-09-08,future_holdout,true
SYN-07659,2024-04-05,development,true
SYN-07660,2024-06-25,development,true
SYN-07661,2024-02-28,development,true
SYN-07662,2025-07-09,future_holdout,true
SYN-07663,2025-03-02,validation,true
SYN-07664,2025-12-26,future_holdout,true
SYN-07665,2025-04-08,validation,true
SYN-07666,2025-12-23,future_holdout,true
SYN-07667,2025-03-25,validation,true
SYN-07668,2024-12-10,development,true
SYN-07669,2025-05-28,validation,true
SYN-07670,2024-11-06,development,true
SYN-07671,2025-10-19,future_holdout,true
SYN-07672,2025-07-16,future_holdout,true
SYN-07673,2024-11-16,development,true
SYN-07674,2024-11-13,development,true
SYN-07675,2024-02-13,development,true
SYN-07676,2025-03-03,validation,true
SYN-07677,2025-02-08,validation,true
SYN-07678,2025-09-17,future_holdout,true
SYN-07679,2024-09-04,development,true
SYN-07680,2024-03-23,development,true
SYN-07681,2025-03-31,validation,true
SYN-07682,2024-02-19,development,true
SYN-07683,2024-12-11,development,true
SYN-07684,2025-05-08,validation,true
SYN-07685,2025-05-09,validation,true
SYN-07686,2024-12-28,development,true
SYN-07687,2025-04-03,validation,true
SYN-07688,2024-03-27,development,true
SYN-07689,2024-10-20,development,true
SYN-07690,2024-04-12,development,true
SYN-07691,2025-02-07,validation,true
SYN-07692,2025-12-31,future_holdout,true
SYN-07693,2024-12-04,development,true
SYN-07694,2025-07-16,future_holdout,true
SYN-07695,2025-07-13,future_holdout,true
SYN-07696,2024-08-02,development,true
SYN-07697,2024-10-28,development,true
SYN-07698,2025-01-15,validation,true
SYN-07699,2024-08-25,development,true
SYN-07700,2024-05-26,development,true
SYN-07701,2024-01-26,development,true
SYN-07702,2024-09-04,development,true
SYN-07703,2025-04-21,validation,true
SYN-07704,2025-03-05,validation,true
SYN-07705,2025-08-22,future_holdout,true
SYN-07706,2024-12-20,development,true
SYN-07707,2024-07-28,development,true
SYN-07708,2024-12-08,development,true
SYN-07709,2025-03-05,validation,true
SYN-07710,2024-05-02,development,true
SYN-07711,2025-08-18,future_holdout,true
SYN-07712,2025-10-13,future_holdout,true
SYN-07713,2024-08-15,development,true
SYN-07714,2025-08-27,future_holdout,true
SYN-07715,2025-09-16,future_holdout,true
SYN-07716,2024-11-11,development,true
SYN-07717,2024-04-15,development,true
SYN-07718,2024-08-16,development,true
SYN-07719,2025-09-17,future_holdout,true
SYN-07720,2025-12-05,future_holdout,true
SYN-07721,2024-07-28,development,true
SYN-07722,2025-08-11,future_holdout,true
SYN-07723,2024-04-07,development,true
SYN-07724,2025-09-28,future_holdout,true
SYN-07725,2024-02-19,development,true
SYN-07726,2024-10-18,development,true
SYN-07727,2024-02-29,development,true
SYN-07728,2024-07-10,development,true
SYN-07729,2025-09-06,future_holdout,true
SYN-07730,2024-06-27,development,true
SYN-07731,2025-08-29,future_holdout,true
SYN-07732,2024-03-07,development,true
SYN-07733,2024-12-04,development,true
SYN-07734,2025-06-04,validation,true
SYN-07735,2024-09-23,development,true
SYN-07736,2025-02-16,validation,true
SYN-07737,2024-12-31,development,true
SYN-07738,2024-02-11,development,true
SYN-07739,2024-01-06,development,true
SYN-07740,2025-09-30,future_holdout,true
SYN-07741,2025-06-18,validation,true
SYN-07742,2025-08-16,future_holdout,true
SYN-07743,2024-08-05,development,true
SYN-07744,2024-07-28,development,true
SYN-07745,2024-09-30,development,true
SYN-07746,2025-06-01,validation,true
SYN-07747,2024-10-19,development,true
SYN-07748,2025-06-30,validation,true
SYN-07749,2024-08-04,development,true
SYN-07750,2024-08-08,development,true
SYN-07751,2025-06-30,validation,true
SYN-07752,2025-10-23,future_holdout,true
SYN-07753,2024-11-14,development,true
SYN-07754,2025-11-28,future_holdout,true
SYN-07755,2025-09-23,future_holdout,true
SYN-07756,2024-08-02,development,true
SYN-07757,2025-09-16,future_holdout,true
SYN-07758,2025-04-06,validation,true
SYN-07759,2025-03-07,validation,true
SYN-07760,2025-06-01,validation,true
SYN-07761,2024-04-03,development,true
SYN-07762,2025-05-09,validation,true
SYN-07763,2025-09-04,future_holdout,true
SYN-07764,2024-01-26,development,true
SYN-07765,2025-06-15,validation,true
SYN-07766,2025-05-05,validation,true
SYN-07767,2025-03-21,validation,true
SYN-07768,2025-06-08,validation,true
SYN-07769,2024-10-23,development,true
SYN-07770,2024-03-02,development,true
SYN-07771,2024-06-03,development,true
SYN-07772,2025-08-03,future_holdout,true
SYN-07773,2024-05-23,development,true
SYN-07774,2025-07-31,future_holdout,true
SYN-07775,2024-10-31,development,true
SYN-07776,2025-02-24,validation,true
SYN-07777,2025-11-05,future_holdout,true
SYN-07778,2024-07-23,development,true
SYN-07779,2024-06-15,development,true
SYN-07780,2024-02-24,development,true
SYN-07781,2024-07-12,development,true
SYN-07782,2024-12-24,development,true
SYN-07783,2025-07-25,future_holdout,true
SYN-07784,2024-01-21,development,true
SYN-07785,2025-07-18,future_holdout,true
SYN-07786,2025-05-20,validation,true
SYN-07787,2024-11-27,development,true
SYN-07788,2024-11-17,development,true
SYN-07789,2024-06-12,development,true
SYN-07790,2025-01-17,validation,true
SYN-07791,2024-05-20,development,true
SYN-07792,2025-03-01,validation,true
SYN-07793,2024-08-26,development,true
SYN-07794,2024-04-17,development,true
SYN-07795,2025-04-08,validation,true
SYN-07796,2025-09-01,future_holdout,true
SYN-07797,2024-05-25,development,true
SYN-07798,2025-05-16,validation,true
SYN-07799,2025-01-29,validation,true
SYN-07800,2024-04-10,development,true
SYN-07801,2025-12-08,future_holdout,true
SYN-07802,2025-06-25,validation,true
SYN-07803,2025-10-15,future_holdout,true
SYN-07804,2025-12-23,future_holdout,true
SYN-07805,2025-08-13,future_holdout,true
SYN-07806,2025-07-18,future_holdout,true
SYN-07807,2024-05-28,development,true
SYN-07808,2024-12-10,development,true
SYN-07809,2024-07-10,development,true
SYN-07810,2025-05-27,validation,true
SYN-07811,2025-09-28,future_holdout,true
SYN-07812,2025-04-03,validation,true
SYN-07813,2025-07-19,future_holdout,true
SYN-07814,2025-03-25,validation,true
SYN-07815,2025-12-09,future_holdout,true
SYN-07816,2024-05-08,development,true
SYN-07817,2025-09-18,future_holdout,true
SYN-07818,2024-06-15,development,true
SYN-07819,2024-07-18,development,true
SYN-07820,2025-04-15,validation,true
SYN-07821,2025-06-14,validation,true
SYN-07822,2024-11-29,development,true
SYN-07823,2024-08-15,development,true
SYN-07824,2024-10-16,development,true
SYN-07825,2024-04-20,development,true
SYN-07826,2024-05-04,development,true
SYN-07827,2025-08-20,future_holdout,true
SYN-07828,2024-03-08,development,true
SYN-07829,2024-10-29,development,true
SYN-07830,2024-05-03,development,true
SYN-07831,2024-12-20,development,true
SYN-07832,2025-01-27,validation,true
SYN-07833,2025-01-22,validation,true
SYN-07834,2024-10-07,development,true
SYN-07835,2025-10-12,future_holdout,true
SYN-07836,2025-12-04,future_holdout,true
SYN-07837,2025-09-14,future_holdout,true
SYN-07838,2024-08-12,development,true
SYN-07839,2025-12-31,future_holdout,true
SYN-07840,2024-05-18,development,true
SYN-07841,2025-05-01,validation,true
SYN-07842,2025-08-18,future_holdout,true
SYN-07843,2025-02-28,validation,true
SYN-07844,2024-07-18,development,true
SYN-07845,2025-03-03,validation,true
SYN-07846,2025-07-05,future_holdout,true
SYN-07847,2024-09-27,development,true
SYN-07848,2024-08-09,development,true
SYN-07849,2024-04-18,development,true
SYN-07850,2024-03-17,development,true
SYN-07851,2025-04-03,validation,true
SYN-07852,2024-01-02,development,true
SYN-07853,2025-06-05,validation,true
SYN-07854,2025-01-15,validation,true
SYN-07855,2024-03-27,development,true
SYN-07856,2024-02-06,development,true
