cancellation,refund_amount_eur,support_cost_eur,additional_cost_eur,gross_profit_eur,contribution_margin_eur,repeat_purchase_180d
false,0.0,0.0,0.0,529.64,497.85,false
true,2031.62,0.0,88.19,-1815.02,-1933.39,
false,0.0,0.0,48.99,496.4,423.49,true
false,0.0,0.0,144.93,473.44,184.81,true
false,0.0,0.0,51.59,665.82,582.13,true
false,0.0,0.0,0.0,566.98,539.86,false
false,0.0,0.0,0.0,849.35,761.8,true
false,0.0,0.0,174.38,549.11,314.06,true
false,0.0,0.0,134.58,539.05,366.12,true
false,0.0,0.0,67.01,669.94,551.29,false
false,0.0,0.0,22.68,391.91,311.92,true
false,0.0,0.0,77.17,489.03,376.44,false
false,0.0,0.0,184.62,284.02,77.52,false
false,0.0,0.0,21.48,738.52,650.45,false
false,0.0,0.0,0.0,376.45,349.13,false
false,0.0,0.0,32.83,824.89,699.5,false
false,0.0,0.0,112.7,331.17,162.55,false
false,0.0,0.0,25.35,238.69,182.46,false
false,0.0,0.0,59.6,299.69,208.12,false
false,0.0,0.0,129.29,1476.49,1292.65,true
false,0.0,0.0,33.32,541.88,455.35,false
false,0.0,0.0,0.0,612.71,563.52,true
false,0.0,0.0,316.5,456.37,84.77,true
false,0.0,0.0,39.79,738.39,632.76,false
false,0.0,0.0,62.32,880.92,763.54,true
false,0.0,0.0,0.0,446.3,376.46,false
false,0.0,0.0,0.0,370.59,297.58,false
false,0.0,0.0,0.0,513.61,435.77,false
false,0.0,0.0,5.98,720.5,585.82,
false,0.0,64.16,42.59,1029.47,870.72,false
false,0.0,0.0,0.0,509.53,458.16,
false,0.0,0.0,106.38,400.16,270.71,false
false,0.0,0.0,0.0,842.15,804.51,false
false,0.0,0.0,298.52,753.94,415.28,false
false,0.0,0.0,122.24,527.01,329.08,true
false,0.0,0.0,0.0,1139.24,1097.71,false
false,0.0,0.0,123.85,670.91,509.67,false
false,0.0,0.0,71.24,842.25,681.08,false
false,0.0,0.0,21.56,407.5,363.1,false
false,0.0,0.0,0.0,354.4,321.13,true
false,0.0,0.0,85.22,536.53,424.62,false
false,0.0,0.0,56.02,549.82,445.53,false
false,0.0,0.0,26.96,597.05,470.66,false
true,2934.97,0.0,459.22,-2243.72,-2738.62,
false,0.0,0.0,0.0,1191.34,1065.07,false
false,0.0,0.0,0.0,689.75,628.13,true
false,0.0,0.0,37.79,359.25,286.61,true
false,0.0,0.0,27.93,503.7,450.55,false
false,0.0,0.0,0.0,543.81,434.23,false
false,0.0,0.0,224.14,777.38,426.54,false
false,0.0,0.0,36.12,665.08,579.41,false
false,0.0,0.0,9.36,342.08,268.4,true
true,2719.03,0.0,64.97,-2443.8,-2549.16,
false,0.0,0.0,48.79,524.35,406.55,true
false,0.0,0.0,80.2,667.95,548.72,false
false,0.0,0.0,70.29,746.73,638.14,true
false,0.0,0.0,0.0,515.1,486.43,
false,0.0,0.0,102.05,627.99,477.71,false
false,0.0,0.0,109.46,767.25,615.41,true
false,0.0,0.0,3.37,1072.59,990.23,false
false,0.0,0.0,0.0,237.01,207.65,true
false,0.0,0.0,56.83,537.82,459.17,false
false,0.0,0.0,8.26,576.79,535.74,false
false,0.0,0.0,0.0,688.48,657.38,true
false,0.0,0.0,37.43,424.94,343.99,false
false,0.0,0.0,0.0,325.01,286.43,false
false,0.0,0.0,195.13,534.78,255.82,false
false,0.0,0.0,98.68,528.84,407.04,false
false,0.0,0.0,94.47,970.75,828.24,false
false,0.0,0.0,153.77,327.82,151.38,false
false,0.0,0.0,84.31,193.31,85.37,
false,0.0,0.0,77.75,504.19,394.64,true
false,0.0,0.0,0.0,1093.9,1045.98,false
false,0.0,0.0,172.91,529.22,279.11,true
false,0.0,0.0,80.84,992.48,861.64,false
false,0.0,0.0,0.0,420.0,387.3,true
false,0.0,0.0,0.0,212.1,190.92,false
false,0.0,0.0,64.55,507.77,361.79,false
false,0.0,74.82,67.95,803.49,623.55,false
false,0.0,0.0,75.42,320.7,211.78,false
false,0.0,0.0,40.69,334.29,272.84,true
false,0.0,0.0,170.16,778.28,551.42,false
true,1645.44,0.0,0.0,-1277.04,-1299.85,false
true,2581.23,0.0,15.86,-2103.09,-2226.13,false
false,0.0,0.0,65.7,292.16,200.99,false
false,0.0,0.0,0.0,833.38,764.43,false
false,0.0,0.0,32.49,205.66,145.29,false
true,2629.06,0.0,116.95,-1698.96,-1903.17,false
false,0.0,0.0,58.37,926.74,815.95,true
false,0.0,0.0,415.61,1114.85,568.15,false
false,0.0,0.0,160.57,829.19,623.39,false
false,0.0,0.0,99.32,1260.39,1020.14,false
false,0.0,0.0,304.1,353.08,-17.25,false
false,0.0,0.0,0.0,367.53,319.68,false
false,0.0,0.0,113.61,421.11,269.96,false
false,0.0,0.0,57.46,407.85,330.43,false
false,0.0,0.0,0.0,371.18,339.15,
false,0.0,0.0,114.03,520.08,379.45,true
true,2663.4,0.0,0.0,-2117.45,-2219.45,
false,0.0,0.0,6.16,1005.52,887.3,false
false,0.0,0.0,0.0,686.82,605.46,false
false,0.0,42.05,0.0,394.25,319.01,true
false,0.0,0.0,96.2,117.49,-7.08,true
false,0.0,0.0,302.2,952.33,519.24,false
false,0.0,114.67,865.18,775.21,-291.4,false
false,0.0,0.0,78.1,978.53,824.8,false
false,0.0,0.0,45.34,546.28,477.47,false
false,0.0,0.0,5.36,605.59,551.04,true
false,0.0,0.0,58.61,381.38,295.22,true
false,0.0,0.0,19.66,405.29,331.9,true
false,0.0,91.97,728.33,407.01,-535.72,true
false,0.0,0.0,295.74,727.9,248.32,false
false,0.0,0.0,101.79,622.01,487.49,false
false,0.0,0.0,82.47,767.56,621.06,true
false,0.0,0.0,44.06,921.12,834.04,false
false,0.0,0.0,0.0,550.5,512.03,false
false,0.0,91.64,297.19,889.87,446.37,false
false,0.0,0.0,336.79,691.94,277.89,true
false,0.0,0.0,15.34,516.85,465.83,true
false,0.0,0.0,130.2,595.87,428.58,false
false,0.0,64.44,869.7,264.62,-750.9,true
false,0.0,0.0,31.25,772.8,708.7,true
false,0.0,0.0,91.47,856.44,622.5,true
false,0.0,59.86,476.21,542.36,-54.83,true
false,0.0,0.0,68.39,1322.63,1189.6,true
false,0.0,0.0,97.2,518.27,395.84,
false,0.0,0.0,0.0,804.47,761.24,true
false,0.0,0.0,65.55,382.22,220.74,false
false,0.0,0.0,108.13,828.92,684.45,true
false,0.0,0.0,0.0,624.81,586.59,false
false,0.0,0.0,0.0,657.07,628.91,true
false,0.0,0.0,49.78,311.42,228.65,false
false,0.0,0.0,0.0,489.16,457.48,
true,3939.86,0.0,0.0,-2878.29,-2937.68,
false,0.0,0.0,0.0,229.8,166.74,true
false,0.0,0.0,382.52,545.71,88.96,false
false,0.0,0.0,42.43,1053.7,908.09,
false,0.0,63.96,0.0,652.94,554.81,false
true,3432.35,0.0,155.5,-2981.45,-3187.91,
false,0.0,0.0,33.94,526.61,344.07,false
false,0.0,0.0,0.0,325.02,248.24,true
false,0.0,0.0,1.45,253.68,185.94,true
false,0.0,0.0,91.09,573.26,450.63,
false,0.0,0.0,95.39,1233.06,1084.86,true
false,0.0,0.0,77.24,860.85,676.46,false
false,0.0,79.6,0.0,446.16,321.41,true
false,0.0,0.0,0.0,1551.46,1492.38,false
false,0.0,0.0,32.15,903.33,815.87,false
false,0.0,0.0,7.88,684.73,638.81,false
false,0.0,0.0,0.0,155.21,124.57,false
false,0.0,47.1,832.67,766.48,-163.42,false
false,0.0,0.0,239.58,561.09,232.26,false
false,0.0,0.0,160.54,341.92,152.16,true
false,0.0,0.0,57.3,1037.66,941.89,true
false,0.0,0.0,36.51,549.21,432.13,false
false,0.0,0.0,85.96,414.44,267.72,false
false,0.0,0.0,81.53,797.38,674.21,false
true,1974.53,0.0,22.61,-1695.64,-1750.04,
false,0.0,0.0,790.51,526.1,-300.5,false
false,0.0,0.0,42.96,64.98,-8.89,true
false,0.0,0.0,113.21,855.24,709.55,false
false,0.0,0.0,35.98,487.89,412.94,false
false,0.0,0.0,60.34,474.87,337.83,false
false,0.0,0.0,215.32,439.81,141.23,false
false,0.0,0.0,0.0,336.53,296.85,false
false,0.0,0.0,57.05,447.52,365.39,true
false,0.0,0.0,29.79,521.0,469.18,false
false,0.0,0.0,68.87,475.43,354.71,false
false,0.0,0.0,86.9,786.23,611.5,false
false,0.0,0.0,61.54,791.07,695.31,false
false,0.0,0.0,0.0,404.08,383.4,false
false,0.0,0.0,33.69,608.92,534.93,false
false,0.0,0.0,0.0,384.19,341.53,true
false,0.0,0.0,105.31,478.9,334.94,false
false,0.0,0.0,0.0,841.51,805.45,false
false,0.0,0.0,17.56,278.79,235.11,true
true,2899.66,0.0,29.85,-1925.45,-1996.91,false
false,0.0,0.0,95.85,1019.04,858.14,
false,0.0,42.45,108.99,438.08,143.53,false
false,0.0,0.0,66.52,1062.17,938.59,true
false,0.0,0.0,34.16,1563.09,1461.82,false
false,0.0,0.0,0.0,236.37,208.6,true
false,0.0,0.0,107.26,414.27,280.16,true
false,0.0,0.0,28.71,384.63,298.65,
false,0.0,0.0,75.75,794.91,650.74,false
false,0.0,0.0,0.0,231.79,200.95,false
false,0.0,0.0,345.7,634.04,205.15,true
false,0.0,0.0,0.0,783.25,747.43,true
false,0.0,0.0,41.11,672.3,583.64,false
false,0.0,0.0,46.57,90.05,13.37,false
false,0.0,0.0,70.46,606.85,449.65,false
false,0.0,0.0,46.02,185.84,118.27,
false,0.0,40.18,50.76,558.24,427.84,true
false,0.0,0.0,0.0,764.72,689.23,false
false,0.0,0.0,15.78,983.99,878.78,
false,0.0,0.0,397.06,1876.34,1388.17,false
false,0.0,0.0,102.96,249.35,109.18,false
true,5629.06,0.0,69.93,-4287.04,-4428.9,
false,0.0,0.0,0.0,468.88,430.55,true
false,0.0,0.0,0.0,373.44,306.53,true
false,0.0,0.0,1.27,369.43,350.79,false
false,0.0,0.0,0.0,538.15,500.75,false
false,0.0,0.0,84.68,300.13,181.21,false
true,3003.17,0.0,21.76,-2141.46,-2259.23,false
false,0.0,0.0,85.81,769.91,586.71,true
true,2914.67,71.44,132.16,-2129.56,-2402.49,false
true,2229.94,0.0,105.09,-1915.16,-2053.29,false
false,0.0,0.0,72.77,601.54,468.58,false
false,0.0,0.0,77.13,546.97,388.83,false
false,0.0,0.0,61.83,556.59,417.08,true
false,0.0,0.0,63.48,696.6,596.94,true
false,0.0,0.0,355.36,688.6,270.38,true
false,0.0,0.0,28.48,613.32,478.12,false
false,0.0,0.0,62.53,782.18,604.64,false
false,0.0,0.0,71.0,313.81,184.07,false
false,0.0,0.0,43.04,165.91,108.86,false
false,0.0,0.0,128.19,526.88,343.46,false
false,0.0,65.83,541.31,606.43,-94.04,true
false,0.0,0.0,80.97,343.23,238.57,true
true,2347.17,0.0,35.78,-1813.99,-1885.33,
false,0.0,0.0,77.72,671.7,560.07,true
false,0.0,0.0,10.79,483.61,392.18,false
false,0.0,0.0,0.0,842.13,799.24,true
false,0.0,0.0,12.27,144.07,103.75,false
true,6140.79,0.0,208.73,-4996.9,-5405.45,
false,0.0,0.0,309.98,221.63,-133.71,false
false,0.0,0.0,873.95,725.15,-187.73,false
false,0.0,0.0,41.63,424.6,365.15,true
true,1982.3,0.0,78.48,-1633.88,-1745.49,false
false,0.0,55.11,67.64,405.65,202.67,true
false,0.0,0.0,0.0,717.89,677.73,true
false,0.0,0.0,106.7,890.22,742.3,true
false,0.0,0.0,16.83,680.17,633.95,false
false,0.0,0.0,100.94,180.87,2.17,false
true,1275.95,0.0,0.0,-1182.38,-1202.83,false
false,0.0,0.0,0.0,555.85,523.4,
false,0.0,0.0,70.57,409.06,314.7,true
false,0.0,0.0,15.38,712.6,602.53,false
false,0.0,0.0,158.8,371.0,176.96,false
false,0.0,0.0,48.09,302.9,234.45,true
false,0.0,0.0,84.49,1437.96,1287.95,false
false,0.0,0.0,60.39,443.27,350.17,true
false,0.0,0.0,0.0,342.89,278.83,false
false,0.0,0.0,303.91,620.08,283.87,false
false,0.0,0.0,10.6,811.11,768.04,
false,0.0,0.0,93.58,897.66,724.93,true
false,0.0,0.0,0.0,554.84,500.93,false
false,0.0,0.0,74.38,499.01,403.0,false
false,0.0,0.0,0.0,686.45,659.58,true
false,0.0,0.0,131.54,361.2,206.72,false
false,0.0,0.0,104.33,201.51,66.41,false
false,0.0,0.0,107.62,242.06,109.05,false
false,0.0,0.0,0.0,689.05,646.27,false
false,0.0,0.0,51.52,314.34,174.67,false
false,0.0,0.0,29.4,530.78,474.74,false
false,0.0,0.0,107.83,286.61,164.1,false
false,0.0,0.0,37.72,430.31,334.66,false
false,0.0,0.0,17.1,1051.85,985.03,false
false,0.0,0.0,42.07,343.09,275.21,false
false,0.0,0.0,525.02,528.14,-64.8,false
false,0.0,0.0,86.46,537.83,385.01,true
false,0.0,159.69,1037.92,474.41,-765.72,false
false,0.0,0.0,830.19,696.64,-213.79,true
false,0.0,0.0,4.48,746.86,703.95,true
false,0.0,0.0,91.93,193.6,72.68,false
false,0.0,0.0,81.56,584.2,468.05,false
false,0.0,0.0,43.46,631.98,534.33,
false,0.0,0.0,36.82,486.07,421.99,
false,0.0,0.0,56.6,649.04,473.45,false
false,0.0,0.0,58.58,299.64,215.69,false
false,0.0,0.0,89.96,340.18,217.23,true
false,0.0,0.0,36.74,403.2,270.01,false
false,0.0,0.0,4.2,360.97,289.75,false
false,0.0,0.0,49.42,1074.79,844.92,false
false,0.0,0.0,9.87,763.76,705.79,true
false,0.0,0.0,20.66,358.96,300.7,
false,0.0,0.0,3.45,428.16,389.98,false
false,0.0,0.0,76.91,810.99,694.21,true
false,0.0,0.0,0.0,114.57,77.56,true
false,0.0,0.0,66.75,526.58,389.19,false
false,0.0,0.0,86.8,380.83,267.13,true
false,0.0,0.0,110.88,305.2,120.82,
false,0.0,0.0,113.21,1837.32,1529.74,false
false,0.0,0.0,0.0,1277.19,1228.55,false
false,0.0,0.0,91.37,631.35,492.3,false
false,0.0,0.0,10.14,594.52,549.98,false
false,0.0,0.0,0.0,563.16,537.77,false
false,0.0,0.0,0.59,273.34,235.87,false
false,0.0,0.0,699.74,124.66,-615.36,true
true,3806.45,0.0,0.0,-3080.96,-3163.58,
false,0.0,0.0,32.46,503.4,401.33,false
false,0.0,0.0,0.0,360.7,331.52,false
false,0.0,0.0,256.75,441.98,118.13,false
false,0.0,0.0,0.0,660.5,579.35,true
false,0.0,0.0,0.0,396.27,357.25,false
false,0.0,0.0,64.0,199.48,106.08,true
false,0.0,0.0,44.1,584.39,422.19,false
false,0.0,0.0,183.6,409.03,197.2,true
false,0.0,0.0,0.0,531.92,503.77,false
true,3328.52,0.0,0.0,-2688.99,-2802.0,
false,0.0,0.0,57.6,1370.95,1259.01,false
false,0.0,0.0,0.0,1076.57,1029.45,true
false,0.0,0.0,110.06,1660.09,1396.49,true
false,0.0,0.0,64.78,863.79,692.74,false
false,0.0,0.0,27.73,298.8,178.55,true
false,0.0,0.0,0.0,421.67,399.12,true
false,0.0,49.52,24.83,300.66,192.35,false
false,0.0,0.0,51.23,869.99,786.48,false
true,2278.6,0.0,471.1,-1986.88,-2490.23,false
false,0.0,0.0,0.0,739.49,665.84,true
false,0.0,0.0,36.58,642.99,575.5,false
false,0.0,0.0,95.52,842.55,710.58,true
false,0.0,0.0,282.33,600.45,198.09,false
true,2366.87,0.0,194.53,-1735.32,-2009.98,
false,0.0,0.0,32.34,1680.07,1561.44,false
false,0.0,0.0,21.52,649.54,575.87,true
false,0.0,0.0,19.34,795.74,718.87,
false,0.0,0.0,44.47,291.84,190.75,false
false,0.0,0.0,55.57,890.63,781.32,false
false,0.0,0.0,39.83,1237.53,1081.6,true
false,0.0,0.0,207.91,1073.15,788.19,true
false,0.0,0.0,390.56,605.99,146.71,false
false,0.0,0.0,66.48,681.76,509.94,false
false,0.0,0.0,71.57,345.72,249.04,false
false,0.0,0.0,0.0,612.98,579.07,false
false,0.0,0.0,70.36,509.76,400.05,false
false,0.0,0.0,57.3,462.41,369.05,false
false,0.0,0.0,112.37,337.23,207.38,false
false,0.0,0.0,72.72,943.76,832.21,true
false,0.0,0.0,112.26,1055.49,766.54,true
false,0.0,0.0,62.7,570.14,459.02,false
true,2261.18,0.0,74.32,-1748.42,-1856.12,
false,0.0,0.0,84.56,486.68,368.05,false
false,0.0,0.0,0.0,831.31,800.38,false
false,0.0,0.0,1.63,707.91,656.06,true
false,0.0,0.0,6.76,464.97,439.63,false
false,0.0,0.0,350.66,379.12,-48.56,false
false,0.0,0.0,418.57,230.04,-209.0,false
false,0.0,0.0,82.7,490.43,383.67,false
true,2735.86,0.0,20.35,-2252.61,-2315.08,
false,0.0,0.0,51.79,425.36,332.09,false
false,0.0,0.0,126.95,738.06,496.13,false
false,0.0,0.0,53.53,352.77,267.24,false
false,0.0,0.0,479.77,112.3,-398.04,true
false,0.0,0.0,155.21,744.45,536.16,false
false,0.0,0.0,0.0,1028.69,977.64,true
false,0.0,0.0,14.69,381.27,344.0,true
false,0.0,0.0,49.55,356.09,286.54,false
false,0.0,0.0,77.01,555.16,451.63,false
true,2292.33,0.0,0.0,-1755.34,-1807.23,
false,0.0,0.0,101.88,684.98,506.32,false
false,0.0,0.0,86.64,246.43,132.64,true
false,0.0,0.0,293.75,566.17,224.44,true
false,0.0,0.0,81.23,478.52,372.57,true
false,0.0,0.0,61.97,674.13,579.51,false
false,0.0,0.0,0.0,368.48,347.38,false
false,0.0,0.0,54.46,650.26,533.11,false
false,0.0,0.0,442.15,417.34,-85.45,false
false,0.0,0.0,0.0,599.92,433.23,false
false,0.0,0.0,0.0,46.63,19.52,false
false,0.0,0.0,46.96,1040.95,934.42,true
false,0.0,0.0,497.35,997.74,391.28,false
false,0.0,80.49,104.07,530.85,294.5,false
false,0.0,172.17,1152.9,1144.68,-405.5,false
false,0.0,0.0,86.33,777.59,650.53,false
false,0.0,0.0,90.15,384.4,187.12,true
false,0.0,0.0,126.22,531.26,372.56,true
true,2456.3,0.0,146.6,-1781.84,-2004.53,
false,0.0,0.0,19.9,612.33,526.12,false
false,0.0,0.0,0.0,613.2,571.64,false
false,0.0,0.0,473.92,1046.79,459.57,true
false,0.0,0.0,100.01,714.63,586.58,false
false,0.0,0.0,94.12,194.27,-5.32,true
false,0.0,0.0,81.81,589.65,477.38,false
false,0.0,0.0,141.29,1173.12,969.9,false
false,0.0,0.0,0.0,849.93,783.66,true
false,0.0,0.0,137.01,629.06,448.12,false
false,0.0,0.0,92.11,399.56,284.63,
false,0.0,67.93,347.77,552.29,78.71,true
false,0.0,75.22,9.75,626.97,445.08,true
false,0.0,0.0,336.2,272.55,-115.4,false
false,0.0,0.0,35.21,611.83,544.22,false
false,0.0,72.88,640.36,506.23,-249.39,false
false,0.0,0.0,12.4,483.48,438.95,true
false,0.0,0.0,0.0,1032.35,983.09,true
false,0.0,0.0,91.97,280.89,159.77,false
false,0.0,0.0,0.0,744.35,688.17,false
false,0.0,0.0,38.19,323.94,229.59,false
false,0.0,0.0,767.61,1183.24,368.93,true
false,0.0,0.0,43.92,979.72,768.42,true
false,0.0,91.44,315.7,540.97,109.53,true
false,0.0,0.0,77.11,788.1,674.08,false
false,0.0,0.0,65.2,417.32,307.43,true
false,0.0,0.0,0.0,516.05,472.59,false
false,0.0,0.0,0.0,582.44,495.02,
false,0.0,0.0,31.44,497.84,433.98,false
false,0.0,0.0,24.03,716.87,611.88,false
true,2886.74,0.0,81.79,-2304.85,-2424.15,
false,0.0,0.0,0.0,347.35,311.22,false
false,0.0,0.0,136.61,469.52,301.71,false
false,0.0,0.0,16.6,859.9,802.29,false
false,0.0,0.0,47.61,866.33,758.2,true
true,1874.72,0.0,18.94,-1478.99,-1522.62,true
false,0.0,0.0,30.36,1061.63,941.14,false
false,0.0,0.0,0.0,472.99,452.81,false
false,0.0,0.0,112.7,417.43,266.22,false
false,0.0,79.65,43.47,269.65,20.02,false
false,0.0,0.0,82.82,910.78,736.8,true
false,0.0,0.0,16.6,276.47,139.74,
false,0.0,0.0,99.11,710.71,577.9,true
false,0.0,0.0,411.72,230.92,-229.75,false
false,0.0,0.0,0.0,405.11,374.19,false
false,0.0,0.0,0.0,565.43,502.54,false
false,0.0,0.0,134.56,739.27,523.07,false
false,0.0,0.0,82.59,616.78,423.71,true
false,0.0,0.0,115.87,341.13,147.68,false
false,0.0,0.0,417.77,334.13,-106.91,true
false,0.0,0.0,72.75,345.98,244.43,true
false,0.0,0.0,0.0,497.4,467.69,
false,0.0,0.0,112.69,810.36,595.94,true
false,0.0,0.0,84.13,167.83,31.42,false
false,0.0,0.0,0.0,591.37,556.49,true
false,0.0,0.0,95.95,696.78,568.59,true
false,0.0,0.0,7.53,704.24,589.71,false
false,0.0,0.0,52.21,740.82,656.97,true
false,0.0,0.0,0.0,201.11,150.33,false
false,0.0,0.0,560.07,610.99,10.4,
false,0.0,0.0,0.0,289.62,258.79,true
false,0.0,0.0,0.0,567.27,511.17,false
false,0.0,0.0,0.0,803.74,760.77,
false,0.0,0.0,60.47,649.32,547.62,false
false,0.0,0.0,135.09,310.85,155.46,true
false,0.0,0.0,47.01,754.78,653.2,true
false,0.0,0.0,0.6,525.2,484.24,true
false,0.0,0.0,85.68,659.76,528.32,
false,0.0,0.0,106.01,383.65,222.41,true
false,0.0,0.0,0.0,410.34,370.91,false
false,0.0,0.0,33.08,355.39,293.58,false
false,0.0,0.0,48.88,419.82,346.78,true
false,0.0,0.0,64.56,334.69,186.82,true
false,0.0,0.0,31.32,981.38,904.35,false
false,0.0,0.0,51.71,451.5,372.47,false
false,0.0,0.0,104.89,458.0,331.59,false
false,0.0,0.0,54.77,552.14,405.1,
false,0.0,0.0,62.38,874.35,671.89,true
false,0.0,0.0,0.0,468.66,431.52,false
false,0.0,0.0,29.0,699.48,631.74,false
true,1746.96,0.0,0.0,-1238.67,-1260.0,
false,0.0,0.0,0.0,492.12,470.64,true
false,0.0,0.0,22.52,505.0,453.95,true
false,0.0,0.0,65.24,474.39,371.63,false
false,0.0,0.0,0.0,562.13,528.71,false
false,0.0,0.0,95.82,1270.32,999.44,false
false,0.0,0.0,17.63,501.59,400.87,false
false,0.0,0.0,101.78,1108.02,864.54,true
false,0.0,0.0,81.88,366.34,246.54,false
false,0.0,0.0,125.83,772.37,613.52,true
false,0.0,0.0,31.35,602.51,536.71,false
false,0.0,0.0,7.26,629.71,536.28,false
false,0.0,0.0,11.25,1042.63,927.68,true
false,0.0,0.0,121.05,760.32,607.95,false
false,0.0,0.0,62.85,716.67,584.8,true
false,0.0,0.0,216.43,744.11,495.31,true
false,0.0,0.0,25.93,530.63,451.09,true
false,0.0,0.0,64.5,1402.42,1262.19,false
false,0.0,0.0,0.0,1131.69,1082.14,false
false,0.0,0.0,54.72,992.83,894.68,false
false,0.0,72.53,477.33,390.84,-205.57,true
false,0.0,64.37,0.0,862.23,706.18,false
false,0.0,0.0,79.96,677.73,560.0,false
false,0.0,0.0,292.82,567.78,249.87,false
false,0.0,0.0,3.89,398.75,370.64,false
false,0.0,0.0,0.0,731.1,659.07,false
false,0.0,69.15,736.55,1014.19,142.03,true
false,0.0,0.0,58.59,444.3,354.87,false
false,0.0,0.0,57.45,201.85,126.67,
false,0.0,0.0,136.5,797.58,586.59,false
false,0.0,0.0,103.36,507.17,377.5,false
false,0.0,0.0,29.59,861.33,737.74,false
true,2574.31,0.0,45.31,-1947.07,-2091.23,false
false,0.0,0.0,45.69,455.51,371.22,true
false,0.0,0.0,0.0,525.71,500.18,false
false,0.0,0.0,124.5,673.64,524.06,false
false,0.0,0.0,0.0,161.02,126.34,false
false,0.0,0.0,21.4,435.21,380.83,true
false,0.0,0.0,0.0,550.73,524.89,false
false,0.0,0.0,34.05,292.84,219.28,false
false,0.0,0.0,0.0,718.84,664.53,true
false,0.0,0.0,38.81,445.93,380.28,false
false,0.0,0.0,0.0,699.7,609.64,false
false,0.0,0.0,146.49,1095.66,889.19,true
false,0.0,0.0,368.83,451.31,5.36,false
false,0.0,0.0,56.19,871.78,753.5,true
false,0.0,0.0,42.53,629.35,531.37,true
false,0.0,0.0,35.81,88.06,-20.04,true
false,0.0,0.0,428.26,226.11,-285.94,
false,0.0,0.0,45.25,864.83,782.29,true
false,0.0,0.0,65.24,675.97,568.79,true
false,0.0,0.0,73.68,487.56,390.93,true
false,0.0,0.0,30.57,527.14,424.65,
false,0.0,0.0,70.28,578.55,473.46,false
false,0.0,0.0,46.78,259.27,141.88,false
true,1764.46,0.0,33.05,-1355.14,-1426.33,true
false,0.0,0.0,57.58,609.61,521.29,false
true,1243.0,0.0,34.87,-1169.21,-1222.56,false
false,0.0,0.0,0.0,1032.81,965.53,false
false,0.0,0.0,102.42,273.88,132.11,false
false,0.0,0.0,2.26,747.33,693.37,false
false,0.0,0.0,61.65,777.55,590.86,false
false,0.0,0.0,0.0,519.99,490.01,true
false,0.0,0.0,0.82,443.51,417.17,false
false,0.0,0.0,99.4,853.78,687.8,false
false,0.0,0.0,107.07,273.56,133.79,
false,0.0,0.0,68.54,554.42,408.85,false
false,0.0,0.0,0.0,345.79,262.05,true
false,0.0,0.0,10.32,149.04,110.05,true
false,0.0,0.0,0.0,214.25,76.57,false
false,0.0,0.0,142.23,1256.54,1061.66,false
false,0.0,0.0,0.0,567.89,501.29,false
false,0.0,0.0,50.51,410.7,342.97,
false,0.0,0.0,65.98,228.28,103.82,true
false,0.0,0.0,74.99,317.44,115.42,false
false,0.0,0.0,24.48,286.24,233.83,false
false,0.0,0.0,147.4,840.83,595.94,false
false,0.0,0.0,48.7,917.77,831.92,true
false,0.0,0.0,24.2,430.64,376.67,false
false,0.0,0.0,41.0,1094.61,1002.88,true
false,0.0,0.0,112.55,436.26,256.16,true
true,3818.13,108.71,768.31,-3255.0,-4223.77,
false,0.0,0.0,48.46,468.88,379.85,false
false,0.0,0.0,43.92,754.62,668.66,false
false,0.0,0.0,0.0,347.23,290.24,false
false,0.0,0.0,61.43,658.83,561.03,true
false,0.0,0.0,105.33,483.71,327.44,true
false,0.0,67.39,27.88,1035.94,900.17,false
false,0.0,0.0,27.87,524.46,469.45,false
false,0.0,0.0,43.63,400.71,322.83,true
false,0.0,0.0,0.0,285.02,235.25,false
false,0.0,0.0,0.0,448.76,421.21,true
false,0.0,0.0,61.19,544.47,439.83,false
false,0.0,0.0,0.0,310.84,281.82,false
false,0.0,0.0,79.77,452.83,350.71,false
false,0.0,0.0,2.44,687.63,640.26,true
false,0.0,0.0,0.0,500.89,431.67,false
false,0.0,39.46,84.06,403.44,258.16,false
true,2596.82,0.0,63.92,-2065.08,-2169.2,true
false,0.0,0.0,0.0,336.13,316.65,
false,0.0,0.0,49.93,533.41,389.78,true
false,0.0,0.0,751.94,806.99,8.67,false
false,0.0,0.0,66.06,782.39,649.91,false
false,0.0,0.0,69.23,909.19,797.22,false
false,0.0,0.0,105.21,1166.84,1010.58,false
false,0.0,0.0,99.12,1168.93,977.72,false
false,0.0,0.0,0.0,994.93,929.28,true
false,0.0,0.0,142.56,533.84,337.3,true
false,0.0,0.0,0.0,158.41,124.49,true
false,0.0,0.0,0.0,1014.41,917.79,false
false,0.0,0.0,0.0,639.39,603.16,false
false,0.0,0.0,0.0,338.45,310.9,true
false,0.0,0.0,0.0,269.5,147.23,true
false,0.0,0.0,0.0,560.12,533.77,false
true,1695.42,0.0,87.05,-1325.17,-1436.46,
false,0.0,0.0,53.04,1132.72,985.85,true
false,0.0,0.0,3.44,670.53,568.38,true
false,0.0,0.0,0.0,458.67,437.13,true
false,0.0,0.0,71.23,253.94,167.99,true
false,0.0,0.0,93.86,203.05,32.83,false
false,0.0,0.0,15.15,448.6,394.33,false
false,0.0,0.0,0.0,729.93,692.68,false
false,0.0,48.67,137.36,250.24,27.6,false
false,0.0,0.0,8.25,1846.19,1754.67,false
