booking_id,customer_id,booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,currency,cancellation,refund_amount_eur,refund_date,booking_changes,support_cases,support_cost_eur,additional_cost_eur,gross_profit_eur,contribution_margin_eur,repeat_purchase_180d,last_modified_at
SYN-09373,SYN-CUST-0093,2024-10-13,2024-12-10,Reykjavik,DeltaSun,premium,4182.33,2878.21,0.0, Manager 2 ,partner,leisure,new,3,9,58,card,1,False,EUR,False,0.0,,0,0,0.0,5.73,1304.12,1248.2,False,2025-02-05
SYN-09374,SYN-CUST-0654,2025-07-10,2025-08-15,Zanzibar,DeltaSun,standard,3089.12,2511.21,0.05,Manager 2,paid_search,family,new,7,8,36,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,913.93,423.45,-527.55,False,2025-09-06
SYN-09375,SYN-CUST-1215,2025-03-18,2025-05-02,Rome,Cedar,standard,2268.3,1700.86,0.05,Manager 6,partner,family,returning,6,5,45,wallet,1,False,EUR,False,0.0,,0,0,0.0,167.83,454.03,258.97,False,2025-03-21
SYN-09376,SYN-CUST-1776,2025-08-10,2025-10-08,Zanzibar,BlueWing,standard,2804.36,2096.25,0.0,Manager 7,direct,corporate,returning,3,5,59,bank_transfer,2,True,EUR,True,2354.97,2025-09-21,0,0,0.0,69.9,-1646.86,-1772.86,True,2025-09-02
SYN-09377,SYN-CUST-2337,2025-06-14,2025-06-24,Lisbon,BlueWing,luxury,3445.18,2376.72,0.05,Manager 3,paid_search,corporate,returning,1,12,10,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,107.22,896.19,720.07,False,2025-09-11
SYN-09378,SYN-CUST-2898,2024-12-08,2024-12-16,Lisbon,BlueWing,standard,2208.0,1654.7,0.08,Manager 2,paid_search,leisure,new,2,9,8,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,376.66,350.16,False,2025-04-04
SYN-09379,SYN-CUST-0259,2025-05-25,2025-06-01,Reykjavik,Cedar,premium,3833.04,2783.79,0.08,Manager 5,paid_search,corporate,returning,3,2,7,wallet,1,False,EUR,False,0.0,,0,0,0.0,90.5,742.6,606.1,True,2025-06-17
SYN-09380,SYN-CUST-0820,2025-11-22,2026-01-15,Tokyo,DeltaSun,premium,5426.24,4096.63,0.03,Manager 4,direct,family,returning,4,8,54,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,245.88,1166.82,812.41,False,2026-01-29
SYN-09381,SYN-CUST-1381,2025-09-28,2025-12-17,Lisbon,Atlas,luxury,3887.6,2928.98,0.0,Manager 3,direct,family,new,4,7,80,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,0.0,958.62,880.86,False,2026-01-15
SYN-09382,SYN-CUST-1942,2025-09-28,2025-10-18,Lisbon,Cedar,LUXURY,4958.83,3596.83,0.12,Manager 8,direct,leisure,new,1,8,20,wallet,1,False,EUR,False,0.0,,0,0,0.0,93.9,766.94,613.53,False,2026-01-24
SYN-09383,SYN-CUST-2503,2024-05-17,2024-08-02,Rome,Atlas,standard,2869.0,2139.9,0.05,Manager 4,referral,family,new,5,8,77,wallet,3,False,EUR,False,0.0,,0,0,0.0,176.73,585.66,328.59,,2024-08-23
SYN-09384,SYN-CUST-3064,2025-08-01,2025-08-29,Reykjavik,Atlas,premium,2576.54,1753.86,0.03,Manager 8,paid_search,leisure,new,1,7,28,wallet,4,False,EUR,False,0.0,,0,0,0.0,225.48,745.39,427.16,False,2025-09-09
SYN-09385,SYN-CUST-0425,2025-07-12,2025-11-06,Zanzibar,DeltaSun,premium,3728.57,2822.2,0.05,Manager 3,direct,leisure,new,2,7,117,wallet,4,False,EUR,False,0.0,,0,0,0.0,98.19,719.93,487.51,False,2025-08-31
SYN-09386,SYN-CUST-0986,2024-12-14,2025-01-16,Lisbon,Cedar,standard,1567.62,1186.89,0.12,Manager 5,partner,leisure,new,1,4,33,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,192.61,173.8,False,2025-03-14
SYN-09387,SYN-CUST-1547,2024-11-30,2025-01-01,Lisbon,DeltaSun,standard,2486.73,1910.14,0.0,Manager 6,referral,leisure,returning,3,6,32,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,576.6,546.76,True,2025-01-25
SYN-09388,SYN-CUST-2108,2024-02-26,2024-03-23,Rome,DeltaSun,premium,3347.79,2349.9,0.08,Manager 7,direct,leisure,new,2,13,26,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,730.07,689.89,,2024-04-21
SYN-09389,SYN-CUST-2669,2024-02-10,2024-03-22,Zanzibar,Atlas,premium,2849.92,1966.93,0.12,Manager 2,partner,leisure,new,2,2,41,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,541.0,506.8,False,2024-04-24
SYN-09390,SYN-CUST-0030,2025-10-18,2025-10-25,Rome,Atlas,premium,2726.19,2009.53,0.03,Manager 2,referral,corporate,new,1,9,7,card,2,False,EUR,False,0.0,,0,0,0.0,75.82,634.88,504.53,False,2026-01-24
SYN-09391,SYN-CUST-0591,2025-02-05,2025-06-07,Rome,BlueWing,standard,1829.04,1406.91,0.08,Manager 6,paid_search,leisure,returning,2,4,122,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,126.37,275.81,127.5,False,2025-04-29
SYN-09392,SYN-CUST-1152,2024-02-09,2024-05-21,Tokyo,BlueWing,standard,3863.58,2805.04,0.08,Manager 2,referral,family,new,6,4,102,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,749.45,703.08,False,2024-03-26
SYN-09393,SYN-CUST-1713,2024-09-22,2024-12-24,Tokyo,BlueWing,standard,2554.56,2010.29,0.05,Manager 6,paid_search,leisure,returning,3,11,93,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,416.54,385.89,True,2025-01-16
SYN-09394,SYN-CUST-2274,2025-03-06,2025-06-26,Rome,Cedar,standard,2656.96,1884.06,0.05,Manager 4,direct,family,returning,7,6,112,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,640.05,608.17,True,2025-05-04
SYN-09395,SYN-CUST-2835,2025-02-26,2025-04-10,Zanzibar,DeltaSun,premium,3770.68,2987.95,0.08,Manager 4,direct,leisure,returning,1,7,43,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,481.07,435.82,False,2025-05-03
SYN-09396,SYN-CUST-0196,2024-04-18,2024-08-10,Reykjavik,Atlas,luxury,5506.73,3724.22,0.12,Manager 5,direct,family,new,7,7,114,wallet,1,False,EUR,False,0.0,,0,0,0.0,0.0,1121.7,1055.62,True,2024-04-25
SYN-09397,SYN-CUST-0757,2025-01-28,2025-04-13,Tokyo,DeltaSun,standard,4121.06,2990.69,0.05,Manager 2,partner,family,new,6,13,75,card,1,False,EUR,False,0.0,,0,0,0.0,56.01,924.32,818.86,False,2025-03-12
SYN-09398,SYN-CUST-1318,2024-08-07,2024-08-30,Tokyo,BlueWing,standard,2855.77,2278.05,0.05,Manager 7,paid_search,family,new,3,9,23,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,434.93,400.66,False,2024-08-17
SYN-09399,SYN-CUST-1879,2024-10-02,2024-12-26,Reykjavik,Atlas,standard,2475.72,1919.69,0.0,Manager 4,referral,family,returning,3,14,85,card,3,True,EUR,False,0.0,,0,0,0.0,7.41,556.02,479.3,True,2025-01-04
SYN-09400,SYN-CUST-2440,2024-12-14,2024-12-16,Zanzibar,BlueWing,luxury,4150.41,3292.06,0.0,Manager 1,paid_search,corporate,new,1,2,2,bank_transfer,4,False,EUR,False,0.0,,0,1,55.65,382.38,858.35,270.9,False,2024-12-21
SYN-09401,SYN-CUST-3001,2024-12-18,2025-01-17,Zanzibar,BlueWing,luxury,5644.61,4264.17,0.05,Manager 2,direct,leisure,new,3,9,30,card,1,False,EUR,False,0.0,,0,0,0.0,24.28,1098.21,1006.2,False,2025-01-03
SYN-09402,SYN-CUST-0362,2025-08-27,2025-09-27,Tokyo,Cedar,standard,1923.67,1387.4,0.03,Manager 1,direct,leisure,returning,1,11,31,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,478.56,455.48,True,2025-10-03
SYN-09403,SYN-CUST-0923,2025-01-07,2025-02-06,Tokyo,Cedar,luxury,5525.33,3992.91,0.03,Manager 1,referral,leisure,new,2,11,30,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,76.64,1366.66,1223.72,False,2025-01-29
SYN-09404,SYN-CUST-1484,2024-04-15,2024-06-03,Tokyo,BlueWing,standard,2293.81,1598.19,0.12,Manager 3,direct,leisure,new,2,2,49,wallet,2,False,EUR,False,0.0,,0,0,0.0,9.43,420.37,365.07,,2024-05-29
SYN-09405,SYN-CUST-2045,2025-01-29,2025-03-01,Reykjavik,Cedar,luxury,5749.55,4195.17,0.08,Manager 7,direct,leisure,returning,1,14,31,card,3,False,EUR,False,0.0,,0,0,0.0,82.4,1094.42,851.04,True,2025-03-25
SYN-09406,SYN-CUST-2606,2024-09-15,2024-10-23,Zanzibar,Cedar,premium,3743.3,2979.39,0.08,Manager 7,direct,corporate,new,3,2,38,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,46.22,464.45,373.31,False,2024-10-26
SYN-09407,SYN-CUST-3167,2024-02-06,2024-05-09,Rome,DeltaSun,standard,2196.22,1643.46,0.05,Manager 3,direct,leisure,returning,2,5,93,card,1,False,EUR,False,0.0,,0,0,0.0,97.28,442.95,319.32,True,2024-04-22
SYN-09408,SYN-CUST-0528,2025-09-08,2025-12-10,Reykjavik,Cedar,premium,3171.58,2210.8,0.12,Manager 5,referral,leisure,new,2,7,93,card,1,False,EUR,False,0.0,,0,0,0.0,29.3,580.19,512.83,,2025-12-15
SYN-09409,SYN-CUST-1089,2025-10-19,2025-10-26,Rome,Cedar,standard,2918.91,2135.33,0.08,Manager 1,direct,family,new,7,8,7,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,71.67,550.06,443.36,True,2026-01-28
SYN-09410,SYN-CUST-1650,2025-06-24,2025-06-28,Tokyo,DeltaSun,premium,4464.97,3493.53,0.0,Manager 2,paid_search,family,new,7,2,4,bank_transfer,3,True,EUR,False,0.0,,1,0,0.0,597.46,971.44,248.95,True,2025-07-20
SYN-09411,SYN-CUST-2211,2024-08-03,2024-09-30,Rome,DeltaSun,standard,1886.55,1291.76,0.18,Manager 6,partner,leisure,new,2,4,58,card,1,False,EUR,False,0.0,,0,0,0.0,81.92,255.21,150.65,False,2024-09-27
SYN-09412,SYN-CUST-2772,2024-01-11,2024-01-13,Tokyo,BlueWing,standard,3817.99,2920.98,0.05,Manager 3,direct,corporate,new,3,11,2,card,1,False,EUR,False,0.0,,2,0,0.0,0.0,706.11,660.29,False,2024-02-22
SYN-09413,SYN-CUST-0133,2024-06-28,2024-08-22,Zanzibar,Atlas,luxury,5403.88,4254.55,0.05,Manager 1,direct,family,returning,7,14,55,card,1,False,EUR,True,4583.37,2024-09-02,2,0,0.0,1105.96,-3704.23,-4875.04,,2024-10-01
SYN-09414,SYN-CUST-0694,2025-03-09,2025-04-14,Zanzibar,Cedar,standard,2884.93,2278.93,0.08,Manager 3,referral,corporate,returning,3,4,36,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,9.94,375.2,330.64,,2025-05-02
SYN-09415,SYN-CUST-1255,2024-07-26,2024-11-16,Tokyo,Cedar,premium,4341.22,3450.25,0.05,Manager 6,direct,leisure,new,3,10,113,card,2,False,EUR,False,0.0,,0,0,0.0,103.96,673.91,483.12,False,2024-07-31
SYN-09416,SYN-CUST-1816,2025-07-14,2025-09-03,Zanzibar,Cedar,standard,2083.31,1476.17,0.08,Manager 8,direct,leisure,returning,2,3,51,card,1,False,EUR,False,0.0,,0,0,0.0,9.15,440.47,406.32,True,2025-08-04
SYN-09417,SYN-CUST-2377,2025-02-05,2025-04-26,Lisbon,Cedar,premium,3269.91,2278.4,0.12, Manager 3 ,referral,corporate,new,2,5,80,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,599.12,559.88,False,2025-02-19
SYN-09418,SYN-CUST-2938,2024-06-20,2024-07-31,Zanzibar,BlueWing,standard,3567.64,2495.22,0.08,Manager 1,direct,family,new,3,8,41,card,1,False,EUR,False,0.0,,1,0,0.0,50.11,787.01,694.09,False,2024-06-24
SYN-09419,SYN-CUST-0299,2024-11-27,2024-12-26,Tokyo,Cedar,standard,1915.84,1435.93,0.05,Manager 3,direct,leisure,new,1,3,29,bank_transfer,2,True,EUR,False,0.0,,0,0,0.0,98.29,384.12,247.51,False,2025-01-28
SYN-09420,SYN-CUST-0860,2024-06-19,2024-07-13,Reykjavik,Cedar,standard,3391.35,2344.82,0.05,Manager 2,paid_search,leisure,new,3,7,24,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,876.96,836.27,False,2024-08-06
SYN-09421,SYN-CUST-1421,2025-03-17,2025-07-08,Rome,Cedar,standard,2083.44,1507.85,0.03,Manager 5,partner,leisure,new,3,5,113,card,2,False,EUR,True,1751.46,2025-05-16,0,0,0.0,77.23,-1238.37,-1357.27,False,2025-05-10
SYN-09422,SYN-CUST-1982,2025-08-22,2025-10-18,Tokyo,BlueWing,standard,2882.34,2258.12,0.12,Manager 6,direct,leisure,new,1,4,57,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,278.34,243.75,False,2025-10-21
SYN-09423,SYN-CUST-2543,2024-11-05,2024-12-10,Zanzibar,Atlas,premium,3333.83,2309.19,0.05,Manager 2,direct,family,new,6,12,35,bank_transfer,1,True,EUR,False,0.0,,0,0,0.0,97.76,857.94,720.18,False,2024-12-01
SYN-09424,SYN-CUST-3104,2024-12-26,2025-02-18,Zanzibar,Atlas,luxury,6579.66,4652.83,0.05,Manager 7,direct,leisure,new,2,7,54,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,34.79,1597.85,1431.47,False,2025-01-22
SYN-09425,SYN-CUST-0465,2025-07-21,2025-11-19,Zanzibar,BlueWing,standard,2376.12,1749.08,0.12,Manager 2,partner,leisure,new,1,3,121,card,1,True,EUR,False,0.0,,0,0,0.0,74.73,341.91,238.67,True,2025-11-12
SYN-09426,SYN-CUST-1026,2024-09-06,2024-10-16,Reykjavik,Atlas,standard,2768.68,1914.32,0.08,Manager 1,direct,leisure,new,3,2,40,card,1,False,EUR,False,0.0,,0,0,0.0,85.37,632.86,514.27,True,2024-12-31
SYN-09427,SYN-CUST-1587,2024-09-05,2024-09-10,Zanzibar,Atlas,standard,2303.82,1787.65,0.05,Manager 2,partner,leisure,returning,2,6,5,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,19.89,400.98,335.01,False,2024-12-22
SYN-09428,SYN-CUST-2148,2024-10-16,2024-10-25,Lisbon,Cedar,standard,1777.68,1242.21,0.0,Manager 2,paid_search,family,new,3,2,9,bank_transfer,3,False,EUR,False,0.0,,0,0,0.0,327.1,535.47,158.6,True,2024-10-18
SYN-09429,SYN-CUST-2709,2024-08-22,2024-10-18,Tokyo,Atlas,premium,2714.87,2042.97,0.03,Manager 2,partner,leisure,returning,1,8,57,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,590.45,557.87,False,2024-12-19
SYN-09430,SYN-CUST-0070,2025-12-03,2026-01-03,Rome,BlueWing,standard,1861.22,1367.23,0.08,Manager 2,direct,family,new,4,4,31,card,1,False,EUR,False,0.0,,0,0,0.0,133.18,345.1,189.58,False,2026-01-10
SYN-09431,SYN-CUST-0631,2024-02-17,2024-04-25,Rome,Atlas,standard,2825.86,2192.38,0.08,Manager 1,partner,family,new,7,12,68,card,3,False,EUR,False,0.0,,0,0,0.0,53.89,407.42,274.4,False,2024-04-09
SYN-09432,SYN-CUST-1192,2024-04-28,2024-06-19,Lisbon,DeltaSun,premium,3252.98,2523.66,0.08,Manager 4,paid_search,leisure,new,3,8,52,wallet,1,False,EUR,False,0.0,,0,0,0.0,0.0,469.09,430.05,False,2024-05-10
SYN-09433,SYN-CUST-1753,2025-12-20,2026-03-04,Tokyo,BlueWing,standard,1443.97,1139.65,0.03,Manager 7,partner,leisure,new,1,11,74,card,1,False,EUR,False,0.0,,0,0,0.0,45.13,261.0,198.55,True,2026-02-14
SYN-09434,SYN-CUST-2314,2025-01-23,2025-03-27,Rome,Atlas,standard,2071.42,1535.64,0.12,Manager 4,paid_search,corporate,new,1,8,63,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,287.21,262.35,True,2025-03-08
SYN-09435,SYN-CUST-2875,2025-09-11,2025-11-30,Tokyo,BlueWing,premium,5194.25,4170.32,0.12,Manager 2,paid_search,leisure,returning,1,8,80,card,1,False,EUR,False,0.0,,1,0,0.0,70.85,400.62,267.44,False,2025-11-06
SYN-09436,SYN-CUST-0236,2024-04-22,2024-05-22,Rome,DeltaSun,premium,2370.52,1827.7,0.12,Manager 2,partner,corporate,returning,3,2,30,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,53.55,258.36,176.37,False,2024-05-18
SYN-09437,SYN-CUST-0797,2025-08-13,2025-10-24,Zanzibar,Cedar,standard,2803.36,2251.76,0.08,Manager 5,partner,family,returning,4,14,72,card,3,False,EUR,False,0.0,,0,1,55.4,246.58,327.34,-53.13,False,2025-09-21
SYN-09438,SYN-CUST-1358,2024-12-02,2025-02-11,Tokyo,BlueWing,premium,5088.74,4097.48,0.12,Manager 2,referral,family,new,6,5,71,card,1,False,EUR,False,0.0,,0,0,0.0,87.45,380.61,232.09,False,2025-01-15
SYN-09439,SYN-CUST-1919,2025-06-25,2025-08-06,Zanzibar,DeltaSun,standard,3550.85,2698.57,0.0,Manager 2,referral,leisure,new,2,9,42,wallet,1,False,EUR,True,3438.87,2025-09-05,0,0,0.0,0.0,-2586.59,-2629.2,,2025-09-04
SYN-09440,SYN-CUST-2480,2025-06-26,2025-08-06,Lisbon,Atlas,standard,2431.34,1702.6,0.12,Manager 2,paid_search,family,returning,6,4,41,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,436.98,407.8,False,2025-07-15
SYN-09441,SYN-CUST-3041,2024-06-02,2024-07-10,Reykjavik,BlueWing,standard,2605.65,1756.39,0.08,Manager 5,paid_search,leisure,new,1,7,38,wallet,1,False,EUR,False,0.0,,0,0,0.0,126.71,640.81,482.83,False,2024-07-28
SYN-09442,SYN-CUST-0402,2025-06-09,2025-08-14,Zanzibar,Atlas,premium,4281.03,3241.78,0.05,Manager 5,referral,leisure,returning,1,9,66,bank_transfer,1,False,EUR,False,0.0,,2,0,0.0,105.85,825.2,667.97,True,2025-06-23
SYN-09443,SYN-CUST-0963,2024-09-28,2024-11-21,Reykjavik,BlueWing,premium,4666.26,3439.04,0.03,Manager 4,direct,leisure,returning,1,8,54,card,1,False,EUR,False,0.0,,0,0,0.0,40.56,1087.23,990.67,False,2024-11-14
SYN-09444,SYN-CUST-1524,2025-03-15,2025-04-01,Tokyo,Cedar,luxury,5977.24,4736.49,0.05,Manager 3,referral,leisure,new,1,3,17,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,941.88,870.16,False,2025-04-02
SYN-09445,SYN-CUST-2085,2024-12-25,2024-12-27,Rome,BlueWing,standard,1788.19,1309.53,0.08,Manager 2,referral,corporate,new,1,2,2,card,4,False,EUR,False,0.0,,0,0,0.0,55.09,335.6,216.14,,2025-04-15
SYN-09446,SYN-CUST-2646,2025-06-26,2025-07-09,Reykjavik,Cedar,standard,2437.62,1898.7,0.05,Manager 2,partner,corporate,returning,3,3,13,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,312.93,417.04,55.36,False,2025-08-20
SYN-09447,SYN-CUST-0007,2025-10-22,2026-01-20,Rome,DeltaSun,standard,2219.68,1736.47,0.05,Manager 3,partner,leisure,new,2,9,90,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,372.23,345.59,True,2025-10-23
SYN-09448,SYN-CUST-0568,2025-08-17,2025-10-03,Zanzibar,DeltaSun,standard,2178.79,1731.66,0.0,Manager 5,direct,family,returning,4,2,47,card,1,False,EUR,False,0.0,,0,0,0.0,11.43,447.13,409.55,True,2025-08-28
SYN-09449,SYN-CUST-1129,2024-03-03,2024-06-13,Zanzibar,Cedar,premium,3167.93,2448.89,0.03,Manager 4,referral,leisure,new,3,5,102,card,1,False,EUR,False,0.0,,0,0,0.0,59.27,624.0,526.72,False,2024-04-25
SYN-09450,SYN-CUST-1690,2025-01-09,2025-04-02,Zanzibar,DeltaSun,standard,2882.52,1954.85,0.03,Manager 6,direct,leisure,new,2,10,83,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,841.19,806.6,False,2025-02-02
SYN-09451,SYN-CUST-2251,2024-05-20,2024-08-05,Lisbon,DeltaSun,premium,2879.19,2164.91,0.03,Manager 5,partner,family,returning,5,7,77,card,1,True,EUR,False,0.0,,0,0,0.0,0.0,627.9,593.35,False,2024-07-26
SYN-09452,SYN-CUST-2812,2024-03-28,2024-06-06,Lisbon,Cedar,standard,2558.33,1990.52,0.12,Manager 6,paid_search,leisure,returning,2,12,70,card,4,False,EUR,False,0.0,,0,0,0.0,45.27,260.8,123.43,,2024-04-22
SYN-09453,SYN-CUST-0173,2025-06-04,2025-07-30,Rome,Atlas,premium,4106.56,3288.95,0.18,Manager 7,referral,leisure,returning,2,15,56,card,1,False,EUR,False,0.0,,1,0,0.0,85.75,78.42,-56.61,False,2025-09-28
SYN-09454,SYN-CUST-0734,2024-12-23,2025-02-09,Reykjavik,Atlas,standard,2514.1,1786.89,0.08,Manager 8,partner,leisure,returning,1,10,48,card,2,False,EUR,False,0.0,,0,0,0.0,0.0,526.08,475.8,True,2025-02-28
SYN-09455,SYN-CUST-1295,2025-08-24,2025-08-28,Reykjavik,BlueWing,standard,2901.28,2290.13,0.18,Manager 7,paid_search,family,returning,3,6,4,wallet,1,False,EUR,False,0.0,,0,0,0.0,372.42,88.92,-318.31,False,2025-11-15
SYN-09456,SYN-CUST-1856,2024-12-16,2025-04-22,Tokyo,BlueWing,standard,3201.59,2378.17,0.18,Manager 7,partner,leisure,new,1,5,127,card,1,False,EUR,False,0.0,,0,0,0.0,90.48,247.13,118.23,,2025-02-21
SYN-09457,SYN-CUST-2417,2025-03-14,2025-03-26,Reykjavik,Cedar,luxury,5461.16,3965.32,0.18,Manager 2,partner,leisure,new,2,11,12,bank_transfer,4,False,EUR,False,0.0,,0,0,0.0,74.13,512.84,242.1,False,2025-05-08
SYN-09458,SYN-CUST-2978,2024-12-29,2024-12-31,Zanzibar,BlueWing,premium,4029.2,3002.75,0.18,Manager 3,partner,corporate,new,3,8,2,card,2,False,EUR,True,3106.52,2025-02-12,0,1,58.15,557.66,-2805.33,-3501.72,False,2025-04-20
SYN-09459,SYN-CUST-0339,2025-05-07,2025-08-03,Tokyo,Cedar,premium,3063.59,2365.95,0.05,Manager 1,paid_search,corporate,new,1,2,88,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,33.4,544.46,474.29,False,2025-06-29
SYN-09460,SYN-CUST-0900,2025-06-13,2025-08-07,Rome,Cedar,LUXURY,3734.44,2731.66,0.05,Manager 1,referral,leisure,new,2,12,55,bank_transfer,3,False,EUR,False,0.0,,1,0,0.0,101.17,816.05,610.32,False,2025-09-25
SYN-09461,SYN-CUST-1461,2025-10-07,2025-11-03,Tokyo,DeltaSun,premium,3983.51,2779.23,0.05,Manager 1,referral,corporate,new,3,7,27,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,120.15,1005.11,837.15,True,2026-01-18
SYN-09462,SYN-CUST-2022,2025-09-28,2026-01-12,Lisbon,Atlas,standard,2757.22,2148.5,0.05,Manager 1,direct,leisure,new,1,21,106,card,3,False,EUR,False,0.0,,0,0,0.0,44.31,470.86,349.35,,2025-11-28
SYN-09463,SYN-CUST-2583,2025-01-18,2025-02-19,Reykjavik,BlueWing,standard,2059.82,1613.05,0.08,Manager 3,direct,leisure,new,1,6,32,bank_transfer,3,False,EUR,False,0.0,,0,0,0.0,73.31,281.98,151.0,False,2025-01-23
SYN-09464,SYN-CUST-3144,2024-12-16,2025-03-05,Rome,Atlas,standard,2209.62,1535.04,0.12,Manager 2,direct,leisure,returning,1,5,79,card,1,False,EUR,False,0.0,,0,0,0.0,63.14,409.43,319.78,,2025-04-07
SYN-09465,SYN-CUST-0505,2024-10-29,2025-01-20,Rome,Atlas,standard,2658.03,2033.41,0.0,Manager 5,paid_search,leisure,new,1,16,83,card,1,False,EUR,False,0.0,,0,0,0.0,57.14,624.62,535.58,False,2025-01-27
SYN-09466,SYN-CUST-1066,2024-04-27,2024-08-18,Zanzibar,Atlas,standard,2143.06,1681.64,0.0,Manager 2,referral,leisure,returning,3,2,113,card,1,False,EUR,False,0.0,,0,0,0.0,62.96,461.41,372.74,False,2024-06-25
SYN-09467,SYN-CUST-1627,2024-07-11,2024-07-28,Zanzibar,Cedar,standard,2711.12,2098.1,0.05,Manager 7,direct,leisure,returning,1,13,17,card,1,False,EUR,False,0.0,,0,0,0.0,36.63,477.46,408.3,True,2024-08-14
SYN-09468,SYN-CUST-2188,29/04/2024,2024-08-19,Tokyo,BlueWing,standard,3987.13,3139.25,0.08,Manager 5,paid_search,leisure,new,2,11,112,card,1,False,EUR,False,0.0,,0,0,0.0,30.08,528.9,450.98,False,2024-05-20
SYN-09469,SYN-CUST-2749,2024-04-06,2024-07-15,Zanzibar,DeltaSun,standard,2277.84,1716.41,0.0,Manager 8,paid_search,leisure,new,1,4,100,card,3,False,EUR,False,0.0,,0,0,0.0,436.04,561.43,61.62,,2024-05-18
SYN-09470,SYN-CUST-0110,2025-05-29,2025-08-09,Tokyo,DeltaSun,standard,2063.61,1608.26,0.18,Manager 2,partner,leisure,new,1,7,72,bank_transfer,1,False,EUR,True,1461.31,2025-07-08,0,1,73.48,96.48,-1377.41,-1572.14,False,2025-07-28
SYN-09471,SYN-CUST-0671,2024-10-01,2024-10-28,Tokyo,BlueWing,standard,2961.56,2405.65,0.0,Manager 7,referral,family,new,6,2,27,card,3,False,EUR,False,0.0,,0,0,0.0,4.66,555.91,468.32,False,2025-01-08
SYN-09472,SYN-CUST-1232,2025-12-28,2026-01-05,Reykjavik,Atlas,standard,2639.42,1880.44,0.0,Manager 2,referral,leisure,returning,3,5,8,card,1,False,EUR,False,0.0,,1,0,0.0,32.41,758.97,694.89,False,2026-04-24
SYN-09473,SYN-CUST-1793,2024-07-08,2024-07-10,Rome,Atlas,standard,2069.62,1530.96,0.08,Manager 3,referral,corporate,returning,1,3,2,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,20.24,373.09,311.45,True,2024-08-08
SYN-09474,SYN-CUST-2354,2024-12-01,2024-12-24,Zanzibar,Atlas,premium,3470.66,2642.46,0.08,Manager 7,paid_search,leisure,new,2,11,23,card,1,True,EUR,True,3061.63,2024-12-22,1,0,0.0,77.13,-2511.08,-2629.85,False,2024-12-07
SYN-09475,SYN-CUST-2915,2025-08-22,2025-11-22,Tokyo,Atlas,premium,5136.96,3751.01,0.12,Manager 8,paid_search,family,returning,5,8,92,card,2,False,EUR,False,0.0,,0,0,0.0,116.43,769.52,550.34,,2025-11-19
SYN-09476,SYN-CUST-0276,2024-08-22,2024-08-24,Zanzibar,Atlas,LUXURY,5516.96,4511.53,0.05,Manager 3,partner,corporate,new,1,2,2,bank_transfer,1,False,EUR,False,0.0,,1,0,0.0,31.91,729.58,631.47,False,2024-10-07
SYN-09477,SYN-CUST-0837,2025-09-08,2026-01-02,Reykjavik,Cedar,premium,3641.9,2706.64,0.0,Manager 8,paid_search,leisure,returning,3,6,116,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,46.57,935.26,815.86,False,2025-12-16
