batch_id,production_line_id,batch_date,product_line,raw_material_supplier,shift,batch_size_units,operator,machine_id,planned_cycle_time_min,material_grade,humidity_pct,temperature_c,rush_order,currency,defective,scrap_cost_usd,rework_cost_usd,downtime_cost_usd,yield_loss_usd,total_quality_cost_usd,recurrence_90d,inspection_completed_date,quality_notes_count,last_modified_at
MFG-07381,MFG-PL-181,2024-04-15,Line C,Supplier 1,night,816,Operator 4,Machine 3,35.51,premium,46.42,18.67,True,USD,True,65.5,22.75,107.88,21.48,217.61,False,2024-04-15,0,2024-05-28
MFG-07382,MFG-PL-242,2024-03-17,Line C,Supplier 3,day,205,Operator 1,Machine 5,16.08,premium,46.7,28.16,False,USD,False,0.0,15.32,33.28,6.06,54.65,False,,1,2024-04-19
MFG-07383,MFG-PL-303,2024-12-24,Line B,Supplier 5,night,50,Operator 4,Machine 5,37.73,standard,67.17,20.14,True,USD,True,18.52,11.42,33.18,0.0,63.12,True,2024-12-29,0,2025-02-22
MFG-07384,MFG-PL-364,2025-09-25,Line A,Supplier 2,day,281,Operator 3,Machine 5,7.68,premium,34.94,12.25,False,USD,False,16.61,17.64,25.36,10.37,69.98,False,,0,2025-11-07
MFG-07385,MFG-PL-425,2025-11-05,Line D,Supplier 2,evening,349,Operator 1,Machine 1,30.98,standard,70.36,8.56,False,USD,False,13.33,8.24,18.38,0.9,40.86,False,,0,2025-12-10
MFG-07386,MFG-PL-486,2025-08-19,Line B,Supplier 3,evening,50,Operator 3,Machine 5,60.28,standard,35.63,6.65,False,USD,True,17.96,0.0,13.9,16.59,48.45,,2025-08-24,0,2025-10-17
MFG-07387,MFG-PL-547,2024-08-28,Line D,Supplier 3,evening,140,Operator 4,Machine 5,33.16,standard,54.74,13.46,False,USD,False,16.59,11.15,6.6,21.81,56.15,False,,0,2024-09-05
MFG-07388,MFG-PL-608,2025-09-20,Line A,Supplier 2,day,656,Operator 6,Machine 5,39.28,premium,58.65,15.06,True,USD,False,46.36,11.43,22.16,5.07,85.02,False,,1,2025-09-24
MFG-07389,MFG-PL-669,2025-02-03,Line A,Supplier 1,night,1210,Operator 2,Machine 5,29.3,premium,38.62,22.88,True,USD,False,52.13,17.13,27.31,9.73,106.3,False,,1,2025-02-24
MFG-07390,MFG-PL-730,2025-10-30,Line A,Supplier 5,day,370,Operator 8,Machine 3,31.99,standard,50.81,15.17,False,USD,False,16.33,5.26,16.14,6.12,43.85,True,,0,2025-11-02
MFG-07391,MFG-PL-791,2024-10-27,Line A,Supplier 2,day,590,Operator 3,Machine 5,30.82,premium,23.74,15.23,False,USD,False,13.09,25.95,17.76,11.77,68.58,True,,0,2024-11-20
MFG-07392,MFG-PL-852,2025-08-17,Line D,Supplier 1,evening,836,Operator 1,Machine 4,47.09,premium,-10.0,21.64,False,USD,True,23.0,18.74,15.94,2.95,60.63,False,2025-08-21,0,2025-10-12
MFG-07393,MFG-PL-013,2024-12-21,Line A,Supplier 3,evening,189,Operator 2,Machine 5,48.39,premium,52.21,26.5,False,USD,False,1.21,23.3,7.01,22.34,53.86,True,,0,2025-01-05
MFG-07394,MFG-PL-074,2024-08-07,Line A,Supplier 5,day,337,Operator 1,Machine 6,24.88,premium,44.74,19.73,False,USD,True,16.93,26.3,3.31,8.87,55.42,False,2024-08-08,0,2024-09-05
MFG-07395,MFG-PL-135,2025-04-20,Line D,Supplier 5,day,1063,Operator 1,Machine 4,44.56,standard,51.22,14.38,False,USD,False,27.51,6.01,23.35,10.08,66.94,True,,0,2025-05-07
MFG-07396,MFG-PL-196,2025-07-19,Line A,Supplier 2,day,585,Operator 5,Machine 1,43.82,standard,65.69,10.39,False,USD,False,21.83,19.76,14.56,0.0,56.16,,,0,2025-08-04
MFG-07397,MFG-PL-257,2024-06-21,Line A,Supplier 1,evening,495,Operator 2,Machine 5,44.14,standard,55.31,18.35,False,USD,False,14.86,9.82,13.92,12.2,50.81,False,,0,2024-08-03
MFG-07398,MFG-PL-318,2024-05-02,Line A,Supplier 2,evening,514,Operator 8,Machine 1,21.63,premium,26.96,27.51,False,USD,True,43.85,15.71,4.72,9.25,73.54,True,2024-05-05,0,2024-05-11
MFG-07399,MFG-PL-379,2025-11-28,Line A,Supplier 3,day,792,Operator 3,Machine 4,19.47,premium,25.41,18.54,True,USD,False,7.8,2.36,53.27,1.91,65.35,False,,0,2026-01-25
MFG-07400,MFG-PL-440,2025-07-15,Line A,Supplier 3,day,376,Operator 2,Machine 4,23.21,premium,28.22,14.0,False,USD,True,0.0,15.17,12.01,0.0,27.18,True,2025-07-15,0,2025-09-13
MFG-07401,MFG-PL-501,2024-09-27,Line A,Supplier 3,evening,503,Operator 3,Machine 4,16.54,premium,39.14,21.09,False,USD,True,7.93,14.6,35.99,8.72,67.24,False,2024-09-29,0,2024-10-01
MFG-07402,MFG-PL-562,2025-04-17,Line A,Supplier 5,evening,839,Operator 3,Machine 5,58.19,premium,43.52,37.92,False,USD,False,17.54,11.23,17.2,0.0,45.98,False,,0,2025-04-29
MFG-07403,MFG-PL-623,2025-04-22,Line B,Supplier 3,day,948,Operator 2,Machine 1,5.0,premium,46.3,27.74,False,USD,False,47.12,9.9,30.12,9.64,96.78,False,,0,2025-05-01
MFG-07404,MFG-PL-684,2024-08-05,Line D,Supplier 3,evening,286,Operator 5,Machine 5,19.12,premium,35.68,21.49,False,USD,False,16.36,22.37,28.22,4.96,71.91,False,,0,2024-08-31
MFG-07405,MFG-PL-745,2024-05-03,Line B,Supplier 5,evening,65,Operator 4,Machine 5,19.53,premium,61.69,20.41,True,USD,False,24.05,0.63,43.58,12.64,80.91,False,,0,2024-05-24
MFG-07406,MFG-PL-806,2025-07-07,Line C,Supplier 3,day,252,Operator 5,Machine 5,41.11,premium,44.22,11.02,False,USD,False,4.57,18.77,0.0,12.62,35.96,False,,0,2025-08-27
MFG-07407,MFG-PL-867,2024-09-19,Line B,Supplier 3,evening,838,Operator 6,Machine 4,25.49,standard,91.21,15.82,False,USD,False,41.4,0.77,15.77,0.0,57.94,False,,0,2024-11-17
MFG-07408,MFG-PL-028,2025-05-17,Line B,Supplier 1,night,561,Operator 8,Machine 3,36.68,standard,52.51,22.95,True,USD,False,10.48,10.54,46.28,10.64,77.94,False,,0,2025-06-13
MFG-07409,MFG-PL-089,2025-04-30,Line C,Supplier 5,evening,476,Operator 8,Machine 4,29.81,premium,31.12,19.53,False,USD,False,9.27,6.68,9.85,7.13,32.94,False,,0,2025-06-28
MFG-07410,MFG-PL-150,2025-08-31,Line C,Supplier 5,day,634,Operator 5,Machine 3,25.83,premium,53.91,20.57,False,USD,False,21.55,6.63,9.45,12.95,50.58,False,,0,2025-10-18
MFG-07411,MFG-PL-211,2024-06-13,Line B,Supplier 1,day,1064,Operator 2,Machine 2,38.48,premium,35.53,23.18,False,USD,True,10.38,19.25,4.88,4.54,39.05,,2024-06-14,0,2024-08-12
MFG-07412,MFG-PL-272,2025-10-29,Line D,Supplier 2,day,819,Operator 1,Machine 6,31.31,premium,47.99,25.09,False,USD,False,39.22,22.16,4.51,0.0,65.89,False,,0,2025-12-14
MFG-07413,MFG-PL-333,2024-09-18,Line A,Supplier 4,day,50,Operator 2,Machine 5,44.82,standard,52.59,23.28,False,USD,False,1.42,17.07,25.05,0.0,43.54,False,,0,2024-09-27
MFG-07414,MFG-PL-394,2024-08-28,Line B,Supplier 5,evening,704,Operator 1,Machine 6,40.29,premium,67.06,25.55,True,USD,False,94.92,49.82,40.24,0.0,184.97,False,,0,2024-09-26
MFG-07415,MFG-PL-455,2025-10-08,Line B,Supplier 3,day,778,Operator 3,Machine 4,53.25,premium,42.63,23.62,False,USD,False,13.91,32.34,8.07,10.09,64.41,False,,0,2025-12-04
MFG-07416,MFG-PL-516,2025-04-03,Line B,Supplier 3,day,191,Operator 1,Machine 5,48.61,premium,58.0,8.17,False,USD,False,5.42,13.05,3.1,15.26,36.83,False,,0,2025-04-03
MFG-07417,MFG-PL-577,2024-02-24,Line A,Supplier 5,day,50,Operator 4,Machine 5,28.13,premium,42.31,33.17,False,USD,False,0.0,31.07,5.75,13.41,50.23,True,,0,2024-03-12
MFG-07418,MFG-PL-638,2024-03-13,Line B,Supplier 4,night,1416,Operator 3,Machine 5,35.72,premium,55.48,21.13,True,USD,False,43.85,11.47,34.03,11.27,100.62,True,,0,2024-04-01
MFG-07419,MFG-PL-699,2025-08-31,Line B,Supplier 3,evening,50,Operator 4,Machine 5,16.85,premium,34.58,24.49,False,USD,False,0.0,10.02,22.67,14.17,46.86,False,,0,2025-09-28
MFG-07420,MFG-PL-760,2025-03-20,Line D,Supplier 2,evening,439,Operator 3,Machine 4,36.69,standard,77.26,18.98,False,USD,False,85.71,96.22,0.0,4.63,186.56,False,,0,2025-05-07
MFG-07421,MFG-PL-821,2024-09-01,Line C,Supplier 3,night,975,Operator 6,Machine 2,17.6,premium,20.0,11.46,False,USD,False,25.6,197.12,19.92,9.98,252.63,False,,0,2024-09-01
MFG-07422,MFG-PL-882,2025-09-04,Line B,Supplier 3,day,346,Operator 3,Machine 5,16.57,premium,51.07,28.18,False,USD,False,11.05,5.96,19.59,0.0,36.61,False,,0,2025-10-25
MFG-07423,MFG-PL-043,2024-04-20,Line A,Supplier 3,night,610,Operator 4,Machine 3,24.53,premium,41.61,25.54,True,USD,True,35.96,1.46,133.74,54.38,225.53,True,2024-04-21,0,2024-06-16
MFG-07424,MFG-PL-104,2025-10-04,Line D,Supplier 2,day,561,Operator 2,Machine 4,30.7,premium,66.73,12.63,False,USD,True,40.12,4.39,17.54,0.27,62.33,True,2025-10-09,0,2025-10-23
MFG-07425,MFG-PL-165,2025-02-22,Line B,Supplier 3,day,570,Operator 7,Machine 3,22.36,premium,40.33,24.37,False,USD,False,14.97,17.69,16.48,14.72,63.87,True,,0,2025-03-04
MFG-07426,MFG-PL-226,2025-03-10,Line D,Supplier 5,day,768,Operator 6,Machine 2,36.77,premium,42.39,25.29,False,USD,False,21.62,0.0,16.12,13.44,51.18,False,,1,2025-03-15
MFG-07427,MFG-PL-287,2024-12-15,Line A,Supplier 3,evening,891,Operator 7,Machine 2,16.05,premium,41.25,21.89,False,USD,False,18.62,33.8,42.23,12.29,106.93,False,,0,2025-01-24
MFG-07428,MFG-PL-348,2025-02-04,Line C,Supplier 4,evening,1373,Operator 2,Machine 6,20.62,premium,33.31,31.39,False,USD,False,118.66,82.41,28.13,19.58,248.77,False,,0,2025-03-28
MFG-07429,MFG-PL-409,2024-10-30,Line D,Supplier 1,day,183,Operator 2,Machine 4,29.28,premium,34.4,25.96,False,USD,False,24.88,15.5,4.93,5.58,50.9,,,0,2024-12-29
MFG-07430,MFG-PL-470,2024-07-23,Line D,Supplier 2,night,761,Operator 5,Machine 4,12.72,premium,67.62,21.56,False,USD,True,40.65,9.51,27.18,0.0,77.35,True,2024-07-26,0,2024-09-15
MFG-07431,MFG-PL-531,2025-06-29,Line B,Supplier 3,night,683,Operator 2,Machine 4,10.17,premium,30.81,31.4,False,USD,False,24.67,33.27,41.85,5.45,105.25,True,,1,2025-07-29
MFG-07432,MFG-PL-592,2024-02-04,Line B,Supplier 5,night,787,Operator 3,Machine 2,43.57,premium,45.8,15.44,True,USD,True,21.38,11.39,44.36,13.26,90.39,,2024-02-06,1,2024-02-26
MFG-07433,MFG-PL-653,2025-06-11,Line A,Supplier 1,evening,50,Operator 8,Machine 5,25.76,premium,42.25,19.49,False,USD,False,15.01,22.53,0.0,5.58,43.12,False,,0,2025-06-29
MFG-07434,MFG-PL-714,2024-03-30,Line B,Supplier 4,night,335,Operator 6,Machine 5,29.66,premium,35.71,26.55,True,USD,True,0.96,27.82,22.0,12.06,62.84,True,2024-04-04,0,2024-04-20
MFG-07435,MFG-PL-775,2025-11-25,Line B,Supplier 3,night,981,Operator 5,Machine 1,5.0,premium,67.33,16.25,False,USD,False,20.04,15.04,42.36,2.21,79.66,False,,0,2026-01-04
MFG-07436,MFG-PL-836,2024-02-29,Line A,Supplier 4,night,253,Operator 6,Machine 6,53.57,premium,58.48,34.99,True,USD,False,6.98,13.36,32.69,7.25,60.28,False,,1,2024-04-06
MFG-07437,MFG-PL-897,2025-06-11,Line A,Supplier 5,night,885,Operator 7,Machine 1,32.13,premium,39.8,24.22,False,USD,False,23.52,11.73,17.18,14.17,66.61,False,,0,2025-06-24
MFG-07438,MFG-PL-058,2025-06-16,Line A,Supplier 1,day,560,Operator 8,Machine 6,24.27,premium,63.93,11.05,False,USD,False,43.24,17.26,9.53,0.0,70.03,False,,0,2025-06-21
MFG-07439,MFG-PL-119,2024-11-27,Line D,Supplier 3,evening,716,Operator 4,Machine 6,5.03,premium,47.14,24.96,False,USD,False,7.35,26.21,53.42,4.59,91.57,False,,0,2025-01-20
MFG-07440,MFG-PL-180,2025-10-11,Line B,Supplier 5,evening,50,Operator 8,Machine 5,50.62,standard,95.0,9.56,True,USD,False,24.75,2.17,27.85,4.57,59.34,False,,0,2025-10-17
MFG-07441,MFG-PL-241,2025-05-12,Line B,Supplier 5,evening,506,Operator 2,Machine 1,37.5,premium,20.0,22.11,False,USD,False,23.55,15.04,26.8,27.09,92.48,True,,0,2025-06-15
MFG-07442,MFG-PL-302,2025-01-31,Line A,Supplier 2,evening,440,Operator 5,Machine 6,25.66,premium,52.49,20.35,False,USD,False,32.24,26.08,16.24,8.8,83.35,,,0,2025-03-21
MFG-07443,MFG-PL-363,2025-09-15,Line B,Supplier 3,day,769,Operator 1,Machine 1,32.75,standard,50.72,23.39,False,USD,False,21.43,29.59,12.27,21.34,84.63,False,,0,2025-10-31
MFG-07444,MFG-PL-424,2025-09-21,Line D,Supplier 1,day,461,Operator 5,Machine 2,53.29,premium,74.22,18.67,False,USD,False,32.5,16.89,11.75,2.24,63.38,False,,0,2025-10-11
MFG-07445,MFG-PL-485,2024-11-27,Line C,Supplier 4,evening,1013,Operator 2,Machine 5,55.62,standard,69.18,24.95,False,USD,False,28.4,8.98,0.0,0.0,37.38,False,,0,2025-01-08
MFG-07446,MFG-PL-546,2024-07-08,Line C,Supplier 1,day,61,Operator 2,Machine 2,31.57,premium,47.03,17.68,False,USD,True,0.0,25.54,0.0,16.4,41.94,,2024-07-10,0,2024-08-11
MFG-07447,MFG-PL-607,2025-08-18,Line C,Supplier 3,evening,835,Operator 4,Machine 2,18.15,standard,62.73,20.06,False,USD,False,20.31,21.43,30.55,1.2,73.49,True,,0,2025-10-02
MFG-07448,MFG-PL-668,2025-03-02,Line B,Supplier 1,evening,832,Operator 3,Machine 5,32.01,premium,22.24,13.35,False,USD,True,23.53,11.13,20.68,3.79,59.13,,2025-03-03,1,2025-03-25
MFG-07449,MFG-PL-729,2024-06-21,Line C,Supplier 3,evening,532,Operator 5,Machine 6,34.3,premium,40.34,24.06,False,USD,False,48.59,21.31,8.47,10.65,89.01,False,,1,2024-07-24
MFG-07450,MFG-PL-790,2025-05-03,Line A,Supplier 3,night,651,Operator 7,Machine 6,43.45,standard,59.62,22.4,True,USD,False,30.92,26.83,39.83,0.0,97.58,False,,0,2025-06-30
MFG-07451,MFG-PL-851,2024-10-23,Line C,Supplier 4,evening,830,Operator 4,Machine 3,22.75,standard,56.73,10.03,False,USD,False,37.83,14.88,8.74,0.0,61.46,False,,0,2024-12-04
MFG-07452,MFG-PL-012,2025-05-20,Line D,Supplier 1,day,759,Operator 4,Machine 3,27.16,premium,59.04,17.58,False,USD,False,50.25,18.64,6.04,0.04,74.97,,,0,2025-07-03
MFG-07453,MFG-PL-073,2025-04-04,Line B,Supplier 3,night,724,Operator 3,Machine 4,26.74,premium,20.97,19.64,False,USD,False,21.08,25.46,24.41,1.13,72.08,False,,0,2025-04-05
MFG-07454,MFG-PL-134,2025-01-06,Line A,Supplier 2,night,766,Operator 6,Machine 2,26.2,premium,40.61,14.1,False,USD,False,26.7,3.28,2.59,18.3,50.87,False,,0,2025-02-24
MFG-07455,MFG-PL-195,2024-04-10,Line C,Supplier 2,night,864,Operator 2,Machine 5,37.38,premium,71.74,25.54,True,USD,False,112.47,68.62,161.47,0.0,342.57,False,,0,2024-04-10
MFG-07456,MFG-PL-256,2024-07-02,Line A,Supplier 1,day,945,Operator 1,Machine 1,23.79,premium,27.04,25.34,False,USD,False,29.17,8.04,16.62,20.28,74.11,,,0,2024-07-03
MFG-07457,MFG-PL-317,2024-07-11,Line B,Supplier 2,day,802,Operator 4,Machine 5,48.26,standard,57.02,21.3,False,USD,False,35.64,9.24,0.0,8.97,53.84,False,,1,2024-09-06
MFG-07458,MFG-PL-378,2024-02-07,Line A,Supplier 3,night,669,Operator 8,Machine 5,17.31,premium,43.78,37.01,False,USD,True,29.08,15.56,20.08,0.0,64.72,,2024-02-11,0,2024-03-28
MFG-07459,MFG-PL-439,2024-01-10,Line C,Supplier 1,day,1185,Operator 2,Machine 4,30.96,premium,67.33,18.99,False,USD,True,32.62,13.63,0.07,12.99,59.31,,2024-01-14,0,2024-02-28
MFG-07460,MFG-PL-500,2024-07-19,Line C,Supplier 1,evening,628,Operator 4,Machine 2,24.39,standard,53.26,15.2,False,USD,True,37.61,9.69,10.69,6.04,64.02,False,2024-07-24,0,2024-07-30
MFG-07461,MFG-PL-561,2025-11-25,Line A,Supplier 2,day,303,Operator 3,Machine 5,28.87,standard,61.02,17.93,False,USD,False,9.91,20.75,7.97,0.02,38.65,True,,0,2026-01-04
MFG-07462,MFG-PL-622,2024-09-07,Line D,Supplier 2,day,1157,Operator 2,Machine 3,34.66,premium,44.21,28.28,False,USD,True,44.23,5.25,28.82,3.63,81.93,,2024-09-10,0,2024-10-09
MFG-07463,MFG-PL-683,2025-11-01,Line A,Supplier 4,day,235,Operator 1,Machine 2,50.58,standard,58.25,25.25,False,USD,False,5.36,11.22,12.75,9.45,38.78,False,,0,2025-11-09
MFG-07464,MFG-PL-744,2024-12-27,Line B,Supplier 4,night,522,Operator 5,Machine 1,29.05,standard,65.62,28.38,False,USD,False,25.14,13.9,12.63,7.63,59.29,False,,0,2025-02-25
MFG-07465,MFG-PL-805,2024-07-09,Line D,Supplier 3,night,787,Operator 5,Machine 6,26.14,premium,20.0,7.73,False,USD,False,30.06,4.01,15.76,0.0,49.83,,,0,2024-07-25
MFG-07466,MFG-PL-866,2024-02-24,Line A,Supplier 1,night,954,Operator 1,Machine 1,33.36,premium,82.31,16.73,True,USD,False,36.29,21.31,35.18,9.42,102.2,True,,0,2024-03-27
MFG-07467,MFG-PL-027,2025-09-03,Line C,Supplier 5,evening,617,Operator 6,Machine 3,40.6,standard,69.52,9.69,False,USD,False,23.49,7.8,0.0,6.56,37.84,False,,0,2025-09-03
MFG-07468,MFG-PL-088,2024-11-23,Line A,Supplier 4,evening,714,Operator 5,Machine 1,40.87,standard,91.71,20.9,True,USD,False,52.76,12.16,41.32,6.71,112.96,True,,0,2024-12-15
MFG-07469,MFG-PL-149,2024-08-24,Line C,Supplier 4,day,852,Operator 3,Machine 6,43.9,premium,44.84,16.9,False,USD,False,23.97,3.16,13.83,7.47,48.42,False,,0,2024-10-02
MFG-07470,MFG-PL-210,2024-04-10,Line B,Supplier 5,night,887,Operator 1,Machine 4,27.7,premium,42.98,26.71,True,USD,True,24.75,5.24,42.55,5.27,77.81,,2024-04-13,2,2024-05-05
MFG-07471,MFG-PL-271,2024-03-07,Line D,Supplier 2,day,224,Operator 4,Machine 5,18.71,standard,51.12,26.55,False,USD,False,1.42,12.74,9.66,8.4,32.22,False,,0,2024-04-02
MFG-07472,MFG-PL-332,2025-05-15,Line D,Supplier 3,day,203,Operator 4,Machine 5,9.51,premium,35.98,21.21,False,USD,False,0.0,9.62,35.79,7.92,53.33,False,,0,2025-06-04
MFG-07473,MFG-PL-393,2024-02-03,Line C,Supplier 3,evening,50,Operator 8,Machine 4,21.56,premium,47.96,22.41,True,USD,False,14.5,17.78,37.09,11.07,80.44,False,,0,2024-03-23
MFG-07474,MFG-PL-454,2024-07-10,Line A,Supplier 5,day,693,Operator 7,Machine 6,22.96,premium,20.28,21.7,False,USD,False,28.44,26.92,2.85,23.36,81.57,False,,0,2024-08-27
MFG-07475,MFG-PL-515,2024-11-30,Line C,Supplier 4,night,262,Operator 2,Machine 5,24.15,premium,26.66,13.28,False,USD,False,7.62,36.87,8.52,2.35,55.37,True,,2,2025-01-15
MFG-07476,MFG-PL-576,2025-09-02,Line D,Supplier 3,day,1202,Operator 5,Machine 4,16.68,standard,76.71,21.31,False,USD,False,110.08,14.23,21.93,141.18,287.42,False,,0,2025-10-19
MFG-07477,MFG-PL-637,2025-11-15,Line C,Supplier 3,day,934,Operator 2,Machine 1,5.0,premium,44.0,32.55,False,USD,True,41.06,18.34,34.09,8.69,102.18,,2025-11-19,0,2025-12-31
MFG-07478,MFG-PL-698,2025-12-22,Line D,Supplier 4,night,50,Operator 8,Machine 5,51.32,standard,57.43,15.23,False,USD,False,4.09,24.48,4.55,6.98,40.09,False,,0,2026-01-17
MFG-07479,MFG-PL-759,2025-05-24,Line C,Supplier 3,day,882,Operator 6,Machine 6,37.97,standard,49.63,22.69,False,USD,False,12.17,10.94,5.67,17.52,46.3,True,,0,2025-07-15
MFG-07480,MFG-PL-820,2025-02-04,Line C,Supplier 1,day,845,Operator 5,Machine 4,20.8,standard,68.2,17.17,False,USD,False,58.57,21.11,5.88,0.29,85.85,,,0,2025-03-21
MFG-07481,MFG-PL-881,2025-12-21,Line C,Supplier 1,day,636,Operator 3,Machine 5,34.08,premium,49.28,29.88,False,USD,False,20.88,12.52,12.15,11.6,57.14,True,,0,2026-01-13
MFG-07482,MFG-PL-042,2024-10-27,Line B,Supplier 1,evening,701,Operator 3,Machine 4,14.15,premium,40.57,26.72,False,USD,False,20.72,0.0,17.86,10.32,48.91,False,,2,2024-12-14
MFG-07483,MFG-PL-103,2025-09-24,Line A,Supplier 1,night,127,Operator 7,Machine 5,45.11,premium,47.4,22.04,False,USD,False,30.49,4.22,18.81,4.39,57.91,False,,0,2025-11-19
MFG-07484,MFG-PL-164,2024-12-07,Line B,Supplier 3,day,102,Operator 4,Machine 5,19.89,premium,50.27,24.67,False,USD,False,9.24,6.55,17.05,11.9,44.74,False,,0,2025-01-14
MFG-07485,MFG-PL-225,2025-11-25,Line B,Supplier 5,day,591,Operator 1,Machine 5,37.15,premium,38.33,26.33,False,USD,False,41.13,19.52,9.06,10.64,80.34,False,,0,2026-01-22
MFG-07486,MFG-PL-286,2024-04-13,Line C,Supplier 2,evening,1049,Operator 2,Machine 3,24.28,premium,50.7,17.91,False,USD,False,35.67,15.02,6.64,0.42,57.75,True,,1,2024-04-14
MFG-07487,MFG-PL-347,2025-12-07,Line B,Supplier 2,night,245,Operator 5,Machine 5,39.45,premium,31.15,19.54,False,USD,True,0.0,22.82,19.4,16.47,58.69,True,2025-12-12,0,2025-12-15
MFG-07488,MFG-PL-408,2025-02-13,Line C,Supplier 3,day,390,Operator 5,Machine 2,49.75,premium,40.52,14.54,False,USD,False,17.7,27.25,22.47,0.96,68.39,False,,0,2025-02-24
MFG-07489,MFG-PL-469,2024-02-06,Line C,Supplier 1,day,375,Operator 7,Machine 1,43.22,standard,69.72,15.18,False,USD,False,26.75,6.52,5.77,16.77,55.82,False,,0,2024-02-25
MFG-07490,MFG-PL-530,2025-09-14,Line C,Supplier 3,day,396,Operator 2,Machine 6,19.87,standard,70.86,17.62,False,USD,False,35.59,0.0,20.07,3.32,58.98,False,,0,2025-09-27
MFG-07491,MFG-PL-591,2024-05-22,Line B,Supplier 2,evening,893,Operator 6,Machine 6,37.07,premium,93.08,19.68,False,USD,False,167.49,230.29,16.64,0.0,414.43,True,,0,2024-07-08
MFG-07492,MFG-PL-652,2024-06-01,Line C,Supplier 5,night,632,Operator 2,Machine 1,18.55,standard,60.87,27.08,True,USD,False,113.85,12.97,184.2,13.7,324.72,False,,0,2024-06-16
MFG-07493,MFG-PL-713,2024-02-13,Line C,Supplier 3,night,187,Operator 6,Machine 1,24.31,standard,68.65,25.16,False,USD,True,11.9,27.14,16.98,0.61,56.62,False,2024-02-14,0,2024-02-17
MFG-07494,MFG-PL-774,2024-05-05,Line D,Supplier 5,day,366,Operator 7,Machine 3,43.33,standard,57.5,26.38,False,USD,False,21.87,16.0,12.36,0.67,50.89,False,,0,2024-05-29
MFG-07495,MFG-PL-835,2025-01-26,Line A,Supplier 3,night,1062,Operator 5,Machine 4,46.93,premium,44.27,13.11,True,USD,False,58.71,19.91,49.73,1.02,129.37,True,,0,2025-03-13
MFG-07496,MFG-PL-896,2025-07-25,Line C,Supplier 4,night,50,Operator 4,Machine 5,41.25,standard,52.19,30.66,False,USD,False,1.2,22.26,0.0,0.0,23.46,False,,0,2025-09-07
MFG-07497,MFG-PL-057,2025-03-12,Line A,Supplier 1,day,321,Operator 2,Machine 2,28.44,premium,47.71,40.0,False,USD,False,13.07,17.6,10.36,3.28,44.31,False,,0,2025-05-06
MFG-07498,MFG-PL-118,2024-11-01,Line A,Supplier 2,evening,719,Operator 6,Machine 1,36.87,premium,38.29,13.95,False,USD,False,16.03,2.84,23.34,16.37,58.58,False,,0,2024-11-15
MFG-07499,MFG-PL-179,2024-07-29,Line C,Supplier 4,night,985,Operator 2,Machine 2,20.92,premium,56.46,13.14,False,USD,True,6.59,29.7,7.34,0.0,43.63,False,2024-08-01,0,2024-08-27
MFG-07500,MFG-PL-240,2024-11-02,Line A,Supplier 1,day,1009,Operator 2,Machine 5,24.87,premium,42.21,15.46,False,USD,True,61.98,29.0,1.6,9.57,102.15,,2024-11-07,0,2024-11-13
MFG-07501,MFG-PL-301,2024-05-28,Line A,Supplier 3,day,960,Operator 6,Machine 2,18.24,premium,48.72,19.04,False,USD,False,31.12,171.1,18.71,14.47,235.4,False,,0,2024-07-07
MFG-07502,MFG-PL-362,2024-11-28,Line A,Supplier 3,night,561,Operator 6,Machine 3,10.95,premium,40.1,20.06,True,USD,True,15.63,30.58,289.24,47.61,383.07,False,2024-12-03,0,2025-01-10
MFG-07503,MFG-PL-423,2025-09-23,Line C,Supplier 4,day,827,Operator 7,Machine 6,39.86,standard,67.17,15.46,False,USD,False,25.48,15.61,23.08,4.75,68.92,False,,0,2025-10-17
MFG-07504,MFG-PL-484,2024-06-10,Line A,Supplier 3,night,742,Operator 1,Machine 4,35.77,premium,36.24,13.73,False,USD,False,21.43,0.0,0.0,16.47,37.9,,,0,2024-06-27
MFG-07505,MFG-PL-545,2025-12-12,Line A,Supplier 3,day,708,Operator 7,Machine 2,5.0,premium,63.78,21.56,False,USD,False,14.77,19.63,42.01,7.32,83.73,False,,0,2026-01-19
MFG-07506,MFG-PL-606,2024-03-05,Line C,Supplier 3,night,50,Operator 3,Machine 5,37.32,premium,56.27,16.72,False,USD,False,17.29,14.53,0.0,3.03,34.85,False,,0,2024-04-18
MFG-07507,MFG-PL-667,2025-07-24,Line A,Supplier 3,evening,1047,Operator 8,Machine 5,5.0,premium,39.05,28.42,False,USD,False,24.98,10.87,30.74,9.95,76.53,False,,1,2025-08-14
MFG-07508,MFG-PL-728,2024-04-28,Line C,Supplier 2,day,505,Operator 7,Machine 4,29.4,premium,37.58,7.93,False,USD,False,30.57,20.48,4.14,10.68,65.87,True,,0,2024-04-30
MFG-07509,MFG-PL-789,2024-02-08,Line D,Supplier 2,day,50,Operator 1,Machine 5,20.79,standard,65.76,20.81,False,USD,True,8.67,17.64,27.15,0.0,53.46,True,2024-02-13,0,2024-03-16
MFG-07510,MFG-PL-850,2024-12-10,Line A,Supplier 3,evening,300,Operator 4,Machine 5,20.2,standard,51.55,22.61,False,USD,False,11.72,22.48,36.68,24.38,95.26,False,,0,2024-12-20
MFG-07511,MFG-PL-011,2025-12-30,Line D,Supplier 5,day,843,Operator 1,Machine 6,52.11,premium,61.91,18.16,False,USD,False,25.83,6.29,0.0,0.0,32.12,False,,0,2026-02-19
