deal_id,account_id,deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged,currency,lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d,close_date,notes_count,last_modified_at
DEAL-09569,DEAL-ACC-1249,2024-09-14,referral,tech,enterprise,133993.55,Rep 2,Region Central,Suite,1.03,True,91,False,USD,True,0.0,1846.69,1378.04,-1846.69,-3224.74,False,2024-10-27,0,2024-10-20
DEAL-09570,DEAL-ACC-0810,2024-06-24,referral,healthcare,medium,23673.43,Rep 5,Region West,Standalone,8.63,True,49,False,USD,False,23673.43,1795.54,2043.45,21877.88,19834.44,True,2024-07-04,0,2024-08-12
DEAL-09571,DEAL-ACC-0371,2024-11-18,organic,tech,medium,28919.86,Rep 1,Region West,Platform,19.72,True,75,True,USD,True,0.0,0.0,5702.79,0.0,-5702.79,False,2025-01-21,0,2024-11-28
DEAL-09572,DEAL-ACC-2532,2025-09-24,cold_call,healthcare,medium,22468.87,Rep 4,Region West,Standalone,9.56,True,46,True,USD,True,0.0,9693.64,2148.73,-9693.64,-11842.37,True,2025-12-11,0,2025-10-22
DEAL-09573,DEAL-ACC-2093,2025-05-28,paid,tech,small,7449.65,Rep 1,Region East,Standalone,1.47,False,29,False,USD,True,0.0,1060.2,109.32,-1060.2,-1169.53,False,,0,2025-06-18
DEAL-09574,DEAL-ACC-1654,2024-02-17,organic,manufacturing,small,5564.75,Rep 5,Region West,Platform,11.86,False,100,False,USD,False,5564.75,0.0,660.0,5564.75,4904.75,False,2024-04-18,0,2024-04-06
DEAL-09575,DEAL-ACC-1215,2024-01-17,organic,retail,small,8200.59,Rep 1,Region South,Platform,6.94,False,59,True,USD,False,8200.59,334.05,568.77,7866.54,7297.76,,2024-02-20,0,2024-01-22
DEAL-09576,DEAL-ACC-0776,2024-01-24,webinar,healthcare,small,7048.35,Rep 6,Region Central,Suite,8.72,False,54,False,USD,False,7048.35,2265.38,614.94,4782.98,4168.04,True,2024-04-19,0,2024-02-26
DEAL-09577,DEAL-ACC-0337,2025-01-28,referral,finance,enterprise,167200.37,Rep 1,Region East,Platform,6.7,False,65,False,USD,False,167200.37,19708.86,11205.06,147491.51,136286.45,True,2025-02-26,0,2025-03-04
DEAL-09578,DEAL-ACC-2498,2025-04-29,paid,healthcare,large,72184.69,Rep 7,Region South,Platform,0.0,True,57,False,USD,False,72184.69,6609.73,0.0,65574.96,65574.96,True,2025-06-03,2,2025-05-04
DEAL-09579,DEAL-ACC-2059,2024-02-02,paid,manufacturing,small,5299.13,Rep 8,Region South,Platform,13.55,False,62,False,USD,True,0.0,365.14,717.77,-365.14,-1082.91,,,1,2024-02-28
DEAL-09580,DEAL-ACC-1620,2025-03-12,organic,tech,enterprise,214598.77,Rep 1,Region East,Suite,8.84,False,53,False,USD,False,214598.77,24107.7,18963.61,190491.07,171527.46,False,2025-03-29,0,2025-03-12
DEAL-09581,DEAL-ACC-1181,2024-08-04,webinar,finance,large,59356.97,Rep 5,Region East,Standalone,14.54,False,43,False,USD,False,59356.97,8443.78,8631.41,50913.2,42281.79,False,2024-10-16,0,2024-09-06
DEAL-09582,DEAL-ACC-0742,2025-01-19,referral,tech,large,43201.73,Rep 5,Region Central,Standalone,8.4,True,77,False,USD,True,0.0,7840.69,3627.41,-7840.69,-11468.11,,2025-03-22,3,2025-03-20
DEAL-09583,DEAL-ACC-0303,2025-01-05,webinar,retail,medium,19087.37,Rep 7,Region Central,Suite,18.64,False,72,False,USD,False,19087.37,935.52,3557.52,18151.85,14594.34,False,,0,2025-01-28
DEAL-09584,DEAL-ACC-2464,2024-07-10,organic,retail,medium,27178.65,Rep 2,Region West,Suite,15.47,False,76,False,USD,True,0.0,3831.99,4205.17,-3831.99,-8037.16,,2024-10-07,0,2024-07-27
DEAL-09585,DEAL-ACC-2025,2024-10-16,webinar,manufacturing,small,8615.65,Rep 7,Region West,Standalone,0.0,False,100,False,USD,False,8615.65,186.51,0.0,8429.15,8429.15,False,2024-12-22,0,2024-11-20
DEAL-09586,DEAL-ACC-1586,2025-11-27,referral,healthcare,large,51194.62,Rep 7,Region East,Suite,18.46,False,88,False,USD,False,51194.62,5797.66,9450.06,45396.96,35946.9,True,2025-12-14,0,2025-12-05
DEAL-09587,DEAL-ACC-1147,2024-06-02,organic,finance,enterprise,167836.5,Rep 1,Region West,Platform,7.83,False,55,False,USD,False,167836.5,37962.93,13141.09,129873.57,116732.48,False,2024-07-23,0,2024-07-11
DEAL-09588,DEAL-ACC-0708,2024-04-17,organic,retail,medium,22274.23,Rep 8,Region West,Platform,1.4,False,37,True,USD,True,0.0,5607.21,310.99,-5607.21,-5918.19,True,,0,2024-05-22
DEAL-09589,DEAL-ACC-0269,2025-02-14,cold_call,healthcare,large,64874.77,Rep 7,Region South,Suite,7.33,False,95,False,USD,False,64874.77,0.0,4755.93,64874.77,60118.84,True,,0,2025-03-29
DEAL-09590,DEAL-ACC-2430,2025-04-28,organic,tech,medium,27457.23,Rep 6,Region West,Standalone,31.63,False,58,False,USD,False,27457.23,364.03,8685.14,27093.21,18408.06,,2025-07-05,0,2025-06-20
DEAL-09591,DEAL-ACC-1991,2024-04-25,referral,healthcare,small,8691.05,Rep 2,Region East,Platform,10.18,False,83,False,USD,False,8691.05,1812.55,884.62,6878.5,5993.88,False,,0,2024-06-11
DEAL-09592,DEAL-ACC-1552,2025-05-30,webinar,retail,large,53414.48,Rep 6,Region South,Platform,13.88,False,38,False,USD,False,53414.48,1727.56,7416.21,51686.92,44270.71,False,,0,2025-07-25
DEAL-09593,DEAL-ACC-1113,2025-05-28,referral,tech,small,6516.86,Rep 1,Region West,Standalone,18.31,True,58,False,USD,False,6516.86,270.35,1193.39,6246.51,5053.12,False,2025-07-19,1,2025-06-12
DEAL-09594,DEAL-ACC-0674,2025-02-22,referral,manufacturing,small,10474.42,Rep 1,Region West,Suite,7.36,False,22,False,USD,False,10474.42,1106.73,771.15,9367.69,8596.54,True,2025-03-26,0,2025-03-26
DEAL-09595,DEAL-ACC-0235,2025-05-25,paid,tech,enterprise,176861.27,Rep 5,Region Central,Standalone,12.2,False,65,False,USD,False,176861.27,38235.0,21577.54,138626.27,117048.73,False,2025-06-15,0,2025-06-15
DEAL-09596,DEAL-ACC-2396,2024-04-05,cold_call,finance,large,66372.03,Rep 4,Region East,Suite,7.12,False,41,False,USD,False,66372.03,21249.0,4722.89,45123.03,40400.14,True,2024-05-21,0,2024-04-18
DEAL-09597,DEAL-ACC-1957,2025-11-13,cold_call,tech,small,8594.44,Rep 5,Region South,Suite,18.67,True,49,False,USD,False,8594.44,1607.1,1604.71,6987.34,5382.64,True,2025-12-23,2,2025-11-24
DEAL-09598,DEAL-ACC-1518,2025-08-07,cold_call,manufacturing,large,62165.7,Rep 8,Region Central,Standalone,9.75,True,54,True,USD,False,62165.7,17544.94,6059.85,44620.76,38560.91,True,2025-10-22,0,2025-08-21
DEAL-09599,DEAL-ACC-1079,2024-10-12,webinar,retail,small,7759.71,Rep 6,Region West,Suite,12.73,True,61,False,USD,True,0.0,31.29,987.55,-31.29,-1018.84,True,2024-11-22,0,2024-11-13
DEAL-09600,DEAL-ACC-0640,2025-05-23,referral,finance,enterprise,167992.73,Rep 7,Region South,Platform,8.3,True,72,False,USD,False,167992.73,48651.66,13936.04,119341.07,105405.03,False,2025-08-20,1,2025-06-30
DEAL-09601,DEAL-ACC-0201,2025-05-15,cold_call,tech,medium,26006.19,Rep 6,Region Central,Suite,27.64,True,78,False,USD,True,0.0,5286.23,7188.12,-5286.23,-12474.34,,2025-06-12,0,2025-06-20
DEAL-09602,DEAL-ACC-2362,2025-11-26,organic,retail,small,10805.72,Rep 6,Region Central,Standalone,17.74,False,44,True,USD,False,10805.72,3219.06,1917.13,7586.65,5669.52,False,,0,2025-12-29
DEAL-09603,DEAL-ACC-1923,2024-01-30,referral,finance,large,46564.67,Rep 5,Region Central,Platform,24.66,False,68,False,USD,False,46564.67,13487.7,11481.92,33076.97,21595.05,,2024-04-15,0,2024-02-27
DEAL-09604,DEAL-ACC-1484,2024-04-18,paid,tech,large,74378.91,Rep 6,Region West,Standalone,9.91,False,87,False,USD,False,74378.91,5201.88,7372.16,69177.03,61804.87,False,2024-06-11,0,2024-04-28
DEAL-09605,DEAL-ACC-1045,2025-07-20,cold_call,finance,small,6410.55,Rep 3,Region South,Platform,14.53,True,54,False,USD,False,6410.55,1537.76,931.24,4872.78,3941.54,False,2025-09-21,1,2025-08-30
DEAL-09606,DEAL-ACC-0606,2025-08-26,referral,finance,large,64948.14,Rep 7,Region South,Standalone,25.79,True,52,False,USD,False,64948.14,17184.95,16750.34,47763.19,31012.85,,2025-09-06,0,2025-09-30
DEAL-09607,DEAL-ACC-0167,2024-10-31,paid,healthcare,enterprise,126452.25,Rep 7,Region East,Suite,10.58,False,14,False,USD,True,0.0,36251.21,13380.5,-36251.21,-49631.71,False,2025-01-13,1,2024-12-14
DEAL-09608,DEAL-ACC-2328,2025-08-11,cold_call,healthcare,large,70740.1,Rep 1,Region South,Standalone,11.89,False,76,True,USD,False,70740.1,2325.56,8407.63,68414.54,60006.91,False,,0,2025-08-24
DEAL-09609,DEAL-ACC-1889,2025-01-12,cold_call,manufacturing,medium,26459.07,Rep 7,Region Central,Suite,6.95,False,44,False,USD,False,26459.07,735.68,1839.21,25723.39,23884.18,True,2025-02-27,0,2025-02-18
DEAL-09610,DEAL-ACC-1450,2025-10-31,paid,tech,medium,28222.02,Rep 8,Region West,Suite,0.0,False,40,False,USD,False,28222.02,7038.25,0.0,21183.77,21183.77,,2025-12-24,0,2025-11-13
DEAL-09611,DEAL-ACC-1011,2025-04-11,cold_call,tech,medium,26540.99,Rep 5,Region West,Standalone,20.3,False,86,True,USD,False,26540.99,8118.19,5388.21,18422.8,13034.59,False,2025-06-27,0,2025-04-26
DEAL-09612,DEAL-ACC-0572,2025-01-13,referral,retail,large,66471.87,Rep 8,Region Central,Standalone,11.89,False,37,False,USD,False,66471.87,788.16,7905.66,65683.7,57778.05,False,2025-04-08,0,2025-03-03
DEAL-09613,DEAL-ACC-0133,2025-07-30,webinar,retail,medium,27678.8,Rep 6,Region South,Platform,19.46,False,44,False,USD,False,27678.8,1075.6,5385.89,26603.2,21217.31,True,2025-09-02,0,2025-08-29
DEAL-09614,DEAL-ACC-2294,2024-11-14,referral,manufacturing,enterprise,165071.17,Rep 8,Region East,Standalone,24.86,False,75,True,USD,False,165071.17,13711.28,41032.67,151359.89,110327.23,True,2025-02-04,0,2024-11-26
DEAL-09615,DEAL-ACC-1855,2025-07-24,referral,manufacturing,large,78227.35,Rep 8,Region Central,Suite,10.95,False,44,True,USD,False,78227.35,32848.0,8564.04,45379.35,36815.31,True,2025-08-21,0,2025-07-24
DEAL-09616,DEAL-ACC-1416,2024-01-06,webinar,retail,medium,20792.77,Rep 6,Region South,Platform,15.71,True,95,False,USD,True,0.0,0.0,3267.1,0.0,-3267.1,False,2024-03-21,0,2024-02-13
DEAL-09617,DEAL-ACC-0977,2024-02-12,referral,retail,medium,23868.52,Rep 5,Region West,Suite,6.85,True,43,False,USD,True,0.0,3952.75,1635.55,-3952.75,-5588.31,False,2024-04-14,1,2024-02-12
DEAL-09618,DEAL-ACC-0538,2025-08-24,cold_call,retail,small,8238.08,Rep 4,Region West,Platform,6.34,True,71,False,USD,True,0.0,693.32,521.92,-693.32,-1215.25,False,2025-10-17,0,2025-10-22
DEAL-09619,DEAL-ACC-0099,2024-03-12,cold_call,healthcare,small,8875.29,Rep 1,Region Central,Suite,19.87,False,88,False,USD,True,0.0,0.0,1763.26,0.0,-1763.26,False,2024-04-21,0,2024-05-06
DEAL-09620,DEAL-ACC-2260,2024-04-04,cold_call,healthcare,large,67646.2,Rep 8,Region West,Standalone,29.65,True,59,True,USD,True,0.0,10181.91,20057.93,-10181.91,-30239.84,False,2024-04-12,1,2024-05-04
DEAL-09621,DEAL-ACC-1821,2025-05-10,paid,healthcare,small,6559.23,Rep 2,Region South,Standalone,9.45,False,52,False,USD,False,6559.23,919.09,620.05,5640.13,5020.08,False,2025-05-22,0,2025-06-19
DEAL-09622,DEAL-ACC-1382,2024-05-26,webinar,manufacturing,enterprise,169166.9,Rep 2,Region West,Standalone,13.54,True,96,False,USD,False,169166.9,5348.8,22901.65,163818.11,140916.46,True,2024-07-18,0,2024-07-02
DEAL-09623,DEAL-ACC-0943,2024-11-04,organic,manufacturing,small,7537.48,Rep 4,Region East,Suite,19.69,False,71,False,USD,False,7537.48,853.91,1483.84,6683.57,5199.74,True,2025-01-21,0,2024-12-28
DEAL-09624,DEAL-ACC-0504,2025-09-03,referral,tech,large,51563.9,Rep 1,Region Central,Suite,12.93,True,80,True,USD,False,51563.9,5395.85,6664.73,46168.05,39503.32,True,,0,2025-09-09
DEAL-09625,DEAL-ACC-0065,2024-05-13,organic,finance,medium,25364.04,Rep 5,Region East,Platform,0.0,True,47,False,USD,False,25364.04,4329.28,0.0,21034.76,21034.76,True,2024-07-25,0,2024-05-29
DEAL-09626,DEAL-ACC-2226,2025-11-12,organic,retail,small,6181.06,Rep 5,Region West,Suite,21.49,False,51,False,USD,False,6181.06,60.84,1328.23,6120.21,4791.98,True,2025-12-21,0,2025-11-22
DEAL-09627,DEAL-ACC-1787,2024-12-30,paid,tech,enterprise,147251.95,Rep 6,Region South,Platform,4.0,False,65,False,USD,False,147251.95,4230.2,5894.58,143021.75,137127.17,True,2025-03-28,0,2025-02-08
DEAL-09628,DEAL-ACC-1348,2025-06-05,referral,healthcare,large,68449.52,Rep 2,Region Central,Suite,1.67,True,99,True,USD,False,68449.52,9157.29,1145.69,59292.22,58146.54,True,2025-06-27,0,2025-07-02
DEAL-09629,DEAL-ACC-0909,2024-03-04,webinar,healthcare,small,11053.23,Rep 1,Region East,Suite,16.08,True,47,False,USD,False,11053.23,3043.34,1776.91,8009.88,6232.98,False,2024-04-17,1,2024-04-19
DEAL-09630,DEAL-ACC-0470,2025-04-13,cold_call,retail,enterprise,158367.21,Rep 2,Region South,Suite,2.53,True,68,True,USD,False,158367.21,0.0,4009.92,158367.21,154357.3,True,2025-06-04,1,2025-05-14
DEAL-09631,DEAL-ACC-0031,2025-08-28,organic,retail,small,8484.53,Rep 1,Region East,Suite,21.51,True,44,False,USD,False,8484.53,465.66,1824.9,8018.87,6193.98,True,2025-09-02,0,2025-10-11
DEAL-09632,DEAL-ACC-2192,2024-03-26,referral,retail,small,7963.68,Rep 1,Region East,Suite,15.87,False,58,True,USD,False,7963.68,1770.4,1264.23,6193.28,4929.05,True,2024-05-01,0,2024-04-12
DEAL-09633,DEAL-ACC-1753,2024-04-04,paid,retail,large,51456.16,Rep 3,Region East,Standalone,19.05,True,44,False,USD,False,51456.16,7592.18,9800.44,43863.98,34063.53,True,2024-06-13,0,2024-04-20
DEAL-09634,DEAL-ACC-1314,2025-05-26,webinar,manufacturing,medium,27809.55,Rep 6,Region East,Suite,7.2,True,70,False,USD,True,0.0,5592.94,2001.95,-5592.94,-7594.89,False,2025-07-03,0,2025-07-20
DEAL-09635,DEAL-ACC-0875,2025-10-28,cold_call,retail,small,8522.1,Rep 6,Region Central,Platform,15.23,False,78,True,USD,True,0.0,0.0,1298.3,0.0,-1298.3,,2026-01-20,0,2025-12-15
DEAL-09636,DEAL-ACC-0436,2025-09-03,organic,tech,small,9133.69,Rep 8,Region Central,Standalone,22.45,True,68,False,USD,False,9133.69,1686.07,2050.43,7447.61,5397.18,False,2025-09-16,0,2025-11-01
DEAL-09637,DEAL-ACC-2597,2024-05-01,cold_call,retail,small,7155.65,Rep 7,Region Central,Platform,13.68,False,62,False,USD,False,7155.65,933.46,978.79,6222.19,5243.4,True,,0,2024-06-03
DEAL-09638,DEAL-ACC-2158,2025-05-13,webinar,healthcare,small,10893.04,Rep 3,Region Central,Suite,15.46,True,31,False,USD,False,10893.04,2105.88,1683.75,8787.16,7103.41,,2025-07-11,0,2025-05-20
DEAL-09639,DEAL-ACC-1719,2024-02-16,cold_call,tech,large,43408.15,Rep 8,Region Central,Standalone,0.88,False,26,False,USD,False,43408.15,7104.75,383.39,36303.39,35920.0,,2024-04-25,0,2024-03-18
DEAL-09640,DEAL-ACC-1280,2025-09-12,paid,finance,large,62937.14,Rep 4,Region Central,Suite,0.0,False,76,False,USD,True,0.0,11716.3,0.0,-11716.3,-11716.3,False,,0,2025-09-27
DEAL-09641,DEAL-ACC-0841,2025-07-26,cold_call,tech,large,44651.98,Rep 1,Region South,Standalone,5.85,False,75,False,USD,False,44651.98,5996.23,2613.01,38655.75,36042.74,False,2025-08-07,0,2025-08-29
DEAL-09642,DEAL-ACC-0402,2025-08-25,webinar,finance,small,9691.13,Rep 2,Region West,Suite,10.56,True,51,True,USD,False,9691.13,3755.72,1023.07,5935.42,4912.35,True,2025-11-19,0,2025-09-02
DEAL-09643,DEAL-ACC-2563,2025-07-02,webinar,healthcare,large,69658.63,Rep 4,Region Central,Standalone,9.88,False,39,False,USD,False,69658.63,17256.0,6880.62,52402.62,45522.0,False,2025-07-22,0,2025-07-03
DEAL-09644,DEAL-ACC-2124,2024-06-18,paid,manufacturing,medium,25590.36,Rep 3,Region East,Platform,17.45,True,69,False,USD,True,0.0,4200.18,4465.12,-4200.18,-8665.3,True,2024-08-23,0,2024-06-26
DEAL-09645,DEAL-ACC-1685,2025-07-19,cold_call,tech,medium,32947.1,Rep 5,Region Central,Platform,3.43,False,19,True,USD,True,0.0,11610.95,1128.75,-11610.95,-12739.7,True,2025-07-26,1,2025-07-23
DEAL-09646,DEAL-ACC-1246,2024-05-22,referral,tech,medium,26162.31,Rep 2,Region South,Platform,21.02,True,49,False,USD,False,26162.31,4378.5,5498.6,21783.82,16285.22,True,2024-06-23,0,2024-05-29
DEAL-09647,DEAL-ACC-0807,2025-01-22,organic,retail,small,9257.44,Rep 1,Region Central,Suite,13.83,False,62,True,USD,False,9257.44,577.24,1280.42,8680.21,7399.79,True,2025-04-17,0,2025-02-02
DEAL-09648,DEAL-ACC-0368,2025-04-29,cold_call,manufacturing,small,8234.81,Rep 5,Region South,Standalone,9.03,True,55,False,USD,False,8234.81,94.36,743.93,8140.46,7396.52,True,2025-06-11,0,2025-05-21
DEAL-09649,DEAL-ACC-2529,2025-03-28,organic,tech,large,69032.74,Rep 3,Region East,Suite,4.17,True,58,False,USD,False,69032.74,21992.46,2876.09,47040.28,44164.18,False,2025-04-10,0,2025-04-13
DEAL-09650,DEAL-ACC-2090,2024-02-03,organic,tech,large,59530.1,Rep 7,Region West,Standalone,0.0,False,47,False,USD,False,59530.1,7177.29,0.0,52352.81,52352.81,True,2024-04-14,0,2024-04-01
DEAL-09651,DEAL-ACC-1651,2024-01-07,webinar,manufacturing,medium,26271.82,Rep 6,Region East,Platform,25.5,True,62,True,USD,False,26271.82,346.32,6698.67,25925.49,19226.83,,2024-02-09,0,2024-01-13
DEAL-09652,DEAL-ACC-1212,2024-06-17,organic,tech,large,55239.92,Rep 6,Region Central,Platform,22.91,False,85,True,USD,False,55239.92,4763.67,12653.46,50476.25,37822.79,True,2024-07-10,0,2024-07-29
DEAL-09653,DEAL-ACC-0773,2024-01-08,paid,tech,medium,24031.99,Rep 2,Region East,Platform,29.52,True,72,False,USD,False,24031.99,0.0,7093.57,24031.99,16938.42,True,,2,2024-01-23
DEAL-09654,DEAL-ACC-0334,2024-04-05,paid,manufacturing,medium,18146.68,Rep 4,Region Central,Suite,10.79,False,66,True,USD,False,18146.68,2483.32,1958.28,15663.37,13705.09,False,2024-06-29,0,2024-04-05
DEAL-09655,DEAL-ACC-2495,2024-07-19,referral,finance,enterprise,177294.69,Rep 6,Region Central,Platform,5.81,False,67,False,USD,False,177294.69,35256.15,10298.27,142038.54,131740.27,,2024-10-01,0,2024-08-12
DEAL-09656,DEAL-ACC-2056,2024-04-01,referral,tech,large,33740.72,Rep 1,Region Central,Standalone,5.59,False,59,True,USD,True,0.0,4893.26,1885.46,-4893.26,-6778.73,False,,0,2024-05-04
DEAL-09657,DEAL-ACC-1617,2024-03-28,cold_call,tech,small,5869.06,Rep 4,Region East,Platform,0.65,True,100,False,USD,False,5869.06,822.26,38.41,5046.8,5008.39,True,2024-06-01,0,2024-05-23
DEAL-09658,DEAL-ACC-1178,2024-02-18,referral,finance,small,9134.17,Rep 6,Region East,Standalone,18.95,True,32,True,USD,False,9134.17,3547.74,1731.17,5586.43,3855.26,False,2024-04-23,1,2024-04-03
DEAL-09659,DEAL-ACC-0739,2025-06-17,organic,tech,small,7738.43,Rep 5,Region Central,Suite,21.83,False,26,True,USD,False,7738.43,1337.01,1689.5,6401.42,4711.93,,2025-06-27,0,2025-06-27
DEAL-09660,DEAL-ACC-0300,2025-09-18,referral,tech,small,8799.58,Rep 4,Region Central,Standalone,11.63,False,34,True,USD,False,8799.58,2918.79,1023.21,5880.79,4857.58,False,2025-09-25,0,2025-11-15
DEAL-09661,DEAL-ACC-2461,2025-03-11,webinar,healthcare,small,6842.01,Rep 6,Region South,Suite,22.06,True,46,False,USD,True,0.0,1241.55,1509.37,-1241.55,-2750.93,False,2025-05-12,0,2025-03-15
DEAL-09662,DEAL-ACC-2022,2025-05-31,paid,retail,small,10011.22,Rep 3,Region Central,Platform,13.37,False,45,False,USD,False,10011.22,864.62,1338.42,9146.6,7808.19,,2025-07-16,0,2025-06-16
DEAL-09663,DEAL-ACC-1583,2025-10-19,paid,tech,medium,22888.35,Rep 6,Region West,Platform,20.82,False,29,True,USD,False,22888.35,8489.9,4766.18,14398.45,9632.28,True,,0,2025-12-07
DEAL-09664,DEAL-ACC-1144,2024-02-19,organic,manufacturing,medium,20150.23,Rep 8,Region East,Suite,1.06,True,37,False,USD,False,20150.23,5559.7,212.81,14590.53,14377.72,False,2024-03-30,0,2024-04-07
DEAL-09665,DEAL-ACC-0705,2025-08-10,cold_call,tech,large,65434.01,Rep 5,Region South,Suite,12.57,True,56,True,USD,False,65434.01,11139.87,8224.13,54294.14,46070.01,False,,0,2025-08-31
DEAL-09666,DEAL-ACC-0266,2024-04-18,cold_call,healthcare,large,43641.23,Rep 8,Region East,Platform,12.4,False,31,False,USD,False,43641.23,8721.36,5410.56,34919.87,29509.31,False,2024-05-19,0,2024-04-19
DEAL-09667,DEAL-ACC-2427,2025-08-02,cold_call,finance,small,8727.06,Rep 8,Region South,Suite,20.88,True,92,True,USD,False,8727.06,416.24,1822.53,8310.82,6488.28,False,2025-08-14,0,2025-09-29
DEAL-09668,DEAL-ACC-1988,2024-06-02,organic,manufacturing,small,7041.5,Rep 5,Region East,Suite,13.18,False,35,False,USD,True,0.0,1063.19,928.25,-1063.19,-1991.43,False,2024-06-09,0,2024-06-08
DEAL-09669,DEAL-ACC-1549,2024-01-03,paid,finance,medium,14769.4,Rep 3,Region South,Platform,3.18,False,60,False,USD,True,0.0,3298.81,468.97,-3298.81,-3767.78,,2024-02-07,0,2024-02-05
DEAL-09670,DEAL-ACC-1110,2025-12-29,webinar,healthcare,enterprise,146099.87,Rep 2,Region South,Platform,0.0,True,47,False,USD,False,146099.87,32148.62,0.0,113951.25,113951.25,True,2026-02-15,0,2025-12-29
DEAL-09671,DEAL-ACC-0671,2025-09-19,cold_call,healthcare,large,66101.12,Rep 3,Region Central,Platform,17.09,False,59,False,USD,False,66101.12,13379.86,11299.62,52721.26,41421.64,True,2025-12-09,0,2025-11-17
DEAL-09672,DEAL-ACC-0232,2025-10-16,paid,finance,small,12578.26,Rep 6,Region South,Suite,19.46,False,78,True,USD,False,12578.26,1272.75,2447.21,11305.51,8858.3,False,2025-11-23,0,2025-10-29
DEAL-09673,DEAL-ACC-2393,2025-08-28,referral,manufacturing,small,8225.19,Rep 7,Region West,Platform,12.94,True,74,False,USD,False,8225.19,2125.88,1064.71,6099.31,5034.6,True,2025-09-17,0,2025-10-01
DEAL-09674,DEAL-ACC-1954,2025-06-23,referral,healthcare,small,7094.04,Rep 3,Region West,Suite,17.8,True,36,False,USD,True,0.0,1383.49,1262.97,-1383.49,-2646.46,,2025-09-09,0,2025-07-18
DEAL-09675,DEAL-ACC-1515,2024-04-26,referral,manufacturing,medium,27624.57,Rep 6,Region South,Standalone,26.1,False,56,False,USD,False,27624.57,4422.55,7209.43,23202.02,15992.59,False,,1,2024-04-29
DEAL-09676,DEAL-ACC-1076,2025-10-08,cold_call,healthcare,small,7012.72,Rep 3,Region Central,Platform,8.21,True,31,False,USD,False,7012.72,495.57,576.02,6517.15,5941.13,False,2025-10-16,0,2025-11-02
DEAL-09677,DEAL-ACC-0637,2024-05-26,webinar,tech,small,7141.83,Rep 6,Region South,Platform,19.02,True,86,False,USD,False,7141.83,903.6,1358.54,6238.23,4879.69,False,2024-06-27,0,2024-06-26
DEAL-09678,DEAL-ACC-0198,2025-12-16,referral,retail,small,12701.67,Rep 5,Region East,Suite,6.92,False,70,False,USD,False,12701.67,1910.47,879.42,10791.2,9911.77,False,2026-03-01,0,2026-01-31
DEAL-09679,DEAL-ACC-2359,2024-12-07,organic,healthcare,small,6390.79,Rep 4,Region East,Platform,9.39,True,63,False,USD,False,6390.79,1372.41,599.84,5018.38,4418.54,True,2025-02-27,0,2025-01-30
DEAL-09680,DEAL-ACC-1920,2025-02-17,webinar,healthcare,large,70200.17,Rep 8,Region South,Standalone,1.25,False,65,False,USD,True,0.0,8821.06,878.12,-8821.06,-9699.18,False,2025-04-08,0,2025-04-15
DEAL-09681,DEAL-ACC-1481,2025-04-12,webinar,healthcare,large,46346.99,Rep 6,Region Central,Suite,0.0,False,54,False,USD,False,46346.99,4092.23,0.0,42254.76,42254.76,False,2025-06-06,0,2025-05-04
DEAL-09682,DEAL-ACC-1042,2024-12-16,paid,healthcare,medium,28034.08,Rep 1,Region South,Suite,11.33,False,56,False,USD,False,28034.08,7097.26,3176.0,20936.81,17760.81,True,2025-03-13,0,2025-01-21
DEAL-09683,DEAL-ACC-0603,2024-03-05,referral,finance,medium,20022.18,Rep 1,Region South,Suite,8.77,False,82,False,USD,False,20022.18,4942.08,1755.45,15080.1,13324.65,True,,0,2024-03-18
DEAL-09684,DEAL-ACC-0164,2025-01-19,referral,manufacturing,large,53526.24,Rep 5,Region South,Standalone,0.39,False,77,False,USD,False,53526.24,6289.3,208.39,47236.94,47028.55,False,2025-02-19,1,2025-01-22
DEAL-09685,DEAL-ACC-2325,2024-07-14,paid,manufacturing,large,68655.65,Rep 5,Region East,Platform,8.81,False,58,False,USD,False,68655.65,6597.93,6046.03,62057.73,56011.7,True,,0,2024-07-30
DEAL-09686,DEAL-ACC-1886,2025-11-18,cold_call,healthcare,medium,30751.48,Rep 8,Region Central,Platform,8.28,False,54,False,USD,False,30751.48,8990.72,2545.57,21760.76,19215.19,False,,1,2025-12-31
DEAL-09687,DEAL-ACC-1447,2025-09-24,paid,manufacturing,small,9778.57,Rep 1,Region West,Standalone,19.29,True,58,False,USD,False,9778.57,1199.18,1886.71,8579.38,6692.67,True,2025-10-22,1,2025-09-27
DEAL-09688,DEAL-ACC-1008,2025-07-17,referral,finance,medium,26785.85,Rep 8,Region West,Standalone,14.66,True,64,False,USD,False,26785.85,2669.21,3927.04,24116.63,20189.59,True,2025-08-14,0,2025-08-07
DEAL-09689,DEAL-ACC-0569,2024-08-06,paid,finance,large,51088.42,Rep 5,Region Central,Suite,0.0,False,29,False,USD,True,0.0,19467.2,0.0,-19467.2,-19467.2,False,,0,2024-08-12
DEAL-09690,DEAL-ACC-0130,2025-04-07,paid,manufacturing,medium,29997.43,Rep 8,Region Central,Standalone,9.47,False,86,False,USD,False,29997.43,2758.06,2841.29,27239.37,24398.08,False,2025-05-12,1,2025-05-02
