deal_id,deal_created_date,split_label,outcomes_final
DEAL-07878,2024-09-28,development,true
DEAL-07879,2025-12-20,future_holdout,true
DEAL-07880,2024-08-24,development,true
DEAL-07881,2025-12-16,future_holdout,true
DEAL-07882,2025-12-12,future_holdout,true
DEAL-07883,2025-08-11,future_holdout,true
DEAL-07884,2025-06-15,validation,true
DEAL-07885,2025-04-19,validation,true
DEAL-07886,2024-12-30,development,true
DEAL-07887,2024-09-21,development,true
DEAL-07888,2025-03-25,validation,true
DEAL-07889,2025-04-03,validation,true
DEAL-07890,2025-02-15,validation,true
DEAL-07891,2025-12-24,future_holdout,true
DEAL-07892,2024-10-30,development,true
DEAL-07893,2024-02-14,development,true
DEAL-07894,2025-11-14,future_holdout,true
DEAL-07895,2025-12-11,future_holdout,true
DEAL-07896,2025-10-22,future_holdout,true
DEAL-07897,2024-05-10,development,true
DEAL-07898,2024-06-05,development,true
DEAL-07899,2024-10-12,development,true
DEAL-07900,2024-04-09,development,true
DEAL-07901,2025-01-26,validation,true
DEAL-07902,2024-10-21,development,true
DEAL-07903,2025-05-07,validation,true
DEAL-07904,2025-04-03,validation,true
DEAL-07905,2025-01-01,validation,true
DEAL-07906,2024-01-03,development,true
DEAL-07907,2024-10-15,development,true
DEAL-07908,2024-09-14,development,true
DEAL-07909,2025-10-07,future_holdout,true
DEAL-07910,2025-04-11,validation,true
DEAL-07911,2024-05-22,development,true
DEAL-07912,2025-09-14,future_holdout,true
DEAL-07913,2025-10-25,future_holdout,true
DEAL-07914,2025-08-22,future_holdout,true
DEAL-07915,2024-09-01,development,true
DEAL-07916,2024-11-20,development,true
DEAL-07917,2024-11-21,development,true
DEAL-07918,2024-05-02,development,true
DEAL-07919,2025-08-04,future_holdout,true
DEAL-07920,2025-02-13,validation,true
DEAL-07921,2025-03-29,validation,true
DEAL-07922,2024-12-22,development,true
DEAL-07923,2024-04-29,development,true
DEAL-07924,2025-08-26,future_holdout,true
DEAL-07925,2024-03-15,development,true
DEAL-07926,2025-06-02,validation,true
DEAL-07927,2024-12-12,development,true
DEAL-07928,2025-05-02,validation,true
DEAL-07929,2024-11-26,development,true
DEAL-07930,2025-07-26,future_holdout,true
DEAL-07931,2024-02-03,development,true
DEAL-07932,2024-06-09,development,true
DEAL-07933,2025-06-17,validation,true
DEAL-07934,2024-07-28,development,true
DEAL-07935,2024-11-23,development,true
DEAL-07936,2025-03-20,validation,true
DEAL-07937,2025-04-28,validation,true
DEAL-07938,2025-07-17,future_holdout,true
DEAL-07939,2025-10-05,future_holdout,true
DEAL-07940,2024-06-15,development,true
DEAL-07941,2025-06-05,validation,true
DEAL-07942,2024-03-20,development,true
DEAL-07943,2024-12-12,development,true
DEAL-07944,2025-07-08,future_holdout,true
DEAL-07945,2025-02-01,validation,true
DEAL-07946,2025-04-01,validation,true
DEAL-07947,2024-12-15,development,true
DEAL-07948,2024-09-08,development,true
DEAL-07949,2024-08-23,development,true
DEAL-07950,2024-04-26,development,true
DEAL-07951,2025-07-15,future_holdout,true
DEAL-07952,2024-02-15,development,true
DEAL-07953,2024-10-22,development,true
DEAL-07954,2025-12-22,future_holdout,true
DEAL-07955,2025-11-23,future_holdout,true
DEAL-07956,2024-08-28,development,true
DEAL-07957,2024-01-07,development,true
DEAL-07958,2025-01-14,validation,true
DEAL-07959,2025-01-25,validation,true
DEAL-07960,2025-05-08,validation,true
DEAL-07961,2025-03-31,validation,true
DEAL-07962,2024-08-18,development,true
DEAL-07963,2025-03-22,validation,true
DEAL-07964,2025-02-24,validation,true
DEAL-07965,2024-03-30,development,true
DEAL-07966,2024-06-13,development,true
DEAL-07967,2024-11-21,development,true
DEAL-07968,2025-01-19,validation,true
DEAL-07969,2025-11-14,future_holdout,true
DEAL-07970,2025-06-01,validation,true
DEAL-07971,2024-08-30,development,true
DEAL-07972,2025-05-16,validation,true
DEAL-07973,2024-10-26,development,true
DEAL-07974,2024-06-03,development,true
DEAL-07975,2024-01-02,development,true
DEAL-07976,2025-02-18,validation,true
DEAL-07977,2025-03-08,validation,true
DEAL-07978,2024-01-29,development,true
DEAL-07979,2025-03-06,validation,true
DEAL-07980,2025-04-13,validation,true
DEAL-07981,2025-12-07,future_holdout,true
DEAL-07982,2025-01-11,validation,true
DEAL-07983,2024-07-14,development,true
DEAL-07984,2024-01-22,development,true
DEAL-07985,2025-07-20,future_holdout,true
DEAL-07986,2025-09-12,future_holdout,true
DEAL-07987,2024-01-16,development,true
DEAL-07988,2025-09-19,future_holdout,true
DEAL-07989,2025-01-09,validation,true
DEAL-07990,2024-03-07,development,true
DEAL-07991,2024-06-28,development,true
DEAL-07992,2024-08-29,development,true
DEAL-07993,2025-04-17,validation,true
DEAL-07994,2024-04-20,development,true
DEAL-07995,2024-07-31,development,true
DEAL-07996,2025-04-14,validation,true
DEAL-07997,2025-02-24,validation,true
DEAL-07998,2024-05-11,development,true
DEAL-07999,2025-09-22,future_holdout,true
DEAL-08000,2025-12-15,future_holdout,true
DEAL-08001,2024-03-02,development,true
DEAL-08002,2024-01-10,development,true
DEAL-08003,2025-03-03,validation,true
DEAL-08004,2024-10-18,development,true
DEAL-08005,2024-07-12,development,true
DEAL-08006,2025-03-07,validation,true
DEAL-08007,2024-06-17,development,true
DEAL-08008,2024-01-30,development,true
DEAL-08009,2025-12-23,future_holdout,true
DEAL-08010,2025-06-01,validation,true
DEAL-08011,2025-07-26,future_holdout,true
DEAL-08012,2025-08-13,future_holdout,true
DEAL-08013,2024-02-10,development,true
DEAL-08014,2025-07-19,future_holdout,true
DEAL-08015,2025-04-01,validation,true
DEAL-08016,2025-01-13,validation,true
DEAL-08017,2024-05-14,development,true
DEAL-08018,2025-03-23,validation,true
DEAL-08019,2025-09-22,future_holdout,true
DEAL-08020,2025-02-27,validation,true
DEAL-08021,2024-01-09,development,true
DEAL-08022,2025-12-31,future_holdout,true
DEAL-08023,2025-11-28,future_holdout,true
DEAL-08024,2024-07-08,development,true
DEAL-08025,2024-03-19,development,true
DEAL-08026,2025-04-16,validation,true
DEAL-08027,2025-08-16,future_holdout,true
DEAL-08028,2024-08-08,development,true
DEAL-08029,2025-12-24,future_holdout,true
DEAL-08030,2025-04-21,validation,true
DEAL-08031,2024-02-11,development,true
DEAL-08032,2025-04-03,validation,true
DEAL-08033,2024-12-19,development,true
DEAL-08034,2025-06-01,validation,true
DEAL-08035,2025-10-25,future_holdout,true
DEAL-08036,2025-04-04,validation,true
DEAL-08037,2024-08-26,development,true
DEAL-08038,2024-07-26,development,true
DEAL-08039,2025-09-02,future_holdout,true
DEAL-08040,2025-09-01,future_holdout,true
DEAL-08041,2024-08-03,development,true
DEAL-08042,2024-03-22,development,true
DEAL-08043,2025-11-26,future_holdout,true
DEAL-08044,2025-08-01,future_holdout,true
DEAL-08045,2024-10-02,development,true
DEAL-08046,2024-07-29,development,true
DEAL-08047,2024-04-05,development,true
DEAL-08048,2024-12-14,development,true
DEAL-08049,2024-09-16,development,true
DEAL-08050,2025-04-16,validation,true
DEAL-08051,2024-04-26,development,true
DEAL-08052,2025-12-10,future_holdout,true
DEAL-08053,2024-10-13,development,true
DEAL-08054,2024-09-13,development,true
DEAL-08055,2025-07-07,future_holdout,true
DEAL-08056,2024-03-18,development,true
DEAL-08057,2024-05-29,development,true
DEAL-08058,2025-06-16,validation,true
DEAL-08059,2025-12-18,future_holdout,true
DEAL-08060,2025-09-17,future_holdout,true
DEAL-08061,2024-10-13,development,true
DEAL-08062,2024-06-16,development,true
DEAL-08063,2024-08-07,development,true
DEAL-08064,2025-11-10,future_holdout,true
DEAL-08065,2025-08-31,future_holdout,true
DEAL-08066,2025-12-20,future_holdout,true
DEAL-08067,2024-08-17,development,true
DEAL-08068,2025-01-18,validation,true
DEAL-08069,2024-12-08,development,true
DEAL-08070,2024-03-06,development,true
DEAL-08071,2025-02-18,validation,true
DEAL-08072,2025-10-04,future_holdout,true
DEAL-08073,2025-02-15,validation,true
DEAL-08074,2025-04-08,validation,true
DEAL-08075,2024-03-01,development,true
DEAL-08076,2024-11-24,development,true
DEAL-08077,2025-06-23,validation,true
DEAL-08078,2024-02-05,development,true
DEAL-08079,2024-12-13,development,true
DEAL-08080,2025-07-01,future_holdout,true
DEAL-08081,2024-02-16,development,true
DEAL-08082,2025-04-09,validation,true
DEAL-08083,2025-04-19,validation,true
DEAL-08084,2024-12-18,development,true
DEAL-08085,2024-01-05,development,true
DEAL-08086,2024-02-28,development,true
DEAL-08087,2024-09-19,development,true
DEAL-08088,2025-09-04,future_holdout,true
DEAL-08089,2025-05-21,validation,true
DEAL-08090,2025-06-27,validation,true
DEAL-08091,2024-05-17,development,true
DEAL-08092,2024-08-10,development,true
DEAL-08093,2024-09-15,development,true
DEAL-08094,2025-02-25,validation,true
DEAL-08095,2025-03-09,validation,true
DEAL-08096,2024-08-29,development,true
DEAL-08097,2024-09-23,development,true
DEAL-08098,2025-06-28,validation,true
DEAL-08099,2024-08-04,development,true
DEAL-08100,2024-11-08,development,true
DEAL-08101,2025-10-27,future_holdout,true
DEAL-08102,2024-06-04,development,true
DEAL-08103,2024-04-11,development,true
DEAL-08104,2024-11-23,development,true
DEAL-08105,2024-04-27,development,true
DEAL-08106,2024-09-29,development,true
DEAL-08107,2024-04-30,development,true
DEAL-08108,2024-02-14,development,true
DEAL-08109,2025-11-06,future_holdout,true
DEAL-08110,2024-01-14,development,true
DEAL-08111,2025-04-02,validation,true
DEAL-08112,2025-02-27,validation,true
DEAL-08113,2025-01-31,validation,true
DEAL-08114,2024-08-31,development,true
DEAL-08115,2024-10-09,development,true
DEAL-08116,2025-04-14,validation,true
DEAL-08117,2025-03-01,validation,true
DEAL-08118,2025-06-16,validation,true
DEAL-08119,2025-01-09,validation,true
DEAL-08120,2024-05-27,development,true
DEAL-08121,2025-07-25,future_holdout,true
DEAL-08122,2024-12-16,development,true
DEAL-08123,2025-07-15,future_holdout,true
DEAL-08124,2024-07-14,development,true
DEAL-08125,2025-06-26,validation,true
DEAL-08126,2025-12-27,future_holdout,true
DEAL-08127,2024-02-07,development,true
DEAL-08128,2024-02-27,development,true
DEAL-08129,2025-08-07,future_holdout,true
DEAL-08130,2024-07-17,development,true
DEAL-08131,2025-03-22,validation,true
DEAL-08132,2024-04-01,development,true
DEAL-08133,2025-11-29,future_holdout,true
DEAL-08134,2024-07-03,development,true
DEAL-08135,2024-11-25,development,true
DEAL-08136,2024-02-28,development,true
DEAL-08137,2024-01-16,development,true
DEAL-08138,2024-10-04,development,true
DEAL-08139,2024-06-23,development,true
DEAL-08140,2024-10-25,development,true
DEAL-08141,2025-09-04,future_holdout,true
DEAL-08142,2024-11-12,development,true
DEAL-08143,2025-09-10,future_holdout,true
DEAL-08144,2024-07-27,development,true
DEAL-08145,2024-11-23,development,true
DEAL-08146,2025-11-04,future_holdout,true
DEAL-08147,2024-02-29,development,true
DEAL-08148,2025-12-29,future_holdout,true
DEAL-08149,2024-08-04,development,true
DEAL-08150,2024-02-26,development,true
DEAL-08151,2024-02-02,development,true
DEAL-08152,2024-02-29,development,true
DEAL-08153,2024-08-15,development,true
DEAL-08154,2025-10-01,future_holdout,true
DEAL-08155,2024-09-17,development,true
DEAL-08156,2024-03-02,development,true
DEAL-08157,2025-08-05,future_holdout,true
DEAL-08158,2024-08-29,development,true
DEAL-08159,2025-08-09,future_holdout,true
DEAL-08160,2025-12-05,future_holdout,true
DEAL-08161,2024-02-09,development,true
DEAL-08162,2025-03-07,validation,true
DEAL-08163,2024-05-16,development,true
DEAL-08164,2025-03-30,validation,true
DEAL-08165,2025-02-05,validation,true
DEAL-08166,2024-09-17,development,true
DEAL-08167,2025-10-22,future_holdout,true
DEAL-08168,2024-07-09,development,true
DEAL-08169,2024-07-28,development,true
DEAL-08170,2025-08-20,future_holdout,true
DEAL-08171,2025-09-15,future_holdout,true
DEAL-08172,2024-10-09,development,true
DEAL-08173,2025-03-14,validation,true
DEAL-08174,2025-01-23,validation,true
DEAL-08175,2024-09-14,development,true
DEAL-08176,2024-11-14,development,true
DEAL-08177,2025-07-06,future_holdout,true
DEAL-08178,2024-11-21,development,true
DEAL-08179,2024-10-28,development,true
DEAL-08180,2024-01-17,development,true
DEAL-08181,2024-05-26,development,true
DEAL-08182,2025-04-04,validation,true
DEAL-08183,2025-11-30,future_holdout,true
DEAL-08184,2024-04-17,development,true
DEAL-08185,2024-04-24,development,true
DEAL-08186,2025-10-16,future_holdout,true
DEAL-08187,2025-11-25,future_holdout,true
DEAL-08188,2024-02-08,development,true
DEAL-08189,2024-02-21,development,true
DEAL-08190,2025-06-11,validation,true
DEAL-08191,2025-04-18,validation,true
DEAL-08192,2025-11-30,future_holdout,true
DEAL-08193,2025-04-16,validation,true
DEAL-08194,2024-12-28,development,true
DEAL-08195,2025-10-06,future_holdout,true
DEAL-08196,2025-07-17,future_holdout,true
DEAL-08197,2025-10-07,future_holdout,true
DEAL-08198,2024-10-23,development,true
DEAL-08199,2024-09-18,development,true
DEAL-08200,2025-10-25,future_holdout,true
DEAL-08201,2025-06-03,validation,true
DEAL-08202,2025-07-03,future_holdout,true
DEAL-08203,2025-01-18,validation,true
DEAL-08204,2024-03-04,development,true
DEAL-08205,2024-05-08,development,true
DEAL-08206,2025-05-11,validation,true
DEAL-08207,2024-03-30,development,true
DEAL-08208,2024-03-11,development,true
DEAL-08209,2024-10-20,development,true
DEAL-08210,2025-08-13,future_holdout,true
DEAL-08211,2025-07-12,future_holdout,true
DEAL-08212,2024-11-29,development,true
DEAL-08213,2025-07-24,future_holdout,true
DEAL-08214,2025-10-07,future_holdout,true
DEAL-08215,2025-10-11,future_holdout,true
DEAL-08216,2025-12-22,future_holdout,true
DEAL-08217,2024-09-17,development,true
DEAL-08218,2024-10-23,development,true
DEAL-08219,2024-07-08,development,true
DEAL-08220,2025-12-15,future_holdout,true
DEAL-08221,2024-03-17,development,true
DEAL-08222,2025-05-19,validation,true
DEAL-08223,2025-07-26,future_holdout,true
DEAL-08224,2025-11-14,future_holdout,true
DEAL-08225,2024-05-01,development,true
DEAL-08226,2024-03-06,development,true
DEAL-08227,2025-07-05,future_holdout,true
DEAL-08228,2025-12-19,future_holdout,true
DEAL-08229,2025-01-07,validation,true
DEAL-08230,2025-11-17,future_holdout,true
DEAL-08231,2025-03-26,validation,true
DEAL-08232,2025-12-13,future_holdout,true
DEAL-08233,2024-12-21,development,true
DEAL-08234,2025-05-23,validation,true
DEAL-08235,2025-08-25,future_holdout,true
DEAL-08236,2024-05-21,development,true
DEAL-08237,2025-11-22,future_holdout,true
DEAL-08238,2024-01-08,development,true
DEAL-08239,2024-12-29,development,true
DEAL-08240,2025-08-26,future_holdout,true
DEAL-08241,2025-04-08,validation,true
DEAL-08242,2024-09-29,development,true
DEAL-08243,2024-10-04,development,true
DEAL-08244,2024-04-05,development,true
DEAL-08245,2024-02-21,development,true
DEAL-08246,2025-09-16,future_holdout,true
DEAL-08247,2024-06-11,development,true
DEAL-08248,2025-09-27,future_holdout,true
DEAL-08249,2025-07-06,future_holdout,true
DEAL-08250,2025-02-01,validation,true
DEAL-08251,2025-03-31,validation,true
DEAL-08252,2025-11-08,future_holdout,true
DEAL-08253,2025-10-24,future_holdout,true
DEAL-08254,2024-07-14,development,true
DEAL-08255,2024-03-02,development,true
DEAL-08256,2025-03-29,validation,true
DEAL-08257,2025-02-09,validation,true
DEAL-08258,2025-05-12,validation,true
DEAL-08259,2024-08-24,development,true
DEAL-08260,2025-03-29,validation,true
DEAL-08261,2025-04-16,validation,true
DEAL-08262,2024-10-09,development,true
DEAL-08263,2025-05-16,validation,true
DEAL-08264,2025-03-25,validation,true
DEAL-08265,2025-07-22,future_holdout,true
DEAL-08266,2024-12-15,development,true
DEAL-08267,2024-06-24,development,true
DEAL-08268,2024-12-16,development,true
DEAL-08269,2024-10-23,development,true
DEAL-08270,2024-02-05,development,true
DEAL-08271,2024-10-27,development,true
DEAL-08272,2025-04-11,validation,true
DEAL-08273,2024-08-05,development,true
DEAL-08274,2024-07-16,development,true
DEAL-08275,2025-12-07,future_holdout,true
DEAL-08276,2024-07-08,development,true
DEAL-08277,2024-03-09,development,true
DEAL-08278,2024-07-18,development,true
DEAL-08279,2024-12-13,development,true
DEAL-08280,2024-07-14,development,true
DEAL-08281,2025-03-27,validation,true
DEAL-08282,2024-05-26,development,true
DEAL-08283,2024-02-05,development,true
DEAL-08284,2025-06-10,validation,true
DEAL-08285,2025-06-02,validation,true
DEAL-08286,2024-10-12,development,true
DEAL-08287,2024-03-19,development,true
DEAL-08288,2025-09-27,future_holdout,true
DEAL-08289,2025-11-22,future_holdout,true
DEAL-08290,2025-03-20,validation,true
DEAL-08291,2024-04-16,development,true
DEAL-08292,2025-05-04,validation,true
DEAL-08293,2024-03-27,development,true
DEAL-08294,2024-06-08,development,true
DEAL-08295,2024-12-09,development,true
DEAL-08296,2025-08-13,future_holdout,true
DEAL-08297,2024-01-02,development,true
DEAL-08298,2024-07-16,development,true
DEAL-08299,2025-05-01,validation,true
DEAL-08300,2024-08-01,development,true
DEAL-08301,2025-01-20,validation,true
DEAL-08302,2025-03-06,validation,true
DEAL-08303,2024-02-15,development,true
DEAL-08304,2024-03-03,development,true
DEAL-08305,2025-01-30,validation,true
DEAL-08306,2025-04-08,validation,true
DEAL-08307,2024-09-04,development,true
DEAL-08308,2024-09-01,development,true
DEAL-08309,2025-08-16,future_holdout,true
DEAL-08310,2025-09-17,future_holdout,true
DEAL-08311,2024-02-25,development,true
DEAL-08312,2024-07-14,development,true
DEAL-08313,2025-09-12,future_holdout,true
DEAL-08314,2025-08-16,future_holdout,true
DEAL-08315,2024-02-14,development,true
DEAL-08316,2025-11-25,future_holdout,true
DEAL-08317,2024-04-17,development,true
DEAL-08318,2025-12-03,future_holdout,true
DEAL-08319,2025-06-03,validation,true
DEAL-08320,2025-09-28,future_holdout,true
DEAL-08321,2024-12-09,development,true
DEAL-08322,2024-01-12,development,true
DEAL-08323,2024-03-15,development,true
DEAL-08324,2025-01-30,validation,true
DEAL-08325,2025-09-28,future_holdout,true
DEAL-08326,2025-12-08,future_holdout,true
DEAL-08327,2024-09-27,development,true
DEAL-08328,2024-02-25,development,true
DEAL-08329,2024-06-15,development,true
DEAL-08330,2024-12-31,development,true
DEAL-08331,2024-06-18,development,true
DEAL-08332,2024-07-17,development,true
DEAL-08333,2025-09-21,future_holdout,true
DEAL-08334,2024-11-25,development,true
DEAL-08335,2025-05-07,validation,true
DEAL-08336,2025-03-15,validation,true
DEAL-08337,2025-04-06,validation,true
DEAL-08338,2025-04-18,validation,true
DEAL-08339,2024-09-12,development,true
DEAL-08340,2024-11-12,development,true
DEAL-08341,2025-03-16,validation,true
DEAL-08342,2025-08-09,future_holdout,true
DEAL-08343,2025-02-22,validation,true
DEAL-08344,2025-06-12,validation,true
DEAL-08345,2024-10-07,development,true
DEAL-08346,2025-09-08,future_holdout,true
DEAL-08347,2024-09-07,development,true
DEAL-08348,2025-10-24,future_holdout,true
DEAL-08349,2025-04-17,validation,true
DEAL-08350,2024-07-04,development,true
DEAL-08351,2024-02-06,development,true
DEAL-08352,2025-11-16,future_holdout,true
DEAL-08353,2025-01-09,validation,true
DEAL-08354,2025-04-25,validation,true
DEAL-08355,2025-11-27,future_holdout,true
DEAL-08356,2024-06-26,development,true
DEAL-08357,2024-09-25,development,true
DEAL-08358,2024-01-01,development,true
DEAL-08359,2025-03-11,validation,true
DEAL-08360,2024-09-06,development,true
DEAL-08361,2024-07-12,development,true
DEAL-08362,2024-06-07,development,true
DEAL-08363,2024-10-14,development,true
DEAL-08364,2024-05-09,development,true
DEAL-08365,2025-09-09,future_holdout,true
DEAL-08366,2024-02-13,development,true
DEAL-08367,2025-04-19,validation,true
DEAL-08368,2024-06-20,development,true
DEAL-08369,2024-04-22,development,true
DEAL-08370,2024-03-01,development,true
DEAL-08371,2024-03-18,development,true
DEAL-08372,2024-03-06,development,true
DEAL-08373,2024-06-20,development,true
DEAL-08374,2025-05-16,validation,true
DEAL-08375,2025-09-05,future_holdout,true
DEAL-08376,2025-06-03,validation,true
DEAL-08377,2024-06-15,development,true
DEAL-08378,2024-11-04,development,true
DEAL-08379,2024-08-02,development,true
DEAL-08380,2025-03-24,validation,true
DEAL-08381,2024-10-20,development,true
DEAL-08382,2024-01-26,development,true
DEAL-08383,2024-08-14,development,true
DEAL-08384,2024-04-07,development,true
DEAL-08385,2024-05-08,development,true
DEAL-08386,2025-10-21,future_holdout,true
DEAL-08387,2025-10-20,future_holdout,true
DEAL-08388,2025-05-26,validation,true
DEAL-08389,2025-11-13,future_holdout,true
DEAL-08390,2024-05-12,development,true
DEAL-08391,2024-02-24,development,true
DEAL-08392,2024-10-24,development,true
DEAL-08393,2025-04-14,validation,true
DEAL-08394,2025-10-03,future_holdout,true
DEAL-08395,2024-07-29,development,true
DEAL-08396,2025-06-26,validation,true
DEAL-08397,2024-01-24,development,true
DEAL-08398,2025-09-01,future_holdout,true
DEAL-08399,2024-03-25,development,true
DEAL-08400,2025-09-26,future_holdout,true
DEAL-08401,2024-02-13,development,true
DEAL-08402,2025-07-13,future_holdout,true
DEAL-08403,2025-02-04,validation,true
DEAL-08404,2025-03-04,validation,true
DEAL-08405,2024-07-30,development,true
DEAL-08406,2025-04-30,validation,true
DEAL-08407,2025-10-08,future_holdout,true
DEAL-08408,2024-08-10,development,true
DEAL-08409,2024-11-15,development,true
DEAL-08410,2024-07-09,development,true
DEAL-08411,2024-12-05,development,true
DEAL-08412,2024-10-05,development,true
DEAL-08413,2025-01-05,validation,true
DEAL-08414,2025-03-18,validation,true
DEAL-08415,2025-06-24,validation,true
DEAL-08416,2024-11-18,development,true
DEAL-08417,2024-03-04,development,true
DEAL-08418,2024-12-18,development,true
DEAL-08419,2025-03-15,validation,true
DEAL-08420,2024-05-05,development,true
DEAL-08421,2024-04-02,development,true
DEAL-08422,2024-04-07,development,true
DEAL-08423,2025-02-13,validation,true
DEAL-08424,2025-08-02,future_holdout,true
DEAL-08425,2025-02-03,validation,true
DEAL-08426,2025-09-17,future_holdout,true
DEAL-08427,2025-05-22,validation,true
DEAL-08428,2024-04-26,development,true
DEAL-08429,2024-09-16,development,true
DEAL-08430,2024-11-27,development,true
DEAL-08431,2024-04-15,development,true
DEAL-08432,2024-11-08,development,true
DEAL-08433,2024-08-07,development,true
DEAL-08434,2025-12-17,future_holdout,true
DEAL-08435,2024-02-19,development,true
DEAL-08436,2024-08-18,development,true
DEAL-08437,2024-12-28,development,true
DEAL-08438,2024-04-07,development,true
DEAL-08439,2025-01-24,validation,true
DEAL-08440,2024-10-29,development,true
DEAL-08441,2025-08-14,future_holdout,true
DEAL-08442,2024-02-12,development,true
DEAL-08443,2025-07-27,future_holdout,true
DEAL-08444,2025-02-09,validation,true
DEAL-08445,2025-01-20,validation,true
DEAL-08446,2024-08-10,development,true
DEAL-08447,2025-08-27,future_holdout,true
DEAL-08448,2024-01-03,development,true
DEAL-08449,2024-06-16,development,true
DEAL-08450,2025-03-27,validation,true
DEAL-08451,2024-10-06,development,true
DEAL-08452,2025-03-22,validation,true
DEAL-08453,2025-10-20,future_holdout,true
DEAL-08454,2024-10-24,development,true
DEAL-08455,2024-08-11,development,true
DEAL-08456,2025-03-16,validation,true
DEAL-08457,2024-03-24,development,true
DEAL-08458,2025-07-01,future_holdout,true
DEAL-08459,2025-08-21,future_holdout,true
DEAL-08460,2024-05-01,development,true
DEAL-08461,2025-01-23,validation,true
DEAL-08462,2025-08-27,future_holdout,true
DEAL-08463,2025-11-04,future_holdout,true
DEAL-08464,2025-09-20,future_holdout,true
DEAL-08465,2024-05-24,development,true
DEAL-08466,2025-07-20,future_holdout,true
DEAL-08467,2025-12-11,future_holdout,true
DEAL-08468,2025-01-07,validation,true
DEAL-08469,2024-07-18,development,true
DEAL-08470,2025-10-05,future_holdout,true
DEAL-08471,2025-01-02,validation,true
DEAL-08472,2025-02-02,validation,true
DEAL-08473,2024-11-30,development,true
DEAL-08474,2025-11-02,future_holdout,true
DEAL-08475,2024-06-18,development,true
DEAL-08476,2025-08-20,future_holdout,true
DEAL-08477,2024-08-17,development,true
DEAL-08478,2024-05-04,development,true
DEAL-08479,2025-11-13,future_holdout,true
DEAL-08480,2025-12-17,future_holdout,true
DEAL-08481,2025-11-22,future_holdout,true
DEAL-08482,2024-06-21,development,true
DEAL-08483,2024-11-28,development,true
DEAL-08484,2024-12-22,development,true
DEAL-08485,2024-01-09,development,true
DEAL-08486,2024-09-24,development,true
DEAL-08487,2025-01-17,validation,true
DEAL-08488,2024-05-02,development,true
DEAL-08489,2025-08-08,future_holdout,true
DEAL-08490,2025-01-20,validation,true
DEAL-08491,2024-07-18,development,true
DEAL-08492,2025-04-20,validation,true
DEAL-08493,2025-11-03,future_holdout,true
DEAL-08494,2024-06-06,development,true
DEAL-08495,2024-04-21,development,true
DEAL-08496,2025-04-24,validation,true
DEAL-08497,2024-11-06,development,true
DEAL-08498,2025-02-17,validation,true
DEAL-08499,2025-01-30,validation,true
DEAL-08500,2024-08-06,development,true
DEAL-08501,2025-04-25,validation,true
DEAL-08502,2024-08-09,development,true
DEAL-08503,2025-06-12,validation,true
DEAL-08504,2024-04-30,development,true
DEAL-08505,2025-12-23,future_holdout,true
DEAL-08506,2025-06-23,validation,true
DEAL-08507,2024-06-27,development,true
DEAL-08508,2024-05-08,development,true
DEAL-08509,2024-04-04,development,true
DEAL-08510,2024-04-15,development,true
DEAL-08511,2024-01-21,development,true
DEAL-08512,2025-12-28,future_holdout,true
DEAL-08513,2024-11-28,development,true
DEAL-08514,2025-10-19,future_holdout,true
DEAL-08515,2025-01-27,validation,true
DEAL-08516,2025-02-27,validation,true
DEAL-08517,2025-08-16,future_holdout,true
DEAL-08518,2024-09-25,development,true
DEAL-08519,2024-09-24,development,true
DEAL-08520,2024-01-17,development,true
DEAL-08521,2025-03-22,validation,true
DEAL-08522,2024-05-29,development,true
DEAL-08523,2025-02-07,validation,true
DEAL-08524,2024-04-25,development,true
DEAL-08525,2024-01-16,development,true
DEAL-08526,2025-11-20,future_holdout,true
DEAL-08527,2024-03-26,development,true
DEAL-08528,2025-05-21,validation,true
DEAL-08529,2025-12-10,future_holdout,true
DEAL-08530,2025-01-21,validation,true
DEAL-08531,2025-11-14,future_holdout,true
DEAL-08532,2024-09-10,development,true
DEAL-08533,2024-08-09,development,true
DEAL-08534,2025-03-08,validation,true
DEAL-08535,2024-08-10,development,true
DEAL-08536,2024-01-23,development,true
DEAL-08537,2024-11-27,development,true
DEAL-08538,2025-04-23,validation,true
DEAL-08539,2024-09-28,development,true
DEAL-08540,2024-10-13,development,true
DEAL-08541,2024-01-29,development,true
DEAL-08542,2024-08-18,development,true
DEAL-08543,2024-07-01,development,true
DEAL-08544,2025-11-16,future_holdout,true
DEAL-08545,2024-02-04,development,true
DEAL-08546,2024-07-07,development,true
DEAL-08547,2024-02-27,development,true
DEAL-08548,2025-06-13,validation,true
DEAL-08549,2024-06-06,development,true
DEAL-08550,2024-04-20,development,true
DEAL-08551,2025-08-18,future_holdout,true
DEAL-08552,2025-02-17,validation,true
DEAL-08553,2024-06-24,development,true
DEAL-08554,2024-07-28,development,true
DEAL-08555,2024-06-07,development,true
DEAL-08556,2025-08-08,future_holdout,true
DEAL-08557,2025-07-18,future_holdout,true
DEAL-08558,2024-09-28,development,true
DEAL-08559,2024-10-14,development,true
DEAL-08560,2024-04-28,development,true
DEAL-08561,2024-11-14,development,true
DEAL-08562,2024-07-20,development,true
DEAL-08563,2024-06-15,development,true
DEAL-08564,2025-02-03,validation,true
DEAL-08565,2024-07-20,development,true
DEAL-08566,2025-07-16,future_holdout,true
DEAL-08567,2025-06-30,validation,true
DEAL-08568,2025-10-04,future_holdout,true
