deal_id,account_id
DEAL-07622,DEAL-ACC-0582
DEAL-07623,DEAL-ACC-0143
DEAL-07624,DEAL-ACC-2304
DEAL-07625,DEAL-ACC-1865
DEAL-07626,DEAL-ACC-1426
DEAL-07627,DEAL-ACC-0987
DEAL-07628,DEAL-ACC-0548
DEAL-07629,DEAL-ACC-0109
DEAL-07630,DEAL-ACC-2270
DEAL-07631,DEAL-ACC-1831
DEAL-07632,DEAL-ACC-1392
DEAL-07633,DEAL-ACC-0953
DEAL-07634,DEAL-ACC-0514
DEAL-07635,DEAL-ACC-0075
DEAL-07636,DEAL-ACC-2236
DEAL-07637,DEAL-ACC-1797
DEAL-07638,DEAL-ACC-1358
DEAL-07639,DEAL-ACC-0919
DEAL-07640,DEAL-ACC-0480
DEAL-07641,DEAL-ACC-0041
DEAL-07642,DEAL-ACC-2202
DEAL-07643,DEAL-ACC-1763
DEAL-07644,DEAL-ACC-1324
DEAL-07645,DEAL-ACC-0885
DEAL-07646,DEAL-ACC-0446
DEAL-07647,DEAL-ACC-0007
DEAL-07648,DEAL-ACC-2168
DEAL-07649,DEAL-ACC-1729
DEAL-07650,DEAL-ACC-1290
DEAL-07651,DEAL-ACC-0851
DEAL-07652,DEAL-ACC-0412
DEAL-07653,DEAL-ACC-2573
DEAL-07654,DEAL-ACC-2134
DEAL-07655,DEAL-ACC-1695
DEAL-07656,DEAL-ACC-1256
DEAL-07657,DEAL-ACC-0817
DEAL-07658,DEAL-ACC-0378
DEAL-07659,DEAL-ACC-2539
DEAL-07660,DEAL-ACC-2100
DEAL-07661,DEAL-ACC-1661
DEAL-07662,DEAL-ACC-1222
DEAL-07663,DEAL-ACC-0783
DEAL-07664,DEAL-ACC-0344
DEAL-07665,DEAL-ACC-2505
DEAL-07666,DEAL-ACC-2066
DEAL-07667,DEAL-ACC-1627
DEAL-07668,DEAL-ACC-1188
DEAL-07669,DEAL-ACC-0749
DEAL-07670,DEAL-ACC-0310
DEAL-07671,DEAL-ACC-2471
DEAL-07672,DEAL-ACC-2032
DEAL-07673,DEAL-ACC-1593
DEAL-07674,DEAL-ACC-1154
DEAL-07675,DEAL-ACC-0715
DEAL-07676,DEAL-ACC-0276
DEAL-07677,DEAL-ACC-2437
DEAL-07678,DEAL-ACC-1998
DEAL-07679,DEAL-ACC-1559
DEAL-07680,DEAL-ACC-1120
DEAL-07681,DEAL-ACC-0681
DEAL-07682,DEAL-ACC-0242
DEAL-07683,DEAL-ACC-2403
DEAL-07684,DEAL-ACC-1964
DEAL-07685,DEAL-ACC-1525
DEAL-07686,DEAL-ACC-1086
DEAL-07687,DEAL-ACC-0647
DEAL-07688,DEAL-ACC-0208
DEAL-07689,DEAL-ACC-2369
DEAL-07690,DEAL-ACC-1930
DEAL-07691,DEAL-ACC-1491
DEAL-07692,DEAL-ACC-1052
DEAL-07693,DEAL-ACC-0613
DEAL-07694,DEAL-ACC-0174
DEAL-07695,DEAL-ACC-2335
DEAL-07696,DEAL-ACC-1896
DEAL-07697,DEAL-ACC-1457
DEAL-07698,DEAL-ACC-1018
DEAL-07699,DEAL-ACC-0579
DEAL-07700,DEAL-ACC-0140
DEAL-07701,DEAL-ACC-2301
DEAL-07702,DEAL-ACC-1862
DEAL-07703,DEAL-ACC-1423
DEAL-07704,DEAL-ACC-0984
DEAL-07705,DEAL-ACC-0545
DEAL-07706,DEAL-ACC-0106
DEAL-07707,DEAL-ACC-2267
DEAL-07708,DEAL-ACC-1828
DEAL-07709,DEAL-ACC-1389
DEAL-07710,DEAL-ACC-0950
DEAL-07711,DEAL-ACC-0511
DEAL-07712,DEAL-ACC-0072
DEAL-07713,DEAL-ACC-2233
DEAL-07714,DEAL-ACC-1794
DEAL-07715,DEAL-ACC-1355
DEAL-07716,DEAL-ACC-0916
DEAL-07717,DEAL-ACC-0477
DEAL-07718,DEAL-ACC-0038
DEAL-07719,DEAL-ACC-2199
DEAL-07720,DEAL-ACC-1760
DEAL-07721,DEAL-ACC-1321
DEAL-07722,DEAL-ACC-0882
DEAL-07723,DEAL-ACC-0443
DEAL-07724,DEAL-ACC-0004
DEAL-07725,DEAL-ACC-2165
DEAL-07726,DEAL-ACC-1726
DEAL-07727,DEAL-ACC-1287
DEAL-07728,DEAL-ACC-0848
DEAL-07729,DEAL-ACC-0409
DEAL-07730,DEAL-ACC-2570
DEAL-07731,DEAL-ACC-2131
DEAL-07732,DEAL-ACC-1692
DEAL-07733,DEAL-ACC-1253
DEAL-07734,DEAL-ACC-0814
DEAL-07735,DEAL-ACC-0375
DEAL-07736,DEAL-ACC-2536
DEAL-07737,DEAL-ACC-2097
DEAL-07738,DEAL-ACC-1658
DEAL-07739,DEAL-ACC-1219
DEAL-07740,DEAL-ACC-0780
DEAL-07741,DEAL-ACC-0341
DEAL-07742,DEAL-ACC-2502
DEAL-07743,DEAL-ACC-2063
DEAL-07744,DEAL-ACC-1624
DEAL-07745,DEAL-ACC-1185
DEAL-07746,DEAL-ACC-0746
DEAL-07747,DEAL-ACC-0307
DEAL-07748,DEAL-ACC-2468
DEAL-07749,DEAL-ACC-2029
DEAL-07750,DEAL-ACC-1590
DEAL-07751,DEAL-ACC-1151
DEAL-07752,DEAL-ACC-0712
DEAL-07753,DEAL-ACC-0273
DEAL-07754,DEAL-ACC-2434
DEAL-07755,DEAL-ACC-1995
DEAL-07756,DEAL-ACC-1556
DEAL-07757,DEAL-ACC-1117
DEAL-07758,DEAL-ACC-0678
DEAL-07759,DEAL-ACC-0239
DEAL-07760,DEAL-ACC-2400
DEAL-07761,DEAL-ACC-1961
DEAL-07762,DEAL-ACC-1522
DEAL-07763,DEAL-ACC-1083
DEAL-07764,DEAL-ACC-0644
DEAL-07765,DEAL-ACC-0205
DEAL-07766,DEAL-ACC-2366
DEAL-07767,DEAL-ACC-1927
DEAL-07768,DEAL-ACC-1488
DEAL-07769,DEAL-ACC-1049
DEAL-07770,DEAL-ACC-0610
DEAL-07771,DEAL-ACC-0171
DEAL-07772,DEAL-ACC-2332
DEAL-07773,DEAL-ACC-1893
DEAL-07774,DEAL-ACC-1454
DEAL-07775,DEAL-ACC-1015
DEAL-07776,DEAL-ACC-0576
DEAL-07777,DEAL-ACC-0137
DEAL-07778,DEAL-ACC-2298
DEAL-07779,DEAL-ACC-1859
DEAL-07780,DEAL-ACC-1420
DEAL-07781,DEAL-ACC-0981
DEAL-07782,DEAL-ACC-0542
DEAL-07783,DEAL-ACC-0103
DEAL-07784,DEAL-ACC-2264
DEAL-07785,DEAL-ACC-1825
DEAL-07786,DEAL-ACC-1386
DEAL-07787,DEAL-ACC-0947
DEAL-07788,DEAL-ACC-0508
DEAL-07789,DEAL-ACC-0069
DEAL-07790,DEAL-ACC-2230
DEAL-07791,DEAL-ACC-1791
DEAL-07792,DEAL-ACC-1352
DEAL-07793,DEAL-ACC-0913
DEAL-07794,DEAL-ACC-0474
DEAL-07795,DEAL-ACC-0035
DEAL-07796,DEAL-ACC-2196
DEAL-07797,DEAL-ACC-1757
DEAL-07798,DEAL-ACC-1318
DEAL-07799,DEAL-ACC-0879
DEAL-07800,DEAL-ACC-0440
DEAL-07801,DEAL-ACC-0001
DEAL-07802,DEAL-ACC-2162
DEAL-07803,DEAL-ACC-1723
DEAL-07804,DEAL-ACC-1284
DEAL-07805,DEAL-ACC-0845
DEAL-07806,DEAL-ACC-0406
DEAL-07807,DEAL-ACC-2567
DEAL-07808,DEAL-ACC-2128
DEAL-07809,DEAL-ACC-1689
DEAL-07810,DEAL-ACC-1250
DEAL-07811,DEAL-ACC-0811
DEAL-07812,DEAL-ACC-0372
DEAL-07813,DEAL-ACC-2533
DEAL-07814,DEAL-ACC-2094
DEAL-07815,DEAL-ACC-1655
DEAL-07816,DEAL-ACC-1216
DEAL-07817,DEAL-ACC-0777
DEAL-07818,DEAL-ACC-0338
DEAL-07819,DEAL-ACC-2499
DEAL-07820,DEAL-ACC-2060
DEAL-07821,DEAL-ACC-1621
DEAL-07822,DEAL-ACC-1182
DEAL-07823,DEAL-ACC-0743
DEAL-07824,DEAL-ACC-0304
DEAL-07825,DEAL-ACC-2465
DEAL-07826,DEAL-ACC-2026
DEAL-07827,DEAL-ACC-1587
DEAL-07828,DEAL-ACC-1148
DEAL-07829,DEAL-ACC-0709
DEAL-07830,DEAL-ACC-0270
DEAL-07831,DEAL-ACC-2431
DEAL-07832,DEAL-ACC-1992
DEAL-07833,DEAL-ACC-1553
DEAL-07834,DEAL-ACC-1114
DEAL-07835,DEAL-ACC-0675
DEAL-07836,DEAL-ACC-0236
DEAL-07837,DEAL-ACC-2397
DEAL-07838,DEAL-ACC-1958
DEAL-07839,DEAL-ACC-1519
DEAL-07840,DEAL-ACC-1080
DEAL-07841,DEAL-ACC-0641
DEAL-07842,DEAL-ACC-0202
DEAL-07843,DEAL-ACC-2363
DEAL-07844,DEAL-ACC-1924
DEAL-07845,DEAL-ACC-1485
DEAL-07846,DEAL-ACC-1046
DEAL-07847,DEAL-ACC-0607
DEAL-07848,DEAL-ACC-0168
DEAL-07849,DEAL-ACC-2329
DEAL-07850,DEAL-ACC-1890
DEAL-07851,DEAL-ACC-1451
DEAL-07852,DEAL-ACC-1012
DEAL-07853,DEAL-ACC-0573
DEAL-07854,DEAL-ACC-0134
DEAL-07855,DEAL-ACC-2295
DEAL-07856,DEAL-ACC-1856
DEAL-07857,DEAL-ACC-1417
DEAL-07858,DEAL-ACC-0978
DEAL-07859,DEAL-ACC-0539
DEAL-07860,DEAL-ACC-0100
DEAL-07861,DEAL-ACC-2261
DEAL-07862,DEAL-ACC-1822
DEAL-07863,DEAL-ACC-1383
DEAL-07864,DEAL-ACC-0944
DEAL-07865,DEAL-ACC-0505
DEAL-07866,DEAL-ACC-0066
DEAL-07867,DEAL-ACC-2227
DEAL-07868,DEAL-ACC-1788
DEAL-07869,DEAL-ACC-1349
DEAL-07870,DEAL-ACC-0910
DEAL-07871,DEAL-ACC-0471
DEAL-07872,DEAL-ACC-0032
DEAL-07873,DEAL-ACC-2193
DEAL-07874,DEAL-ACC-1754
DEAL-07875,DEAL-ACC-1315
DEAL-07876,DEAL-ACC-0876
DEAL-07877,DEAL-ACC-0437
DEAL-07878,DEAL-ACC-2598
DEAL-07879,DEAL-ACC-2159
DEAL-07880,DEAL-ACC-1720
DEAL-07881,DEAL-ACC-1281
DEAL-07882,DEAL-ACC-0842
DEAL-07883,DEAL-ACC-0403
DEAL-07884,DEAL-ACC-2564
DEAL-07885,DEAL-ACC-2125
DEAL-07886,DEAL-ACC-1686
DEAL-07887,DEAL-ACC-1247
DEAL-07888,DEAL-ACC-0808
DEAL-07889,DEAL-ACC-0369
DEAL-07890,DEAL-ACC-2530
DEAL-07891,DEAL-ACC-2091
DEAL-07892,DEAL-ACC-1652
DEAL-07893,DEAL-ACC-1213
DEAL-07894,DEAL-ACC-0774
DEAL-07895,DEAL-ACC-0335
DEAL-07896,DEAL-ACC-2496
DEAL-07897,DEAL-ACC-2057
DEAL-07898,DEAL-ACC-1618
DEAL-07899,DEAL-ACC-1179
DEAL-07900,DEAL-ACC-0740
DEAL-07901,DEAL-ACC-0301
DEAL-07902,DEAL-ACC-2462
DEAL-07903,DEAL-ACC-2023
DEAL-07904,DEAL-ACC-1584
DEAL-07905,DEAL-ACC-1145
DEAL-07906,DEAL-ACC-0706
DEAL-07907,DEAL-ACC-0267
DEAL-07908,DEAL-ACC-2428
DEAL-07909,DEAL-ACC-1989
DEAL-07910,DEAL-ACC-1550
DEAL-07911,DEAL-ACC-1111
DEAL-07912,DEAL-ACC-0672
DEAL-07913,DEAL-ACC-0233
DEAL-07914,DEAL-ACC-2394
DEAL-07915,DEAL-ACC-1955
DEAL-07916,DEAL-ACC-1516
DEAL-07917,DEAL-ACC-1077
DEAL-07918,DEAL-ACC-0638
DEAL-07919,DEAL-ACC-0199
DEAL-07920,DEAL-ACC-2360
DEAL-07921,DEAL-ACC-1921
DEAL-07922,DEAL-ACC-1482
DEAL-07923,DEAL-ACC-1043
DEAL-07924,DEAL-ACC-0604
DEAL-07925,DEAL-ACC-0165
DEAL-07926,DEAL-ACC-2326
DEAL-07927,DEAL-ACC-1887
DEAL-07928,DEAL-ACC-1448
DEAL-07929,DEAL-ACC-1009
DEAL-07930,DEAL-ACC-0570
DEAL-07931,DEAL-ACC-0131
DEAL-07932,DEAL-ACC-2292
DEAL-07933,DEAL-ACC-1853
DEAL-07934,DEAL-ACC-1414
DEAL-07935,DEAL-ACC-0975
DEAL-07936,DEAL-ACC-0536
DEAL-07937,DEAL-ACC-0097
DEAL-07938,DEAL-ACC-2258
DEAL-07939,DEAL-ACC-1819
DEAL-07940,DEAL-ACC-1380
DEAL-07941,DEAL-ACC-0941
DEAL-07942,DEAL-ACC-0502
DEAL-07943,DEAL-ACC-0063
DEAL-07944,DEAL-ACC-2224
DEAL-07945,DEAL-ACC-1785
DEAL-07946,DEAL-ACC-1346
DEAL-07947,DEAL-ACC-0907
DEAL-07948,DEAL-ACC-0468
DEAL-07949,DEAL-ACC-0029
DEAL-07950,DEAL-ACC-2190
DEAL-07951,DEAL-ACC-1751
DEAL-07952,DEAL-ACC-1312
DEAL-07953,DEAL-ACC-0873
DEAL-07954,DEAL-ACC-0434
DEAL-07955,DEAL-ACC-2595
DEAL-07956,DEAL-ACC-2156
DEAL-07957,DEAL-ACC-1717
DEAL-07958,DEAL-ACC-1278
DEAL-07959,DEAL-ACC-0839
DEAL-07960,DEAL-ACC-0400
DEAL-07961,DEAL-ACC-2561
DEAL-07962,DEAL-ACC-2122
DEAL-07963,DEAL-ACC-1683
DEAL-07964,DEAL-ACC-1244
DEAL-07965,DEAL-ACC-0805
DEAL-07966,DEAL-ACC-0366
DEAL-07967,DEAL-ACC-2527
DEAL-07968,DEAL-ACC-2088
DEAL-07969,DEAL-ACC-1649
DEAL-07970,DEAL-ACC-1210
DEAL-07971,DEAL-ACC-0771
DEAL-07972,DEAL-ACC-0332
DEAL-07973,DEAL-ACC-2493
DEAL-07974,DEAL-ACC-2054
DEAL-07975,DEAL-ACC-1615
DEAL-07976,DEAL-ACC-1176
DEAL-07977,DEAL-ACC-0737
DEAL-07978,DEAL-ACC-0298
DEAL-07979,DEAL-ACC-2459
DEAL-07980,DEAL-ACC-2020
DEAL-07981,DEAL-ACC-1581
DEAL-07982,DEAL-ACC-1142
DEAL-07983,DEAL-ACC-0703
DEAL-07984,DEAL-ACC-0264
DEAL-07985,DEAL-ACC-2425
DEAL-07986,DEAL-ACC-1986
DEAL-07987,DEAL-ACC-1547
DEAL-07988,DEAL-ACC-1108
DEAL-07989,DEAL-ACC-0669
DEAL-07990,DEAL-ACC-0230
DEAL-07991,DEAL-ACC-2391
DEAL-07992,DEAL-ACC-1952
DEAL-07993,DEAL-ACC-1513
DEAL-07994,DEAL-ACC-1074
DEAL-07995,DEAL-ACC-0635
DEAL-07996,DEAL-ACC-0196
DEAL-07997,DEAL-ACC-2357
DEAL-07998,DEAL-ACC-1918
DEAL-07999,DEAL-ACC-1479
DEAL-08000,DEAL-ACC-1040
DEAL-08001,DEAL-ACC-0601
DEAL-08002,DEAL-ACC-0162
DEAL-08003,DEAL-ACC-2323
DEAL-08004,DEAL-ACC-1884
DEAL-08005,DEAL-ACC-1445
DEAL-08006,DEAL-ACC-1006
DEAL-08007,DEAL-ACC-0567
DEAL-08008,DEAL-ACC-0128
DEAL-08009,DEAL-ACC-2289
DEAL-08010,DEAL-ACC-1850
DEAL-08011,DEAL-ACC-1411
DEAL-08012,DEAL-ACC-0972
DEAL-08013,DEAL-ACC-0533
DEAL-08014,DEAL-ACC-0094
DEAL-08015,DEAL-ACC-2255
DEAL-08016,DEAL-ACC-1816
DEAL-08017,DEAL-ACC-1377
DEAL-08018,DEAL-ACC-0938
DEAL-08019,DEAL-ACC-0499
DEAL-08020,DEAL-ACC-0060
DEAL-08021,DEAL-ACC-2221
DEAL-08022,DEAL-ACC-1782
DEAL-08023,DEAL-ACC-1343
DEAL-08024,DEAL-ACC-0904
DEAL-08025,DEAL-ACC-0465
DEAL-08026,DEAL-ACC-0026
DEAL-08027,DEAL-ACC-2187
DEAL-08028,DEAL-ACC-1748
DEAL-08029,DEAL-ACC-1309
DEAL-08030,DEAL-ACC-0870
DEAL-08031,DEAL-ACC-0431
DEAL-08032,DEAL-ACC-2592
DEAL-08033,DEAL-ACC-2153
DEAL-08034,DEAL-ACC-1714
DEAL-08035,DEAL-ACC-1275
DEAL-08036,DEAL-ACC-0836
DEAL-08037,DEAL-ACC-0397
DEAL-08038,DEAL-ACC-2558
DEAL-08039,DEAL-ACC-2119
DEAL-08040,DEAL-ACC-1680
DEAL-08041,DEAL-ACC-1241
DEAL-08042,DEAL-ACC-0802
DEAL-08043,DEAL-ACC-0363
DEAL-08044,DEAL-ACC-2524
DEAL-08045,DEAL-ACC-2085
DEAL-08046,DEAL-ACC-1646
DEAL-08047,DEAL-ACC-1207
DEAL-08048,DEAL-ACC-0768
DEAL-08049,DEAL-ACC-0329
DEAL-08050,DEAL-ACC-2490
DEAL-08051,DEAL-ACC-2051
DEAL-08052,DEAL-ACC-1612
DEAL-08053,DEAL-ACC-1173
DEAL-08054,DEAL-ACC-0734
DEAL-08055,DEAL-ACC-0295
DEAL-08056,DEAL-ACC-2456
DEAL-08057,DEAL-ACC-2017
DEAL-08058,DEAL-ACC-1578
DEAL-08059,DEAL-ACC-1139
DEAL-08060,DEAL-ACC-0700
DEAL-08061,DEAL-ACC-0261
DEAL-08062,DEAL-ACC-2422
DEAL-08063,DEAL-ACC-1983
DEAL-08064,DEAL-ACC-1544
DEAL-08065,DEAL-ACC-1105
DEAL-08066,DEAL-ACC-0666
DEAL-08067,DEAL-ACC-0227
DEAL-08068,DEAL-ACC-2388
DEAL-08069,DEAL-ACC-1949
DEAL-08070,DEAL-ACC-1510
DEAL-08071,DEAL-ACC-1071
DEAL-08072,DEAL-ACC-0632
DEAL-08073,DEAL-ACC-0193
DEAL-08074,DEAL-ACC-2354
DEAL-08075,DEAL-ACC-1915
DEAL-08076,DEAL-ACC-1476
DEAL-08077,DEAL-ACC-1037
DEAL-08078,DEAL-ACC-0598
DEAL-08079,DEAL-ACC-0159
DEAL-08080,DEAL-ACC-2320
DEAL-08081,DEAL-ACC-1881
DEAL-08082,DEAL-ACC-1442
DEAL-08083,DEAL-ACC-1003
DEAL-08084,DEAL-ACC-0564
DEAL-08085,DEAL-ACC-0125
DEAL-08086,DEAL-ACC-2286
DEAL-08087,DEAL-ACC-1847
DEAL-08088,DEAL-ACC-1408
DEAL-08089,DEAL-ACC-0969
DEAL-08090,DEAL-ACC-0530
DEAL-08091,DEAL-ACC-0091
DEAL-08092,DEAL-ACC-2252
DEAL-08093,DEAL-ACC-1813
DEAL-08094,DEAL-ACC-1374
DEAL-08095,DEAL-ACC-0935
DEAL-08096,DEAL-ACC-0496
DEAL-08097,DEAL-ACC-0057
DEAL-08098,DEAL-ACC-2218
DEAL-08099,DEAL-ACC-1779
DEAL-08100,DEAL-ACC-1340
DEAL-08101,DEAL-ACC-0901
DEAL-08102,DEAL-ACC-0462
DEAL-08103,DEAL-ACC-0023
DEAL-08104,DEAL-ACC-2184
DEAL-08105,DEAL-ACC-1745
DEAL-08106,DEAL-ACC-1306
DEAL-08107,DEAL-ACC-0867
DEAL-08108,DEAL-ACC-0428
DEAL-08109,DEAL-ACC-2589
DEAL-08110,DEAL-ACC-2150
DEAL-08111,DEAL-ACC-1711
DEAL-08112,DEAL-ACC-1272
DEAL-08113,DEAL-ACC-0833
DEAL-08114,DEAL-ACC-0394
DEAL-08115,DEAL-ACC-2555
DEAL-08116,DEAL-ACC-2116
DEAL-08117,DEAL-ACC-1677
DEAL-08118,DEAL-ACC-1238
DEAL-08119,DEAL-ACC-0799
DEAL-08120,DEAL-ACC-0360
DEAL-08121,DEAL-ACC-2521
DEAL-08122,DEAL-ACC-2082
DEAL-08123,DEAL-ACC-1643
DEAL-08124,DEAL-ACC-1204
DEAL-08125,DEAL-ACC-0765
DEAL-08126,DEAL-ACC-0326
DEAL-08127,DEAL-ACC-2487
DEAL-08128,DEAL-ACC-2048
DEAL-08129,DEAL-ACC-1609
DEAL-08130,DEAL-ACC-1170
DEAL-08131,DEAL-ACC-0731
DEAL-08132,DEAL-ACC-0292
DEAL-08133,DEAL-ACC-2453
DEAL-08134,DEAL-ACC-2014
DEAL-08135,DEAL-ACC-1575
DEAL-08136,DEAL-ACC-1136
DEAL-08137,DEAL-ACC-0697
DEAL-08138,DEAL-ACC-0258
DEAL-08139,DEAL-ACC-2419
DEAL-08140,DEAL-ACC-1980
DEAL-08141,DEAL-ACC-1541
DEAL-08142,DEAL-ACC-1102
DEAL-08143,DEAL-ACC-0663
DEAL-08144,DEAL-ACC-0224
DEAL-08145,DEAL-ACC-2385
DEAL-08146,DEAL-ACC-1946
DEAL-08147,DEAL-ACC-1507
DEAL-08148,DEAL-ACC-1068
DEAL-08149,DEAL-ACC-0629
DEAL-08150,DEAL-ACC-0190
DEAL-08151,DEAL-ACC-2351
DEAL-08152,DEAL-ACC-1912
DEAL-08153,DEAL-ACC-1473
DEAL-08154,DEAL-ACC-1034
DEAL-08155,DEAL-ACC-0595
DEAL-08156,DEAL-ACC-0156
DEAL-08157,DEAL-ACC-2317
DEAL-08158,DEAL-ACC-1878
DEAL-08159,DEAL-ACC-1439
DEAL-08160,DEAL-ACC-1000
DEAL-08161,DEAL-ACC-0561
DEAL-08162,DEAL-ACC-0122
DEAL-08163,DEAL-ACC-2283
DEAL-08164,DEAL-ACC-1844
DEAL-08165,DEAL-ACC-1405
DEAL-08166,DEAL-ACC-0966
DEAL-08167,DEAL-ACC-0527
DEAL-08168,DEAL-ACC-0088
DEAL-08169,DEAL-ACC-2249
DEAL-08170,DEAL-ACC-1810
DEAL-08171,DEAL-ACC-1371
DEAL-08172,DEAL-ACC-0932
DEAL-08173,DEAL-ACC-0493
DEAL-08174,DEAL-ACC-0054
DEAL-08175,DEAL-ACC-2215
DEAL-08176,DEAL-ACC-1776
DEAL-08177,DEAL-ACC-1337
DEAL-08178,DEAL-ACC-0898
DEAL-08179,DEAL-ACC-0459
DEAL-08180,DEAL-ACC-0020
DEAL-08181,DEAL-ACC-2181
DEAL-08182,DEAL-ACC-1742
DEAL-08183,DEAL-ACC-1303
DEAL-08184,DEAL-ACC-0864
DEAL-08185,DEAL-ACC-0425
DEAL-08186,DEAL-ACC-2586
DEAL-08187,DEAL-ACC-2147
DEAL-08188,DEAL-ACC-1708
DEAL-08189,DEAL-ACC-1269
DEAL-08190,DEAL-ACC-0830
DEAL-08191,DEAL-ACC-0391
DEAL-08192,DEAL-ACC-2552
DEAL-08193,DEAL-ACC-2113
DEAL-08194,DEAL-ACC-1674
DEAL-08195,DEAL-ACC-1235
DEAL-08196,DEAL-ACC-0796
DEAL-08197,DEAL-ACC-0357
DEAL-08198,DEAL-ACC-2518
DEAL-08199,DEAL-ACC-2079
DEAL-08200,DEAL-ACC-1640
DEAL-08201,DEAL-ACC-1201
DEAL-08202,DEAL-ACC-0762
DEAL-08203,DEAL-ACC-0323
DEAL-08204,DEAL-ACC-2484
DEAL-08205,DEAL-ACC-2045
DEAL-08206,DEAL-ACC-1606
DEAL-08207,DEAL-ACC-1167
DEAL-08208,DEAL-ACC-0728
DEAL-08209,DEAL-ACC-0289
DEAL-08210,DEAL-ACC-2450
DEAL-08211,DEAL-ACC-2011
DEAL-08212,DEAL-ACC-1572
DEAL-08213,DEAL-ACC-1133
DEAL-08214,DEAL-ACC-0694
DEAL-08215,DEAL-ACC-0255
DEAL-08216,DEAL-ACC-2416
DEAL-08217,DEAL-ACC-1977
DEAL-08218,DEAL-ACC-1538
DEAL-08219,DEAL-ACC-1099
DEAL-08220,DEAL-ACC-0660
DEAL-08221,DEAL-ACC-0221
DEAL-08222,DEAL-ACC-2382
DEAL-08223,DEAL-ACC-1943
DEAL-08224,DEAL-ACC-1504
DEAL-08225,DEAL-ACC-1065
DEAL-08226,DEAL-ACC-0626
DEAL-08227,DEAL-ACC-0187
DEAL-08228,DEAL-ACC-2348
DEAL-08229,DEAL-ACC-1909
DEAL-08230,DEAL-ACC-1470
DEAL-08231,DEAL-ACC-1031
DEAL-08232,DEAL-ACC-0592
DEAL-08233,DEAL-ACC-0153
DEAL-08234,DEAL-ACC-2314
DEAL-08235,DEAL-ACC-1875
DEAL-08236,DEAL-ACC-1436
DEAL-08237,DEAL-ACC-0997
DEAL-08238,DEAL-ACC-0558
DEAL-08239,DEAL-ACC-0119
DEAL-08240,DEAL-ACC-2280
DEAL-08241,DEAL-ACC-1841
DEAL-08242,DEAL-ACC-1402
DEAL-08243,DEAL-ACC-0963
DEAL-08244,DEAL-ACC-0524
DEAL-08245,DEAL-ACC-0085
DEAL-08246,DEAL-ACC-2246
DEAL-08247,DEAL-ACC-1807
DEAL-08248,DEAL-ACC-1368
DEAL-08249,DEAL-ACC-0929
DEAL-08250,DEAL-ACC-0490
DEAL-08251,DEAL-ACC-0051
DEAL-08252,DEAL-ACC-2212
DEAL-08253,DEAL-ACC-1773
DEAL-08254,DEAL-ACC-1334
DEAL-08255,DEAL-ACC-0895
DEAL-08256,DEAL-ACC-0456
DEAL-08257,DEAL-ACC-0017
DEAL-08258,DEAL-ACC-2178
DEAL-08259,DEAL-ACC-1739
DEAL-08260,DEAL-ACC-1300
DEAL-08261,DEAL-ACC-0861
DEAL-08262,DEAL-ACC-0422
DEAL-08263,DEAL-ACC-2583
DEAL-08264,DEAL-ACC-2144
DEAL-08265,DEAL-ACC-1705
DEAL-08266,DEAL-ACC-1266
DEAL-08267,DEAL-ACC-0827
DEAL-08268,DEAL-ACC-0388
DEAL-08269,DEAL-ACC-2549
DEAL-08270,DEAL-ACC-2110
DEAL-08271,DEAL-ACC-1671
DEAL-08272,DEAL-ACC-1232
DEAL-08273,DEAL-ACC-0793
DEAL-08274,DEAL-ACC-0354
DEAL-08275,DEAL-ACC-2515
DEAL-08276,DEAL-ACC-2076
DEAL-08277,DEAL-ACC-1637
DEAL-08278,DEAL-ACC-1198
DEAL-08279,DEAL-ACC-0759
DEAL-08280,DEAL-ACC-0320
DEAL-08281,DEAL-ACC-2481
DEAL-08282,DEAL-ACC-2042
DEAL-08283,DEAL-ACC-1603
DEAL-08284,DEAL-ACC-1164
DEAL-08285,DEAL-ACC-0725
DEAL-08286,DEAL-ACC-0286
DEAL-08287,DEAL-ACC-2447
DEAL-08288,DEAL-ACC-2008
DEAL-08289,DEAL-ACC-1569
DEAL-08290,DEAL-ACC-1130
DEAL-08291,DEAL-ACC-0691
DEAL-08292,DEAL-ACC-0252
DEAL-08293,DEAL-ACC-2413
DEAL-08294,DEAL-ACC-1974
DEAL-08295,DEAL-ACC-1535
DEAL-08296,DEAL-ACC-1096
DEAL-08297,DEAL-ACC-0657
DEAL-08298,DEAL-ACC-0218
DEAL-08299,DEAL-ACC-2379
DEAL-08300,DEAL-ACC-1940
DEAL-08301,DEAL-ACC-1501
DEAL-08302,DEAL-ACC-1062
DEAL-08303,DEAL-ACC-0623
DEAL-08304,DEAL-ACC-0184
DEAL-08305,DEAL-ACC-2345
DEAL-08306,DEAL-ACC-1906
DEAL-08307,DEAL-ACC-1467
DEAL-08308,DEAL-ACC-1028
DEAL-08309,DEAL-ACC-0589
DEAL-08310,DEAL-ACC-0150
DEAL-08311,DEAL-ACC-2311
DEAL-08312,DEAL-ACC-1872
DEAL-08313,DEAL-ACC-1433
DEAL-08314,DEAL-ACC-0994
DEAL-08315,DEAL-ACC-0555
DEAL-08316,DEAL-ACC-0116
DEAL-08317,DEAL-ACC-2277
DEAL-08318,DEAL-ACC-1838
DEAL-08319,DEAL-ACC-1399
DEAL-08320,DEAL-ACC-0960
