lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d
false,35230.78,6463.58,5108.24,28767.21,23658.96,true
false,142936.6,20601.67,19597.82,122334.92,102737.1,false
false,21058.16,4730.96,334.32,16327.19,15992.88,true
false,163340.78,23398.96,12074.12,139941.83,127867.7,false
true,0.0,8731.55,2033.49,-8731.55,-10765.04,false
false,5048.81,488.89,693.77,4559.93,3866.16,false
true,0.0,1531.54,946.71,-1531.54,-2478.25,false
true,0.0,6241.29,5252.28,-6241.29,-11493.57,false
false,6239.95,2463.76,753.6,3776.19,3022.59,true
false,33563.51,0.0,3305.24,33563.51,30258.27,true
false,174328.9,29060.56,0.0,145268.34,145268.34,true
false,24981.19,3254.0,3813.97,21727.19,17913.22,true
false,26742.08,2302.5,2299.76,24439.57,22139.81,false
true,0.0,2403.08,11157.97,-2403.08,-13561.04,false
true,0.0,13103.22,14805.5,-13103.22,-27908.72,
false,182739.24,14730.71,26066.79,168008.53,141941.74,false
true,0.0,8157.91,4269.38,-8157.91,-12427.29,
false,21638.06,3704.44,3983.03,17933.62,13950.59,true
true,0.0,8531.29,12701.46,-8531.29,-21232.76,
false,20276.45,3886.6,3174.96,16389.85,13214.89,false
true,0.0,4614.81,3674.93,-4614.81,-8289.74,
false,54467.64,4591.87,14191.77,49875.77,35684.0,false
false,27178.91,8085.5,0.0,19093.41,19093.41,true
false,22751.46,8209.85,981.39,14541.61,13560.22,true
false,9876.04,2026.56,645.26,7849.48,7204.22,false
false,29120.28,5499.17,4150.92,23621.12,19470.2,true
false,51752.09,5946.97,400.0,45805.12,45405.12,
false,46112.61,7329.36,11977.93,38783.25,26805.33,false
false,63227.39,11861.06,14772.22,51366.33,36594.11,true
false,44687.63,5147.58,2843.93,39540.05,36696.12,false
false,31850.42,958.36,4074.2,30892.06,26817.86,
false,26858.06,4297.46,6119.56,22560.6,16441.04,false
false,41343.17,7347.46,2273.64,33995.72,31722.07,false
false,9027.84,2582.92,518.22,6444.93,5926.71,
false,64492.6,10557.8,11102.2,53934.8,42832.6,true
false,31412.84,1130.28,500.0,30282.55,29782.55,false
false,59952.48,13119.37,13816.72,46833.1,33016.39,true
false,25816.71,8284.19,4028.17,17532.52,13504.35,false
false,29635.46,7659.45,3512.66,21976.01,18463.36,true
false,9257.87,0.0,1741.53,9257.87,7516.34,true
false,20564.03,0.0,1845.2,20564.03,18718.83,false
false,47928.68,3429.62,10743.9,44499.06,33755.16,false
false,59557.31,10115.55,9391.48,49441.77,40050.28,true
false,6686.38,0.0,1222.86,6686.38,5463.51,true
true,0.0,5153.89,1744.02,-5153.89,-6897.91,
false,54357.78,6999.5,18931.81,47358.29,28426.48,false
false,7497.66,3034.23,935.8,4463.43,3527.63,
false,22499.17,4146.05,3258.59,18353.11,15094.52,false
true,0.0,2485.01,2209.19,-2485.01,-4694.2,false
true,0.0,2374.23,2035.76,-2374.23,-4409.99,true
false,7387.52,1864.47,451.31,5523.05,5071.74,true
false,23698.91,9614.32,4359.91,14084.59,9724.67,false
false,28893.81,5553.44,3188.06,23340.37,20152.32,false
false,4885.62,289.48,1334.86,4596.14,3261.28,false
false,149795.47,14880.44,32935.67,134915.03,101979.35,
false,6620.41,1232.53,1104.19,5387.88,4283.68,true
false,27871.79,2251.7,3342.52,25620.1,22277.58,true
false,7304.73,1650.93,1643.89,5653.8,4009.91,false
true,0.0,8894.95,12392.89,-8894.95,-21287.83,false
true,0.0,10176.15,11140.81,-10176.15,-21316.96,false
true,0.0,1357.93,722.82,-1357.93,-2080.75,
false,7696.42,1090.8,1380.65,6605.62,5224.97,false
false,22610.0,1129.44,1413.24,21480.56,20067.32,true
true,0.0,10041.63,849.64,-10041.63,-10891.27,false
false,6027.43,60.79,1622.93,5966.64,4343.71,true
false,65070.54,12821.71,17219.76,52248.83,35029.07,false
true,0.0,3415.46,674.93,-3415.46,-4090.39,true
false,29017.54,4420.7,1429.0,24596.84,23167.84,false
false,7385.9,3307.72,1975.59,4078.17,2102.58,true
true,0.0,27545.12,37049.72,-27545.12,-64594.84,
false,24967.9,4823.27,3754.19,20144.63,16390.44,true
false,27903.14,0.0,5166.6,27903.14,22736.54,false
false,7247.81,1482.33,658.72,5765.49,5106.77,true
false,9404.52,1710.59,1927.54,7693.93,5766.39,
false,29337.46,7337.06,0.0,22000.4,22000.4,false
true,0.0,14719.12,10394.0,-14719.12,-25113.12,false
false,8648.93,2227.05,1294.55,6421.89,5127.34,false
true,0.0,1075.18,0.0,-1075.18,-1075.18,
true,0.0,4947.16,1966.31,-4947.16,-6913.47,true
false,7615.36,1543.79,473.13,6071.57,5598.44,false
false,152647.13,36908.59,36825.23,115738.54,78913.32,false
true,0.0,4335.88,3574.97,-4335.88,-7910.85,false
false,59718.08,0.0,11484.89,59718.08,48233.19,false
false,28851.12,0.0,6983.48,28851.12,21867.64,false
false,27468.86,6409.21,232.53,21059.65,20827.12,false
false,9927.03,1459.4,2123.7,8467.62,6343.93,true
false,29842.83,5626.94,5815.59,24215.9,18400.31,true
false,7908.21,3122.6,2383.93,4785.61,2401.68,false
true,0.0,4659.5,4752.5,-4659.5,-9412.0,true
false,23932.7,3705.7,7054.4,20227.0,13172.6,
true,0.0,5194.83,0.0,-5194.83,-5194.83,false
false,33464.28,6041.17,6272.18,27423.11,21150.93,false
false,21647.77,0.0,2147.02,21647.77,19500.75,false
true,0.0,2428.52,1084.87,-2428.52,-3513.39,
false,8288.37,2495.07,634.66,5793.3,5158.64,false
false,162656.09,26098.27,21438.23,136557.82,115119.59,true
false,60248.64,0.0,10293.95,60248.64,49954.69,false
false,7089.62,0.0,886.42,7089.62,6203.21,false
false,71181.26,9436.41,5006.45,61744.84,56738.39,false
false,9083.14,1420.29,1012.47,7662.85,6650.39,true
false,52827.51,9535.77,8273.8,43291.74,35017.94,false
true,0.0,8681.05,7829.33,-8681.05,-16510.38,
true,0.0,1680.38,237.46,-1680.38,-1917.85,
false,132538.05,7281.51,22009.52,125256.54,103247.01,false
false,46542.05,10038.54,8734.15,36503.51,27769.36,true
false,35388.45,964.63,0.0,34423.82,34423.82,true
false,5707.87,540.57,361.86,5167.29,4805.43,true
true,0.0,10324.14,29595.14,-10324.14,-39919.29,false
true,0.0,8434.34,34565.1,-8434.34,-42999.44,false
true,0.0,6353.91,3474.86,-6353.91,-9828.76,true
true,0.0,908.64,2933.04,-908.64,-3841.68,false
true,0.0,4339.97,1228.44,-4339.97,-5568.4,false
false,26422.1,3084.68,1467.83,23337.42,21869.6,
true,0.0,1051.97,2072.44,-1051.97,-3124.41,
false,64746.87,4639.04,6363.98,60107.83,53743.85,false
false,18255.72,4094.67,1078.53,14161.06,13082.53,true
false,174498.88,20994.93,34074.88,153503.96,119429.08,true
true,0.0,11015.4,12776.92,-11015.4,-23792.32,
false,6539.11,600.06,815.82,5939.05,5123.23,true
false,19121.26,2910.68,3820.19,16210.58,12390.39,true
true,0.0,14143.73,4403.06,-14143.73,-18546.79,
false,40496.56,12400.06,499.51,28096.5,27597.0,false
false,27250.12,3959.83,4359.98,23290.29,18930.31,true
false,19576.78,1943.49,4064.78,17633.29,13568.51,true
true,0.0,3883.99,1507.62,-3883.99,-5391.62,true
false,20881.38,6366.11,2529.64,14515.27,11985.64,false
false,6615.23,61.42,1156.46,6553.82,5397.36,false
false,5609.58,619.47,717.13,4990.11,4272.98,false
false,54990.81,4365.67,9896.91,50625.14,40728.23,true
true,0.0,1906.03,3561.77,-1906.03,-5467.8,
true,0.0,81.98,1170.22,-81.98,-1252.2,false
false,51550.14,5042.33,12441.55,46507.8,34066.25,true
false,7022.07,1094.66,1404.27,5927.41,4523.15,false
false,53178.19,0.0,10107.77,53178.19,43070.42,false
false,8176.53,21.31,870.12,8155.22,7285.09,true
true,0.0,1928.1,2068.89,-1928.1,-3996.99,
false,25770.85,4374.11,2564.66,21396.74,18832.09,true
true,0.0,8055.86,7856.5,-8055.86,-15912.36,
false,45976.21,14763.34,5581.73,31212.86,25631.13,false
false,9000.37,4255.94,1493.76,4744.43,3250.67,false
true,0.0,1519.56,0.0,-1519.56,-1519.56,false
false,7540.61,612.87,1285.36,6927.74,5642.38,true
false,11226.0,1370.02,527.36,9855.98,9328.63,true
false,10078.98,748.62,503.55,9330.36,8826.81,true
false,6890.12,2305.98,945.82,4584.15,3638.33,false
false,26441.18,228.64,4252.98,26212.54,21959.55,true
false,23448.35,404.21,620.13,23044.15,22424.02,false
false,11867.78,3484.26,1770.2,8383.51,6613.32,true
false,7450.61,696.17,1041.21,6754.44,5713.22,false
false,28628.15,8868.5,3277.13,19759.65,16482.52,false
true,0.0,2729.28,985.23,-2729.28,-3714.51,
false,6558.64,2133.98,2021.86,4424.66,2402.81,true
false,20047.1,2340.02,1151.19,17707.08,16555.88,true
true,0.0,2727.14,1593.49,-2727.14,-4320.63,false
false,25882.27,564.62,4347.06,25317.65,20970.59,true
false,24740.55,8371.83,1488.93,16368.73,14879.8,true
false,24107.09,6274.3,8174.56,17832.78,9658.23,true
true,0.0,6947.59,5591.28,-6947.59,-12538.87,
false,20112.01,2406.77,1755.88,17705.23,15949.36,
false,24131.04,3761.2,2728.4,20369.84,17641.44,true
false,8187.02,0.0,700.85,8187.02,7486.17,true
false,19851.35,368.36,600.0,19482.99,18882.99,false
false,6675.94,634.77,1658.07,6041.17,4383.1,true
false,14197.11,3636.93,1286.62,10560.17,9273.55,true
false,20537.52,1963.41,1976.78,18574.11,16597.33,true
false,58406.47,7221.6,11273.84,51184.88,39911.04,false
false,169174.4,7462.5,22634.01,161711.9,139077.89,false
false,54173.3,0.0,3517.99,54173.3,50655.31,true
false,9390.57,745.13,2407.72,8645.43,6237.71,true
true,0.0,4181.64,3169.49,-4181.64,-7351.13,false
true,0.0,2383.49,3147.57,-2383.49,-5531.06,false
false,168278.85,0.0,30595.25,168278.85,137683.6,true
false,174198.79,67826.44,30014.23,106372.35,76358.13,false
false,167543.52,82245.72,8346.99,85297.8,76950.81,false
false,57184.9,4337.88,11272.33,52847.03,41574.69,true
true,0.0,644.35,529.5,-644.35,-1173.84,
false,7752.18,2083.47,316.27,5668.71,5352.44,
false,48965.87,497.77,12176.87,48468.1,36291.22,true
false,69171.74,8566.15,6993.4,60605.59,53612.19,false
false,69696.99,10858.07,500.0,58838.93,58338.93,true
true,0.0,20326.39,9833.58,-20326.39,-30159.97,false
true,0.0,1096.47,774.59,-1096.47,-1871.06,false
false,61303.95,3933.32,7115.05,57370.63,50255.58,true
false,5668.34,441.23,658.52,5227.11,4568.6,
true,0.0,1944.28,1023.11,-1944.28,-2967.39,
true,0.0,43506.76,12842.22,-43506.76,-56348.98,false
false,14375.62,2683.2,2095.79,11692.42,9596.63,false
false,11064.44,259.58,1720.94,10804.86,9083.91,false
false,70084.52,11086.73,8256.93,58997.79,50740.86,
false,133064.01,10704.25,24373.77,122359.76,97985.99,false
false,25197.02,2533.26,2944.29,22663.76,19719.47,true
false,57247.42,3905.79,9629.76,53341.62,43711.86,false
false,18782.49,5879.77,1391.18,12902.72,11511.54,false
false,25061.71,6889.56,1606.12,18172.15,16566.03,true
false,8582.85,2583.94,2080.17,5998.91,3918.74,
false,9419.89,1644.71,1542.66,7775.19,6232.53,true
false,21800.96,6746.01,3342.11,15054.95,11712.84,false
false,24616.64,6600.81,1597.33,18015.83,16418.5,true
true,0.0,1466.56,310.65,-1466.56,-1777.21,false
true,0.0,16963.62,0.0,-16963.62,-16963.62,
false,76170.6,17934.95,0.0,58235.65,58235.65,true
false,142635.34,19187.42,23509.54,123447.92,99938.38,false
false,25551.04,3550.68,5339.52,22000.36,16660.85,true
false,8049.43,1922.0,1644.93,6127.43,4482.51,false
false,29320.7,2241.99,2012.93,27078.71,25065.78,false
false,10769.29,124.01,2230.08,10645.28,8415.21,true
false,7154.15,1928.19,2118.21,5225.96,3107.75,true
true,0.0,59458.26,0.0,-59458.26,-59458.26,
false,9360.9,2027.53,1826.06,7333.38,5507.32,true
false,49875.53,7862.34,2243.38,42013.18,39769.8,false
false,58848.73,0.0,15326.31,58848.73,43522.42,
false,30099.47,3829.49,2923.94,26269.98,23346.05,true
false,25120.56,4247.01,2613.77,20873.55,18259.78,false
false,7947.73,2173.67,2092.01,5774.06,3682.04,false
false,82272.74,20349.54,16196.6,61923.2,45726.61,false
true,0.0,36816.53,41777.25,-36816.53,-78593.78,false
false,23701.73,2292.84,1347.22,21408.89,20061.67,true
false,47661.03,6907.79,7314.98,40753.24,33438.26,
false,24482.09,4867.22,5080.31,19614.87,14534.56,false
false,49011.37,3000.27,197.64,46011.1,45813.46,true
true,0.0,1819.85,1436.13,-1819.85,-3255.97,false
true,0.0,407.85,434.78,-407.85,-842.63,false
false,19600.17,1818.48,2376.77,17781.69,15404.92,true
false,140366.87,65322.1,7806.49,75044.77,67238.28,false
false,8760.25,371.37,1205.76,8388.88,7183.11,true
true,0.0,0.0,1556.62,0.0,-1556.62,
false,21211.13,3212.71,0.0,17998.43,17998.43,false
false,163486.31,19486.86,2453.52,143999.45,141545.94,
false,8602.59,1732.56,1243.74,6870.03,5626.28,true
false,10069.79,1486.36,2007.76,8583.42,6575.66,true
true,0.0,5634.35,2115.78,-5634.35,-7750.13,
false,166787.86,2333.81,31368.78,164454.05,133085.27,true
true,0.0,3749.79,3018.66,-3749.79,-6768.46,false
false,22415.5,3859.85,973.06,18555.65,17582.58,true
false,9610.35,2761.76,1271.22,6848.59,5577.37,
false,29034.34,6434.73,2268.71,22599.61,20330.9,false
true,0.0,31402.04,17796.18,-31402.04,-49198.22,
false,9152.49,0.0,799.0,9152.49,8353.5,false
false,21718.95,4575.24,1946.16,17143.71,15197.55,false
false,21361.25,4628.3,1708.62,16732.94,15024.33,false
false,8633.6,3205.0,1390.92,5428.59,4037.68,false
true,0.0,413.67,586.94,-413.67,-1000.6,true
false,27859.87,7096.73,7826.65,20763.14,12936.49,false
false,21588.62,3570.57,3545.31,18018.05,14472.74,false
false,124747.51,16442.99,400.0,108304.52,107904.52,false
true,0.0,2043.73,8434.01,-2043.73,-10477.74,
false,184724.36,28931.19,17898.61,155793.18,137894.56,false
false,153319.3,19485.84,34304.63,133833.46,99528.83,false
false,7245.12,1910.46,1273.56,5334.66,4061.1,true
true,0.0,1633.36,616.08,-1633.36,-2249.44,false
false,21690.01,1485.96,5036.14,20204.05,15167.9,
false,20432.51,971.37,3749.37,19461.15,15711.78,false
false,140691.18,41165.98,0.0,99525.2,99525.2,true
true,0.0,0.0,454.94,0.0,-454.94,
false,6953.39,0.0,506.77,6953.39,6446.63,true
false,8036.06,1618.72,487.82,6417.34,5929.53,false
false,58244.61,7206.41,8223.71,51038.2,42814.49,true
false,162305.83,16565.82,32437.67,145740.01,113302.34,true
false,40142.65,1672.33,7445.44,38470.31,31024.87,false
true,0.0,65213.06,14449.38,-65213.06,-79662.44,
true,0.0,387.41,1116.98,-387.41,-1504.39,
true,0.0,12219.7,1865.99,-12219.7,-14085.69,false
true,0.0,21164.86,4209.58,-21164.86,-25374.44,false
false,68792.45,13673.72,7563.75,55118.73,47554.98,true
false,6796.46,0.0,1144.6,6796.46,5651.86,false
false,27508.92,5923.76,3993.76,21585.16,17591.41,true
false,24010.82,2344.78,2617.04,21666.04,19049.0,
true,0.0,2294.31,2446.24,-2294.31,-4740.55,false
false,24342.25,3004.72,6180.75,21337.54,15156.79,true
false,170927.62,28444.18,32333.11,142483.45,110150.34,true
false,9004.7,1265.72,1269.57,7738.98,6469.41,true
false,4777.93,0.0,1231.86,4777.93,3546.08,true
false,27297.24,1467.04,4281.89,25830.2,21548.31,true
true,0.0,2742.06,67190.43,-2742.06,-69932.49,
true,0.0,986.07,6110.19,-986.07,-7096.26,false
false,4904.69,952.64,736.49,3952.05,3215.56,true
false,68637.43,0.0,5488.16,68637.43,63149.27,true
false,160966.6,32806.41,32448.52,128160.18,95711.66,false
false,26750.67,387.22,5735.1,26363.45,20628.35,true
false,4302.38,0.0,205.29,4302.38,4097.09,false
false,50617.37,14520.49,9086.59,36096.88,27010.29,true
false,16010.04,4556.01,2083.09,11454.03,9370.94,
false,175601.66,46466.18,22694.35,129135.48,106441.14,true
false,4055.5,792.79,290.44,3262.72,2972.27,true
false,22394.66,1956.16,1938.82,20438.5,18499.68,false
false,21473.84,1205.23,4515.58,20268.61,15753.04,true
false,26513.7,2466.67,5914.54,24047.03,18132.49,false
false,26894.96,7956.02,5151.03,18938.95,13787.91,true
false,23123.91,6977.26,3419.13,16146.65,12727.52,true
false,33188.21,10635.52,4402.61,22552.69,18150.08,false
true,0.0,8296.06,9775.02,-8296.06,-18071.07,false
false,132949.13,17896.0,32409.86,115053.13,82643.27,true
false,52935.47,6556.5,7810.66,46378.98,38568.32,false
true,0.0,987.37,0.0,-987.37,-987.37,
true,0.0,859.42,1199.39,-859.42,-2058.8,false
true,0.0,0.0,842.07,0.0,-842.07,
false,8096.56,934.2,2132.56,7162.36,5029.8,true
false,25511.32,7408.54,5407.57,18102.78,12695.21,false
false,160953.71,3561.37,18433.73,157392.34,138958.62,true
false,69204.41,15660.76,17469.09,53543.65,36074.56,
false,20745.33,4574.62,0.0,16170.71,16170.71,false
false,21274.41,180.21,1093.61,21094.2,20000.59,
true,0.0,2534.56,1815.92,-2534.56,-4350.48,false
false,53244.26,15514.38,9959.23,37729.88,27770.64,false
false,7558.81,1221.85,521.24,6336.96,5815.71,false
false,28174.27,7128.46,4777.08,21045.81,16268.72,true
false,6884.48,710.85,1206.32,6173.62,4967.3,true
false,21072.3,3890.79,0.0,17181.51,17181.51,true
true,0.0,10193.1,0.0,-10193.1,-10193.1,true
false,141351.58,289.33,17604.53,141062.24,123457.72,true
false,28330.5,2504.82,1631.23,25825.67,24194.44,true
false,7166.11,1090.8,1423.17,6075.31,4652.14,true
false,23653.15,5907.34,2702.3,17745.82,15043.52,true
false,63845.99,17228.02,14294.58,46617.97,32323.39,true
false,10505.19,426.38,3146.38,10078.81,6932.44,
true,0.0,79.15,1927.97,-79.15,-2007.12,false
false,5608.02,1306.91,7.14,4301.11,4293.97,false
false,58502.42,13734.51,3930.2,44767.91,40837.71,true
false,75233.87,0.0,18619.06,75233.87,56614.81,false
false,7450.32,1311.62,940.09,6138.7,5198.61,false
true,0.0,32256.42,26767.44,-32256.42,-59023.86,false
false,9305.73,3279.38,641.03,6026.35,5385.32,
false,8853.97,851.51,1595.22,8002.47,6407.24,false
true,0.0,1055.9,838.96,-1055.9,-1894.87,
false,10489.45,2125.13,163.44,8364.33,8200.88,true
false,8289.12,1504.74,0.0,6784.37,6784.37,false
true,0.0,479.08,3411.87,-479.08,-3890.95,
false,8375.56,79.88,834.21,8295.68,7461.47,true
false,67004.17,8452.55,11369.5,58551.61,47182.12,true
false,24014.36,0.0,1336.13,24014.36,22678.23,true
true,0.0,17855.51,8416.79,-17855.51,-26272.3,
false,26998.93,9063.39,1262.79,17935.53,16672.75,false
false,66572.17,4766.54,15126.88,61805.64,46678.75,true
false,75407.77,5423.36,0.0,69984.41,69984.41,true
false,165283.67,47797.96,0.0,117485.7,117485.7,true
true,0.0,1315.73,938.32,-1315.73,-2254.05,true
false,10001.04,1938.37,3135.66,8062.67,4927.02,false
false,7474.26,1172.36,0.0,6301.9,6301.9,true
false,8792.52,444.04,1658.13,8348.48,6690.35,false
true,0.0,9192.2,2250.17,-9192.2,-11442.38,false
false,16862.65,1915.13,600.0,14947.52,14347.52,false
true,0.0,2490.13,1065.43,-2490.13,-3555.56,
false,8252.17,2068.22,1179.53,6183.95,5004.42,false
true,0.0,9867.11,0.0,-9867.11,-9867.11,
true,0.0,2753.65,4109.07,-2753.65,-6862.73,true
false,155835.13,10953.76,12468.76,144881.37,132412.61,false
false,150468.14,20863.47,7597.99,129604.67,122006.68,true
false,10557.12,879.43,1131.11,9677.69,8546.58,false
false,24107.53,9554.03,358.03,14553.5,14195.47,false
false,173220.46,42361.08,23825.77,130859.39,107033.61,false
false,8522.41,508.18,1975.43,8014.22,6038.79,false
false,9020.35,849.63,0.0,8170.72,8170.72,false
false,70255.53,9826.77,0.0,60428.76,60428.76,true
false,60236.45,7730.28,5924.91,52506.17,46581.26,
true,0.0,3874.23,3777.26,-3874.23,-7651.49,false
true,0.0,1378.59,1253.46,-1378.59,-2632.06,
false,163998.54,27503.76,30335.98,136494.78,106158.8,true
false,150807.02,0.0,14954.78,150807.02,135852.24,true
false,11077.47,0.0,2149.47,11077.47,8928.0,
true,0.0,23725.59,2360.46,-23725.59,-26086.06,true
false,23449.34,3659.81,0.0,19789.53,19789.53,true
true,0.0,0.0,921.52,0.0,-921.52,false
false,20952.46,3265.41,0.0,17687.05,17687.05,true
false,126182.32,10884.07,0.0,115298.25,115298.25,
true,0.0,2553.4,1842.24,-2553.4,-4395.64,false
false,9013.48,1536.29,1707.52,7477.19,5769.67,true
true,0.0,2020.57,1523.74,-2020.57,-3544.31,
false,52608.2,1508.47,5002.1,51099.73,46097.63,false
false,9102.2,1621.51,460.05,7480.69,7020.64,true
true,0.0,3005.42,472.37,-3005.42,-3477.79,
true,0.0,2665.85,798.81,-2665.85,-3464.65,false
false,25210.78,3377.72,0.0,21833.05,21833.05,true
false,158401.73,4203.48,11976.65,154198.24,142221.6,false
false,54440.99,7726.87,12570.79,46714.12,34143.33,false
false,8292.71,45.06,615.71,8247.65,7631.93,false
false,62178.25,8231.08,10887.18,53947.17,43059.99,false
false,6023.83,955.54,1274.35,5068.29,3793.94,false
false,15984.5,4111.99,2157.44,11872.51,9715.06,true
false,32259.06,4607.64,4970.51,27651.43,22680.92,false
false,54802.99,9270.38,7002.97,45532.61,38529.64,true
false,76209.81,6518.3,8086.55,69691.51,61604.96,false
false,7056.22,564.75,1979.9,6491.47,4511.56,
true,0.0,12769.22,6752.59,-12769.22,-19521.8,
false,14367.9,934.4,3116.19,13433.51,10317.31,true
false,8733.19,1350.55,873.69,7382.64,6508.95,false
false,111369.07,31666.14,21939.14,79702.92,57763.78,
true,0.0,1696.69,704.67,-1696.69,-2401.36,
true,0.0,10011.28,3390.67,-10011.28,-13401.95,false
false,79910.4,17233.09,155.25,62677.31,62522.06,
true,0.0,3232.74,5405.5,-3232.74,-8638.24,
false,24503.21,5533.23,0.0,18969.99,18969.99,false
false,26233.43,6247.05,2063.94,19986.38,17922.44,false
true,0.0,8647.63,17783.61,-8647.63,-26431.24,
true,0.0,1793.83,1485.83,-1793.83,-3279.66,false
false,5983.96,283.51,675.54,5700.45,5024.91,
false,30700.07,495.46,1921.1,30204.61,28283.51,false
false,25750.08,1538.03,1812.59,24212.05,22399.46,true
true,0.0,4495.56,0.0,-4495.56,-4495.56,
false,5952.26,1102.73,1231.96,4849.53,3617.57,true
false,7796.5,878.94,374.3,6917.56,6543.25,true
false,11090.36,4708.18,903.23,6382.18,5478.95,true
true,0.0,1614.77,4676.15,-1614.77,-6290.91,
false,57113.75,11570.67,7441.86,45543.08,38101.23,true
false,156221.33,0.0,12795.65,156221.33,143425.68,true
true,0.0,4818.25,1132.71,-4818.25,-5950.96,
false,19280.16,3294.37,2313.01,15985.79,13672.78,false
false,134076.55,34835.69,9098.12,99240.86,90142.73,true
false,2506.66,526.65,348.25,1980.02,1631.76,false
true,0.0,1322.46,761.65,-1322.46,-2084.1,
false,51531.02,5901.28,6290.23,45629.74,39339.51,false
false,28349.52,8807.19,1917.53,19542.33,17624.8,true
false,6496.78,2011.96,896.6,4484.82,3588.22,true
false,10026.05,2386.41,1456.43,7639.64,6183.21,true
false,25643.04,2201.22,0.0,23441.83,23441.83,false
false,23664.75,4915.72,2313.61,18749.04,16435.42,false
false,60088.34,3324.49,9807.48,56763.85,46956.37,true
false,6880.0,298.38,102.48,6581.62,6479.14,true
true,0.0,48322.18,13269.81,-48322.18,-61591.99,false
true,0.0,46531.78,24574.55,-46531.78,-71106.33,
false,111097.13,25643.28,14605.3,85453.85,70848.55,false
false,8283.37,3739.01,651.5,4544.36,3892.87,true
true,0.0,4468.99,5086.29,-4468.99,-9555.28,
false,33060.61,1857.86,3230.61,31202.74,27972.13,
false,7548.7,120.28,947.93,7428.42,6480.49,false
false,7721.59,279.37,1169.77,7442.21,6272.44,true
false,7515.78,3170.09,2124.0,4345.69,2221.69,true
false,7384.45,1376.65,683.91,6007.8,5323.89,
false,29841.83,6590.46,654.26,23251.38,22597.11,true
true,0.0,963.64,2221.33,-963.64,-3184.97,
false,25865.89,4824.61,5704.94,21041.28,15336.34,
false,21826.83,7650.76,3812.34,14176.07,10363.73,
false,117142.4,11666.67,19904.17,105475.73,85571.56,false
false,119298.79,18597.19,18665.1,100701.59,82036.49,false
false,6181.16,970.89,347.68,5210.27,4862.59,false
false,33807.36,0.0,5581.11,33807.36,28226.24,false
true,0.0,15481.8,4717.79,-15481.8,-20199.59,
false,180079.52,13597.93,33382.72,166481.59,133098.87,true
false,28228.14,2657.35,3596.37,25570.79,21974.42,false
false,155241.0,37377.67,8712.2,117863.33,109151.13,true
false,5906.78,320.67,543.36,5586.11,5042.76,true
true,0.0,3730.62,259.48,-3730.62,-3990.1,
true,0.0,1270.21,0.0,-1270.21,-1270.21,false
false,25240.98,4833.13,1406.44,20407.85,19001.41,false
false,27328.0,5083.15,4820.38,22244.84,17424.46,
false,28222.69,3108.33,3735.61,25114.36,21378.75,true
false,21086.57,1537.48,4063.97,19549.09,15485.12,true
false,32137.61,3651.73,4078.49,28485.88,24407.39,false
false,8684.86,2959.94,964.78,5724.92,4760.14,false
false,19049.92,2569.15,4121.16,16480.77,12359.61,false
false,25248.64,5237.95,3275.12,20010.68,16735.57,false
true,0.0,3648.71,4280.44,-3648.71,-7929.15,
false,8129.02,310.19,1320.1,7818.83,6498.73,false
true,0.0,4099.73,0.0,-4099.73,-4099.73,false
false,60775.19,6262.61,7764.64,54512.57,46747.93,
false,163332.43,29376.25,25547.04,133956.18,108409.14,false
false,22205.57,0.0,4918.32,22205.57,17287.26,false
false,6884.61,2075.73,605.59,4808.87,4203.29,true
false,9135.46,1344.44,581.9,7791.02,7209.12,
false,26961.19,2371.41,2367.09,24589.78,22222.69,
false,31577.3,413.59,5840.98,31163.71,25322.74,false
false,61995.73,763.96,10244.97,61231.77,50986.79,false
false,190304.94,63687.22,32391.31,126617.71,94226.41,false
false,25586.26,1573.15,4448.21,24013.11,19564.9,false
false,8526.33,2130.62,198.44,6395.71,6197.27,true
false,148920.18,29554.8,13994.52,119365.38,105370.86,false
false,6395.58,0.0,1228.44,6395.58,5167.14,true
true,0.0,11087.27,3042.04,-11087.27,-14129.31,false
false,10207.37,1466.1,1711.63,8741.28,7029.65,false
false,156399.02,6439.77,15019.65,149959.25,134939.6,true
false,74127.43,15803.3,3037.62,58324.13,55286.51,false
false,58361.42,7050.46,9446.34,51310.95,41864.62,true
false,20346.37,6107.69,2621.48,14238.68,11617.2,true
true,0.0,29061.0,33253.53,-29061.0,-62314.53,false
false,22074.44,903.26,3.3,21171.18,21167.88,true
false,60248.22,16264.27,8431.32,43983.95,35552.63,false
false,25486.31,1973.82,6502.4,23512.49,17010.09,true
true,0.0,469.81,17.62,-469.81,-487.44,
false,5448.1,1191.8,529.99,4256.3,3726.31,false
true,0.0,16769.77,937.62,-16769.77,-17707.39,
false,31987.72,11145.4,5477.17,20842.32,15365.15,true
false,158738.1,42910.82,13152.05,115827.29,102675.24,false
true,0.0,0.0,8554.41,0.0,-8554.41,
false,29454.76,1594.14,2710.62,27860.62,25150.0,true
true,0.0,6961.12,4479.82,-6961.12,-11440.95,
false,26702.91,5327.77,1271.24,21375.14,20103.91,false
true,0.0,14963.29,33467.2,-14963.29,-48430.5,
false,143468.95,12697.31,8648.36,130771.64,122123.28,true
false,32146.98,5897.17,5279.45,26249.81,20970.36,false
