deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged
2025-01-21,webinar,manufacturing,small,8853.97,Rep 5,Region Central,Platform,18.02,true,49,true
2025-11-14,organic,retail,small,9376.96,Rep 4,Region West,Platform,8.95,false,61,false
2024-09-10,webinar,finance,small,10489.45,Rep 8,Region East,Platform,1.56,false,46,true
2024-08-09,organic,retail,small,8289.12,Rep 7,Region East,Platform,0.0,false,53,false
2025-03-08,webinar,retail,medium,22580.09,Rep 4,Region West,Standalone,15.11,false,100,true
2024-08-10,webinar,manufacturing,small,8375.56,Rep 6,Region South,Platform,9.96,false,100,true
2024-01-23,cold_call,tech,large,67004.17,Rep 6,Region East,Suite,16.97,false,75,true
2024-11-27,referral,retail,medium,24014.36,Rep 2,Region West,Suite,5.56,true,76,true
2025-04-23,webinar,healthcare,large,65509.43,Rep 8,Region Central,Suite,12.85,true,36,false
2024-09-28,referral,tech,medium,26998.93,Rep 6,Region West,Standalone,4.68,true,13,true
2024-10-13,cold_call,manufacturing,large,66572.17,Rep 1,Region West,Platform,20.62,true,74,true
2024-01-29,webinar,finance,large,75407.77,Rep 4,Region East,Standalone,0.0,true,100,true
2024-08-18,referral,manufacturing,enterprise,165283.67,Rep 2,Region South,Suite,0.0,false,63,false
2024-07-01,referral,manufacturing,small,6983.83,Rep 3,Region West,Platform,13.44,false,27,false
2025-11-16,paid,manufacturing,small,10001.04,Rep 5,Region South,Platform,27.35,false,74,true
2024-02-04,paid,manufacturing,small,7474.26,Rep 7,Region Central,Platform,0.0,true,45,true
2024-07-07,referral,tech,small,8792.52,Rep 6,Region West,Platform,18.86,true,52,false
2024-02-27,organic,finance,medium,25010.58,Rep 4,Region East,Platform,9.0,false,62,false
2025-06-13,webinar,tech,medium,16862.65,Rep 3,Region Central,Platform,0.0,false,87,true
2024-06-06,organic,tech,small,7976.49,Rep 5,Region Central,Platform,13.36,false,50,false
2024-04-20,organic,healthcare,small,8252.17,Rep 2,Region West,Platform,14.29,false,46,true
2025-08-18,cold_call,finance,large,47395.99,Rep 2,Region East,Platform,0.0,false,37,true
2025-02-17,cold_call,manufacturing,medium,24381.14,Rep 3,Region South,Platform,15.21,true,65,true
2024-06-24,webinar,retail,enterprise,155835.13,Rep 2,Region Central,Platform,8.0,true,68,true
2024-07-28,webinar,healthcare,enterprise,150468.14,Rep 1,Region Central,Standalone,5.05,false,59,false
2024-06-07,cold_call,healthcare,small,10557.12,Rep 4,Region South,Platform,5.03,true,91,true
2025-08-08,webinar,finance,medium,24107.53,Rep 4,Region East,Suite,1.49,false,27,true
2025-07-18,referral,tech,enterprise,173220.46,Rep 2,Region Central,Suite,13.75,false,65,false
2024-09-28,paid,tech,small,8522.41,Rep 1,Region South,Platform,23.18,true,87,true
2024-10-14,organic,tech,small,9020.35,Rep 7,Region East,Platform,0.0,false,73,true
2024-04-28,paid,tech,large,70255.53,Rep 8,Region East,Platform,0.0,true,63,false
2024-11-14,webinar,tech,large,60236.45,Rep 5,Region South,Standalone,9.84,false,90,true
2024-07-20,paid,healthcare,medium,19760.85,Rep 4,Region East,Suite,19.11,false,61,false
2024-06-15,paid,finance,small,8963.15,Rep 2,Region West,Platform,13.98,true,79,false
2025-02-03,cold_call,tech,enterprise,163998.54,Rep 2,Region East,Platform,18.5,false,50,true
2024-07-20,webinar,manufacturing,enterprise,150807.02,Rep 3,Region West,Suite,9.92,false,66,true
2025-07-16,referral,retail,small,11077.47,Rep 4,Region Central,Platform,19.4,true,74,true
2025-06-30,paid,finance,large,47296.92,Rep 8,Region East,Platform,4.99,false,0,true
2025-10-04,organic,healthcare,medium,23449.34,Rep 1,Region East,Suite,0.0,false,51,true
2024-05-28,cold_call,tech,medium,17133.41,Rep 4,Region Central,Platform,5.38,false,76,true
2025-06-16,cold_call,tech,medium,20952.46,Rep 4,Region West,Standalone,0.0,false,67,true
2025-10-05,referral,manufacturing,enterprise,126182.32,Rep 2,Region East,Standalone,0.0,true,73,true
2025-04-08,organic,tech,medium,24450.74,Rep 3,Region South,Platform,5.9,false,52,false
2024-04-22,referral,finance,small,9013.48,Rep 4,Region East,Platform,18.94,true,56,true
2025-03-28,cold_call,manufacturing,small,9340.67,Rep 4,Region West,Platform,16.31,false,19,false
2024-07-26,webinar,retail,large,52608.2,Rep 7,Region East,Platform,9.51,true,87,true
2025-07-30,webinar,tech,small,9102.2,Rep 4,Region South,Platform,0.66,true,100,true
2024-01-31,organic,tech,large,52542.21,Rep 1,Region East,Suite,0.9,false,57,false
2024-07-29,paid,tech,small,8262.9,Rep 6,Region South,Platform,9.67,false,43,false
2024-02-02,organic,retail,medium,25210.78,Rep 4,Region East,Platform,0.0,false,40,false
2024-04-15,paid,tech,enterprise,158401.73,Rep 2,Region South,Standalone,7.56,false,64,false
2025-07-21,referral,tech,large,54440.99,Rep 8,Region Central,Platform,23.09,false,94,true
2024-12-30,paid,tech,small,8292.71,Rep 3,Region South,Platform,7.42,true,80,true
2025-01-24,organic,tech,large,62178.25,Rep 3,Region West,Suite,17.03,false,86,true
2025-07-26,referral,tech,small,6023.83,Rep 6,Region West,Platform,21.16,false,55,false
2024-10-22,referral,manufacturing,medium,15984.5,Rep 4,Region East,Standalone,13.5,false,49,false
2025-08-08,organic,healthcare,medium,32259.06,Rep 2,Region East,Suite,15.41,false,74,true
2024-02-27,organic,manufacturing,large,54802.99,Rep 2,Region South,Standalone,12.78,false,40,false
2024-12-17,cold_call,finance,large,76209.81,Rep 3,Region East,Platform,10.61,false,60,true
2025-04-14,referral,retail,small,7056.22,Rep 5,Region West,Platform,28.06,false,43,false
2025-05-25,cold_call,healthcare,large,56832.35,Rep 6,Region West,Standalone,11.88,false,58,true
2025-05-17,referral,tech,medium,14367.9,Rep 8,Region Central,Platform,21.69,true,55,false
2025-03-22,cold_call,tech,small,8733.19,Rep 1,Region South,Platform,5.42,true,60,false
2025-12-06,referral,manufacturing,enterprise,111369.07,Rep 2,Region West,Platform,19.7,false,27,false
2025-08-10,organic,tech,small,8354.8,Rep 5,Region Central,Platform,8.43,true,32,false
2025-01-22,organic,retail,large,56000.4,Rep 8,Region West,Suite,6.05,false,65,true
2024-02-11,paid,manufacturing,large,79910.4,Rep 7,Region Central,Standalone,0.19,true,59,true
2024-06-11,referral,manufacturing,medium,29387.78,Rep 7,Region South,Suite,18.39,true,48,false
2025-03-08,webinar,manufacturing,medium,24503.21,Rep 4,Region South,Standalone,0.0,true,53,false
2025-09-06,cold_call,tech,medium,26233.43,Rep 7,Region West,Platform,7.87,false,35,false
2024-02-23,cold_call,tech,enterprise,121924.87,Rep 2,Region East,Platform,14.59,false,67,true
2024-06-07,cold_call,manufacturing,small,9197.2,Rep 2,Region East,Suite,16.16,false,47,false
2024-10-06,webinar,tech,small,5983.96,Rep 3,Region East,Platform,11.29,true,96,true
2024-01-18,organic,tech,medium,30700.07,Rep 2,Region East,Suite,6.26,true,95,false
2024-10-03,referral,finance,medium,25750.08,Rep 4,Region East,Standalone,7.04,true,89,true
2024-05-11,organic,finance,medium,25007.13,Rep 3,Region East,Platform,0.0,false,63,true
2025-04-08,webinar,retail,small,5952.26,Rep 8,Region South,Platform,3.9,true,81,true
2025-09-01,webinar,tech,small,7796.5,Rep 5,Region West,Platform,4.8,false,39,true
2024-12-12,organic,finance,small,11090.36,Rep 4,Region East,Platform,8.14,true,52,false
2024-08-15,referral,retail,medium,24652.3,Rep 1,Region East,Platform,18.97,true,58,false
2024-06-10,webinar,retail,large,57113.75,Rep 7,Region East,Platform,13.03,true,45,false
2024-08-09,webinar,healthcare,enterprise,156221.33,Rep 2,Region Central,Standalone,8.19,true,100,true
2024-06-09,organic,finance,medium,16813.66,Rep 3,Region East,Standalone,6.74,true,58,true
2025-03-01,paid,healthcare,medium,19280.16,Rep 2,Region Central,Suite,12.0,false,74,true
2024-06-05,paid,healthcare,enterprise,134076.55,Rep 2,Region West,Standalone,6.79,true,26,false
2024-10-29,webinar,retail,small,2506.66,Rep 3,Region Central,Platform,13.89,false,57,false
2024-09-24,organic,healthcare,small,8197.29,Rep 6,Region West,Platform,9.29,false,54,false
2025-05-21,referral,tech,large,51531.02,Rep 8,Region East,Standalone,12.21,true,42,true
2025-05-31,cold_call,finance,medium,28349.52,Rep 2,Region East,Standalone,6.76,false,35,true
2024-11-05,cold_call,finance,small,6496.78,Rep 2,Region East,Platform,13.8,false,62,true
2025-12-16,organic,tech,small,10026.05,Rep 7,Region South,Platform,10.54,false,74,true
2024-05-24,webinar,tech,medium,25643.04,Rep 4,Region South,Suite,0.0,false,66,true
2025-06-29,webinar,tech,medium,23664.75,Rep 5,Region West,Suite,9.78,false,31,true
2025-09-17,paid,healthcare,large,60088.34,Rep 8,Region South,Platform,15.66,true,67,true
2025-05-17,cold_call,tech,small,6880.0,Rep 4,Region East,Platform,1.49,false,53,false
2024-09-11,webinar,finance,enterprise,168345.55,Rep 2,Region East,Suite,7.88,true,55,true
2025-10-18,cold_call,finance,enterprise,140409.58,Rep 5,Region East,Standalone,17.5,false,27,false
2024-12-13,webinar,tech,enterprise,111097.13,Rep 3,Region West,Standalone,13.15,true,58,false
2024-01-14,webinar,manufacturing,small,8283.37,Rep 3,Region East,Platform,7.87,false,9,false
2024-09-10,webinar,healthcare,medium,29293.19,Rep 2,Region West,Platform,17.36,true,49,false
2024-10-10,referral,tech,medium,33060.61,Rep 2,Region West,Standalone,9.77,false,69,true
2025-07-11,paid,manufacturing,small,7548.7,Rep 1,Region South,Platform,7.26,true,76,true
2025-07-26,webinar,tech,small,7721.59,Rep 4,Region Central,Platform,15.15,false,39,false
2024-03-19,organic,finance,small,7515.78,Rep 2,Region East,Platform,28.26,false,36,false
2025-12-02,cold_call,manufacturing,small,7384.45,Rep 7,Region West,Platform,9.26,false,55,false
2024-05-04,cold_call,manufacturing,medium,29841.83,Rep 5,Region South,Standalone,2.19,false,63,true
2025-09-22,cold_call,finance,medium,29725.69,Rep 8,Region East,Standalone,7.47,false,100,false
2025-12-08,referral,tech,medium,25865.89,Rep 2,Region South,Standalone,22.06,false,49,true
2024-05-20,organic,finance,medium,21826.83,Rep 4,Region East,Platform,17.47,false,53,false
2025-09-05,organic,healthcare,enterprise,117142.4,Rep 2,Region West,Suite,16.99,true,71,true
2025-06-01,cold_call,healthcare,enterprise,119298.79,Rep 4,Region Central,Standalone,15.65,false,58,true
2025-04-27,paid,tech,small,6181.16,Rep 4,Region West,Platform,5.62,false,39,true
2025-03-31,cold_call,retail,medium,33807.36,Rep 7,Region South,Platform,15.33,false,83,true
2025-10-24,organic,manufacturing,enterprise,130335.18,Rep 2,Region East,Platform,3.62,false,90,true
2024-05-20,cold_call,healthcare,enterprise,180079.52,Rep 2,Region West,Standalone,17.76,true,73,true
2024-02-07,referral,retail,medium,28228.14,Rep 5,Region South,Standalone,12.74,true,68,true
2024-09-04,referral,healthcare,enterprise,155241.0,Rep 2,Region West,Platform,5.61,false,55,false
2025-08-17,referral,retail,small,5906.78,Rep 6,Region South,Platform,2.43,false,88,true
2024-04-19,organic,finance,small,8506.32,Rep 5,Region East,Platform,3.05,true,16,false
2024-11-18,organic,manufacturing,large,52459.83,Rep 5,Region South,Suite,0.0,false,76,false
2025-05-09,webinar,manufacturing,medium,25240.98,Rep 2,Region South,Standalone,5.57,false,71,true
2025-09-11,paid,manufacturing,medium,27328.0,Rep 7,Region West,Platform,17.64,true,60,false
2024-06-27,organic,retail,medium,28222.69,Rep 3,Region Central,Suite,13.24,true,73,true
2024-08-25,referral,retail,medium,21086.57,Rep 1,Region East,Standalone,19.27,false,29,false
2024-06-10,paid,tech,medium,32137.61,Rep 6,Region East,Suite,12.69,false,43,false
2024-09-14,paid,finance,small,8684.86,Rep 5,Region East,Platform,11.11,false,67,true
2025-01-28,paid,tech,medium,19049.92,Rep 6,Region Central,Platform,21.63,true,64,false
2025-08-23,organic,tech,medium,25248.64,Rep 6,Region East,Platform,12.97,false,34,false
2024-09-08,referral,finance,medium,28004.42,Rep 4,Region East,Platform,15.28,false,65,true
2025-03-22,webinar,retail,small,8129.02,Rep 5,Region South,Platform,11.32,true,100,true
2025-05-15,organic,healthcare,medium,28690.79,Rep 5,Region East,Platform,0.0,true,64,false
2024-05-14,cold_call,tech,large,60775.19,Rep 8,Region Central,Platform,12.78,false,45,true
2024-09-05,webinar,tech,enterprise,163332.43,Rep 2,Region Central,Standalone,15.64,true,77,true
2024-03-26,referral,tech,medium,22205.57,Rep 7,Region East,Platform,22.15,false,70,true
2024-02-05,webinar,tech,small,6884.61,Rep 4,Region West,Platform,4.44,false,78,true
2024-09-15,organic,manufacturing,small,9135.46,Rep 8,Region East,Platform,6.37,false,70,true
2025-08-10,paid,finance,medium,26961.19,Rep 8,Region East,Suite,8.78,true,80,true
2024-11-05,referral,healthcare,medium,31577.3,Rep 3,Region West,Platform,18.5,false,76,true
2025-03-19,organic,retail,large,61995.73,Rep 4,Region Central,Suite,16.53,false,66,true
2024-08-01,organic,finance,enterprise,190304.94,Rep 3,Region East,Suite,17.02,true,54,true
2024-08-02,cold_call,manufacturing,medium,25586.26,Rep 1,Region West,Standalone,17.39,false,49,false
2025-12-27,cold_call,retail,small,8526.33,Rep 8,Region Central,Platform,2.33,true,64,true
2024-03-20,webinar,finance,enterprise,148920.18,Rep 4,Region East,Suite,9.4,false,46,true
2024-11-29,referral,tech,small,6395.58,Rep 3,Region South,Platform,19.21,false,94,true
2024-10-19,webinar,finance,large,54363.92,Rep 8,Region East,Standalone,5.6,true,73,true
2025-01-25,organic,manufacturing,small,10207.37,Rep 7,Region Central,Platform,16.77,false,93,false
2024-08-24,organic,healthcare,enterprise,156399.02,Rep 2,Region Central,Standalone,9.6,true,66,true
2025-06-14,referral,tech,large,74127.43,Rep 3,Region Central,Suite,4.1,false,40,false
2025-02-13,webinar,retail,large,58361.42,Rep 2,Region South,Standalone,16.19,false,25,true
2025-09-20,referral,tech,medium,20346.37,Rep 3,Region South,Standalone,12.88,true,21,false
2024-04-14,referral,tech,enterprise,156074.18,Rep 2,Region Central,Suite,21.31,true,66,true
2025-05-22,webinar,finance,medium,22074.44,Rep 5,Region East,Platform,0.01,true,76,true
2024-11-07,cold_call,manufacturing,large,60248.22,Rep 5,Region East,Standalone,11.67,true,64,false
2025-05-26,referral,finance,medium,25486.31,Rep 1,Region West,Platform,23.16,true,99,true
2024-06-27,referral,retail,small,4581.44,Rep 2,Region West,Platform,0.38,true,70,true
2025-01-10,cold_call,tech,small,5448.1,Rep 3,Region West,Platform,4.22,false,35,false
2025-03-29,organic,tech,large,61811.18,Rep 5,Region East,Standalone,1.52,true,62,false
2025-11-20,referral,retail,medium,31987.72,Rep 4,Region Central,Platform,15.56,true,43,false
2025-05-11,cold_call,tech,enterprise,158738.1,Rep 2,Region South,Standalone,7.4,true,37,false
2025-08-27,referral,manufacturing,large,44986.37,Rep 6,Region West,Suite,19.02,true,77,true
2025-11-06,referral,healthcare,medium,29454.76,Rep 5,Region West,Suite,9.2,false,80,true
2024-04-12,referral,healthcare,medium,26854.74,Rep 4,Region Central,Platform,16.68,true,31,false
2024-10-06,webinar,tech,medium,26702.91,Rep 2,Region South,Platform,4.76,false,81,true
2025-11-27,referral,retail,enterprise,155710.03,Rep 2,Region Central,Platform,21.17,false,71,true
2025-06-05,referral,retail,enterprise,143468.95,Rep 2,Region West,Suite,5.82,false,100,true
2024-12-28,organic,tech,medium,32146.98,Rep 4,Region Central,Platform,16.42,false,52,false
2024-05-28,referral,tech,small,6695.91,Rep 8,Region East,Platform,22.18,false,66,true
2025-05-01,paid,retail,large,58980.36,Rep 8,Region West,Platform,0.35,true,66,true
2025-10-14,organic,healthcare,medium,22330.85,Rep 8,Region South,Standalone,13.75,false,34,false
2025-07-15,cold_call,tech,medium,27263.13,Rep 8,Region East,Standalone,15.44,true,57,false
2024-12-23,referral,finance,small,9203.68,Rep 1,Region East,Platform,21.37,true,33,false
2025-05-04,webinar,finance,small,8108.8,Rep 6,Region East,Suite,12.01,false,47,false
2024-11-13,webinar,finance,small,6416.07,Rep 8,Region East,Platform,0.0,true,57,false
2025-10-19,referral,finance,small,8500.94,Rep 8,Region East,Platform,0.0,false,60,true
2025-05-28,webinar,healthcare,small,6750.7,Rep 7,Region West,Platform,12.34,true,90,true
2024-09-27,referral,healthcare,small,9863.86,Rep 7,Region Central,Platform,25.01,true,33,true
2025-01-06,referral,tech,medium,23826.75,Rep 8,Region Central,Platform,15.81,false,26,false
2024-01-03,referral,retail,small,8008.31,Rep 2,Region Central,Platform,19.66,false,52,false
2025-03-23,cold_call,tech,small,7752.22,Rep 8,Region East,Platform,21.97,true,70,true
2024-07-19,organic,tech,small,9856.86,Rep 4,Region South,Platform,16.55,true,42,true
2025-06-14,webinar,tech,enterprise,154145.88,Rep 3,Region Central,Suite,0.28,false,58,false
2025-05-04,organic,healthcare,medium,26061.13,Rep 1,Region East,Platform,13.6,true,69,true
2025-10-17,organic,healthcare,medium,23901.27,Rep 5,Region Central,Standalone,0.05,false,90,true
2024-12-07,referral,manufacturing,small,9521.83,Rep 6,Region West,Platform,19.58,false,32,false
2024-10-03,organic,retail,large,60384.66,Rep 7,Region East,Suite,12.44,false,56,true
2025-04-20,cold_call,finance,medium,26105.54,Rep 5,Region East,Standalone,5.38,false,64,false
2025-05-07,referral,tech,medium,36986.51,Rep 7,Region West,Standalone,19.77,true,31,false
2024-05-11,organic,retail,enterprise,194060.22,Rep 2,Region West,Platform,11.96,true,50,false
2025-03-18,referral,tech,small,6034.95,Rep 3,Region West,Platform,25.8,false,75,true
2025-11-22,paid,retail,small,6332.61,Rep 5,Region Central,Platform,17.05,true,60,false
2024-06-08,referral,retail,large,49662.16,Rep 2,Region South,Standalone,26.39,false,61,false
2024-01-13,cold_call,finance,small,7183.51,Rep 8,Region East,Platform,2.92,false,68,true
2025-02-25,paid,finance,enterprise,149995.13,Rep 2,Region East,Suite,9.71,true,55,true
2024-04-27,organic,healthcare,small,4823.78,Rep 2,Region Central,Platform,0.0,true,81,true
2024-02-28,referral,retail,small,11835.74,Rep 4,Region East,Platform,10.73,true,99,true
2024-02-17,webinar,retail,large,68958.08,Rep 7,Region South,Standalone,7.41,false,77,true
2024-11-14,referral,retail,small,4570.57,Rep 5,Region Central,Platform,21.95,false,58,true
2024-04-21,organic,manufacturing,medium,26286.44,Rep 4,Region Central,Platform,3.98,true,51,true
2025-08-29,webinar,retail,large,56715.08,Rep 6,Region West,Platform,15.32,false,31,false
2025-10-08,referral,retail,medium,20745.17,Rep 6,Region South,Suite,20.72,true,59,false
2025-11-15,organic,manufacturing,small,8809.0,Rep 7,Region West,Platform,3.78,false,52,true
2025-10-14,organic,tech,small,6334.38,Rep 5,Region West,Platform,17.29,false,72,true
2024-05-01,referral,tech,small,9828.27,Rep 3,Region East,Platform,19.31,false,73,true
2024-07-23,referral,healthcare,medium,23686.68,Rep 3,Region West,Suite,16.26,false,75,true
2024-06-12,referral,manufacturing,enterprise,93711.44,Rep 1,Region Central,Platform,5.57,true,47,false
2024-06-16,referral,manufacturing,medium,24590.69,Rep 4,Region East,Platform,25.4,false,79,true
2024-02-23,referral,tech,large,52385.54,Rep 1,Region South,Platform,15.33,false,63,false
2025-04-22,organic,tech,small,10094.66,Rep 4,Region West,Platform,14.05,false,55,true
2024-01-22,cold_call,manufacturing,medium,30351.34,Rep 5,Region West,Platform,18.36,false,56,false
2025-01-03,referral,finance,medium,18068.26,Rep 2,Region East,Platform,21.95,false,71,true
2025-11-30,referral,healthcare,medium,19929.98,Rep 1,Region South,Platform,24.91,false,65,true
2025-07-03,referral,retail,large,50473.93,Rep 5,Region West,Suite,19.67,false,87,true
2025-03-05,organic,manufacturing,medium,26351.92,Rep 6,Region West,Platform,9.8,true,48,false
2025-05-20,paid,finance,enterprise,143780.27,Rep 2,Region East,Platform,1.96,false,67,true
2024-05-06,referral,finance,small,9214.39,Rep 6,Region East,Platform,14.24,false,59,false
2025-11-14,organic,tech,large,53441.54,Rep 7,Region West,Standalone,19.8,true,56,false
2024-02-04,webinar,tech,large,65294.3,Rep 4,Region West,Standalone,8.07,false,67,true
2025-09-07,paid,finance,enterprise,147432.14,Rep 2,Region East,Suite,9.32,true,54,false
2024-02-15,webinar,retail,medium,19524.39,Rep 5,Region Central,Suite,9.17,false,91,true
2024-10-02,webinar,manufacturing,medium,20661.05,Rep 4,Region West,Suite,8.0,true,85,true
2025-06-20,organic,retail,medium,25757.36,Rep 5,Region South,Suite,2.23,false,25,false
2024-08-25,webinar,healthcare,large,74567.46,Rep 4,Region West,Standalone,4.41,false,69,true
2024-06-10,referral,tech,medium,33591.82,Rep 1,Region West,Standalone,2.74,true,70,true
2025-08-20,referral,retail,large,45671.65,Rep 2,Region East,Platform,28.01,false,60,false
2024-02-07,cold_call,manufacturing,small,8102.21,Rep 2,Region East,Platform,13.05,false,41,true
2025-02-26,referral,tech,medium,20781.71,Rep 5,Region West,Suite,7.93,true,30,false
2025-02-07,cold_call,tech,medium,23341.22,Rep 2,Region West,Suite,8.19,true,61,false
2024-12-20,organic,retail,enterprise,146481.21,Rep 2,Region Central,Platform,23.33,true,18,false
2025-09-13,webinar,retail,small,6662.96,Rep 8,Region East,Platform,1.33,true,58,false
2024-12-19,referral,retail,small,6561.45,Rep 5,Region East,Platform,10.18,false,47,false
2025-12-14,referral,healthcare,medium,21950.12,Rep 7,Region East,Suite,20.45,true,41,false
2024-08-06,webinar,retail,large,60968.5,Rep 1,Region East,Suite,0.0,true,95,true
2025-08-19,referral,tech,medium,30403.43,Rep 3,Region Central,Platform,10.25,false,68,true
2025-12-07,referral,retail,large,77265.88,Rep 4,Region West,Platform,19.74,false,38,false
2024-01-23,webinar,retail,small,7656.12,Rep 4,Region West,Platform,9.21,false,55,false
2025-06-18,organic,finance,medium,19505.15,Rep 7,Region East,Suite,0.63,true,73,true
2025-09-22,referral,tech,small,7152.44,Rep 1,Region South,Platform,19.26,false,59,false
2024-11-05,webinar,finance,medium,23068.92,Rep 5,Region East,Standalone,16.23,false,46,false
2024-08-03,referral,tech,small,8880.86,Rep 8,Region East,Platform,11.3,true,73,true
2025-08-01,organic,healthcare,small,4707.93,Rep 8,Region Central,Platform,9.85,false,95,true
2025-11-21,referral,finance,large,41876.06,Rep 7,Region East,Platform,20.75,false,40,false
2025-02-05,cold_call,healthcare,medium,27748.58,Rep 8,Region West,Standalone,17.17,false,60,false
2024-01-27,paid,retail,medium,21313.24,Rep 7,Region South,Suite,0.21,false,67,true
2024-05-28,webinar,finance,large,59611.76,Rep 3,Region East,Standalone,20.22,false,28,false
2025-03-06,cold_call,finance,enterprise,154261.56,Rep 2,Region East,Standalone,9.89,true,93,true
2025-01-02,referral,retail,medium,19673.78,Rep 7,Region East,Standalone,20.43,false,92,true
2025-10-19,organic,tech,small,6980.3,Rep 1,Region Central,Platform,15.75,true,38,false
2025-10-30,cold_call,retail,large,65616.25,Rep 4,Region Central,Platform,12.78,false,65,true
2024-10-10,organic,tech,enterprise,196951.0,Rep 2,Region East,Standalone,11.4,false,68,true
2024-11-16,paid,healthcare,small,10930.46,Rep 8,Region West,Platform,0.0,true,0,false
2025-11-21,paid,finance,small,7788.15,Rep 8,Region East,Platform,14.96,false,31,false
2024-01-29,cold_call,tech,enterprise,145809.6,Rep 2,Region West,Suite,12.5,true,65,true
2025-09-24,referral,tech,small,9973.35,Rep 4,Region East,Standalone,10.91,false,63,true
2024-03-27,webinar,tech,medium,23889.34,Rep 4,Region West,Platform,4.87,true,41,true
2024-07-16,paid,retail,small,9666.59,Rep 1,Region West,Platform,6.64,false,56,true
2025-09-20,referral,manufacturing,large,52422.87,Rep 5,Region West,Standalone,4.13,false,4,false
2024-03-03,referral,finance,large,62585.32,Rep 1,Region East,Standalone,19.99,false,87,true
2024-01-20,paid,tech,large,72343.59,Rep 1,Region East,Suite,5.64,false,50,true
2025-04-24,referral,tech,large,58448.14,Rep 2,Region West,Standalone,0.01,true,46,false
2025-04-06,paid,finance,large,67155.44,Rep 2,Region East,Platform,7.72,true,46,true
2024-12-15,referral,tech,medium,28679.47,Rep 5,Region South,Suite,31.26,false,63,false
2025-12-27,organic,tech,small,5329.68,Rep 7,Region South,Platform,9.15,true,78,true
2024-04-02,cold_call,finance,large,56744.34,Rep 2,Region East,Suite,12.18,false,62,true
2024-10-15,paid,tech,medium,16937.05,Rep 8,Region West,Platform,10.76,false,38,false
2025-02-26,paid,healthcare,medium,25911.85,Rep 6,Region West,Standalone,33.57,false,33,true
2024-01-11,organic,retail,medium,26280.65,Rep 7,Region South,Suite,12.37,false,26,true
2024-08-17,referral,tech,large,68666.51,Rep 8,Region Central,Platform,6.47,false,74,true
2024-09-16,organic,retail,large,62203.87,Rep 2,Region West,Suite,4.57,false,57,true
2024-11-15,organic,finance,medium,26998.71,Rep 7,Region East,Suite,13.16,false,95,true
2024-09-16,webinar,tech,small,6295.74,Rep 4,Region East,Platform,3.95,false,91,true
2024-05-05,cold_call,manufacturing,small,10396.08,Rep 1,Region Central,Platform,0.0,false,57,false
2025-07-15,webinar,healthcare,large,44913.16,Rep 4,Region East,Suite,8.92,true,74,true
2025-01-24,organic,retail,medium,19326.14,Rep 2,Region West,Standalone,7.09,true,71,true
2024-05-12,referral,finance,large,62175.71,Rep 3,Region East,Platform,26.71,true,52,false
2024-09-30,referral,tech,medium,25953.4,Rep 2,Region Central,Standalone,19.81,false,50,false
2025-03-07,referral,tech,large,38105.72,Rep 6,Region West,Platform,21.9,true,57,false
2025-02-13,organic,retail,medium,27114.57,Rep 2,Region Central,Standalone,10.47,true,71,true
2025-02-27,referral,tech,enterprise,143497.1,Rep 2,Region East,Suite,25.92,false,76,true
2025-11-04,organic,retail,small,10551.96,Rep 6,Region Central,Platform,3.27,true,62,false
2024-03-12,webinar,retail,small,11118.81,Rep 4,Region Central,Suite,8.41,false,18,false
2025-11-22,webinar,manufacturing,small,6846.2,Rep 7,Region East,Platform,19.65,false,54,true
2025-12-11,cold_call,manufacturing,small,8296.25,Rep 8,Region South,Platform,15.28,false,100,true
2024-03-10,organic,manufacturing,large,47812.26,Rep 8,Region Central,Platform,13.16,false,48,false
2025-06-29,webinar,finance,medium,26490.26,Rep 1,Region East,Platform,14.19,true,59,false
2025-06-16,organic,healthcare,large,62904.95,Rep 7,Region South,Suite,11.26,false,78,true
2025-03-28,webinar,tech,small,8435.47,Rep 5,Region West,Platform,13.54,false,74,true
2024-03-13,organic,manufacturing,enterprise,219467.19,Rep 5,Region East,Suite,0.0,false,64,false
2025-03-26,organic,tech,medium,19965.9,Rep 8,Region Central,Suite,13.35,false,39,false
2024-02-13,referral,tech,small,6635.69,Rep 3,Region Central,Platform,3.45,false,45,false
2025-04-24,paid,retail,small,7169.34,Rep 7,Region South,Platform,17.59,true,66,true
2025-03-09,paid,tech,medium,23040.28,Rep 5,Region South,Platform,4.46,true,99,true
2024-02-13,cold_call,tech,small,7295.19,Rep 1,Region South,Platform,9.98,false,57,true
2025-10-06,cold_call,manufacturing,small,8887.48,Rep 7,Region Central,Platform,10.78,false,81,true
2025-01-04,webinar,manufacturing,small,7597.73,Rep 3,Region West,Platform,8.59,true,87,true
2025-10-15,cold_call,retail,enterprise,129845.01,Rep 2,Region West,Standalone,8.67,false,70,true
2025-02-23,webinar,retail,enterprise,126461.0,Rep 2,Region South,Standalone,5.31,true,29,false
2024-07-29,paid,tech,large,57596.55,Rep 7,Region South,Standalone,14.53,true,79,true
2024-10-31,cold_call,healthcare,large,52547.85,Rep 2,Region East,Standalone,8.7,true,78,false
2024-03-04,organic,tech,small,7629.83,Rep 7,Region West,Standalone,17.35,false,57,true
