order_date,product_category,product_tier,product_price_usd,quantity,items_in_cart,discount_pct,payment_method,shipping_method,customer_segment,acquisition_channel,device_type,warehouse_id,fulfillment_agent,coupon_used,days_since_last_visit
2025-12-02,apparel,standard,54.41,4,6,0.3,buy_now_pay_later,standard,vip,paid_search,mobile,WH4,Agent 2,false,21
2024-05-11,electronics,standard,129.96,1,2,0.15,card,express,returning,social,mobile,WH1,Agent 2,false,1
2024-08-04,electronics,premium,17.06,1,6,0.05,gift_card,standard,vip,affiliate,mobile,WH2,Agent 4,true,23
2025-05-02,toys,standard,11.07,4,3,0.2,paypal,express,new,social,mobile,WH2,Agent 5,false,42
2024-08-28,toys,standard,25.64,4,1,0.0,paypal,express,new,paid_search,desktop,WH2,Agent 2,false,23
2024-01-21,beauty,premium,84.95,2,3,0.1,buy_now_pay_later,express,returning,affiliate,mobile,WH1,Agent 5,false,11
2025-01-30,home_goods,standard,65.42,1,1,0.05,paypal,standard,new,social,mobile,WH1,Agent 6,false,0
2024-07-24,beauty,standard,43.5,1,3,0.05,buy_now_pay_later,express,new,organic,mobile,WH2,Agent 6,false,25
2025-05-04,toys,standard,60.77,4,6,0.1,paypal,standard,returning,email,desktop,WH3,Agent 2,false,44
2024-03-30,apparel,standard,40.53,2,3,0.4,card,standard,new,paid_search,desktop,WH2,Agent 5,false,33
2025-08-01,beauty,premium,33.65,3,6,0.1,card,express,returning,organic,mobile,WH3,Agent 2,true,32
2024-07-04,electronics,premium,76.72,2,1,0.3,paypal,express,new,affiliate,tablet,WH3,Agent 2,false,8
2025-07-11,toys,premium,79.29,2,2,0.15,buy_now_pay_later,standard,returning,organic,tablet,WH1,Agent 3,false,66
2024-12-31,electronics,premium,172.69,8,3,0.2,card,standard,new,social,mobile,WH4,Agent 2,false,76
2024-06-08,electronics,premium,100.94,1,1,0.1,card,next_day,new,email,mobile,WH1,Agent 2,false,29
2024-05-08,home_goods,premium,162.63,1,1,0.0,card,standard,new,social,desktop,WH1,Agent 2,true,0
2025-12-20,apparel,premium,72.24,8,2,0.0,buy_now_pay_later,next_day,new,organic,mobile,WH4,Agent 4,false,67
2024-09-04,electronics,premium,120.3,1,1,0.15,paypal,next_day,new,email,desktop,WH1,Agent 6,true,26
2025-03-22,home_goods,standard,17.08,1,1,0.1,buy_now_pay_later,express,returning,organic,mobile,WH1,Agent 2,false,18
2025-03-31,home_goods,premium,152.76,1,4,0.4,card,standard,returning,paid_search,mobile,WH1,Agent 2,true,0
2024-08-13,apparel,standard,13.37,3,1,0.05,paypal,express,new,organic,desktop,WH1,Agent 2,false,6
2025-02-09,toys,premium,70.58,4,6,0.05,card,standard,returning,paid_search,mobile,WH1,Agent 2,false,53
2025-10-01,toys,standard,57.61,1,1,0.15,card,express,new,organic,mobile,WH2,Agent 5,true,47
2024-08-15,electronics,luxury,215.02,4,2,0.1,buy_now_pay_later,standard,vip,social,mobile,WH1,Agent 2,false,28
2024-01-18,beauty,premium,60.6,2,2,0.4,paypal,standard,new,paid_search,mobile,WH1,Agent 3,false,27
2024-10-10,home_goods,standard,90.63,1,6,0.1,card,standard,vip,email,desktop,WH1,Agent 2,false,34
2025-09-18,home_goods,luxury,221.82,1,1,0.3,gift_card,standard,returning,paid_search,mobile,WH1,Agent 2,false,7
2025-08-06,electronics,standard,107.48,2,1,0.0,gift_card,standard,new,paid_search,mobile,WH4,Agent 2,false,7
2024-11-22,apparel,standard,51.31,2,2,0.05,card,standard,new,organic,mobile,WH4,Agent 3,false,7
2024-05-16,electronics,standard,55.39,1,2,0.0,card,standard,new,social,mobile,WH1,Agent 2,false,0
2024-10-27,toys,standard,42.21,1,6,0.0,card,standard,returning,email,desktop,WH3,Agent 2,true,28
2024-01-10,beauty,standard,25.84,1,3,0.05,card,express,vip,email,mobile,WH1,Agent 1,true,22
2024-02-19,home_goods,standard,59.86,6,1,0.15,buy_now_pay_later,standard,new,email,mobile,WH1,Agent 2,false,8
2025-12-04,home_goods,standard,56.2,3,3,0.0,buy_now_pay_later,standard,vip,email,mobile,WH1,Agent 2,true,6
2025-01-06,electronics,standard,93.69,1,3,0.15,paypal,standard,new,organic,desktop,WH3,Agent 5,true,0
2025-12-23,electronics,standard,104.48,1,2,0.1,card,express,new,paid_search,mobile,WH1,Agent 2,true,52
2025-09-08,apparel,standard,66.69,1,6,0.0,paypal,standard,returning,social,mobile,WH4,Agent 2,false,14
2024-08-14,electronics,premium,100.56,1,3,0.0,card,standard,new,email,desktop,WH1,Agent 2,false,11
2025-06-10,electronics,luxury,133.0,1,1,0.2,card,standard,new,email,desktop,WH1,Agent 4,true,8
2025-02-22,electronics,standard,33.22,4,3,0.2,card,standard,new,organic,mobile,WH1,Agent 2,true,46
2024-09-14,toys,luxury,86.61,2,6,0.2,gift_card,standard,returning,organic,mobile,WH3,Agent 2,false,37
2024-04-26,apparel,standard,41.1,3,3,0.05,card,express,returning,organic,desktop,WH1,Agent 3,false,33
2025-07-21,electronics,standard,62.73,3,3,0.4,paypal,standard,new,organic,mobile,WH1,Agent 2,false,5
2025-07-12,apparel,standard,40.36,1,3,0.3,buy_now_pay_later,standard,new,organic,desktop,WH4,Agent 1,true,18
2024-02-27,toys,premium,49.63,3,1,0.0,card,standard,returning,organic,mobile,WH1,Agent 7,false,29
2025-02-24,beauty,standard,34.87,1,2,0.0,buy_now_pay_later,standard,new,organic,desktop,WH3,Agent 6,true,33
2024-08-18,electronics,standard,62.02,2,2,0.1,card,standard,new,organic,desktop,WH1,Agent 8,false,29
2024-06-04,beauty,standard,39.48,2,3,0.15,card,standard,new,email,mobile,WH4,Agent 2,false,30
2025-07-08,toys,premium,69.19,1,5,0.0,gift_card,standard,returning,paid_search,mobile,WH3,Agent 2,false,17
2024-08-04,beauty,standard,28.35,2,2,0.15,card,standard,vip,organic,mobile,WH2,Agent 1,true,18
2024-06-17,electronics,standard,116.47,1,2,0.4,paypal,express,new,paid_search,tablet,WH2,Agent 8,false,0
2025-01-27,home_goods,premium,112.76,1,3,0.0,gift_card,next_day,new,paid_search,desktop,WH1,Agent 2,true,26
2025-05-08,toys,premium,64.86,3,1,0.3,card,standard,new,email,mobile,WH1,Agent 4,false,49
2025-01-14,electronics,premium,153.01,1,3,0.05,card,express,new,organic,desktop,WH2,Agent 2,true,0
2025-01-02,home_goods,standard,48.62,2,6,0.05,card,express,vip,paid_search,mobile,WH1,Agent 3,false,56
2025-05-02,home_goods,standard,85.9,2,3,0.05,gift_card,standard,returning,email,mobile,WH4,Agent 2,false,38
2025-02-19,electronics,premium,154.38,6,3,0.15,paypal,standard,new,organic,desktop,WH3,Agent 6,false,0
2025-07-24,beauty,standard,21.1,1,1,0.0,buy_now_pay_later,standard,new,paid_search,tablet,WH4,Agent 8,true,15
2025-08-24,electronics,standard,124.05,1,2,0.1,paypal,standard,returning,email,mobile,WH3,Agent 2,false,0
2024-07-30,apparel,standard,30.47,1,1,0.3,paypal,express,new,paid_search,mobile,WH2,Agent 3,true,34
2025-10-13,toys,standard,47.67,4,2,0.2,card,express,returning,paid_search,tablet,WH4,Agent 6,true,33
2025-09-14,home_goods,standard,43.18,2,3,0.0,buy_now_pay_later,express,new,organic,mobile,WH1,Agent 2,false,38
2024-05-22,beauty,premium,36.17,1,4,0.1,gift_card,express,returning,social,desktop,WH1,Agent 1,true,0
2025-03-18,home_goods,standard,41.05,1,3,0.3,paypal,standard,new,paid_search,mobile,WH2,Agent 3,true,40
2025-07-28,toys,standard,55.21,2,1,0.3,paypal,express,returning,paid_search,desktop,WH1,Agent 3,false,25
2025-12-04,apparel,standard,38.13,1,2,0.1,card,standard,returning,paid_search,mobile,WH3,Agent 3,true,0
2024-06-16,toys,standard,21.99,6,3,0.1,gift_card,standard,returning,social,mobile,WH2,Agent 7,false,0
2024-10-30,toys,premium,64.25,3,3,0.4,card,standard,returning,organic,desktop,WH3,Agent 7,false,0
2024-02-29,toys,standard,46.39,2,6,0.3,paypal,express,returning,email,mobile,WH4,Agent 2,false,54
2025-05-01,toys,luxury,89.98,1,2,0.15,paypal,express,new,paid_search,mobile,WH4,Agent 4,false,28
2024-11-26,electronics,premium,144.27,4,2,0.3,card,express,returning,social,mobile,WH4,Agent 2,false,24
2024-01-30,toys,premium,61.03,1,1,0.3,card,standard,returning,paid_search,mobile,WH3,Agent 4,false,20
2025-08-18,home_goods,standard,66.88,1,1,0.4,gift_card,standard,returning,social,mobile,WH1,Agent 2,true,34
2025-04-02,toys,standard,25.4,2,1,0.1,paypal,standard,vip,email,mobile,WH4,Agent 7,false,9
2024-01-15,home_goods,standard,65.55,1,2,0.2,buy_now_pay_later,express,returning,email,tablet,WH2,Agent 7,true,32
2025-01-29,home_goods,standard,71.38,2,2,0.3,gift_card,standard,new,social,mobile,WH4,Agent 2,false,16
2024-05-24,beauty,premium,30.33,1,1,0.1,gift_card,standard,new,paid_search,mobile,WH4,Agent 5,true,22
2024-02-24,toys,standard,26.17,4,1,0.0,buy_now_pay_later,standard,returning,paid_search,desktop,WH2,Agent 4,false,33
2024-10-17,home_goods,standard,69.93,1,3,0.4,buy_now_pay_later,standard,new,social,mobile,WH1,Agent 2,false,0
2025-06-23,home_goods,premium,127.91,4,6,0.05,buy_now_pay_later,express,returning,affiliate,mobile,WH1,Agent 2,false,15
2025-12-24,home_goods,premium,81.24,1,3,0.3,gift_card,standard,new,organic,mobile,WH4,Agent 2,true,38
2024-04-26,apparel,premium,75.89,3,3,0.3,card,standard,new,paid_search,mobile,WH4,Agent 1,false,33
2025-06-13,apparel,standard,61.16,6,1,0.0,paypal,express,new,email,desktop,WH2,Agent 6,false,43
2025-09-24,electronics,standard,56.5,3,3,0.3,card,standard,vip,paid_search,mobile,WH1,Agent 7,false,41
2025-04-26,apparel,standard,51.23,2,3,0.2,buy_now_pay_later,next_day,new,organic,mobile,WH2,Agent 5,false,71
2025-09-20,home_goods,standard,88.38,1,3,0.0,buy_now_pay_later,express,new,organic,desktop,WH1,Agent 6,true,65
2025-08-31,beauty,premium,37.68,1,2,0.2,card,standard,new,affiliate,mobile,WH4,Agent 3,true,22
2025-05-18,apparel,standard,44.47,1,3,0.05,gift_card,standard,returning,affiliate,mobile,WH4,Agent 5,true,62
2025-08-24,apparel,standard,31.25,6,2,0.2,card,express,new,paid_search,mobile,WH1,Agent 1,false,29
2024-07-10,toys,luxury,157.26,4,3,0.0,paypal,express,new,organic,desktop,WH3,Agent 3,false,17
2024-09-20,home_goods,premium,133.41,2,5,0.2,buy_now_pay_later,standard,returning,social,desktop,WH1,Agent 2,true,2
2024-02-09,toys,premium,50.46,2,3,0.1,card,standard,new,affiliate,desktop,WH2,Agent 8,true,21
2025-02-14,electronics,premium,101.31,4,2,0.15,gift_card,standard,new,organic,desktop,WH1,Agent 3,false,0
2024-06-20,apparel,premium,54.09,4,2,0.05,card,standard,returning,email,mobile,WH4,Agent 2,false,32
2024-01-17,home_goods,premium,165.47,1,5,0.0,gift_card,express,returning,organic,desktop,WH1,Agent 2,true,21
2025-12-15,apparel,standard,23.3,1,2,0.3,card,express,new,affiliate,mobile,WH3,Agent 5,false,27
2024-03-31,home_goods,standard,44.93,1,5,0.0,card,standard,returning,organic,tablet,WH1,Agent 4,false,27
2024-02-11,electronics,standard,63.84,1,3,0.1,card,standard,new,affiliate,desktop,WH1,Agent 2,false,25
2025-07-13,toys,standard,51.48,1,3,0.1,card,standard,new,affiliate,desktop,WH3,Agent 2,true,23
2025-05-02,home_goods,premium,84.34,1,5,0.1,paypal,standard,returning,affiliate,tablet,WH4,Agent 2,true,40
2024-09-20,electronics,standard,79.64,3,2,0.1,gift_card,standard,new,email,mobile,WH4,Agent 2,false,56
2024-11-07,apparel,premium,80.55,1,2,0.2,gift_card,standard,new,paid_search,desktop,WH3,Agent 6,false,63
2025-06-23,apparel,standard,34.54,7,2,0.0,card,next_day,returning,social,mobile,WH4,Agent 8,false,0
2024-01-14,toys,premium,86.42,1,5,0.15,paypal,standard,returning,email,mobile,WH2,Agent 2,true,7
2024-05-07,beauty,standard,22.79,3,2,0.1,card,express,new,email,mobile,WH2,Agent 6,false,27
2024-12-15,apparel,premium,82.7,5,2,0.0,card,standard,new,social,desktop,WH1,Agent 1,false,28
2025-09-30,home_goods,luxury,141.15,3,3,0.1,card,standard,new,social,tablet,WH1,Agent 2,false,0
2024-06-05,beauty,standard,41.37,1,3,0.2,buy_now_pay_later,standard,new,email,mobile,WH1,Agent 8,true,56
2024-09-15,apparel,premium,76.36,6,2,0.4,card,standard,new,social,mobile,WH3,Agent 7,false,28
2025-04-13,electronics,standard,70.81,2,1,0.3,paypal,express,new,email,mobile,WH1,Agent 2,false,12
2025-11-12,home_goods,standard,49.4,1,4,0.0,buy_now_pay_later,standard,vip,affiliate,mobile,WH1,Agent 5,false,30
2025-07-10,home_goods,premium,98.91,1,6,0.0,gift_card,next_day,returning,email,mobile,WH1,Agent 2,true,16
2024-07-25,apparel,premium,60.95,3,3,0.0,card,standard,new,social,mobile,WH4,Agent 8,false,5
2025-12-19,toys,premium,70.83,1,1,0.05,paypal,standard,new,social,mobile,WH4,Agent 6,true,84
2024-01-03,electronics,standard,93.89,5,3,0.05,card,express,new,social,mobile,WH1,Agent 2,false,21
2025-06-17,electronics,luxury,147.75,1,4,0.15,card,express,returning,paid_search,mobile,WH1,Agent 2,false,38
2025-12-07,apparel,standard,11.99,2,3,0.05,card,express,new,email,desktop,WH4,Agent 6,false,53
2024-09-08,electronics,standard,87.99,2,3,0.2,buy_now_pay_later,express,new,social,desktop,WH3,Agent 2,false,40
2024-11-03,electronics,standard,66.92,1,2,0.3,buy_now_pay_later,express,new,paid_search,mobile,WH4,Agent 2,false,18
2024-11-09,toys,standard,46.73,5,2,0.2,card,standard,new,email,mobile,WH4,Agent 4,false,12
2025-12-01,apparel,standard,46.38,1,2,0.05,card,standard,new,organic,desktop,WH3,Agent 7,true,5
2024-09-26,apparel,standard,23.19,2,6,0.1,paypal,express,returning,email,mobile,WH4,Agent 4,true,19
2025-08-20,electronics,premium,208.27,2,1,0.3,buy_now_pay_later,standard,new,email,mobile,WH3,Agent 2,false,14
2024-10-09,toys,premium,79.46,1,3,0.2,gift_card,express,vip,paid_search,desktop,WH4,Agent 1,false,19
2024-02-26,apparel,standard,46.64,5,2,0.3,buy_now_pay_later,standard,returning,paid_search,mobile,WH2,Agent 2,false,5
2024-05-21,electronics,standard,138.8,1,1,0.0,gift_card,standard,new,email,mobile,WH3,Agent 2,false,10
2024-01-27,electronics,standard,29.5,5,3,0.0,card,standard,new,organic,mobile,WH1,Agent 6,false,30
2025-09-08,home_goods,standard,110.95,2,3,0.05,paypal,standard,new,email,mobile,WH1,Agent 2,false,22
2024-10-29,electronics,premium,70.63,4,5,0.3,card,express,returning,paid_search,desktop,WH1,Agent 4,true,42
2024-03-10,electronics,standard,44.52,1,2,0.1,gift_card,standard,new,organic,mobile,WH1,Agent 2,true,17
2025-12-29,beauty,premium,10.16,4,1,0.1,card,standard,new,affiliate,mobile,WH4,Agent 7,false,31
2024-02-14,toys,standard,41.04,1,1,0.3,paypal,next_day,vip,paid_search,desktop,WH4,Agent 5,false,82
2024-07-30,apparel,luxury,168.97,5,3,0.2,card,standard,new,email,desktop,WH1,Agent 7,false,22
2025-12-25,toys,standard,35.25,2,4,0.1,buy_now_pay_later,standard,returning,social,mobile,WH2,Agent 8,false,44
2024-09-20,toys,luxury,110.02,2,5,0.3,buy_now_pay_later,standard,returning,email,mobile,WH3,Agent 2,false,37
2024-01-15,apparel,standard,39.62,3,4,0.0,paypal,standard,vip,email,mobile,WH3,Agent 2,false,45
2024-07-22,electronics,standard,130.23,2,4,0.3,card,standard,returning,affiliate,desktop,WH4,Agent 2,false,32
2025-04-15,beauty,standard,68.27,1,2,0.15,card,express,new,paid_search,desktop,WH3,Agent 6,true,46
2024-04-11,toys,standard,49.95,2,3,0.0,card,standard,new,organic,desktop,WH3,Agent 7,false,48
2025-02-08,electronics,standard,109.78,2,2,0.4,paypal,standard,new,paid_search,mobile,WH1,Agent 2,false,23
2025-04-13,apparel,premium,91.68,2,2,0.3,paypal,standard,new,email,desktop,WH2,Agent 1,false,50
2024-01-07,beauty,standard,29.51,3,1,0.1,card,next_day,new,organic,tablet,WH2,Agent 7,false,19
2024-06-30,beauty,standard,40.62,1,4,0.3,card,express,vip,social,desktop,WH3,Agent 8,true,0
2024-03-30,electronics,standard,71.99,2,2,0.2,buy_now_pay_later,express,new,social,mobile,WH2,Agent 2,false,29
2025-11-21,electronics,standard,57.75,2,3,0.2,buy_now_pay_later,next_day,new,social,desktop,WH4,Agent 2,false,11
2024-12-18,apparel,premium,77.02,1,4,0.0,buy_now_pay_later,standard,returning,social,tablet,WH1,Agent 8,true,30
2024-02-13,home_goods,standard,115.36,1,3,0.05,card,standard,returning,paid_search,desktop,WH1,Agent 1,true,0
2024-10-07,home_goods,luxury,220.14,1,1,0.05,buy_now_pay_later,standard,new,organic,mobile,WH1,Agent 2,false,52
2025-11-05,electronics,standard,129.91,1,6,0.05,card,standard,returning,organic,mobile,WH1,Agent 2,false,43
2024-01-08,electronics,standard,72.21,1,4,0.0,paypal,standard,returning,email,mobile,WH3,Agent 1,true,39
2025-11-09,beauty,standard,46.81,1,1,0.15,card,standard,new,paid_search,mobile,WH2,Agent 4,true,0
2025-05-13,home_goods,standard,77.14,5,2,0.05,gift_card,express,new,organic,mobile,WH3,Agent 2,true,7
2025-02-10,apparel,premium,34.92,5,3,0.15,paypal,standard,new,email,tablet,WH4,Agent 2,false,13
2024-03-26,electronics,standard,79.59,4,6,0.15,paypal,standard,returning,paid_search,tablet,WH1,Agent 2,false,67
2024-05-10,apparel,standard,37.01,2,1,0.2,paypal,standard,new,social,desktop,WH4,Agent 6,false,48
2025-12-29,apparel,standard,71.43,1,2,0.0,card,express,new,paid_search,tablet,WH3,Agent 3,false,28
2025-08-09,home_goods,luxury,93.06,2,5,0.4,card,next_day,returning,organic,mobile,WH1,Agent 2,true,7
2025-06-05,beauty,standard,27.27,4,2,0.15,card,standard,new,social,tablet,WH2,Agent 4,false,24
2025-07-26,toys,standard,42.8,1,1,0.0,paypal,standard,returning,paid_search,tablet,WH2,Agent 3,true,12
2025-01-27,apparel,standard,18.28,1,2,0.3,gift_card,standard,new,social,mobile,WH2,Agent 8,true,50
2025-04-19,electronics,standard,8.0,2,1,0.4,card,standard,new,paid_search,desktop,WH1,Agent 4,false,24
2025-10-11,apparel,standard,20.94,1,3,0.1,card,express,new,organic,desktop,WH3,Agent 8,true,14
2024-02-29,apparel,standard,50.95,4,5,0.0,buy_now_pay_later,standard,vip,social,tablet,WH4,Agent 2,false,26
2024-12-09,apparel,premium,100.81,1,2,0.3,card,next_day,returning,social,desktop,WH4,Agent 1,true,46
2025-01-09,electronics,premium,250.68,1,1,0.05,gift_card,express,new,email,mobile,WH1,Agent 2,true,48
2024-11-13,apparel,standard,57.06,7,1,0.3,gift_card,standard,new,email,mobile,WH4,Agent 6,false,0
2024-11-24,toys,standard,47.65,2,3,0.0,buy_now_pay_later,standard,returning,email,mobile,WH4,Agent 5,false,12
2024-09-20,apparel,standard,38.8,6,2,0.3,card,standard,new,email,mobile,WH1,Agent 3,false,50
2025-04-17,electronics,standard,92.59,1,3,0.15,buy_now_pay_later,standard,new,paid_search,mobile,WH1,Agent 2,false,30
2025-07-26,electronics,standard,73.45,1,2,0.0,buy_now_pay_later,standard,returning,social,mobile,WH1,Agent 3,true,39
2024-05-13,home_goods,luxury,154.65,4,5,0.0,buy_now_pay_later,standard,returning,email,desktop,WH1,Agent 2,false,0
2025-06-04,beauty,standard,24.89,3,5,0.05,buy_now_pay_later,standard,returning,email,desktop,WH3,Agent 3,false,0
2024-07-23,electronics,standard,129.32,2,1,0.2,card,standard,new,organic,tablet,WH1,Agent 2,false,16
2025-11-06,apparel,premium,66.51,4,5,0.2,gift_card,standard,returning,social,desktop,WH2,Agent 2,false,6
2024-10-20,home_goods,standard,78.03,1,1,0.1,card,express,new,affiliate,mobile,WH4,Agent 2,false,0
2025-06-07,home_goods,standard,80.67,3,2,0.15,buy_now_pay_later,next_day,new,organic,tablet,WH1,Agent 2,true,0
2024-07-05,apparel,standard,45.66,3,1,0.1,paypal,standard,returning,social,desktop,WH1,Agent 6,false,28
2024-08-10,electronics,premium,247.62,3,5,0.3,paypal,standard,returning,organic,mobile,WH1,Agent 2,false,58
2025-12-11,apparel,standard,42.99,4,2,0.15,gift_card,express,new,organic,mobile,WH1,Agent 1,true,1
2024-04-15,electronics,standard,56.65,1,6,0.05,card,standard,vip,organic,mobile,WH1,Agent 2,false,56
2024-02-11,electronics,standard,99.8,3,1,0.3,buy_now_pay_later,express,new,social,mobile,WH1,Agent 2,false,0
2024-08-13,toys,standard,17.25,1,2,0.1,buy_now_pay_later,standard,new,organic,mobile,WH4,Agent 1,true,50
2024-11-14,apparel,standard,51.14,2,3,0.05,paypal,express,vip,organic,mobile,WH3,Agent 4,false,30
2024-10-19,electronics,standard,108.23,1,1,0.1,card,standard,new,paid_search,mobile,WH1,Agent 3,false,10
2025-06-25,apparel,standard,63.24,1,1,0.0,buy_now_pay_later,next_day,new,social,mobile,WH4,Agent 1,true,51
2025-12-26,toys,standard,38.13,4,6,0.05,buy_now_pay_later,express,vip,email,mobile,WH4,Agent 2,false,24
2025-10-08,apparel,premium,86.93,2,3,0.2,gift_card,express,returning,organic,mobile,WH2,Agent 1,false,0
2024-08-05,beauty,premium,14.94,1,2,0.3,buy_now_pay_later,express,returning,organic,mobile,WH1,Agent 1,true,2
2024-04-17,beauty,standard,40.09,1,4,0.05,card,standard,returning,social,desktop,WH3,Agent 4,true,0
2025-02-14,home_goods,standard,38.59,3,1,0.3,card,next_day,vip,organic,mobile,WH3,Agent 2,false,41
2024-05-21,home_goods,premium,136.23,2,2,0.15,card,standard,new,email,mobile,WH1,Agent 2,true,0
2025-05-13,apparel,premium,134.67,3,3,0.1,gift_card,express,new,social,mobile,WH3,Agent 1,false,30
2024-02-22,toys,premium,57.01,1,3,0.15,card,next_day,new,social,mobile,WH3,Agent 6,true,48
2025-07-08,home_goods,premium,87.05,1,5,0.3,card,standard,returning,paid_search,desktop,WH3,Agent 1,true,0
2024-11-12,apparel,standard,45.66,1,5,0.1,card,standard,returning,paid_search,desktop,WH3,Agent 3,false,56
2025-06-10,apparel,premium,72.84,5,3,0.3,card,standard,returning,paid_search,desktop,WH4,Agent 1,false,0
2024-12-30,toys,standard,34.23,1,3,0.4,gift_card,next_day,new,organic,mobile,WH4,Agent 5,true,0
2025-07-10,beauty,luxury,63.17,1,3,0.2,card,standard,new,organic,desktop,WH1,Agent 8,false,31
2025-02-11,apparel,standard,64.91,1,2,0.15,card,standard,new,organic,mobile,WH4,Agent 6,true,24
2025-09-06,toys,standard,17.93,1,3,0.05,card,express,new,organic,desktop,WH3,Agent 3,true,0
2025-01-02,apparel,luxury,214.84,3,3,0.4,card,standard,vip,paid_search,mobile,WH3,Agent 3,false,21
2024-04-13,home_goods,premium,182.17,1,2,0.0,buy_now_pay_later,standard,returning,organic,mobile,WH4,Agent 2,false,0
2025-08-28,apparel,standard,31.54,4,5,0.2,card,standard,returning,organic,desktop,WH4,Agent 2,true,48
2025-08-28,toys,standard,24.78,1,3,0.1,paypal,next_day,new,organic,desktop,WH1,Agent 2,false,45
2025-12-03,home_goods,standard,58.39,1,3,0.15,card,standard,new,paid_search,desktop,WH1,Agent 2,false,16
2024-07-14,apparel,premium,40.9,1,1,0.15,gift_card,express,new,paid_search,mobile,WH3,Agent 1,true,3
2025-10-04,beauty,standard,29.39,1,1,0.0,buy_now_pay_later,standard,vip,organic,mobile,WH1,Agent 5,true,45
2025-08-09,apparel,standard,46.37,1,1,0.4,card,express,new,paid_search,desktop,WH2,Agent 2,false,34
2025-12-21,apparel,premium,49.96,5,1,0.0,card,standard,new,paid_search,mobile,WH1,Agent 5,false,35
2024-10-26,apparel,premium,64.04,3,2,0.05,buy_now_pay_later,next_day,new,organic,mobile,WH1,Agent 3,false,70
2025-05-24,apparel,standard,38.42,3,1,0.05,card,express,new,email,desktop,WH3,Agent 6,false,63
2024-08-22,apparel,standard,27.35,2,3,0.2,card,standard,new,email,mobile,WH3,Agent 4,false,9
2025-11-20,toys,standard,30.73,1,3,0.15,gift_card,next_day,returning,paid_search,mobile,WH4,Agent 2,true,86
2025-02-17,apparel,standard,21.22,4,5,0.05,paypal,next_day,vip,organic,desktop,WH1,Agent 2,false,41
2025-12-22,toys,premium,85.62,3,2,0.15,buy_now_pay_later,standard,new,paid_search,mobile,WH4,Agent 3,false,55
2025-07-26,toys,standard,46.52,1,2,0.4,gift_card,standard,new,organic,mobile,WH2,Agent 7,true,0
2025-12-12,electronics,standard,56.73,4,3,0.15,card,express,new,affiliate,desktop,WH1,Agent 2,false,47
2025-12-25,apparel,standard,50.86,4,5,0.4,card,express,returning,email,desktop,WH3,Agent 4,false,26
2025-05-15,home_goods,standard,106.0,1,1,0.0,card,express,new,paid_search,mobile,WH1,Agent 2,false,51
2024-10-27,apparel,luxury,130.87,1,4,0.0,buy_now_pay_later,express,returning,organic,mobile,WH2,Agent 2,false,83
2024-07-18,home_goods,standard,77.86,1,2,0.0,card,standard,new,social,mobile,WH1,Agent 2,false,0
2025-03-21,toys,luxury,123.26,3,2,0.2,gift_card,next_day,vip,organic,tablet,WH3,Agent 2,false,75
2025-08-11,apparel,standard,40.62,4,3,0.2,card,standard,returning,paid_search,desktop,WH3,Agent 1,true,10
2024-03-05,beauty,standard,41.09,2,3,0.1,card,next_day,returning,organic,tablet,WH1,Agent 8,false,24
2024-02-03,toys,standard,25.86,1,3,0.15,card,standard,new,email,tablet,WH2,Agent 5,false,13
2024-07-08,toys,standard,47.47,2,6,0.2,card,standard,returning,social,desktop,WH4,Agent 2,false,23
2024-12-07,electronics,standard,83.04,1,3,0.3,card,express,new,email,tablet,WH2,Agent 6,true,0
2025-03-20,beauty,premium,69.34,3,3,0.0,card,standard,new,affiliate,mobile,WH2,Agent 8,false,44
2024-11-23,beauty,standard,28.72,2,2,0.0,card,express,new,paid_search,mobile,WH4,Agent 8,false,33
2024-07-23,beauty,standard,41.94,3,1,0.0,card,standard,new,email,desktop,WH3,Agent 3,false,48
2024-11-11,apparel,standard,39.63,1,2,0.2,gift_card,standard,new,social,mobile,WH4,Agent 4,true,34
2025-03-24,home_goods,standard,16.45,1,2,0.15,card,standard,new,email,mobile,WH1,Agent 6,true,14
2025-04-06,apparel,standard,36.46,4,2,0.05,paypal,standard,new,email,mobile,WH3,Agent 6,false,54
2024-05-02,home_goods,premium,170.21,1,3,0.0,buy_now_pay_later,standard,new,social,mobile,WH1,Agent 2,true,26
2025-03-16,apparel,standard,41.45,1,3,0.2,card,express,new,email,desktop,WH4,Agent 8,false,20
2024-11-09,home_goods,luxury,138.25,1,1,0.15,card,express,new,organic,desktop,WH3,Agent 2,false,0
2024-11-22,electronics,standard,88.37,4,2,0.15,gift_card,next_day,returning,affiliate,desktop,WH1,Agent 2,false,11
2024-04-29,electronics,standard,142.06,4,2,0.2,buy_now_pay_later,express,returning,affiliate,mobile,WH4,Agent 2,false,0
2025-06-12,beauty,standard,53.91,3,2,0.0,card,standard,new,paid_search,mobile,WH1,Agent 6,true,31
2025-10-17,home_goods,premium,176.76,1,1,0.4,buy_now_pay_later,standard,new,paid_search,mobile,WH2,Agent 2,false,0
2025-12-03,home_goods,premium,137.44,1,2,0.0,card,express,vip,email,tablet,WH2,Agent 2,true,23
2024-10-22,toys,standard,39.63,1,1,0.0,card,standard,new,paid_search,mobile,WH4,Agent 4,false,48
2024-04-30,apparel,standard,48.27,3,3,0.2,buy_now_pay_later,standard,vip,email,mobile,WH1,Agent 1,false,18
