returned,return_amount_usd,refund_processing_cost_usd,restocking_cost_usd,gross_margin_usd,net_contribution_usd,repeat_purchase_90d
false,0.0,0.0,14.61,8.53,-6.68,false
false,0.0,0.0,0.0,72.74,69.3,false
false,0.0,0.0,0.44,26.37,23.65,false
false,0.0,0.0,31.69,95.96,55.94,
false,0.0,0.0,0.0,100.24,94.05,true
false,0.0,0.0,2.73,27.33,21.8,true
false,0.0,0.0,1.08,5.45,4.02,false
false,0.0,0.0,0.0,61.46,58.91,false
false,0.0,0.0,58.62,20.37,-41.08,false
false,0.0,0.0,0.23,87.99,83.37,false
false,0.0,0.0,1.57,24.68,21.06,false
false,0.0,0.0,9.8,15.36,4.93,true
false,0.0,0.0,8.13,28.09,18.54,true
false,0.0,0.0,9.73,19.58,7.71,false
false,0.0,0.0,40.57,94.34,47.26,true
true,51.36,0.0,0.0,-34.94,-35.98,false
false,0.0,0.0,0.0,76.51,73.02,false
false,0.0,0.0,0.0,88.64,84.66,false
false,0.0,0.0,23.34,22.67,-5.5,false
false,0.0,0.0,68.89,44.71,-26.32,false
false,0.0,0.0,8.08,14.59,2.4,false
false,0.0,0.0,15.76,23.06,3.88,true
false,0.0,0.0,0.79,36.85,33.72,false
false,0.0,11.65,6.41,4.82,-14.51,
false,0.0,0.0,18.13,39.05,12.77,
false,0.0,0.0,1.18,18.69,16.54,
false,0.0,0.0,18.26,19.96,0.29,false
false,0.0,0.0,0.0,3.68,2.96,false
false,0.0,0.0,1.33,35.85,31.57,false
false,0.0,0.0,24.92,9.33,-16.41,true
false,0.0,0.0,14.41,7.43,-7.56,false
false,0.0,0.0,7.75,121.56,108.02,false
true,40.92,0.0,12.22,-45.11,-59.28,false
false,0.0,0.0,31.32,22.52,-9.94,false
false,0.0,0.0,10.92,65.71,49.29,false
false,0.0,0.0,10.76,36.35,22.64,true
false,0.0,0.0,9.3,248.47,221.44,true
false,0.0,0.0,5.08,0.33,-7.16,true
false,0.0,0.0,20.32,118.05,92.87,true
false,0.0,0.0,9.97,9.93,-0.61,false
false,0.0,0.0,8.13,28.07,18.47,false
false,0.0,0.0,18.65,50.89,28.59,false
false,0.0,0.0,2.48,52.0,46.28,false
false,0.0,0.0,17.67,37.59,15.8,true
false,0.0,0.0,7.26,8.67,0.92,false
false,0.0,0.0,15.53,-12.08,-31.0,false
false,0.0,0.0,10.97,5.43,-7.48,false
true,21.64,0.0,2.44,-11.88,-15.18,true
false,0.0,0.0,1.18,26.04,23.4,true
false,0.0,0.0,15.88,1.09,-15.41,true
false,0.0,0.0,6.58,22.62,14.6,false
false,0.0,0.0,0.0,68.29,57.94,false
false,0.0,0.0,8.79,56.6,44.55,false
false,0.0,16.29,27.94,124.11,61.24,true
false,0.0,0.0,15.24,-4.01,-20.31,false
false,0.0,0.0,0.0,166.05,157.36,false
false,0.0,0.0,0.0,18.8,17.75,false
false,0.0,0.0,19.06,10.21,-9.83,false
false,0.0,0.0,0.0,15.89,4.36,false
false,0.0,0.0,10.72,12.64,0.65,false
false,0.0,0.0,0.0,11.64,10.76,false
false,0.0,0.0,0.0,17.85,16.66,false
false,0.0,0.0,25.99,15.04,-12.73,false
false,0.0,0.0,5.06,5.53,-0.7,false
false,0.0,0.0,0.0,-9.86,-12.4,false
true,169.17,0.0,28.26,-101.92,-133.94,false
false,0.0,0.0,10.77,14.6,3.16,false
false,0.0,0.0,0.0,23.69,22.51,false
false,0.0,0.0,16.89,31.7,12.89,false
false,0.0,0.0,26.78,44.33,14.72,true
false,0.0,0.0,16.12,54.15,35.68,false
false,0.0,0.0,18.34,18.34,-1.06,true
true,93.73,0.0,0.0,-82.17,-84.72,false
false,0.0,0.0,8.62,-2.17,-12.28,false
false,0.0,0.0,3.24,107.49,96.8,true
false,0.0,0.0,2.15,4.34,1.82,false
false,0.0,0.0,9.56,37.62,25.45,true
false,0.0,0.0,0.57,18.5,16.53,true
false,0.0,0.0,15.67,21.7,3.74,false
false,0.0,0.0,3.07,18.36,14.19,true
false,0.0,0.0,0.0,9.46,5.18,false
false,0.0,0.0,4.28,36.87,30.78,false
false,0.0,0.0,8.54,19.0,7.19,false
false,0.0,0.0,58.42,-4.96,-67.01,true
false,0.0,0.0,15.08,23.29,5.84,true
false,0.0,0.0,9.69,14.35,3.73,false
false,0.0,0.0,16.11,7.03,-13.96,true
false,0.0,0.0,8.62,97.75,84.4,false
false,0.0,0.0,8.92,-3.77,-14.52,false
false,0.0,0.0,14.84,0.76,-14.73,true
false,0.0,0.0,26.78,40.17,11.66,true
false,0.0,0.0,17.27,6.12,-12.55,true
false,0.0,0.0,5.33,35.44,28.56,false
false,0.0,0.0,0.0,123.19,113.08,false
false,0.0,9.39,4.63,34.93,19.07,false
false,0.0,0.0,2.96,120.8,111.83,true
false,0.0,0.0,5.59,22.12,14.8,false
false,0.0,0.0,11.52,94.25,77.49,false
false,0.0,0.0,0.0,18.57,17.37,false
false,0.0,0.0,16.81,21.87,2.72,false
false,0.0,0.0,5.92,36.48,28.91,false
false,0.0,0.0,13.52,157.64,129.31,false
false,0.0,0.0,12.64,7.9,-5.54,false
true,82.29,0.0,1.86,-62.15,-65.66,
false,0.0,0.0,0.0,-1.3,-1.71,false
false,0.0,0.0,25.88,50.37,22.38,false
false,0.0,0.0,0.0,4.27,3.81,true
false,0.0,0.0,17.41,25.96,6.97,true
false,0.0,0.0,10.31,102.3,84.85,false
false,0.0,0.0,8.87,13.1,0.99,false
false,0.0,0.0,4.82,19.06,12.85,false
false,0.0,0.0,0.0,124.86,116.74,true
false,0.0,0.0,18.5,13.69,-7.8,false
false,0.0,0.0,9.02,13.38,3.12,false
false,0.0,0.0,0.0,7.79,7.17,false
false,0.0,0.0,13.75,10.17,-4.3,false
false,0.0,0.0,5.19,2.7,-2.66,false
false,0.0,0.0,0.0,1.48,0.5,true
false,0.0,0.0,3.93,90.75,82.98,false
false,0.0,0.0,14.49,600.82,519.11,false
false,0.0,0.0,10.46,20.72,9.1,true
false,0.0,0.0,39.57,4.62,-35.32,true
false,0.0,0.0,0.0,38.26,32.15,true
false,0.0,0.0,0.24,107.97,100.52,true
false,0.0,0.0,17.61,88.61,65.12,false
false,0.0,0.0,6.63,1.77,-6.31,false
false,0.0,0.0,0.0,-20.59,-26.2,true
false,0.0,0.0,1.91,60.12,52.72,false
false,0.0,0.0,0.0,33.57,22.72,false
false,0.0,0.0,2.16,33.94,29.03,
false,0.0,0.0,7.77,14.69,5.78,false
false,0.0,0.0,22.99,42.89,16.34,false
false,0.0,0.0,10.44,8.97,-1.95,false
false,0.0,0.0,2.34,33.28,28.93,
false,0.0,0.0,9.68,22.26,10.82,false
false,0.0,0.0,4.11,43.28,34.33,false
false,0.0,0.0,13.42,25.21,10.17,true
false,0.0,0.0,0.0,-7.3,-12.22,true
false,0.0,0.0,1.03,44.77,40.67,false
false,0.0,0.0,0.0,34.21,30.95,true
false,0.0,0.0,0.0,66.24,57.62,false
false,0.0,0.0,0.0,22.25,19.48,true
false,0.0,0.0,11.62,7.09,-5.1,false
false,0.0,0.0,0.0,67.53,64.14,false
false,0.0,0.0,3.25,7.83,3.65,false
true,410.69,0.0,6.06,-243.92,-266.15,true
false,0.0,0.0,11.95,66.86,50.96,true
false,0.0,0.0,0.97,29.69,27.26,false
false,0.0,0.0,9.28,121.84,104.62,
false,0.0,0.0,17.32,29.92,10.89,true
false,0.0,0.0,0.0,160.43,152.87,false
false,0.0,0.0,0.0,28.07,25.78,true
false,0.0,0.0,12.85,4.99,-8.75,true
false,0.0,0.0,9.86,19.62,8.3,true
false,0.0,0.0,2.4,126.07,116.61,false
false,0.0,0.0,15.67,0.32,-15.63,false
false,0.0,0.0,9.24,17.22,7.25,true
false,0.0,0.0,0.0,23.67,21.74,true
false,0.0,0.0,11.77,49.63,32.83,false
false,0.0,0.0,5.31,17.29,9.28,false
false,0.0,0.0,4.55,22.21,14.62,true
false,0.0,0.0,0.76,18.55,16.71,false
false,0.0,0.0,16.02,92.77,67.46,false
false,0.0,0.0,0.0,24.12,22.69,false
false,0.0,0.0,0.0,15.35,13.95,false
false,0.0,0.0,0.05,17.37,16.46,false
false,0.0,0.0,0.0,79.05,66.97,false
false,0.0,0.0,9.66,21.32,10.45,false
false,0.0,0.0,11.01,28.42,16.12,true
false,0.0,0.0,7.79,14.18,5.79,true
false,0.0,0.0,3.52,83.4,75.43,true
false,0.0,0.0,13.77,70.59,50.33,false
false,0.0,0.0,7.98,15.54,6.85,false
false,0.0,0.0,11.28,54.19,40.04,
false,0.0,0.0,7.08,14.22,5.79,true
false,0.0,0.0,41.13,9.7,-35.08,
false,0.0,0.0,24.84,20.01,-5.95,true
false,0.0,0.0,1.66,-13.03,-19.85,
false,0.0,0.0,0.0,4.3,3.51,false
false,0.0,0.0,0.08,22.08,20.15,false
false,0.0,0.0,0.0,102.45,88.4,false
false,0.0,0.0,0.0,8.72,8.23,false
false,0.0,0.0,2.92,45.62,38.23,false
false,0.0,0.0,11.38,26.83,14.09,true
false,0.0,0.0,20.85,10.98,-10.33,false
false,0.0,0.0,20.81,22.79,1.06,false
false,0.0,0.0,5.35,-2.97,-10.39,false
false,0.0,0.0,15.42,9.75,-6.1,true
false,0.0,0.0,6.14,29.35,19.59,false
false,0.0,0.0,0.0,12.36,10.31,false
false,0.0,0.0,3.6,193.25,176.39,true
true,242.48,0.0,0.15,-141.27,-147.15,
false,0.0,0.0,4.2,52.82,45.77,false
false,0.0,0.0,12.07,7.01,-5.79,true
false,0.0,0.0,5.8,27.98,18.19,
false,0.0,0.0,2.74,28.48,24.12,false
false,0.0,0.0,0.0,31.01,28.97,true
false,0.0,0.0,0.0,-5.56,-11.32,false
false,0.0,0.0,0.0,137.71,131.33,false
false,0.0,0.0,12.17,171.24,148.23,false
false,0.0,0.0,8.1,7.41,-1.28,false
false,0.0,0.0,8.21,34.77,24.45,false
false,0.0,0.0,12.82,12.2,-1.22,true
false,0.0,0.0,0.3,18.65,16.93,false
false,0.0,0.0,7.38,42.68,26.75,false
false,0.0,0.0,15.57,13.68,-2.52,false
false,0.0,0.0,8.06,26.43,17.26,false
false,0.0,0.0,0.0,22.71,21.51,false
false,0.0,0.0,3.77,25.97,20.12,false
false,0.0,0.0,6.07,7.02,0.32,true
false,0.0,0.0,7.22,22.28,12.26,false
false,0.0,0.0,10.8,21.46,9.39,false
false,0.0,0.0,14.59,19.53,3.52,false
false,0.0,0.0,11.92,7.04,-5.64,true
false,0.0,0.0,21.26,11.32,-10.52,true
false,0.0,0.0,0.5,9.66,8.51,false
false,0.0,0.0,18.31,16.72,-2.82,false
true,15.68,0.0,75.65,-18.28,-94.41,
false,0.0,0.0,15.78,45.32,26.93,true
false,0.0,0.0,0.0,24.99,23.95,true
false,0.0,0.0,5.31,20.49,13.61,false
false,0.0,0.0,8.24,4.33,-4.21,false
false,0.0,23.43,24.92,-13.27,-66.42,false
false,0.0,0.0,23.28,111.7,80.36,false
false,0.0,0.0,8.76,16.35,6.39,false
false,0.0,0.0,11.29,48.96,35.23,false
false,0.0,0.0,0.0,22.57,21.3,false
false,0.0,0.0,12.76,3.04,-10.81,false
false,0.0,0.0,6.7,10.55,3.12,true
false,0.0,0.0,18.33,38.95,18.5,false
false,0.0,0.0,5.0,11.11,4.87,
true,383.44,0.0,41.59,-265.09,-315.64,false
false,0.0,0.0,33.88,116.91,77.9,false
false,0.0,0.0,13.48,-10.16,-25.72,false
true,34.18,0.0,10.42,-25.17,-36.82,
false,0.0,0.0,4.77,259.84,238.15,false
false,0.0,0.0,12.52,25.82,11.89,false
false,0.0,0.0,8.38,13.1,2.46,true
false,0.0,0.0,5.07,10.01,2.68,false
false,0.0,0.0,14.04,38.32,22.64,false
true,61.19,0.0,13.48,-37.65,-52.6,false
false,0.0,0.0,10.17,16.76,5.02,false
false,0.0,0.0,0.29,19.19,16.53,false
false,0.0,0.0,10.12,0.74,-10.81,false
false,0.0,0.0,13.85,11.63,-3.55,false
false,0.0,0.0,0.0,5.58,5.06,false
false,0.0,0.0,9.81,5.09,-6.57,false
true,24.2,0.0,0.0,-14.79,-15.81,
false,0.0,0.0,19.13,4.76,-17.15,false
false,0.0,0.0,15.57,73.09,53.55,false
false,0.0,0.0,4.12,70.09,59.82,false
false,0.0,0.0,7.56,23.93,15.02,false
false,0.0,0.0,17.05,15.5,-2.45,true
false,0.0,0.0,0.0,10.34,9.73,
false,0.0,0.0,3.53,70.96,63.96,false
false,0.0,0.0,15.54,16.07,-0.46,false
false,0.0,0.0,3.71,9.77,5.11,false
false,0.0,0.0,3.66,27.73,21.2,false
false,0.0,0.0,10.94,22.39,10.07,false
false,0.0,0.0,0.0,27.67,26.37,false
false,0.0,0.0,0.0,1.41,0.09,false
false,0.0,0.0,16.25,73.14,51.87,
false,0.0,0.0,0.63,56.41,52.5,true
false,0.0,0.0,20.13,21.85,0.78,false
false,0.0,0.0,0.0,10.14,9.6,true
true,110.15,0.0,15.82,-81.45,-99.84,false
false,0.0,0.0,0.0,9.26,-1.27,true
false,0.0,0.0,52.51,-3.23,-57.39,false
false,0.0,0.0,19.44,3.87,-17.69,true
false,0.0,0.0,5.0,7.96,0.19,true
false,0.0,0.0,0.92,33.16,28.95,false
false,0.0,0.0,3.49,8.46,1.08,false
false,0.0,0.0,0.0,132.79,125.63,false
true,75.97,0.0,5.96,-74.54,-83.69,true
false,0.0,0.0,14.19,10.49,-4.53,false
false,0.0,0.0,12.33,12.69,-0.3,false
false,0.0,0.0,3.12,1.54,-2.66,true
false,0.0,0.0,0.0,0.64,-0.38,false
false,0.0,0.0,14.55,24.91,9.04,false
false,0.0,0.0,31.54,79.71,44.82,
false,0.0,0.0,4.43,8.43,3.32,false
false,0.0,0.0,7.7,9.87,1.57,
false,0.0,0.0,1.58,74.9,66.09,true
false,0.0,0.0,4.14,20.85,15.34,
false,0.0,0.0,4.79,31.87,25.17,false
false,0.0,8.48,53.87,-3.2,-67.09,true
false,0.0,0.0,20.47,0.36,-20.95,false
false,0.0,0.0,5.37,7.98,0.74,true
false,0.0,0.0,4.66,9.34,2.84,true
false,0.0,0.0,11.05,22.82,5.24,false
false,0.0,0.0,1.88,37.64,33.43,true
false,0.0,0.0,0.0,4.94,4.43,false
false,0.0,0.0,0.0,10.18,9.39,true
false,0.0,0.0,6.39,35.66,27.43,true
false,0.0,0.0,12.08,45.47,30.33,true
false,0.0,0.0,10.76,22.04,10.09,true
false,0.0,0.0,7.29,15.63,7.55,false
false,0.0,0.0,12.76,60.45,40.39,false
false,0.0,0.0,9.98,0.79,-10.65,false
false,0.0,0.0,11.09,33.08,18.97,false
false,0.0,0.0,5.43,17.5,9.31,
false,0.0,0.0,3.52,40.48,34.1,true
false,0.0,0.0,5.79,285.1,254.44,false
false,0.0,0.0,8.29,22.01,11.9,false
true,128.81,0.0,0.0,-65.55,-68.47,
false,0.0,0.0,4.83,211.99,196.75,false
false,0.0,0.0,11.45,19.57,5.96,false
false,0.0,0.0,7.35,4.36,-3.3,false
true,71.73,0.0,25.84,-69.98,-98.58,
false,0.0,0.0,2.98,13.61,9.91,false
false,0.0,0.0,11.92,109.27,88.88,true
false,0.0,0.0,0.0,11.22,10.18,false
false,0.0,0.0,10.03,228.62,203.11,
false,0.0,0.0,0.0,-8.63,-10.81,false
false,0.0,0.0,0.0,23.0,20.28,true
false,0.0,0.0,0.0,6.7,2.71,false
false,0.0,0.0,0.0,78.72,74.86,false
false,0.0,0.0,0.59,31.62,29.19,false
false,0.0,0.0,15.2,17.18,0.98,false
false,0.0,0.0,20.95,14.6,-7.62,false
false,0.0,0.0,11.77,8.1,-4.14,true
false,0.0,0.0,0.0,60.63,54.16,true
false,0.0,0.0,14.54,67.8,50.22,false
false,0.0,0.0,5.0,19.65,12.96,false
false,0.0,0.0,6.56,33.49,25.05,false
false,0.0,0.0,4.65,22.69,16.04,
false,0.0,0.0,0.0,41.83,40.02,false
false,0.0,0.0,6.15,18.53,9.99,false
false,0.0,0.0,8.24,28.36,17.73,false
false,0.0,0.0,0.0,38.23,33.04,false
false,0.0,0.0,11.29,47.58,34.07,true
false,0.0,0.0,0.0,-15.54,-18.92,false
false,0.0,0.0,0.23,5.77,4.82,false
false,0.0,0.0,13.52,52.23,36.03,true
false,0.0,0.0,3.01,13.84,10.2,false
false,0.0,0.0,0.0,28.01,25.78,false
false,0.0,0.0,0.0,21.45,20.03,false
false,0.0,0.0,0.75,26.96,24.55,false
false,0.0,0.0,5.41,10.6,4.17,true
false,0.0,0.0,0.16,0.7,-1.55,false
false,0.0,0.0,0.0,44.86,42.83,false
false,0.0,0.0,6.42,19.19,9.27,true
false,0.0,0.0,4.79,41.77,34.23,false
false,0.0,0.0,8.85,31.01,19.24,false
false,0.0,0.0,0.0,61.06,57.97,false
false,0.0,0.0,6.13,235.19,212.38,false
false,0.0,0.0,20.73,7.72,-13.39,false
false,0.0,0.0,11.9,27.03,12.9,false
false,0.0,0.0,14.83,2.86,-12.52,false
false,0.0,0.0,16.28,45.52,25.8,false
false,0.0,0.0,9.62,34.63,23.45,false
false,0.0,0.0,6.69,12.1,4.76,false
false,0.0,0.0,1.63,4.61,2.25,false
true,59.52,0.0,15.62,-53.86,-71.47,
false,0.0,0.0,8.25,9.92,0.98,false
true,107.32,0.0,19.44,-76.47,-98.28,
false,0.0,0.0,13.33,-13.93,-30.73,false
false,0.0,0.0,12.94,1.25,-14.47,false
false,0.0,0.0,9.5,26.7,15.58,false
false,0.0,0.0,0.0,75.06,64.67,false
false,0.0,0.0,0.0,9.02,7.92,
false,0.0,0.0,2.04,-2.12,-5.36,true
true,37.28,0.0,19.82,-21.88,-42.61,false
false,0.0,0.0,9.9,9.16,-1.92,true
false,0.0,0.0,13.69,6.37,-9.89,false
false,0.0,0.0,3.1,7.3,3.66,true
false,0.0,0.0,4.94,45.94,39.12,
true,34.27,0.0,10.78,-32.62,-44.66,false
false,0.0,0.0,30.09,154.61,109.17,true
false,0.0,0.0,0.51,5.74,3.76,true
false,0.0,0.0,16.81,22.18,1.27,false
false,0.0,0.0,13.16,137.39,117.62,false
false,0.0,0.0,14.11,10.61,-6.55,true
false,0.0,0.0,24.85,16.05,-10.65,true
false,0.0,0.0,5.19,28.35,21.57,false
false,0.0,0.0,0.0,6.7,6.02,false
false,0.0,0.0,0.0,17.15,16.35,true
false,0.0,0.0,0.7,28.66,24.58,true
false,0.0,0.0,10.23,265.42,243.86,false
false,0.0,9.87,10.71,38.53,11.55,false
false,0.0,0.0,0.0,29.99,28.18,true
false,0.0,0.0,9.36,80.23,63.58,false
false,0.0,0.0,1.81,82.07,76.37,false
false,0.0,0.0,1.47,67.74,62.29,false
false,0.0,0.0,0.0,1.28,0.86,false
false,0.0,0.0,7.84,15.58,6.66,true
false,0.0,0.0,17.05,21.27,3.07,false
false,0.0,0.0,0.0,11.6,10.67,false
false,0.0,0.0,2.66,27.64,22.95,false
false,0.0,0.0,6.7,60.45,49.44,false
false,0.0,0.0,0.0,12.84,11.39,true
false,0.0,0.0,0.0,78.12,73.77,false
false,0.0,0.0,3.33,24.44,19.03,false
false,0.0,0.0,5.64,15.26,8.39,true
false,0.0,0.0,9.49,184.95,168.01,false
false,0.0,0.0,0.0,140.41,132.79,true
false,0.0,0.0,0.0,9.52,8.77,false
false,0.0,0.0,5.11,-33.13,-46.49,false
false,0.0,0.0,24.57,18.36,-8.76,true
false,0.0,0.0,0.0,19.06,18.18,
false,0.0,0.0,36.08,38.39,-0.65,false
false,0.0,0.0,0.0,71.55,68.25,true
false,0.0,0.0,8.44,19.29,9.58,false
true,427.57,0.0,0.0,-259.8,-268.25,false
false,0.0,0.0,14.55,30.71,13.5,false
false,0.0,0.0,0.0,9.08,8.65,true
false,0.0,0.0,6.23,34.55,25.15,false
false,0.0,0.0,24.36,3.2,-22.37,false
false,0.0,0.0,0.0,47.72,43.51,
false,0.0,0.0,20.87,13.77,-7.94,false
true,40.69,0.0,22.86,-30.17,-54.42,false
false,0.0,0.0,7.79,36.23,20.93,true
false,0.0,0.0,17.7,16.74,-2.39,true
false,0.0,0.0,8.66,16.81,3.96,true
false,0.0,0.0,11.03,53.64,40.11,true
false,0.0,0.0,13.09,57.5,41.75,true
false,0.0,0.0,17.1,71.97,50.87,false
false,0.0,0.0,0.0,20.64,13.85,false
false,0.0,0.0,0.0,10.6,9.8,false
false,0.0,0.0,15.06,13.99,-1.8,true
false,0.0,0.0,16.35,4.66,-12.43,true
false,0.0,0.0,0.0,99.11,83.9,false
false,0.0,0.0,9.8,23.76,12.7,
false,0.0,0.0,11.12,26.06,9.66,
false,0.0,0.0,2.42,50.41,45.85,true
false,0.0,0.0,16.36,8.94,-12.1,false
false,0.0,0.0,0.0,17.38,16.15,false
true,76.68,0.0,15.8,-37.09,-54.69,
true,126.16,0.0,19.15,-119.42,-142.52,false
false,0.0,0.0,2.53,10.99,5.16,false
false,0.0,0.0,0.0,19.06,17.47,false
false,0.0,0.0,0.0,3.79,3.06,false
false,0.0,0.0,0.5,16.61,13.52,false
false,0.0,0.0,3.1,19.39,14.21,false
false,0.0,0.0,14.94,27.51,11.19,false
false,0.0,0.0,0.05,32.17,30.04,false
false,0.0,0.0,44.14,65.47,17.37,false
false,0.0,0.0,10.45,43.96,29.61,true
false,0.0,0.0,12.19,23.46,9.97,true
false,0.0,0.0,6.15,10.86,3.87,false
false,0.0,0.0,12.21,117.8,98.65,true
true,121.18,0.0,13.81,-69.25,-86.2,true
false,0.0,0.0,11.35,65.75,44.85,true
false,0.0,0.0,8.02,17.52,8.17,true
false,0.0,0.0,2.26,23.36,19.81,false
false,0.0,0.0,0.0,-2.47,-6.94,
false,0.0,0.0,5.51,29.51,22.04,true
false,0.0,0.0,0.0,17.95,17.18,true
false,0.0,0.0,4.08,2.67,-1.74,false
false,0.0,0.0,4.92,-1.25,-6.46,false
false,0.0,0.0,24.37,5.85,-18.9,true
false,0.0,0.0,0.0,77.0,72.1,false
false,0.0,0.0,5.97,5.65,-2.14,false
false,0.0,0.0,8.19,86.62,73.93,false
false,0.0,0.0,73.03,16.01,-64.21,false
false,0.0,0.0,9.32,38.31,27.28,false
true,153.65,0.0,0.0,-126.14,-130.33,
false,0.0,0.0,32.91,23.31,-11.27,true
false,0.0,0.0,0.0,22.89,21.57,true
false,0.0,0.0,9.81,232.06,207.41,false
false,0.0,0.0,7.8,19.74,10.14,true
false,0.0,0.0,18.72,33.32,9.94,true
false,0.0,0.0,1.04,33.15,25.73,true
false,0.0,0.0,19.99,23.79,2.39,
false,0.0,0.0,10.8,51.91,36.76,true
false,0.0,0.0,6.74,34.86,25.65,false
false,0.0,0.0,21.95,42.09,2.31,false
false,0.0,0.0,0.0,45.77,42.67,false
false,0.0,9.49,8.07,16.67,-2.59,false
false,0.0,0.0,11.74,27.16,10.04,true
false,0.0,0.0,0.0,3.96,3.65,false
true,91.4,0.0,0.0,-58.57,-60.41,
false,0.0,0.0,2.72,35.5,30.83,false
false,0.0,0.0,2.57,26.04,22.33,true
false,0.0,0.0,0.0,46.54,41.97,true
false,0.0,0.0,0.0,35.17,32.04,false
false,0.0,0.0,0.0,1.52,1.25,true
false,0.0,0.0,0.79,14.03,12.52,false
false,0.0,0.0,7.01,4.96,-4.13,true
false,0.0,0.0,0.0,75.85,70.94,false
false,0.0,0.0,30.2,106.84,69.37,true
false,0.0,0.0,2.96,13.02,9.03,false
false,0.0,0.0,7.06,1.42,-7.73,false
false,0.0,0.0,20.63,15.43,-6.29,true
false,0.0,0.0,11.42,7.44,-10.54,false
true,19.9,0.0,12.03,-22.58,-35.22,
false,0.0,0.0,9.32,10.28,-0.18,true
false,0.0,0.0,21.31,13.2,-9.27,true
false,0.0,0.0,7.69,6.05,-1.96,true
false,0.0,0.0,3.17,-21.65,-36.42,false
false,0.0,0.0,6.55,63.64,53.81,false
false,0.0,0.0,15.59,20.07,1.45,false
true,21.16,0.0,7.86,-13.38,-21.68,
false,0.0,0.0,17.77,10.42,-8.39,true
false,0.0,0.0,1.76,7.34,4.85,false
false,0.0,0.0,0.0,9.7,9.17,false
false,0.0,0.0,0.0,1.85,1.02,false
false,0.0,0.0,0.0,98.36,93.86,false
false,0.0,0.0,12.77,65.22,48.99,false
false,0.0,0.0,0.0,42.87,40.8,false
false,0.0,0.0,0.0,7.08,6.09,false
true,19.62,0.0,28.53,-14.14,-43.23,
false,0.0,0.0,0.0,25.13,23.09,false
false,0.0,0.0,20.19,54.13,29.31,false
false,0.0,0.0,0.0,-2.28,-3.12,false
false,0.0,0.0,0.0,51.04,46.95,true
false,0.0,0.0,19.93,-15.98,-40.8,false
false,0.0,0.0,15.01,41.65,24.74,false
false,0.0,0.0,0.0,58.43,56.07,false
false,0.0,0.0,0.0,31.47,30.07,true
false,0.0,0.0,23.37,56.43,26.4,false
true,119.1,0.0,5.09,-87.54,-95.55,
false,0.0,0.0,18.25,19.31,-0.43,true
false,0.0,0.0,4.18,5.62,0.97,false
false,0.0,0.0,3.97,13.5,6.68,false
false,0.0,0.0,19.76,5.06,-16.2,false
false,0.0,0.0,0.4,92.78,88.63,false
false,0.0,0.0,6.53,25.75,18.19,
false,0.0,0.0,10.12,44.07,31.68,false
false,0.0,0.0,11.78,9.64,-2.85,false
false,0.0,0.0,0.0,4.07,3.78,false
false,0.0,0.0,2.7,43.61,38.28,true
false,0.0,0.0,1.36,60.13,55.71,false
false,0.0,0.0,7.49,10.29,2.06,true
false,0.0,0.0,0.0,23.76,21.28,true
false,0.0,0.0,16.73,53.73,30.64,false
false,0.0,0.0,15.62,126.5,100.65,false
true,154.41,0.0,11.23,-82.24,-96.38,false
true,79.96,0.0,53.07,-95.33,-151.58,true
false,0.0,0.0,19.37,49.27,27.42,true
false,0.0,0.0,8.61,12.88,3.56,
false,0.0,0.0,0.0,22.27,19.66,false
false,0.0,0.0,11.37,13.16,1.09,false
false,0.0,0.0,7.65,21.12,12.49,false
true,40.76,0.0,7.27,-33.26,-41.6,true
true,153.03,0.0,9.87,-124.94,-138.22,false
false,0.0,0.0,3.19,24.86,20.16,false
false,0.0,0.0,15.39,29.25,12.16,true
false,0.0,0.0,7.73,-1.09,-10.27,false
false,0.0,0.0,18.03,201.73,172.79,false
false,0.0,0.0,10.64,7.33,-3.79,true
false,0.0,0.0,0.0,9.39,7.75,false
false,0.0,0.0,8.11,5.44,-4.62,false
false,0.0,0.0,19.18,202.65,171.09,
false,0.0,0.0,0.0,84.3,80.8,true
false,0.0,0.0,0.0,20.57,19.35,true
false,0.0,0.0,4.57,6.84,1.61,
false,0.0,0.0,2.53,3.55,-2.49,false
false,0.0,0.0,13.76,7.66,-6.67,false
false,0.0,9.85,0.0,17.37,5.72,false
false,0.0,0.0,0.0,37.68,35.27,true
false,0.0,0.0,18.4,36.35,15.77,false
false,0.0,0.0,5.41,102.52,92.41,false
false,0.0,0.0,13.19,5.24,-8.59,false
false,0.0,0.0,6.23,15.41,6.69,false
false,0.0,0.0,7.58,24.31,15.47,
false,0.0,0.0,2.44,70.67,65.27,false
false,0.0,0.0,0.0,65.77,61.14,true
false,0.0,0.0,23.29,210.96,177.48,false
false,0.0,0.0,0.0,20.46,19.13,
false,0.0,0.0,3.65,52.48,46.23,false
false,0.0,0.0,19.78,9.77,-10.92,true
false,0.0,0.0,9.22,25.88,15.35,false
false,0.0,0.0,0.0,-2.11,-3.03,true
false,0.0,0.0,0.0,24.94,14.42,true
false,0.0,0.0,19.63,4.8,-15.13,true
false,0.0,0.0,34.3,23.28,-13.04,true
false,0.0,0.0,5.86,44.22,36.5,false
false,0.0,0.0,11.16,15.85,3.8,true
false,0.0,0.0,9.53,15.81,4.94,true
false,0.0,0.0,25.66,14.2,-12.34,false
false,0.0,0.0,0.0,179.32,169.35,true
false,0.0,0.0,0.0,102.34,94.41,false
