churned,mrr_lost_usd,support_cost_usd,csm_intervention_cost_usd,gross_margin_usd,net_contribution_usd,expansion_90d
false,0.0,0.0,9.41,245.63,230.23,false
false,0.0,0.0,4.85,19.41,14.16,false
false,0.0,0.0,11.63,20.95,8.55,false
false,0.0,0.0,20.34,50.29,28.87,true
false,0.0,0.0,3.11,84.47,79.88,false
false,0.0,0.0,23.87,68.91,44.0,false
false,0.0,0.0,5.62,16.94,11.02,true
false,0.0,0.0,0.0,30.62,28.62,true
false,0.0,0.0,16.02,8.65,-7.73,true
false,0.0,0.0,5.76,23.46,17.27,false
false,0.0,0.0,2.01,19.64,17.29,true
false,0.0,0.0,3.98,95.8,90.27,false
false,0.0,0.0,12.72,104.55,90.21,true
false,0.0,0.0,3.98,317.52,308.0,false
false,0.0,0.0,23.79,70.19,44.82,
false,0.0,0.0,19.92,16.64,-3.54,true
false,0.0,0.0,0.0,24.21,23.78,true
false,0.0,0.0,8.18,46.28,36.76,true
false,0.0,0.0,12.28,101.15,87.17,true
false,0.0,0.0,6.12,19.26,12.66,false
false,0.0,0.0,0.0,108.74,106.93,false
false,0.0,9.42,41.9,140.14,83.49,false
false,0.0,0.0,5.9,22.55,16.26,
false,0.0,0.0,30.52,33.46,2.44,true
false,0.0,0.0,50.95,293.8,235.97,false
false,0.0,0.0,26.34,326.68,294.57,true
false,0.0,0.0,16.81,25.06,7.81,false
false,0.0,0.0,0.0,31.07,30.53,false
false,0.0,0.0,12.46,8.98,-3.72,false
false,0.0,0.0,5.63,23.78,17.73,false
true,105.94,0.0,27.25,-38.16,-67.22,false
false,0.0,0.0,0.0,27.14,26.6,false
false,0.0,0.0,8.99,89.62,78.88,false
false,0.0,0.0,7.36,25.8,17.91,false
false,0.0,0.0,0.0,64.97,63.37,false
false,0.0,0.0,3.41,9.59,5.77,false
false,0.0,0.0,35.74,12.71,-23.35,false
false,0.0,0.0,7.58,218.94,205.22,false
false,0.0,0.0,17.26,101.62,82.72,false
false,0.0,0.0,11.9,80.9,67.65,false
false,0.0,0.0,2.42,89.75,85.69,false
false,0.0,0.0,0.0,23.89,23.51,false
false,0.0,0.0,0.46,30.09,29.13,true
false,0.0,0.0,7.71,21.45,13.28,true
false,0.0,0.0,0.0,24.6,24.15,false
false,0.0,0.0,36.26,46.34,8.06,false
false,0.0,0.0,16.71,21.83,4.72,true
false,0.0,0.0,1.63,46.52,43.76,true
false,0.0,0.0,0.0,11.87,11.42,true
false,0.0,0.0,16.4,22.36,5.31,true
false,0.0,0.0,29.02,90.24,59.51,false
false,0.0,0.0,2.43,37.15,34.14,true
false,0.0,0.0,18.72,24.22,5.08,true
false,0.0,0.0,2.8,297.25,289.41,false
false,0.0,0.0,35.59,164.26,123.03,false
false,0.0,0.0,19.8,16.5,-3.74,true
false,0.0,0.0,0.0,58.8,57.35,
false,0.0,0.0,2.29,20.09,17.38,false
false,0.0,0.0,0.0,304.15,297.44,false
false,0.0,0.0,10.33,23.12,12.44,true
true,21.55,0.0,0.0,-10.68,-11.1,
false,0.0,0.0,1.32,47.96,45.29,false
false,0.0,0.0,4.45,97.44,86.39,false
false,0.0,0.0,12.0,70.04,56.49,true
false,0.0,0.0,1.41,30.93,29.05,true
false,0.0,0.0,15.1,313.16,292.58,false
false,0.0,0.0,0.0,215.17,210.32,false
false,0.0,0.0,0.0,17.36,17.09,false
false,0.0,13.52,37.45,238.27,182.89,false
false,0.0,0.0,31.22,28.61,-3.09,
false,0.0,0.0,11.53,364.14,346.11,true
false,0.0,0.0,0.0,84.07,82.61,true
false,0.0,0.0,9.92,241.51,224.57,true
false,0.0,0.0,7.91,31.44,22.49,false
false,0.0,0.0,15.87,26.55,10.19,false
false,0.0,0.0,36.82,133.22,91.41,false
false,0.0,0.0,0.0,85.43,83.76,false
false,0.0,0.0,0.0,23.38,22.98,false
false,0.0,0.0,9.51,373.25,354.21,true
true,36.73,0.0,15.1,-10.37,-25.95,
false,0.0,0.0,16.42,30.42,13.36,true
false,0.0,0.0,21.15,18.8,-2.91,false
false,0.0,0.0,0.0,102.18,100.07,false
false,0.0,0.0,11.94,18.33,6.01,
false,0.0,0.0,9.67,92.99,80.73,true
false,0.0,0.0,28.07,27.2,-1.39,false
false,0.0,0.0,1.21,69.57,66.83,false
false,0.0,0.0,3.03,11.69,8.35,true
false,0.0,0.0,0.0,13.93,13.64,true
false,0.0,0.0,0.0,8.36,7.94,false
false,0.0,0.0,9.21,29.4,19.7,false
false,0.0,0.0,15.52,16.03,0.17,false
false,0.0,0.0,0.83,195.65,189.18,false
false,0.0,0.0,13.34,278.97,259.88,false
false,0.0,0.0,12.78,348.32,329.88,true
false,0.0,0.0,0.0,436.99,429.09,false
false,0.0,0.0,3.9,20.59,16.32,false
false,0.0,0.0,5.49,210.62,199.59,false
false,0.0,0.0,7.03,299.33,286.5,false
true,106.22,0.0,19.82,-31.36,-52.51,
false,0.0,0.0,3.28,43.84,39.38,false
false,0.0,0.0,16.53,23.57,6.6,false
false,0.0,0.0,20.68,19.3,-1.75,true
false,0.0,0.0,0.0,15.82,15.2,false
false,0.0,0.0,14.59,59.08,43.43,true
false,0.0,0.0,0.78,16.98,15.9,true
false,0.0,0.0,7.15,231.99,218.24,false
false,0.0,0.0,4.58,21.34,16.34,true
true,18.06,0.0,6.21,-8.7,-15.26,false
false,0.0,0.0,4.87,75.81,69.33,true
false,0.0,0.0,0.0,33.7,33.21,true
true,124.05,0.0,8.83,-34.82,-45.1,
true,449.75,0.0,0.0,-56.18,-62.32,false
false,0.0,0.0,11.41,9.81,-2.0,false
false,0.0,0.0,6.33,322.61,309.52,false
false,0.0,0.0,0.26,16.96,16.37,false
false,0.0,0.0,29.43,50.36,20.18,true
false,0.0,0.0,20.55,217.26,190.69,true
false,0.0,0.0,30.63,66.41,34.53,true
false,0.0,0.0,0.0,16.47,16.1,true
false,0.0,0.0,0.0,16.82,16.48,false
false,0.0,0.0,0.0,25.73,25.24,true
false,0.0,0.0,4.97,97.81,91.28,false
false,0.0,0.0,22.05,99.46,75.89,true
false,0.0,0.0,0.0,12.7,12.36,true
false,0.0,0.0,38.37,88.12,47.83,false
false,0.0,0.0,21.29,82.49,58.09,false
false,0.0,0.0,18.01,26.93,8.45,
false,0.0,0.0,30.12,12.5,-18.4,false
false,0.0,0.0,0.0,11.21,10.75,true
false,0.0,0.0,11.61,8.42,-3.34,false
false,0.0,0.0,0.0,22.75,22.17,true
true,118.0,0.0,27.52,-36.8,-66.32,true
false,0.0,0.0,20.98,16.88,-4.44,false
false,0.0,0.0,15.72,354.58,331.23,false
false,0.0,0.0,8.5,23.72,14.83,true
false,0.0,0.0,39.29,57.65,16.92,false
false,0.0,0.0,2.96,87.95,82.92,false
false,0.0,0.0,7.47,89.73,80.93,false
false,0.0,0.0,0.0,215.74,209.84,false
false,0.0,0.0,18.13,243.82,221.22,false
false,0.0,0.0,3.25,10.73,7.28,false
false,0.0,0.0,14.76,22.81,7.63,true
false,0.0,0.0,1.09,14.07,12.53,true
false,0.0,0.0,22.19,19.43,-3.12,false
false,0.0,0.0,5.83,15.34,9.19,true
false,0.0,0.0,8.62,9.61,0.73,false
false,0.0,0.0,16.74,23.51,6.3,false
false,0.0,0.0,0.0,63.3,62.2,true
false,0.0,0.0,0.0,334.59,328.58,true
false,0.0,0.0,10.88,70.61,58.48,
false,0.0,0.0,0.0,260.01,252.77,false
false,0.0,0.0,7.51,332.5,319.57,false
false,0.0,0.0,0.0,30.35,29.85,true
false,0.0,0.0,0.0,91.59,90.13,false
false,0.0,0.0,1.88,86.88,83.29,false
true,25.24,0.0,0.11,-11.2,-11.65,false
false,0.0,0.0,0.0,185.94,182.17,true
false,0.0,0.0,3.38,21.27,17.47,true
false,0.0,0.0,0.0,83.98,82.5,false
false,0.0,0.0,17.23,12.07,-5.62,false
false,0.0,0.0,6.2,25.18,18.56,true
false,0.0,0.0,0.0,299.57,293.03,
false,0.0,0.0,0.0,79.04,77.5,true
false,0.0,0.0,30.94,19.13,-12.24,true
false,0.0,0.0,11.95,17.06,4.74,false
false,0.0,0.0,15.88,194.48,173.79,false
false,0.0,0.0,0.0,20.78,20.3,false
false,0.0,35.44,118.83,179.18,16.88,true
false,0.0,0.0,0.0,9.33,8.81,false
false,0.0,0.0,16.15,46.93,29.5,false
true,328.02,0.0,0.0,-142.94,-151.91,
false,0.0,0.0,0.0,18.35,18.03,false
false,0.0,0.0,3.79,34.5,29.97,false
false,0.0,0.0,1.99,12.94,10.63,false
false,0.0,0.0,10.78,19.49,8.21,true
false,0.0,0.0,3.72,22.13,18.05,false
false,0.0,0.0,10.07,337.86,322.53,false
false,0.0,0.0,0.0,30.15,29.67,false
false,0.0,0.0,13.04,14.45,0.93,
false,0.0,0.0,13.04,80.1,65.52,false
true,290.75,0.0,0.0,-197.82,-203.75,
false,0.0,0.0,33.17,19.42,-14.19,false
false,0.0,0.0,14.07,58.36,42.68,false
false,0.0,0.0,51.37,53.15,0.58,false
false,0.0,0.0,0.0,329.01,322.46,true
true,40.83,0.0,26.84,-17.22,-44.49,false
true,77.6,0.0,20.04,-13.14,-34.21,false
false,0.0,0.0,14.08,84.9,69.49,true
false,0.0,0.0,0.0,226.47,222.24,false
true,21.78,0.0,37.09,-14.65,-52.12,
false,0.0,0.0,13.91,29.76,15.24,true
false,0.0,0.0,0.0,105.81,103.95,true
false,0.0,0.0,10.78,26.97,15.62,true
false,0.0,0.0,18.4,59.38,39.72,false
false,0.0,0.0,16.21,16.66,0.02,false
false,0.0,0.0,0.0,27.96,27.46,false
false,0.0,0.0,4.45,18.81,13.91,false
false,0.0,0.0,4.32,67.67,62.05,false
false,0.0,17.83,0.84,244.48,220.54,false
false,0.0,0.0,19.55,14.28,-5.79,true
false,0.0,0.0,0.0,11.02,10.72,false
false,0.0,0.0,0.0,14.24,13.93,false
false,0.0,0.0,11.56,22.91,10.98,false
false,0.0,0.0,14.2,57.79,41.94,true
false,0.0,0.0,9.8,15.38,5.25,true
false,0.0,0.0,0.0,12.74,12.42,true
false,0.0,0.0,17.77,15.3,-2.93,false
false,0.0,0.0,15.19,46.93,29.98,false
false,0.0,0.0,15.03,99.06,82.32,false
true,38.53,0.0,7.76,-15.62,-23.85,false
false,0.0,0.0,0.66,17.25,16.25,true
true,490.68,0.0,6.15,-196.45,-213.88,
false,0.0,0.0,16.82,18.11,0.98,false
false,0.0,0.0,0.0,11.67,11.46,true
false,0.0,0.0,5.59,14.63,8.46,false
false,0.0,0.0,2.57,222.23,214.64,false
true,461.77,19.79,1.45,-275.4,-304.59,
false,0.0,0.0,11.83,21.65,9.43,false
false,0.0,0.0,0.0,56.34,55.32,true
false,0.0,0.0,10.67,78.02,66.14,true
false,0.0,0.0,0.0,494.57,485.34,true
false,0.0,0.0,24.15,177.37,148.71,true
false,0.0,0.0,41.63,18.95,-23.09,false
false,0.0,0.0,1.57,26.53,24.45,false
false,0.0,0.0,7.48,58.32,49.38,false
false,0.0,0.0,19.28,24.48,4.79,false
false,0.0,0.0,1.54,204.0,198.28,true
true,40.71,0.0,7.95,-17.1,-25.55,
false,0.0,0.0,0.65,68.38,66.66,false
false,0.0,20.59,16.5,187.0,146.58,false
false,0.0,0.0,18.6,16.52,-2.48,false
false,0.0,0.0,1.99,84.57,81.12,false
true,765.52,0.0,23.59,-336.66,-367.94,
false,0.0,0.0,10.63,116.21,101.26,true
false,0.0,0.0,0.0,52.08,50.01,
false,0.0,0.0,3.67,73.02,66.71,true
false,0.0,0.0,0.0,17.8,17.42,true
false,0.0,0.0,11.43,20.61,8.71,
false,0.0,0.0,10.68,22.94,11.81,
false,0.0,0.0,3.33,64.63,59.95,true
false,0.0,0.0,18.29,81.99,62.19,false
false,0.0,15.3,5.88,231.44,205.85,false
true,324.17,0.0,24.36,-70.89,-99.29,
false,0.0,0.0,7.49,26.89,18.82,
false,0.0,0.0,28.61,25.37,-3.7,false
false,0.0,0.0,20.21,13.29,-7.25,true
false,0.0,0.0,0.0,243.85,239.68,true
false,0.0,0.0,7.39,24.16,16.25,false
false,0.0,0.0,0.0,12.62,12.4,true
false,0.0,0.0,0.0,19.85,19.46,false
false,0.0,0.0,1.6,24.33,22.36,true
false,0.0,0.0,0.61,19.46,18.4,true
false,0.0,0.0,0.0,8.64,8.15,true
false,0.0,0.0,7.71,21.55,13.36,false
false,0.0,0.0,12.61,23.71,10.59,true
false,0.0,0.0,0.33,38.78,37.43,true
false,0.0,0.0,4.07,17.12,12.69,true
false,0.0,0.0,12.63,24.33,11.23,true
false,0.0,0.0,7.21,250.86,237.45,true
false,0.0,0.0,0.0,23.52,23.15,false
false,0.0,0.0,5.0,143.72,135.32,true
false,0.0,0.0,8.2,91.33,81.23,true
false,0.0,0.0,0.84,35.43,31.86,false
true,28.7,0.0,25.43,-14.49,-40.47,false
false,0.0,0.0,21.9,57.05,33.51,
false,0.0,0.0,7.39,61.45,52.49,true
false,0.0,0.0,0.0,216.23,211.76,false
true,35.77,0.0,23.96,-17.85,-42.26,false
false,0.0,0.0,15.14,122.5,105.53,false
false,0.0,0.0,0.0,18.1,17.75,false
false,0.0,0.0,17.15,70.68,52.28,true
false,0.0,0.0,12.79,114.16,99.19,false
false,0.0,0.0,0.0,94.55,92.72,true
true,45.97,0.0,22.19,-18.4,-41.08,
false,0.0,0.0,9.12,16.14,6.67,false
false,0.0,0.0,0.2,73.29,71.98,true
false,0.0,0.0,15.94,12.07,-4.07,true
false,0.0,0.0,35.3,39.85,2.58,true
false,0.0,0.0,14.9,61.63,45.36,true
false,0.0,0.0,27.6,357.51,321.66,
false,0.0,0.0,0.0,106.79,102.79,
false,0.0,0.0,0.0,75.55,74.19,false
false,0.0,0.0,17.09,27.81,10.27,false
false,0.0,0.0,21.95,16.71,-5.49,false
false,0.0,0.0,26.95,20.07,-7.32,true
true,157.19,0.0,0.0,-55.48,-57.21,
false,0.0,0.0,12.7,19.63,6.13,false
false,0.0,0.0,13.7,21.5,7.39,true
false,0.0,0.0,7.84,12.93,4.56,false
false,0.0,0.0,0.0,24.43,23.98,false
false,0.0,0.0,54.92,303.76,242.73,false
false,0.0,0.0,12.58,267.95,251.16,
false,0.0,0.0,14.74,39.86,24.04,false
false,0.0,0.0,6.87,19.81,12.46,false
true,19.53,0.0,42.08,-13.88,-56.36,false
false,0.0,0.0,0.0,102.93,101.2,false
false,0.0,0.0,22.7,65.04,41.12,
false,0.0,0.0,8.56,12.64,3.78,false
false,0.0,0.0,3.48,33.97,29.54,true
false,0.0,0.0,8.11,24.93,16.41,false
false,0.0,0.0,5.25,417.16,405.51,false
false,0.0,0.0,1.88,10.64,8.39,true
false,0.0,0.0,2.85,19.14,15.95,false
false,0.0,0.0,0.0,81.84,79.97,
false,0.0,0.0,4.2,9.15,4.62,false
false,0.0,0.0,3.85,24.85,20.59,false
false,0.0,0.0,0.52,10.19,9.47,false
false,0.0,0.0,26.63,113.6,85.21,true
false,0.0,0.0,36.34,69.88,32.46,false
false,0.0,0.0,4.32,10.81,6.15,false
false,0.0,0.0,29.84,21.3,-8.97,false
false,0.0,0.0,27.83,94.48,65.23,false
false,0.0,0.0,4.23,19.48,14.86,
false,0.0,0.0,11.23,284.52,267.48,true
false,0.0,0.0,5.52,47.25,39.91,
false,0.0,0.0,8.28,7.09,-1.47,true
false,0.0,0.0,29.25,13.77,-15.75,false
false,0.0,0.0,0.0,17.61,17.3,true
false,0.0,18.39,10.5,20.56,-8.84,
false,0.0,0.0,9.07,352.26,337.41,false
false,0.0,0.0,7.35,47.86,39.43,false
false,0.0,0.0,37.39,169.12,127.95,true
true,40.48,0.0,9.6,-17.51,-27.63,false
false,0.0,0.0,9.88,18.02,7.81,false
true,371.65,14.17,0.0,-146.0,-166.0,false
false,0.0,0.0,8.09,70.44,60.65,true
false,0.0,0.0,12.95,17.12,3.77,false
false,0.0,0.0,0.0,12.29,11.9,true
false,0.0,0.0,14.2,65.49,50.2,false
true,18.65,0.0,26.6,-6.77,-33.63,false
true,82.66,0.0,0.0,-16.38,-17.38,false
false,0.0,0.0,8.67,14.9,5.86,false
false,0.0,0.0,11.18,15.48,3.93,true
false,0.0,0.0,0.0,273.28,265.14,false
false,0.0,0.0,11.86,19.23,6.97,false
false,0.0,0.0,4.91,22.44,17.11,false
false,0.0,0.0,0.0,19.84,19.44,true
false,0.0,0.0,7.94,19.94,11.57,false
false,0.0,0.0,6.69,199.73,184.77,false
false,0.0,0.0,38.86,108.12,64.35,false
false,0.0,0.0,11.82,25.84,13.62,true
false,0.0,0.0,0.0,10.83,10.45,true
false,0.0,0.0,0.0,91.84,90.33,false
false,0.0,0.0,29.12,174.57,139.55,
false,0.0,0.0,24.99,129.09,100.67,true
false,0.0,0.0,16.65,85.13,67.0,false
false,0.0,0.0,7.8,20.32,12.16,true
false,0.0,0.0,1.09,52.82,50.33,true
false,0.0,0.0,8.74,23.89,14.67,true
false,0.0,0.0,39.0,85.66,45.09,false
false,0.0,0.0,0.0,82.36,81.01,false
false,0.0,0.0,28.61,20.73,-8.24,true
false,0.0,0.0,6.27,249.95,239.16,true
false,0.0,0.0,5.44,80.05,72.62,false
false,0.0,0.0,2.66,14.16,11.19,true
false,0.0,0.0,13.29,249.38,231.27,false
false,0.0,0.0,0.0,10.72,10.22,false
false,0.0,0.0,33.29,26.01,-7.7,false
false,0.0,0.0,1.47,20.99,19.05,true
false,0.0,0.0,0.0,7.36,7.01,false
false,0.0,0.0,4.82,63.22,57.04,true
false,0.0,0.0,6.43,16.69,9.9,false
false,0.0,0.0,1.46,87.0,84.02,false
false,0.0,0.0,20.43,17.43,-3.39,true
false,0.0,0.0,0.0,28.3,27.84,false
false,0.0,0.0,2.64,14.84,11.79,true
false,0.0,0.0,12.11,14.08,1.72,false
false,0.0,0.0,0.0,9.97,9.63,false
false,0.0,0.0,5.42,21.72,15.95,false
false,0.0,0.0,96.89,220.52,115.71,false
true,133.23,0.0,5.1,-28.05,-34.86,false
false,0.0,11.55,39.4,123.0,69.86,true
false,0.0,0.0,18.13,6.48,-11.99,
false,0.0,0.0,16.69,86.06,67.31,false
false,0.0,0.0,0.0,54.44,53.28,false
false,0.0,0.0,22.18,120.71,96.64,false
false,0.0,0.0,0.0,10.96,10.51,true
true,34.29,0.0,11.72,-16.45,-28.56,false
false,0.0,0.0,1.33,29.65,27.73,false
false,0.0,0.0,9.13,16.06,6.62,true
false,0.0,0.0,18.53,142.65,121.85,false
false,0.0,0.0,4.51,13.39,8.67,true
false,0.0,0.0,20.8,20.22,-0.9,false
false,0.0,0.0,0.0,69.98,68.7,false
false,0.0,0.0,14.11,14.06,-0.39,false
false,0.0,0.0,8.65,109.02,98.6,true
false,0.0,0.0,4.76,41.32,35.52,true
false,0.0,0.0,0.57,21.5,19.92,false
false,0.0,0.0,5.4,20.45,14.63,false
false,0.0,0.0,0.62,163.07,155.78,false
false,0.0,0.0,3.6,87.94,82.5,true
false,0.0,0.0,0.0,23.17,22.73,false
false,0.0,0.0,7.7,54.31,45.42,false
false,0.0,0.0,12.64,27.22,14.08,false
false,0.0,0.0,3.95,92.84,86.73,true
false,0.0,0.0,35.22,9.91,-25.67,false
false,0.0,7.78,2.99,68.55,56.39,false
false,0.0,0.0,0.0,17.23,16.9,true
false,0.0,0.0,5.74,273.66,263.6,false
true,28.09,0.0,0.0,-4.59,-4.98,false
false,0.0,8.52,32.32,56.68,8.09,false
false,0.0,0.0,4.32,22.12,17.4,true
true,34.43,0.0,0.0,-10.34,-10.84,
false,0.0,0.0,4.59,20.85,15.92,true
false,0.0,0.0,9.93,25.37,14.78,false
false,0.0,0.0,25.29,20.82,-4.88,true
false,0.0,0.0,10.54,104.11,91.72,false
false,0.0,0.0,8.59,79.07,69.15,false
false,0.0,0.0,5.32,15.66,9.9,
false,0.0,0.0,12.35,20.16,7.45,true
false,0.0,0.0,3.8,48.34,43.61,false
false,0.0,0.0,11.93,16.36,4.15,false
false,0.0,0.0,8.86,97.58,87.14,true
false,0.0,0.0,9.88,61.54,50.11,true
false,0.0,0.0,0.0,15.63,15.29,true
false,0.0,0.0,12.9,198.75,181.83,true
false,0.0,0.0,11.13,71.43,58.25,true
false,0.0,0.0,11.15,15.16,3.69,false
false,0.0,0.0,2.29,75.8,72.19,false
false,0.0,0.0,6.65,22.17,15.13,false
false,0.0,0.0,8.88,18.68,9.46,true
false,0.0,0.0,16.64,108.16,89.91,true
false,0.0,0.0,0.84,8.92,7.67,false
false,0.0,0.0,0.0,96.34,94.73,false
false,0.0,0.0,4.4,23.14,18.31,false
false,0.0,0.0,6.63,217.7,207.75,true
false,0.0,0.0,9.09,19.39,9.98,true
false,0.0,0.0,13.25,25.5,11.55,
false,0.0,0.0,0.0,171.31,166.42,
true,35.63,0.0,41.74,-11.17,-53.34,
false,0.0,0.0,6.92,8.35,1.05,true
false,0.0,10.89,16.55,72.72,43.95,true
false,0.0,0.0,0.0,34.67,33.35,false
false,0.0,0.0,21.86,275.44,248.44,false
false,0.0,0.0,0.0,37.83,36.71,true
false,0.0,0.0,21.86,49.47,26.54,false
false,0.0,0.0,0.0,17.9,17.56,true
false,0.0,0.0,2.88,288.39,279.7,true
true,27.73,0.0,25.31,-6.99,-32.72,false
false,0.0,0.0,5.45,273.32,262.39,true
false,0.0,0.0,5.15,18.47,12.87,false
false,0.0,0.0,35.23,294.44,254.1,true
false,0.0,0.0,7.77,16.18,8.11,
false,0.0,10.03,15.68,242.18,210.92,true
false,0.0,0.0,0.0,21.9,21.47,true
false,0.0,0.0,0.58,78.77,76.69,false
false,0.0,0.0,0.0,20.66,20.36,
false,0.0,0.0,2.22,19.4,16.86,true
false,0.0,0.0,17.6,67.07,47.54,true
false,0.0,0.0,0.0,109.59,104.88,false
false,0.0,0.0,7.28,14.61,6.89,false
false,0.0,0.0,9.22,90.4,77.96,false
false,0.0,0.0,24.04,25.38,0.83,false
true,29.6,0.0,0.6,-10.39,-11.38,false
false,0.0,0.0,5.18,19.59,13.96,false
false,0.0,0.0,8.64,282.94,269.45,false
false,0.0,0.0,2.44,24.05,21.22,true
false,0.0,14.33,0.0,307.72,287.7,
false,0.0,0.0,25.5,372.31,340.35,true
false,0.0,0.0,12.51,319.95,301.75,
false,0.0,0.0,12.09,17.01,4.65,true
true,34.2,0.0,15.03,-17.27,-32.73,
false,0.0,0.0,2.21,22.27,19.71,true
false,0.0,0.0,6.2,12.08,5.35,false
false,0.0,0.0,16.68,14.35,-2.65,false
false,0.0,0.0,28.27,67.15,37.66,true
false,0.0,0.0,8.87,19.5,10.22,false
false,0.0,0.0,16.59,71.12,52.89,true
true,33.42,0.0,1.4,-13.54,-15.51,
false,0.0,0.0,0.0,12.56,12.09,false
true,343.44,0.0,5.06,-112.51,-123.19,
false,0.0,0.0,0.0,48.93,47.62,false
true,33.84,0.0,8.06,-14.44,-22.97,
false,0.0,0.0,0.0,22.77,22.4,false
false,0.0,0.0,20.53,22.06,1.08,true
false,0.0,0.0,7.1,86.83,78.19,false
false,0.0,0.0,0.0,25.04,24.57,false
true,27.12,0.0,10.67,-11.74,-22.88,false
false,0.0,0.0,6.32,12.75,6.13,true
false,0.0,0.0,8.38,71.51,61.83,true
false,0.0,0.0,19.83,15.43,-4.71,true
false,0.0,0.0,13.37,23.79,9.99,false
false,0.0,0.0,11.14,83.31,70.66,false
false,0.0,0.0,37.37,14.65,-23.03,true
false,0.0,0.0,4.47,7.54,2.66,false
false,0.0,0.0,0.0,479.14,471.73,true
false,0.0,0.0,0.0,76.96,75.58,true
false,0.0,0.0,3.99,6.93,2.56,false
true,92.79,0.0,11.76,-17.15,-30.48,false
false,0.0,0.0,9.68,34.95,24.73,true
false,0.0,0.0,5.91,14.73,8.5,false
false,0.0,0.0,29.55,258.13,221.36,false
false,0.0,0.0,0.0,26.91,26.5,true
false,0.0,0.0,17.79,63.97,45.01,false
false,0.0,0.0,0.0,30.06,29.61,false
true,507.88,0.0,7.73,-122.84,-137.11,false
false,0.0,0.0,12.29,282.72,260.46,false
false,0.0,0.0,0.0,12.02,11.69,true
false,0.0,0.0,5.89,395.02,382.29,false
false,0.0,0.0,30.2,20.31,-10.25,false
false,0.0,0.0,3.92,13.19,9.01,false
false,0.0,0.0,20.31,368.56,342.53,false
false,0.0,0.0,10.58,124.47,108.87,true
false,0.0,0.0,15.8,52.79,35.18,false
true,107.22,0.0,7.15,-28.06,-36.55,false
false,0.0,18.38,0.0,38.24,18.81,false
false,0.0,0.0,1.12,6.72,5.36,true
false,0.0,0.0,10.68,95.87,83.25,true
false,0.0,0.0,22.3,14.33,-8.33,false
false,0.0,0.0,26.76,69.1,40.77,true
false,0.0,0.0,0.0,75.51,74.3,false
false,0.0,0.0,5.69,65.85,59.02,
false,0.0,0.0,3.05,29.62,26.03,false
false,0.0,0.0,25.72,43.07,13.63,false
false,0.0,0.0,28.76,228.79,194.29,false
false,0.0,0.0,11.21,9.74,-1.91,false
true,345.38,0.0,45.84,-192.41,-243.02,false
false,0.0,0.0,9.65,18.86,8.81,false
false,0.0,0.0,10.31,19.6,8.82,true
false,0.0,0.0,6.67,11.91,4.77,true
false,0.0,0.0,0.0,24.4,23.99,false
false,0.0,0.0,1.96,22.92,20.59,
false,0.0,0.0,10.64,12.13,1.2,true
true,170.21,0.0,0.0,-95.95,-98.73,false
false,0.0,0.0,13.68,204.37,185.12,false
false,0.0,0.0,22.08,20.04,-2.39,true
false,0.0,0.0,2.24,69.55,65.64,false
false,0.0,0.0,3.07,15.24,11.82,
false,0.0,0.0,5.88,376.41,363.79,false
false,0.0,0.0,8.8,81.21,70.42,false
false,0.0,0.0,12.78,18.58,5.4,true
false,0.0,0.0,1.54,25.18,23.22,false
false,0.0,0.0,0.0,17.22,16.83,true
false,0.0,0.0,14.05,24.68,10.24,false
false,0.0,0.0,17.45,10.82,-7.03,false
false,0.0,0.0,18.58,78.92,58.83,false
false,0.0,0.0,3.8,26.26,21.98,false
false,0.0,0.0,0.0,59.5,58.19,false
false,0.0,0.0,38.58,17.32,-21.55,false
false,0.0,0.0,1.94,29.57,27.09,false
true,120.94,0.0,27.05,-49.24,-77.72,true
false,0.0,0.0,0.0,13.22,12.86,false
false,0.0,0.0,28.23,19.14,-9.48,true
false,0.0,0.0,17.62,36.54,17.43,false
false,0.0,0.0,26.9,102.18,70.07,false
false,0.0,0.0,0.0,92.04,90.23,true
false,0.0,0.0,17.29,22.09,4.41,false
false,0.0,0.0,0.98,25.13,23.71,true
false,0.0,0.0,18.22,19.03,0.38,false
true,300.27,16.33,45.32,-136.68,-204.13,false
false,0.0,0.0,3.33,112.99,107.72,false
false,0.0,0.0,6.67,418.28,404.71,true
false,0.0,0.0,31.4,9.98,-21.81,
false,0.0,0.0,10.72,62.02,49.54,false
false,0.0,0.0,0.0,10.56,10.2,true
false,0.0,0.0,12.5,52.08,37.74,true
false,0.0,0.0,14.18,107.44,88.05,false
false,0.0,0.0,0.0,19.69,19.35,false
false,0.0,0.0,20.71,81.21,59.06,true
false,0.0,0.0,19.29,106.59,80.2,false
false,0.0,0.0,0.0,67.44,66.21,true
false,0.0,0.0,0.0,18.11,17.74,true
false,0.0,0.0,3.76,20.09,15.92,false
false,0.0,0.0,7.42,216.64,205.19,true
true,28.38,0.0,13.83,-6.87,-21.13,true
false,0.0,0.0,11.34,20.6,8.85,false
false,0.0,0.0,15.3,175.35,154.68,true
false,0.0,0.0,10.52,47.5,35.93,false
false,0.0,0.0,2.54,30.33,27.32,false
false,0.0,0.0,7.46,85.67,76.69,true
false,0.0,0.0,5.5,29.15,23.2,false
false,0.0,0.0,12.42,64.79,50.99,false
false,0.0,0.0,5.19,14.63,9.08,
false,0.0,0.0,12.77,18.41,5.3,
false,0.0,8.62,11.57,374.9,348.25,false
false,0.0,0.0,4.24,89.41,83.59,false
