signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected
2025-06-05,pro,annual,23,158.23,0.05,organic,desktop,technology,small,Owner 7,white_glove,false,card,2
2025-06-29,enterprise,monthly,49,548.59,0.4,organic,mobile,finance,small,Owner 2,guided,false,ach,0
2025-01-06,starter,monthly,2,42.08,0.2,paid,desktop,finance,small,Owner 7,self_serve,false,card,4
2024-01-27,starter,annual,3,31.51,0.05,partner,desktop,technology,small,Owner 7,self_serve,true,card,5
2025-04-02,starter,annual,3,22.95,0.2,paid,desktop,manufacturing,small,Owner 8,guided,false,ach,0
2024-04-12,enterprise,monthly,27,440.1,0.0,partner,desktop,technology,small,Owner 6,self_serve,true,card,3
2024-05-26,starter,annual,5,48.5,0.0,outbound_sales,mobile,retail,small,Owner 4,guided,false,ach,3
2024-10-25,starter,monthly,1,40.61,0.05,partner,desktop,technology,small,Owner 2,guided,true,ach,3
2025-10-18,starter,annual,1,28.74,0.3,outbound_sales,desktop,manufacturing,small,Owner 6,self_serve,false,card,3
2025-01-22,pro,annual,14,152.58,0.2,partner,desktop,retail,small,Owner 7,guided,true,card,1
2024-07-23,pro,monthly,24,171.66,0.0,partner,desktop,finance,medium,Owner 7,self_serve,true,invoice,0
2024-08-21,starter,monthly,5,46.45,0.15,outbound_sales,desktop,retail,small,Owner 2,guided,false,invoice,3
2025-11-01,enterprise,annual,13,405.38,0.3,organic,desktop,healthcare,medium,Owner 5,white_glove,true,card,0
2025-05-18,enterprise,monthly,87,566.68,0.15,organic,desktop,manufacturing,medium,Owner 5,self_serve,false,card,0
2025-08-02,pro,monthly,23,164.41,0.0,organic,desktop,retail,small,Owner 1,self_serve,false,ach,1
2025-09-02,starter,monthly,4,47.75,0.0,organic,desktop,healthcare,large,Owner 8,white_glove,true,card,0
2024-09-27,starter,annual,3,33.85,0.15,organic,desktop,technology,large,Owner 1,white_glove,true,invoice,4
2024-01-09,starter,annual,4,41.48,0.4,organic,desktop,manufacturing,small,Owner 3,self_serve,true,card,0
2025-06-28,pro,annual,14,176.47,0.0,organic,mobile,healthcare,small,Owner 1,guided,true,card,0
2024-08-13,pro,monthly,6,86.88,0.05,partner,mobile,manufacturing,medium,Owner 7,white_glove,true,invoice,0
2025-06-19,enterprise,monthly,78,728.51,0.1,organic,desktop,healthcare,small,Owner 6,guided,false,card,3
2024-01-04,pro,monthly,11,118.44,0.1,paid,desktop,healthcare,small,Owner 8,guided,false,card,2
2025-03-03,starter,annual,5,49.52,0.4,organic,desktop,technology,small,Owner 1,guided,false,card,4
2025-02-27,enterprise,annual,1,543.13,0.0,organic,mobile,finance,small,Owner 4,guided,false,card,3
2024-02-14,starter,monthly,3,26.85,0.0,organic,mobile,healthcare,medium,Owner 8,self_serve,true,invoice,2
2024-12-27,starter,annual,5,47.25,0.1,organic,mobile,technology,small,Owner 2,self_serve,false,ach,3
2025-08-13,starter,monthly,2,36.87,0.1,partner,desktop,technology,large,Owner 4,self_serve,true,card,4
2025-01-15,pro,monthly,3,140.39,0.05,outbound_sales,desktop,manufacturing,medium,Owner 3,self_serve,false,invoice,3
2024-08-25,pro,monthly,4,126.46,0.1,partner,desktop,technology,small,Owner 5,guided,false,card,1
2025-03-28,starter,monthly,3,42.28,0.3,paid,mobile,healthcare,large,Owner 8,white_glove,true,ach,0
2024-06-03,pro,annual,4,94.71,0.2,outbound_sales,desktop,finance,large,Owner 6,guided,true,card,0
2025-11-12,pro,monthly,16,182.72,0.2,paid,mobile,retail,small,Owner 5,guided,false,card,0
2024-06-04,starter,annual,4,29.9,0.0,outbound_sales,desktop,technology,medium,Owner 5,white_glove,false,card,0
2024-11-07,enterprise,annual,96,733.18,0.2,paid,desktop,retail,large,Owner 3,self_serve,true,card,4
2025-01-16,starter,monthly,1,28.97,0.1,partner,desktop,healthcare,small,Owner 8,white_glove,true,invoice,4
2025-11-06,pro,monthly,8,113.93,0.1,partner,mobile,retail,medium,Owner 8,self_serve,true,ach,1
2024-03-02,enterprise,monthly,33,460.48,0.3,organic,desktop,technology,large,Owner 2,white_glove,true,card,0
2024-05-23,starter,annual,5,52.16,0.0,organic,desktop,retail,large,Owner 3,self_serve,true,invoice,0
2025-04-10,starter,annual,4,56.76,0.0,paid,desktop,healthcare,small,Owner 6,white_glove,false,card,6
2024-10-30,pro,annual,23,178.02,0.1,paid,desktop,healthcare,small,Owner 2,white_glove,true,card,2
2024-05-26,starter,annual,4,49.5,0.1,organic,desktop,technology,medium,Owner 6,self_serve,true,card,3
2025-04-02,pro,annual,6,116.83,0.05,partner,mobile,retail,small,Owner 3,white_glove,true,card,1
2025-08-28,starter,annual,1,36.56,0.1,paid,mobile,healthcare,medium,Owner 6,guided,true,ach,1
2025-08-04,pro,monthly,24,170.55,0.05,organic,desktop,healthcare,small,Owner 4,guided,false,card,4
2025-01-31,enterprise,monthly,28,632.72,0.3,paid,desktop,retail,large,Owner 2,white_glove,true,card,2
2024-03-05,enterprise,monthly,75,613.54,0.4,paid,desktop,technology,large,Owner 2,white_glove,false,ach,1
2025-07-29,starter,monthly,4,45.29,0.0,outbound_sales,desktop,technology,large,Owner 1,guided,true,ach,4
2024-03-09,starter,monthly,4,45.9,0.1,outbound_sales,desktop,technology,small,Owner 6,self_serve,false,invoice,3
2025-08-11,starter,annual,1,41.96,0.1,partner,desktop,manufacturing,small,Owner 5,white_glove,true,card,1
2024-06-07,pro,annual,16,144.95,0.1,partner,desktop,manufacturing,small,Owner 8,guided,true,card,1
2024-10-26,pro,annual,6,82.71,0.1,paid,mobile,finance,small,Owner 2,self_serve,false,invoice,0
2024-11-06,starter,monthly,4,50.96,0.2,organic,desktop,finance,medium,Owner 8,self_serve,false,card,2
2025-08-17,starter,annual,1,22.87,0.3,partner,desktop,healthcare,medium,Owner 5,self_serve,true,card,2
2024-05-14,starter,annual,4,46.54,0.4,paid,desktop,retail,large,Owner 5,self_serve,true,invoice,0
2025-05-21,pro,annual,9,125.33,0.4,organic,desktop,technology,medium,Owner 7,guided,true,invoice,2
2025-11-23,enterprise,monthly,67,612.88,0.1,partner,desktop,finance,small,Owner 2,self_serve,true,card,6
2024-11-24,pro,annual,20,155.09,0.05,partner,desktop,retail,medium,Owner 7,guided,false,card,0
2025-06-01,starter,monthly,3,31.12,0.0,outbound_sales,mobile,finance,small,Owner 8,self_serve,false,ach,2
2024-12-17,starter,annual,3,41.67,0.0,outbound_sales,desktop,retail,small,Owner 4,self_serve,true,invoice,1
2024-08-03,enterprise,monthly,61,720.01,0.0,partner,desktop,technology,large,Owner 6,guided,false,card,4
2024-10-14,starter,monthly,5,41.37,0.3,partner,desktop,technology,small,Owner 3,self_serve,false,invoice,5
2024-05-06,pro,monthly,10,105.23,0.05,paid,desktop,retail,medium,Owner 3,white_glove,true,invoice,0
2024-10-03,pro,monthly,10,138.62,0.1,partner,desktop,retail,medium,Owner 5,self_serve,true,card,3
2024-05-26,enterprise,monthly,33,482.83,0.0,partner,desktop,manufacturing,large,Owner 5,guided,false,ach,4
2025-06-26,pro,monthly,5,110.13,0.0,partner,desktop,retail,small,Owner 3,guided,true,invoice,0
2024-12-12,pro,monthly,5,87.95,0.2,paid,mobile,healthcare,small,Owner 1,white_glove,false,ach,6
2025-10-17,pro,monthly,15,137.84,0.0,outbound_sales,desktop,manufacturing,small,Owner 3,white_glove,false,invoice,1
2024-08-10,pro,annual,5,123.94,0.0,organic,desktop,technology,medium,Owner 7,white_glove,true,card,0
2024-10-15,pro,annual,18,163.54,0.1,paid,desktop,technology,small,Owner 6,guided,false,invoice,2
2025-11-10,starter,monthly,5,38.58,0.4,organic,desktop,finance,small,Owner 3,self_serve,true,ach,0
2024-03-30,starter,monthly,3,34.96,0.0,organic,desktop,manufacturing,medium,Owner 6,guided,true,invoice,4
2024-03-28,pro,monthly,20,154.87,0.4,paid,desktop,healthcare,small,Owner 4,self_serve,false,invoice,2
2024-06-04,starter,monthly,5,45.8,0.15,outbound_sales,desktop,healthcare,medium,Owner 2,white_glove,false,ach,2
2024-11-17,starter,annual,3,37.29,0.1,organic,desktop,technology,small,Owner 6,self_serve,false,card,0
2025-02-21,starter,monthly,3,46.86,0.0,paid,desktop,technology,small,Owner 3,guided,true,invoice,0
2025-03-15,enterprise,monthly,1,356.81,0.3,outbound_sales,desktop,finance,medium,Owner 3,guided,false,ach,4
2025-03-02,pro,monthly,7,154.14,0.0,organic,mobile,retail,medium,Owner 7,self_serve,false,ach,0
2024-11-26,enterprise,annual,35,251.88,0.0,outbound_sales,desktop,manufacturing,small,Owner 2,self_serve,true,card,4
2025-09-26,pro,annual,16,144.36,0.2,organic,mobile,technology,small,Owner 1,guided,false,ach,1
2025-06-27,starter,annual,5,41.73,0.1,organic,desktop,finance,large,Owner 6,white_glove,false,ach,2
2025-01-29,pro,annual,9,146.18,0.0,paid,desktop,healthcare,small,Owner 5,guided,false,card,4
2025-02-24,pro,annual,25,202.23,0.05,outbound_sales,mobile,manufacturing,large,Owner 7,white_glove,false,ach,1
2025-10-26,starter,monthly,2,27.23,0.0,organic,mobile,healthcare,large,Owner 1,white_glove,true,ach,2
2025-08-26,starter,monthly,2,40.68,0.2,paid,desktop,healthcare,small,Owner 2,self_serve,false,card,4
2024-12-16,starter,annual,4,41.29,0.0,partner,desktop,finance,small,Owner 8,self_serve,false,card,3
2025-03-22,starter,annual,1,32.01,0.15,partner,desktop,finance,medium,Owner 7,self_serve,true,card,0
2025-07-19,pro,monthly,10,106.21,0.0,outbound_sales,desktop,technology,medium,Owner 7,guided,false,ach,2
2024-10-11,enterprise,annual,44,708.53,0.1,organic,desktop,healthcare,small,Owner 5,white_glove,true,ach,4
2024-10-20,pro,monthly,20,171.01,0.05,partner,desktop,retail,small,Owner 6,guided,false,card,0
2024-03-06,starter,annual,4,35.53,0.1,organic,desktop,finance,medium,Owner 2,self_serve,false,card,2
2024-03-01,starter,annual,5,43.9,0.0,organic,desktop,technology,large,Owner 7,white_glove,false,invoice,0
2025-03-28,pro,monthly,15,144.86,0.3,outbound_sales,desktop,finance,small,Owner 5,self_serve,true,card,3
2025-03-08,pro,annual,17,155.94,0.0,partner,desktop,healthcare,medium,Owner 8,white_glove,false,ach,1
2024-10-21,enterprise,annual,1,324.7,0.05,paid,desktop,finance,small,Owner 1,self_serve,true,ach,1
2025-03-15,starter,monthly,3,49.84,0.15,organic,mobile,finance,small,Owner 3,self_serve,true,card,0
2024-11-07,pro,annual,14,157.2,0.15,organic,desktop,technology,small,Owner 2,guided,false,ach,1
2025-11-28,starter,annual,4,39.2,0.4,outbound_sales,desktop,finance,small,Owner 7,self_serve,false,card,0
2025-12-15,enterprise,monthly,18,618.96,0.15,organic,desktop,retail,small,Owner 7,guided,false,ach,3
2025-11-30,pro,monthly,23,198.05,0.1,partner,desktop,manufacturing,small,Owner 3,guided,false,invoice,2
2024-12-17,starter,annual,1,24.8,0.0,paid,mobile,healthcare,medium,Owner 4,guided,false,card,1
2025-01-05,pro,annual,19,157.81,0.0,paid,desktop,manufacturing,medium,Owner 7,guided,true,invoice,5
2024-03-16,pro,annual,24,200.35,0.2,partner,mobile,technology,small,Owner 2,guided,false,ach,3
2025-12-04,pro,monthly,4,78.49,0.0,organic,desktop,retail,small,Owner 3,white_glove,true,invoice,2
2024-10-30,starter,annual,2,37.98,0.2,partner,desktop,technology,small,Owner 2,self_serve,false,card,4
2025-05-28,starter,monthly,2,31.8,0.1,paid,desktop,healthcare,small,Owner 2,guided,false,card,1
2024-04-02,enterprise,monthly,52,591.18,0.1,organic,desktop,technology,small,Owner 2,self_serve,false,invoice,5
2025-03-21,starter,monthly,5,43.24,0.05,partner,desktop,retail,small,Owner 7,self_serve,false,invoice,5
2024-12-16,enterprise,monthly,22,410.68,0.0,partner,mobile,retail,large,Owner 2,white_glove,true,ach,1
2024-02-03,starter,monthly,1,37.11,0.1,organic,desktop,finance,small,Owner 1,self_serve,true,card,5
2024-08-31,enterprise,annual,73,622.23,0.0,partner,desktop,finance,small,Owner 2,white_glove,false,card,1
2025-11-27,pro,monthly,3,128.49,0.15,organic,desktop,technology,small,Owner 1,self_serve,true,card,0
2025-02-19,starter,monthly,3,37.23,0.1,organic,desktop,finance,large,Owner 8,white_glove,true,invoice,1
2024-08-06,enterprise,monthly,29,294.72,0.15,partner,mobile,finance,small,Owner 6,self_serve,false,card,0
2024-04-24,starter,monthly,2,29.3,0.1,partner,desktop,technology,small,Owner 3,self_serve,true,invoice,4
2024-03-13,starter,monthly,4,49.3,0.05,paid,desktop,healthcare,medium,Owner 8,self_serve,true,card,0
2024-02-18,pro,monthly,21,170.16,0.1,partner,desktop,manufacturing,small,Owner 6,self_serve,false,ach,2
2024-01-14,starter,monthly,5,51.64,0.05,organic,mobile,manufacturing,large,Owner 3,white_glove,true,card,2
2024-07-12,starter,monthly,4,35.13,0.15,outbound_sales,desktop,finance,small,Owner 5,guided,true,card,0
2024-11-24,starter,monthly,4,35.41,0.0,outbound_sales,desktop,retail,small,Owner 1,self_serve,false,card,0
2025-11-19,starter,annual,3,40.77,0.05,paid,desktop,technology,small,Owner 6,self_serve,true,invoice,1
2025-08-10,starter,monthly,1,37.48,0.0,outbound_sales,desktop,healthcare,small,Owner 4,guided,false,card,0
2025-09-10,starter,monthly,4,53.69,0.0,organic,mobile,retail,small,Owner 2,guided,true,ach,0
2025-03-24,starter,monthly,5,38.97,0.3,outbound_sales,desktop,manufacturing,small,Owner 7,guided,true,card,0
2024-02-29,starter,monthly,4,45.66,0.2,partner,desktop,retail,small,Owner 4,self_serve,true,card,0
2024-11-08,enterprise,annual,14,479.03,0.1,paid,desktop,manufacturing,medium,Owner 6,self_serve,false,card,2
2025-07-22,starter,annual,4,50.22,0.1,partner,mobile,healthcare,medium,Owner 6,self_serve,true,card,0
2024-11-27,starter,annual,1,33.72,0.0,organic,desktop,healthcare,medium,Owner 1,self_serve,false,card,3
2025-09-12,starter,annual,4,39.1,0.3,partner,desktop,technology,large,Owner 5,white_glove,true,ach,2
2025-01-01,enterprise,monthly,85,617.4,0.4,organic,desktop,manufacturing,small,Owner 7,white_glove,false,card,2
2024-05-21,starter,annual,5,53.71,0.3,paid,desktop,technology,small,Owner 2,guided,false,card,4
2025-05-09,pro,annual,20,187.02,0.0,partner,desktop,retail,small,Owner 2,guided,true,card,3
2024-04-17,enterprise,monthly,82,752.97,0.1,organic,desktop,retail,small,Owner 4,guided,false,invoice,0
2025-05-01,starter,monthly,4,48.37,0.2,paid,desktop,finance,small,Owner 2,self_serve,true,ach,1
2024-05-11,starter,annual,2,34.72,0.1,partner,desktop,technology,small,Owner 6,self_serve,false,card,6
2025-10-03,starter,annual,2,36.33,0.4,partner,desktop,technology,small,Owner 1,self_serve,true,invoice,1
2024-10-19,starter,annual,4,35.16,0.1,outbound_sales,desktop,healthcare,small,Owner 4,self_serve,false,card,2
2025-05-24,starter,monthly,3,41.96,0.2,organic,desktop,technology,large,Owner 8,guided,true,card,2
2024-03-08,starter,annual,3,41.03,0.05,paid,desktop,technology,medium,Owner 3,self_serve,false,card,0
2024-09-07,starter,monthly,4,46.92,0.4,partner,desktop,retail,large,Owner 5,white_glove,false,invoice,1
2025-04-30,pro,monthly,4,104.56,0.1,partner,desktop,healthcare,small,Owner 4,guided,false,card,0
2024-03-07,starter,annual,2,30.89,0.15,organic,desktop,manufacturing,small,Owner 5,guided,true,ach,2
2024-12-06,pro,monthly,13,142.44,0.0,organic,desktop,technology,small,Owner 1,self_serve,false,card,3
2025-05-14,pro,monthly,3,91.15,0.05,paid,mobile,technology,small,Owner 2,guided,false,ach,0
2024-06-28,starter,monthly,2,41.76,0.1,partner,mobile,manufacturing,small,Owner 4,self_serve,false,card,1
2025-12-31,pro,monthly,19,130.25,0.0,paid,desktop,retail,small,Owner 1,guided,true,card,3
2024-12-13,starter,annual,5,33.07,0.05,partner,desktop,healthcare,medium,Owner 3,self_serve,true,card,3
2025-02-28,pro,annual,15,108.67,0.1,organic,desktop,healthcare,small,Owner 3,white_glove,false,card,1
2025-04-06,starter,monthly,2,47.96,0.2,organic,desktop,retail,small,Owner 8,self_serve,true,card,0
2024-01-01,starter,annual,1,31.25,0.15,partner,desktop,manufacturing,small,Owner 6,self_serve,false,card,4
2025-09-11,starter,annual,3,29.66,0.05,organic,mobile,healthcare,small,Owner 6,self_serve,false,invoice,3
2024-01-10,pro,annual,13,134.49,0.3,partner,desktop,retail,large,Owner 5,white_glove,true,invoice,0
2025-01-06,pro,monthly,7,64.93,0.05,organic,desktop,retail,medium,Owner 5,guided,true,card,1
2025-08-26,pro,annual,18,158.57,0.15,paid,mobile,finance,small,Owner 3,white_glove,false,ach,4
2025-04-30,starter,monthly,4,42.59,0.2,paid,mobile,healthcare,small,Owner 8,self_serve,false,ach,5
2024-10-10,enterprise,annual,17,561.81,0.3,paid,desktop,retail,small,Owner 8,guided,false,invoice,1
2025-02-04,pro,annual,12,112.49,0.1,partner,desktop,technology,medium,Owner 3,guided,false,ach,1
2024-06-07,starter,annual,1,31.31,0.15,paid,desktop,technology,small,Owner 8,guided,false,card,3
2024-08-08,enterprise,annual,34,584.61,0.15,partner,desktop,finance,large,Owner 4,white_glove,true,card,2
2024-02-29,starter,annual,3,38.73,0.0,outbound_sales,mobile,technology,small,Owner 2,guided,false,card,0
2024-03-10,pro,annual,21,193.46,0.0,organic,desktop,retail,small,Owner 7,self_serve,true,card,0
2025-06-28,pro,annual,8,138.8,0.05,paid,desktop,technology,small,Owner 1,self_serve,true,invoice,4
2024-07-18,enterprise,monthly,86,666.17,0.15,organic,desktop,manufacturing,large,Owner 2,white_glove,true,card,0
2025-11-17,enterprise,monthly,60,711.55,0.1,organic,desktop,manufacturing,large,Owner 2,white_glove,true,ach,2
2025-10-25,pro,annual,18,146.72,0.3,paid,desktop,healthcare,medium,Owner 3,white_glove,false,card,0
2024-12-26,starter,monthly,4,49.75,0.2,partner,mobile,healthcare,small,Owner 3,self_serve,false,card,0
2024-05-01,pro,annual,21,176.58,0.1,partner,desktop,healthcare,small,Owner 6,self_serve,true,card,0
2024-06-14,starter,monthly,3,30.67,0.15,organic,mobile,finance,small,Owner 5,white_glove,false,card,0
2025-08-31,starter,annual,3,28.94,0.1,outbound_sales,desktop,manufacturing,small,Owner 8,white_glove,true,invoice,2
2024-06-24,pro,annual,9,121.66,0.1,organic,desktop,finance,large,Owner 8,white_glove,true,card,0
2024-06-18,starter,monthly,3,44.06,0.4,partner,desktop,technology,small,Owner 7,guided,false,ach,2
2024-12-12,enterprise,monthly,88,561.11,0.15,organic,desktop,retail,medium,Owner 6,self_serve,true,invoice,3
2024-04-14,enterprise,monthly,60,644.13,0.2,paid,desktop,manufacturing,small,Owner 7,guided,false,ach,0
2025-05-12,starter,monthly,2,27.89,0.3,outbound_sales,desktop,healthcare,small,Owner 1,guided,true,card,6
2024-02-04,pro,monthly,14,127.14,0.4,paid,desktop,finance,small,Owner 3,white_glove,false,card,4
2024-03-25,enterprise,monthly,1,402.5,0.05,organic,desktop,finance,large,Owner 5,white_glove,true,invoice,1
2025-01-14,starter,annual,4,49.34,0.1,paid,desktop,healthcare,small,Owner 1,white_glove,true,invoice,2
2024-08-01,starter,monthly,5,52.43,0.1,organic,mobile,healthcare,medium,Owner 4,white_glove,true,card,3
2025-06-03,starter,annual,1,32.17,0.15,paid,desktop,finance,small,Owner 5,guided,true,invoice,1
2024-10-26,pro,annual,16,156.38,0.2,organic,desktop,technology,medium,Owner 6,guided,true,card,0
2024-06-27,enterprise,monthly,93,746.03,0.1,organic,desktop,retail,small,Owner 7,white_glove,false,ach,3
2025-04-22,pro,annual,4,163.49,0.2,partner,mobile,healthcare,medium,Owner 6,white_glove,false,card,3
2024-09-06,pro,monthly,4,128.97,0.2,organic,desktop,finance,small,Owner 4,self_serve,false,invoice,4
2025-04-09,starter,annual,1,30.62,0.1,partner,desktop,manufacturing,large,Owner 2,white_glove,true,card,0
2024-11-20,enterprise,monthly,19,500.86,0.1,outbound_sales,mobile,technology,large,Owner 6,white_glove,true,invoice,3
2025-10-29,starter,annual,2,35.64,0.4,paid,desktop,finance,medium,Owner 8,guided,true,ach,4
2024-09-23,pro,annual,8,112.17,0.0,partner,desktop,manufacturing,medium,Owner 4,white_glove,true,card,2
2025-11-10,starter,annual,3,42.06,0.4,paid,desktop,retail,small,Owner 4,self_serve,false,card,3
2025-04-25,pro,monthly,4,134.17,0.1,partner,desktop,retail,medium,Owner 6,self_serve,false,card,0
2025-08-14,enterprise,monthly,56,602.89,0.3,paid,mobile,technology,small,Owner 3,white_glove,false,ach,5
2025-08-15,starter,monthly,5,37.09,0.1,organic,mobile,retail,small,Owner 4,self_serve,false,invoice,3
2025-05-02,starter,monthly,2,32.41,0.05,outbound_sales,desktop,finance,small,Owner 6,guided,false,invoice,0
2025-12-30,pro,monthly,5,165.59,0.3,paid,desktop,finance,large,Owner 6,self_serve,false,invoice,0
2025-01-22,enterprise,monthly,47,564.73,0.0,outbound_sales,mobile,manufacturing,large,Owner 1,white_glove,true,card,1
2024-06-02,enterprise,annual,54,641.62,0.1,organic,desktop,manufacturing,small,Owner 2,white_glove,false,card,3
2024-06-23,enterprise,monthly,69,567.44,0.0,outbound_sales,desktop,finance,medium,Owner 2,guided,true,card,4
2025-01-29,pro,annual,15,183.9,0.1,paid,desktop,manufacturing,small,Owner 3,self_serve,false,invoice,0
2024-07-01,starter,annual,2,38.71,0.05,organic,mobile,retail,medium,Owner 2,self_serve,true,invoice,3
2024-03-02,starter,annual,5,51.72,0.05,organic,desktop,finance,small,Owner 1,self_serve,false,card,0
2025-09-30,pro,annual,19,176.54,0.05,organic,desktop,technology,medium,Owner 6,white_glove,true,card,4
2025-11-18,starter,monthly,1,33.5,0.05,organic,desktop,finance,small,Owner 1,self_serve,true,invoice,0
2024-03-27,pro,monthly,23,150.86,0.15,partner,mobile,technology,small,Owner 5,guided,false,ach,2
2024-04-22,enterprise,annual,10,506.02,0.2,paid,desktop,technology,medium,Owner 8,self_serve,true,card,0
2024-08-31,pro,monthly,11,139.03,0.05,partner,desktop,technology,small,Owner 3,self_serve,false,card,0
2025-01-16,starter,monthly,5,33.92,0.0,partner,desktop,manufacturing,large,Owner 3,white_glove,false,card,2
2024-03-07,starter,monthly,4,40.87,0.0,organic,desktop,technology,small,Owner 6,self_serve,false,invoice,1
2025-11-13,enterprise,monthly,45,581.01,0.05,paid,desktop,manufacturing,medium,Owner 5,white_glove,true,invoice,0
2024-11-06,starter,monthly,1,39.37,0.3,paid,desktop,technology,small,Owner 8,self_serve,true,invoice,1
2024-05-05,starter,monthly,1,22.21,0.05,partner,desktop,retail,small,Owner 8,guided,false,card,1
2025-01-23,enterprise,annual,36,508.97,0.3,paid,desktop,technology,large,Owner 2,white_glove,true,ach,2
2025-09-13,starter,monthly,4,40.25,0.4,outbound_sales,desktop,manufacturing,medium,Owner 2,self_serve,false,ach,3
2025-12-12,starter,monthly,4,49.32,0.0,organic,desktop,healthcare,small,Owner 1,guided,false,card,0
2025-06-28,starter,monthly,1,36.21,0.2,partner,desktop,manufacturing,small,Owner 4,self_serve,false,card,0
2024-07-23,pro,monthly,9,139.4,0.3,outbound_sales,mobile,finance,small,Owner 4,white_glove,false,card,1
2024-10-09,pro,monthly,24,166.8,0.4,organic,desktop,finance,small,Owner 2,guided,true,card,1
2025-07-18,starter,monthly,2,29.25,0.3,paid,desktop,manufacturing,large,Owner 1,white_glove,true,card,0
2025-04-14,enterprise,annual,55,594.93,0.2,organic,desktop,manufacturing,large,Owner 2,white_glove,true,ach,4
2024-06-09,pro,monthly,4,110.59,0.1,partner,desktop,finance,small,Owner 5,guided,true,card,0
2025-08-26,pro,annual,10,133.8,0.2,organic,desktop,technology,small,Owner 8,white_glove,false,card,1
2025-12-12,enterprise,annual,31,398.95,0.15,partner,desktop,retail,large,Owner 2,white_glove,false,card,1
2024-09-27,starter,annual,2,30.63,0.1,partner,mobile,healthcare,medium,Owner 5,self_serve,true,card,3
2024-04-14,pro,monthly,21,155.01,0.15,outbound_sales,desktop,finance,medium,Owner 3,white_glove,true,card,1
2025-01-18,enterprise,monthly,80,808.65,0.0,organic,mobile,finance,small,Owner 2,self_serve,false,ach,3
2025-01-17,enterprise,monthly,67,716.92,0.1,partner,desktop,healthcare,small,Owner 7,guided,true,card,0
2024-02-12,starter,monthly,2,31.1,0.2,organic,desktop,retail,medium,Owner 8,guided,true,invoice,1
2024-02-10,starter,annual,2,37.62,0.1,organic,desktop,technology,small,Owner 6,white_glove,true,card,1
2024-07-20,starter,monthly,5,41.53,0.15,organic,mobile,technology,small,Owner 3,white_glove,false,card,2
2024-05-04,pro,annual,10,134.69,0.3,organic,desktop,finance,small,Owner 5,guided,false,ach,0
2024-09-02,starter,monthly,1,38.25,0.2,paid,mobile,manufacturing,small,Owner 1,self_serve,false,card,2
2025-08-01,starter,annual,4,41.56,0.1,paid,desktop,manufacturing,medium,Owner 7,self_serve,false,card,3
2024-03-04,starter,monthly,2,39.44,0.1,partner,desktop,retail,small,Owner 5,self_serve,true,invoice,4
2025-07-01,starter,monthly,1,28.24,0.1,outbound_sales,desktop,technology,large,Owner 4,guided,false,card,2
2024-05-09,starter,monthly,5,43.64,0.05,partner,mobile,finance,large,Owner 3,white_glove,false,card,2
2025-01-23,starter,monthly,3,51.84,0.05,paid,desktop,manufacturing,small,Owner 4,self_serve,true,invoice,1
2025-10-20,starter,monthly,1,31.51,0.3,organic,desktop,healthcare,small,Owner 7,guided,false,card,1
2025-11-05,starter,monthly,2,42.45,0.1,organic,desktop,retail,small,Owner 4,guided,true,card,3
2024-04-12,pro,annual,4,131.59,0.15,outbound_sales,mobile,manufacturing,small,Owner 2,guided,false,invoice,2
2025-05-05,pro,monthly,18,145.42,0.05,organic,mobile,finance,small,Owner 1,guided,true,card,0
2024-02-21,pro,monthly,14,167.0,0.1,organic,desktop,retail,small,Owner 7,white_glove,true,card,0
2025-09-19,enterprise,annual,59,502.04,0.05,partner,mobile,technology,large,Owner 1,white_glove,true,card,3
2024-11-12,enterprise,monthly,17,415.97,0.3,paid,desktop,manufacturing,large,Owner 1,white_glove,false,invoice,2
2024-06-02,enterprise,monthly,41,435.68,0.05,paid,desktop,technology,small,Owner 2,white_glove,false,ach,3
2024-09-05,starter,monthly,3,25.76,0.0,paid,mobile,technology,small,Owner 2,self_serve,true,invoice,0
2024-09-03,enterprise,annual,34,512.98,0.1,paid,mobile,technology,medium,Owner 8,white_glove,false,ach,4
2024-07-23,pro,monthly,3,80.3,0.15,organic,desktop,retail,small,Owner 3,white_glove,true,ach,3
2025-05-30,starter,monthly,3,33.38,0.15,organic,desktop,technology,medium,Owner 8,self_serve,true,ach,0
2024-02-04,starter,annual,3,49.22,0.2,paid,mobile,healthcare,medium,Owner 2,self_serve,true,card,3
2025-11-26,pro,annual,23,171.46,0.0,partner,desktop,manufacturing,large,Owner 1,guided,true,card,3
2024-10-11,starter,monthly,1,44.11,0.15,paid,desktop,retail,medium,Owner 7,white_glove,false,card,3
2025-07-06,starter,monthly,2,23.71,0.4,paid,desktop,technology,medium,Owner 8,guided,true,invoice,1
2025-06-09,starter,monthly,4,35.98,0.15,outbound_sales,desktop,healthcare,small,Owner 6,guided,false,card,2
2024-06-29,starter,monthly,3,44.18,0.0,outbound_sales,desktop,retail,medium,Owner 1,guided,true,card,2
2024-04-13,pro,monthly,21,225.08,0.15,partner,mobile,finance,medium,Owner 7,self_serve,false,invoice,0
2025-08-20,pro,annual,16,107.49,0.3,outbound_sales,mobile,manufacturing,small,Owner 3,guided,false,card,4
2024-07-06,pro,annual,10,110.63,0.05,partner,mobile,retail,small,Owner 3,white_glove,false,card,4
